,Timestamp,Engagement,Emotion,Valence,Arousal,Dominance
0,1700237701.0533934,-0.34260549946664565,Admiración,1,1,1
1,1700237711.6503184,1.6001819117309761,Deseo,2,1,1
2,1700237722.2439172,5.395530358834629,Deseo,2,1,1
3,1700237732.863858,10.631170254350446,Deseo,2,1,1
4,1700237743.4822812,10.326141713674179,Deseo,2,1,1
5,1700237754.1824353,8.975821527058311,Deseo,2,1,1
6,1700237764.7629118,10.157844261396292,Deseo,2,1,1
7,1700237775.394766,9.758571058733589,Deseo,2,1,1
8,1700237786.0027869,9.765029403363746,Deseo,2,1,1
9,1700237796.61067,10.066498895406127,Deseo,2,1,1
10,1700237807.174026,10.15106957008357,Deseo,2,1,1
