Datetime,valueIBI
2023-11-17 12:16:12.467400,109.70921025276454
2023-11-17 12:16:13.014300,109.70921025276454
2023-11-17 12:16:13.670590,91.4243223743506
2023-11-17 12:17:03.688530,83.47439346462278
2023-11-17 12:17:05.266720,75.29062180014857
2023-11-17 12:17:06.063640,75.29062180014857
2023-11-17 12:17:06.829300,78.3637134212879
2023-11-17 12:17:07.501200,89.29820540373207
2023-11-17 12:17:08.266860,78.3637134212879
2023-11-17 12:17:08.985650,83.47439346462278
2023-11-17 12:17:09.673180,87.26870339214905
