,Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Acc_1,Acc_2,Acc_3
0,1714471087.0027535,45838.2199213767,103530.91103207006,10691.197000884653,6249.19012179257,28764.6387534903,55513.30661932309,-187500.02235174447,-187500.02235174447,-0.038,0.5,0.036000000000000004
1,1714471087.0027835,45801.808929659004,103815.29227677493,10709.12309993781,6233.56625241831,29042.470937069767,55582.90995155692,-187500.02235174447,-187500.02235174447,-0.038,0.5,0.036000000000000004
2,1714471087.002814,45790.05191207551,103780.95999729157,10631.741360633536,6206.140661971648,28925.21368565723,55500.16379358337,-187500.02235174447,-187500.02235174447,-0.038,0.5,0.036000000000000004
3,1714471087.0028343,45836.901168453835,103513.45431965045,10624.320581474374,6250.754743904441,28662.11130167381,55459.438915185805,-187500.02235174447,-187500.02235174447,-0.038,0.5,0.036000000000000004
4,1714471087.0028417,45847.89822672585,103517.34352318569,10685.564361281915,6276.325139561312,28723.578598925902,55512.32314256706,-187500.02235174447,-187500.02235174447,-0.038,0.5,0.036000000000000004
5,1714471087.0028446,45815.28703156555,103803.53525919143,10710.620666816314,6248.631328181187,28974.767503114643,55515.988828657726,-187500.02235174447,-187500.02235174447,-0.038,0.5,0.036000000000000004
6,1714471087.0028477,45791.66123767629,103819.22618379905,10633.663610656693,6216.42246442109,28952.97455227072,55488.227962044235,-187500.02235174447,-187500.02235174447,-0.038,0.5,0.036000000000000004
7,1714471087.0028508,45842.39969758984,103539.69526764099,10613.189412735632,6264.657528955642,28690.67683108769,55468.22315075674,-187500.02235174447,-187500.02235174447,-0.05,0.74,0.054
8,1714471087.002854,45868.5288868581,103466.24743536084,10675.953111166134,6310.858584744762,28691.660307843726,55518.04518914762,-187500.02235174447,-187500.02235174447,-0.05,0.74,0.054
9,1714471087.0028572,45825.21120610371,103709.90380166814,10708.877230748802,6282.762441964441,28954.606229615954,55579.42307942189,-187500.02235174447,-187500.02235174447,-0.05,0.74,0.054
10,1714471087.00286,45776.77497586906,103817.37098900927,10643.408971239207,6228.09007502676,28978.120264782938,55505.79643318611,-187500.02235174447,-187500.02235174447,-0.05,0.74,0.054
11,1714471087.0028627,45802.367723270385,103589.33849207622,10597.140860216721,6243.6245374231985,28719.979968068597,55393.74713823166,-187500.02235174447,-187500.02235174447,-0.05,0.74,0.054
12,1714471087.002866,45851.720375027704,103479.3232058672,10648.102837574821,6294.430052570111,28658.691484772145,55475.845095616,-187500.02235174447,-187500.02235174447,-0.05,0.74,0.054
13,1714471087.0028694,45839.09163941046,103700.04668236336,10702.30581787894,6298.408663083156,28920.899798977352,55554.63499482095,-187500.02235174447,-187500.02235174447,-0.05,0.74,0.054
14,1714471087.0028725,45798.791444157534,103848.28345159096,10656.73061093457,6281.175468108114,29024.053099638597,55569.18598046136,-187500.02235174447,-187500.02235174447,-0.05,0.74,0.054
15,1714471087.002875,45825.45707529272,103622.44142561454,10602.348816674807,6313.786663268407,28773.08771289441,55481.254217774185,-187500.02235174447,-187500.02235174447,-0.05,0.74,0.054
16,1714471087.0028784,45886.76791033363,103449.8189031862,10652.081448087865,6369.889541851228,28654.645819025736,55488.13855506642,-187500.02235174447,-187500.02235174447,-0.05,0.74,0.054
17,1714471087.0028815,45868.59594209146,103620.54152733584,10709.592486571371,6358.288986478924,28853.84456561143,55558.85947452301,-187500.02235174447,-187500.02235174447,-0.062,0.866,0.066
