,Timestamp,Engagement,Emotion,Valence,Arousal,Dominance
0,1714408099.2526965,0.7562910598675363,Low Fear,2,1,1
1,1714408109.6874278,0.5800928235796328,Low Fear,2,1,1
2,1714408120.4593458,0.5352602294437399,Low Fear,2,1,1
3,1714408130.8286486,0.5345524070279386,Low Fear,2,1,1
4,1714408141.421209,0.49566825073450205,Low Fear,2,1,1
5,1714408151.8629017,0.41059941471134276,Low Fear,2,1,1
6,1714408162.283738,0.3951411523505206,Low Fear,2,1,1
7,1714408173.0506094,0.3512476742897501,Low Fear,2,1,1
8,1714408183.482322,0.3467673570535643,Low Fear,2,1,1
9,1714408194.2599416,0.3253979595441945,Low Fear,2,1,1
10,1714408204.9163249,0.29613759632570136,Low Fear,2,1,1
