Subject,Time,Valence,Arousal,Dominance,emo_similarity,emo_spheric,fear_metric,fear_spheric,emo_cubic,fear_cubic
1,0.0,5.014399999999998,5.128999999999999,4.907799999999999,0.9271717600450833,Love,0.7699021000324401,High Fear,Admiration,Medium Fear
1,3.0,5.1789999999999985,5.3157000000000005,4.9133,0.9687478303857474,Joy,0.6123492011243595,Medium Fear,Admiration,Medium Fear
1,6.0,4.5015,5.458700000000001,4.5732,0.9989925184306373,Hate,0.9797897526470462,High Fear,Admiration,Medium Fear
1,9.0,4.1937999999999995,5.1048,5.0006,0.8232659806710543,Hate,0.7237813004261209,Medium Fear,Admiration,Medium Fear
1,12.0,4.520199999999999,5.4222,4.573400000000001,0.999128806566002,Hate,0.9812068102390799,High Fear,Admiration,Medium Fear
1,15.0,4.353300000000001,5.503200000000001,5.236599999999998,0.8091241926103232,Hate,0.7121574156022036,Medium Fear,Admiration,Medium Fear
1,18.0,5.009800000000001,5.0299000000000005,4.957199999999998,0.9483253387057953,Love,0.7395989954606106,Medium Fear,Admiration,Medium Fear
1,21.0,4.5341999999999985,5.545300000000001,5.1168000000000005,0.8752350161834559,Admiration,0.7515729002740021,High Fear,Admiration,Medium Fear
1,24.0,4.672100000000002,5.489799999999999,5.023,0.915173341828647,Admiration,0.783678255917882,High Fear,Admiration,Medium Fear
1,27.0,4.7578,4.8741,5.815599999999997,0.6513173086573383,Sadness,0.34445948858199266,Low Fear,Admiration,Medium Fear
1,30.0,4.7894,4.8565,5.0882999999999985,0.9641836156816768,Sadness,0.48554948180447727,Low Fear,Admiration,Medium Fear
1,33.0,4.1755,5.469600000000001,5.210500000000003,0.8218447543785523,Hate,0.7225971683577012,Medium Fear,Admiration,Medium Fear
1,36.0,4.5185,5.096500000000001,4.988200000000001,0.8466100234545267,Hate,0.7438085950919471,Medium Fear,Admiration,Medium Fear
1,39.0,4.927899999999999,5.012300000000001,5.1399,0.6339267319650385,Sadness,0.4349388480951031,Low Fear,Admiration,Medium Fear
1,42.0,4.205500000000001,4.304999999999999,6.757800000000002,0.7568373404310402,Sadness,0.34535483504015363,Low Fear,Admiration,Low Fear
1,45.0,4.643900000000002,5.467899999999997,5.3737,0.8357978768009802,Admiration,0.6217260845288908,Medium Fear,Admiration,Medium Fear
1,48.0,4.477800000000001,5.2074,5.0428999999999995,0.8517804714803812,Hate,0.7484077875368228,Medium Fear,Admiration,Medium Fear
1,51.0,4.830300000000001,5.442099999999998,5.205800000000002,0.92811167802489,Admiration,0.6499944718725337,Medium Fear,Admiration,Medium Fear
1,54.0,4.440500000000001,4.7436000000000025,5.627299999999999,0.8282484757151435,Sadness,0.431679193185592,Low Fear,Admiration,Medium Fear
1,57.0,4.372200000000001,5.132800000000002,5.590199999999999,0.7007351795283093,Sadness,0.5359955143616324,Medium Fear,Admiration,Medium Fear
1,60.0,4.222900000000001,4.5081000000000016,4.091300000000001,0.8470182407072173,Sadness,0.6789889029495509,Medium Fear,Admiration,Medium Fear
1,63.0,4.647699999999998,5.251300000000001,5.041300000000001,0.8734031358536651,Hate,0.7684137748135806,High Fear,Admiration,Medium Fear
1,66.0,4.753399999999998,5.4517,4.680099999999999,0.9850680712365157,Hate,0.9220125260901664,High Fear,Admiration,Medium Fear
1,69.0,4.678099999999999,5.0804,4.681500000000001,0.9524204797914454,Hate,0.8600103972328452,High Fear,Admiration,Medium Fear
1,72.0,5.114400000000001,4.991699999999998,5.100999999999998,0.8742701353276319,Desire,0.17955658000381883,No Fear,Admiration,Medium Fear
1,75.0,5.3119999999999985,4.404599999999999,5.6114999999999995,0.6716694830276924,Desire,0.08443818799359863,No Fear,Admiration,Medium Fear
