Subject,Time,Valence,Arousal,Dominance,emo_similarity,emo_spheric,fear_metric,fear_spheric,emo_cubic,fear_cubic
1,0.0,4.8408999999999995,5.050599999999999,4.961999999999998,0.9176133379047171,Hate,0.8146636033820449,High Fear,Admiration,Medium Fear
1,10.0,4.783599999999999,4.979600000000001,5.5771000000000015,0.635762404182331,Sadness,0.3838688014196797,Low Fear,Admiration,Medium Fear
1,20.0,4.412800000000001,4.4958,5.269,0.9709273937159685,Sadness,0.4581622207821947,Low Fear,Admiration,Medium Fear
1,30.0,5.027199999999999,4.6704,5.440199999999997,0.6941809161620491,Sadness,0.18504322521852123,No Fear,Admiration,Medium Fear
1,40.0,5.208599999999998,4.896800000000001,5.0052,0.9480430697435049,Desire,0.21204457438169946,No Fear,Admiration,Medium Fear
1,50.0,4.857399999999999,5.0007,5.104100000000001,0.7841545733407299,Sadness,0.5409156467851408,Medium Fear,Admiration,Medium Fear
1,60.0,4.893699999999999,4.6667000000000005,4.556799999999999,0.7752602117572256,Sadness,0.5709542633224972,Medium Fear,Admiration,Medium Fear
1,70.0,4.9215,4.7804,4.4052,0.7050009058604054,Hate,0.634471936727578,Medium Fear,Admiration,Medium Fear
1,80.0,4.2936000000000005,5.152599999999999,4.8668999999999984,0.8897324858906734,Hate,0.7845089710760695,High Fear,Admiration,Medium Fear
1,90.0,5.1339999999999995,4.598,4.801300000000001,0.7024540223541685,Sadness,0.3633984317529544,Low Fear,Admiration,Medium Fear
1,100.0,4.879499999999998,5.029399999999998,5.509900000000003,0.5613769240599326,Sadness,0.37037323065584277,Low Fear,Admiration,Medium Fear
1,110.0,5.1339,4.6606,6.532400000000004,0.5461233616338805,Sadness,0.2371248184420103,No Fear,Admiration,Low Fear
1,120.0,5.1254,5.026399999999999,5.626300000000001,0.5980797019647723,Desire,0.2726512362163415,Low Fear,Admiration,Medium Fear
1,130.0,4.082699999999999,5.2034,6.228900000000003,0.6631625519344704,Sadness,0.48714230941778025,Low Fear,Admiration,Low Fear
1,140.0,4.320500000000001,5.0249,6.295200000000003,0.6582107403213678,Sadness,0.42508800472202096,Low Fear,Admiration,Low Fear
1,150.0,5.1189,4.9516,5.359300000000003,0.6558140370721944,Desire,0.20649966494723815,No Fear,Admiration,Medium Fear
1,160.0,4.735499999999999,4.8851,6.091500000000004,0.6188164393574282,Sadness,0.34002283057461763,Low Fear,Admiration,Low Fear
