Subject,Time,Valence,Arousal,Dominance,emo_similarity,emo_spheric,fear_metric,fear_spheric,emo_cubic,fear_cubic
1,0.0,5.064025300186,6.119554485679036,6.291449583696611,0.8272855288908876,Admiration,0.4746237943901402,Low Fear,Admiration,Low Fear
1,10.0,5.064025300186,6.2908356197805855,6.337075632027581,0.8470727131489024,Admiration,0.48910084562087136,Low Fear,Admiration,Low Fear
1,20.0,5.038989462023858,6.2492510751531976,6.337075632027581,0.841273478869406,Admiration,0.4872633426579657,Low Fear,Admiration,Low Fear
1,30.0,5.371759303217771,6.560589118448531,6.202085371179622,0.8892407902957311,Admiration,0.498784798578293,Low Fear,Admiration,Low Fear
1,40.0,5.042989462023858,6.842850438639996,6.122545448392109,0.9269311367916876,Admiration,0.5579940761580475,Medium Fear,Admiration,Low Fear
1,50.0,4.761473095856157,7.273535446270898,5.65589020717875,0.9779859111316587,Admiration,0.6487935460481705,Medium Fear,Admiration,Medium Fear
1,60.0,5.555269997940888,6.401474949312538,6.191122635454534,0.8647285784665233,Admiration,0.46694781912821615,Low Fear,Admiration,Low Fear
1,70.0,5.0899340332781335,6.1233550382875785,6.146786232040456,0.8493377895642815,Admiration,0.4870387195467868,Low Fear,Admiration,Low Fear
1,80.0,5.361617587117086,6.947830523132383,6.198806238854464,0.9205909230725304,Admiration,0.530794489748995,Medium Fear,Admiration,Low Fear
1,90.0,5.447752190905094,5.649401200195944,6.045097085244846,0.7962526485995227,Joy,0.37870307084254035,Low Fear,Admiration,Low Fear
1,100.0,6.796342305043927,6.852624222577077,5.495364681483556,0.9909761469417638,Joy,0.4692427557305615,Low Fear,Joy,Low Fear
1,110.0,4.565361407253154,6.301924428733213,5.6746189724871625,0.9256356603604932,Admiration,0.6312984092522202,Medium Fear,Admiration,Medium Fear
1,120.0,5.150761018685793,7.1679967049705935,5.923185671367661,0.9590901681561719,Admiration,0.5862020384806452,Medium Fear,Admiration,Medium Fear
1,130.0,4.996406243299741,6.524664338250017,5.886706183645829,0.9322190113594552,Admiration,0.567348211799753,Medium Fear,Admiration,Medium Fear
1,140.0,5.103924050335535,6.11797063027196,5.707457297656818,0.9212129228859454,Admiration,0.5425837575801706,Medium Fear,Admiration,Medium Fear
1,150.0,5.062400692961296,7.087716966252755,6.045174389341756,0.9469412080016607,Admiration,0.5778988354528825,Medium Fear,Admiration,Low Fear
1,160.0,4.98050447239011,5.108010584179035,5.853955014358691,0.5627254171763478,Admiration,0.3380410019604983,Low Fear,Admiration,Medium Fear
2,0.0,4.4209512143026135,6.766031912137384,5.9522424811693595,0.9228427574044811,Admiration,0.625825974492238,Medium Fear,Admiration,Medium Fear
2,10.0,4.922219851027966,6.607101083611548,6.147137431612565,0.9066461795964239,Admiration,0.5502194070953741,Medium Fear,Admiration,Low Fear
2,20.0,5.082787159692545,6.795761586669821,5.778104278664422,0.9583733987081626,Admiration,0.588858066151495,Medium Fear,Admiration,Medium Fear
2,30.0,1.6435414916616424,5.9468231818298705,4.228806121902842,0.9101340163373988,Hate,0.8061757436493294,High Fear,Sadness,Medium Fear
2,40.0,5.160168259096464,6.783191238670343,6.2556246806111435,0.907720279733546,Admiration,0.5309246244335128,Medium Fear,Admiration,Low Fear
2,50.0,5.249160621545503,6.952119962147353,6.437831399637469,0.9004750980131833,Admiration,0.5200046027659152,Medium Fear,Admiration,Low Fear
2,60.0,3.4305635983500222,6.27910406210706,4.210067659056758,0.9832912369373623,Hate,0.9174781087906806,High Fear,Admiration,Medium Fear
2,70.0,5.31264654029925,6.684873208990822,5.522048052250772,0.9702696738458404,Admiration,0.5883486542400209,Medium Fear,Admiration,Medium Fear
2,80.0,5.8700064126000235,6.387407530163791,5.701313403318993,0.9480088628683982,Joy,0.481016420023607,Low Fear,Admiration,Medium Fear
2,90.0,3.8966425765853323,6.486972371501391,5.550224345442061,0.8848990325649961,Admiration,0.7087381065301693,Medium Fear,Admiration,Medium Fear
2,100.0,5.462143429947616,7.237964831439051,5.379499267699465,0.9830527687969125,Admiration,0.6131437255550419,Medium Fear,Admiration,Medium Fear
2,110.0,5.037922510398343,6.143110666408316,5.823888269892845,0.9054775186119528,Admiration,0.5367564147810588,Medium Fear,Admiration,Medium Fear
2,120.0,1.0,4.937935362076925,5.188143902798185,0.8585996043274987,Sadness,0.6817925727130358,Medium Fear,Sadness,Medium Fear
2,130.0,1.7910507018934156,4.653524776825834,5.992465945186338,0.872261854883836,Sadness,0.6035925893146151,Medium Fear,Sadness,Medium Fear
3,0.0,5.580366371435216,6.36949293940848,5.179557630459539,0.9601411048767641,Joy,0.5754783811463687,Medium Fear,Admiration,Medium Fear
3,10.0,4.932704870359568,5.221736937545654,5.504032628516079,0.6998539294515537,Admiration,0.4281666254979964,Low Fear,Admiration,Medium Fear
3,20.0,5.337269566776872,6.826074819918061,5.671517301455898,0.9623797860211569,Admiration,0.5768063972547647,Medium Fear,Admiration,Medium Fear
3,30.0,5.0466024334789195,6.756019272475099,5.958893020760457,0.9387169334382681,Admiration,0.5694691823312292,Medium Fear,Admiration,Medium Fear
3,40.0,5.013467378017328,6.850463311186944,5.1172850943319395,0.9989855511024897,Admiration,0.6798641798059438,Medium Fear,Admiration,Medium Fear
3,50.0,4.489432295298164,6.497933154680043,5.00880912522552,0.9732565739207473,Admiration,0.7602560561391831,High Fear,Admiration,Medium Fear
3,60.0,4.880410299186321,6.503470094277623,6.737487344857812,0.8267305919896335,Admiration,0.4908587666143129,Low Fear,Admiration,Low Fear
3,70.0,5.19394365402472,6.771651500439237,6.095141524052816,0.9234719255445694,Admiration,0.5425221590132212,Medium Fear,Admiration,Low Fear
3,80.0,2.5618018159474434,7.0773118951994185,5.562434217680476,0.8508942587614441,Hate,0.7476148540001846,Medium Fear,Hate,High Fear
3,90.0,4.838641177721461,6.3858824300068715,6.671999305578694,0.8182016370850214,Admiration,0.4894696373971477,Low Fear,Admiration,Low Fear
3,100.0,5.21110305873508,6.599303320930889,5.626331322587019,0.9620931267747506,Admiration,0.5818069003285369,Medium Fear,Admiration,Medium Fear
3,110.0,2.242768037592173,5.150768275058771,6.0148254249033855,0.8132383374451331,Sadness,0.621168006076745,Medium Fear,Sadness,Medium Fear
3,120.0,5.078350399081409,6.387433830361917,5.686622752218049,0.9475535045429387,Admiration,0.5744790532776191,Medium Fear,Admiration,Medium Fear
3,130.0,5.40607573084453,6.015341050489826,5.693857902941678,0.891996839366766,Admiration,0.487993252000506,Low Fear,Admiration,Medium Fear
3,140.0,6.318422480799429,6.4080581820896745,4.767322775237112,0.9961336671638699,Joy,0.5305333678503539,Medium Fear,Joy,Low Fear
4,0.0,4.711103565379589,6.584210624133744,3.337071365596347,0.9409646214057711,Hate,0.8437553875296969,High Fear,Admiration,Medium Fear
4,10.0,5.4512626251905925,6.6357198318221515,6.146786232040456,0.899344139305605,Admiration,0.5033804375033991,Medium Fear,Admiration,Low Fear
4,20.0,5.534675629103843,6.721019343084382,6.146786232040456,0.9028423095854139,Admiration,0.5034033431052755,Medium Fear,Admiration,Low Fear
4,30.0,5.416197451646184,6.909334915601664,6.284909928391881,0.9081947746284669,Admiration,0.5163694626905513,Medium Fear,Admiration,Low Fear
4,40.0,4.5824294299485615,4.876593510105361,2.494699932915602,0.8178061621665567,Hate,0.7192523012575713,Medium Fear,Love,Medium Fear
4,50.0,5.586548003089893,6.872755030679757,6.376784308889213,0.8906056329774397,Admiration,0.4930556634981813,Low Fear,Admiration,Low Fear
4,60.0,5.428629047091093,6.735613231347975,6.690003413802166,0.8527497891058511,Admiration,0.471348954812816,Low Fear,Admiration,Low Fear
4,70.0,6.355250381958176,4.735453576535381,5.8185070780453,0.9221458082423291,Desire,0.15954056689059404,No Fear,Desire,Low Fear
4,80.0,5.580850146361778,5.087084302608309,7.144092603815233,0.6306406047576127,Desire,0.259771607950187,Low Fear,Admiration,Low Fear
4,90.0,5.422716352742954,6.006306655632525,5.778692071582317,0.8768210806656146,Joy,0.47322657861420475,Low Fear,Admiration,Medium Fear
4,100.0,4.951872802612101,6.432803962488586,6.122545448392109,0.8934521970809481,Admiration,0.5362505470666135,Medium Fear,Admiration,Low Fear
4,110.0,4.987117088037808,5.8323251224433825,5.778692071582317,0.8650980850475412,Admiration,0.5107261563395035,Medium Fear,Admiration,Medium Fear
4,120.0,5.012152926199949,5.8323251224433825,5.7962878521015835,0.8612681287375219,Admiration,0.5038104813010138,Medium Fear,Admiration,Medium Fear
4,130.0,5.153849533514585,5.8323251224433825,5.658495813463834,0.8880648959889965,Admiration,0.5034239690420861,Medium Fear,Admiration,Medium Fear
4,140.0,5.135588021211193,6.880172224315441,6.108591956472544,0.9298771218846407,Admiration,0.5537007185730696,Medium Fear,Admiration,Low Fear
4,150.0,5.452897609072533,6.503470094277623,5.625293698965179,0.9447800960717753,Admiration,0.5464069861441971,Medium Fear,Admiration,Medium Fear
4,160.0,5.960416437916225,1.87790805296536,2.555290843555024,0.6873201744460928,Sadness,0.42555149302064654,Low Fear,Sadness,Medium Fear
4,170.0,5.468069825632234,6.853906726643585,6.107358585592046,0.919513112874557,Admiration,0.523182086615018,Medium Fear,Admiration,Low Fear
4,180.0,5.146247876589278,6.853906726643585,6.107358585592046,0.9282738444777807,Admiration,0.5511912100191636,Medium Fear,Admiration,Low Fear
4,190.0,5.146247876589278,6.853906726643585,6.213970439123635,0.9173906385236423,Admiration,0.5409663078628588,Medium Fear,Admiration,Low Fear
4,200.0,5.200957908207782,6.735613231347975,6.189082151135021,0.9106121666837133,Admiration,0.5300943916584164,Medium Fear,Admiration,Low Fear
4,210.0,6.661225938600404,6.637783674493227,2.0070901241008703,0.9786505681182437,Love,0.6492171154690104,Medium Fear,Love,Medium Fear
6,0.0,6.036974879092148,4.668348685142725,6.335692716492566,0.8008881051729013,Desire,0.1390642595118207,No Fear,Joy,No Fear
6,10.0,2.4285340411315217,5.231168549520988,5.534561222318827,0.813821488868482,Sadness,0.6654378399739737,Medium Fear,Sadness,Medium Fear
6,20.0,5.558762921967996,6.283414961586924,4.99313303852649,0.9652893597633984,Joy,0.5975601809434017,Medium Fear,Admiration,Medium Fear
6,30.0,5.0912908360818,6.250781492690852,5.93750765031707,0.8994082160677169,Admiration,0.5260832018014214,Medium Fear,Admiration,Medium Fear
6,40.0,4.938653281900384,7.016248860813646,5.705630074260781,0.9717388497509766,Admiration,0.6208668297073023,Medium Fear,Admiration,Medium Fear
6,50.0,4.982198241491416,5.933045647610712,5.659688062374124,0.9082141945691294,Admiration,0.5469909315976748,Medium Fear,Admiration,Medium Fear
6,60.0,3.412637445953083,4.849007527907552,3.2335691907428012,0.8885293608703795,Hate,0.7832892113119482,High Fear,Admiration,Medium Fear
6,70.0,4.980721265829958,7.018139428797604,6.068341340450569,0.9418859434427926,Admiration,0.5787917639756979,Medium Fear,Admiration,Low Fear
6,80.0,1.9690096790860976,5.4814912576704025,5.836980687754773,0.7833578252222891,Sadness,0.661395228315402,Medium Fear,Sadness,Medium Fear
6,90.0,5.246946805558903,5.925949933674841,6.032892042140909,0.8285881357918716,Admiration,0.4536782700612344,Low Fear,Admiration,Low Fear
6,100.0,4.7477695371109,6.571128243311716,5.928659510839136,0.9263786823693911,Admiration,0.590456885593467,Medium Fear,Admiration,Medium Fear
6,110.0,4.545512320925205,2.0202179003265677,5.763822140044894,0.8904781462746928,Sadness,0.29088925081400363,Low Fear,Sadness,Low Fear
