Subject,Time,Valence,Arousal,Dominance,emo_similarity,emo_spheric,fear_metric,fear_spheric,emo_cubic,fear_cubic
1,0.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,10.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,20.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,30.0,5.084213388360508,6.070594610700079,5.637698434518911,0.9285912851988608,Admiration,0.5515308072191349,Medium Fear,Admiration,Medium Fear
1,40.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,50.0,5.343799238498034,6.286903947950172,5.662930464370756,0.9324613407827429,Admiration,0.5346743330249399,Medium Fear,Admiration,Medium Fear
1,60.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,70.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,80.0,5.343799238498034,6.286903947950172,5.662930464370756,0.9324613407827429,Admiration,0.5346743330249399,Medium Fear,Admiration,Medium Fear
1,90.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,100.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,110.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,120.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,130.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,140.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,150.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,160.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
2,0.0,4.253940044117766,2.04425641025641,4.04365195769889,0.9096434105154567,Sadness,0.4272757376519152,Low Fear,Sadness,Low Fear
2,10.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
2,20.0,5.147538109983513,2.3253333333333335,4.098956866195839,0.8161383865295591,Sadness,0.3716232743410541,Low Fear,Sadness,Low Fear
2,30.0,5.084213388360508,3.6226842981315626,7.934213654262581,0.6409970741517421,Sadness,0.2138432937688328,No Fear,Admiration,Low Fear
