Subject,Time,Valence,Arousal,Dominance,emo_similarity,emo_spheric,fear_metric,fear_spheric,emo_cubic,fear_cubic
1,0.0,4.112078581620667,5.362813787546381,5.837784982285212,0.6457767817144836,Sadness,0.559943516704158,Medium Fear,Admiration,Medium Fear
1,10.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,20.0,5.31720235726622,6.286903947950172,5.773227928485589,0.9193297486707932,Admiration,0.5235521045121703,Medium Fear,Admiration,Medium Fear
1,30.0,5.343799238498034,6.286903947950172,5.662930464370756,0.9324613407827429,Admiration,0.5346743330249399,Medium Fear,Admiration,Medium Fear
1,40.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,50.0,2.2419398952851504,3.7585248732928234,7.20437746413022,0.8778202310848262,Sadness,0.46616346997564756,Low Fear,Sadness,Medium Fear
1,60.0,5.0857828890456585,5.79703230354908,5.598170460335685,0.8984310765839116,Admiration,0.5207915767438439,Medium Fear,Admiration,Medium Fear
1,70.0,5.423181680232124,5.886010266668897,5.24312543176409,0.9575900801721834,Joy,0.5400210877662769,Medium Fear,Admiration,Medium Fear
1,80.0,5.084213388360508,5.948173535605417,5.637698434518911,0.9137720551519878,Admiration,0.536370502675772,Medium Fear,Admiration,Medium Fear
1,90.0,5.343799238498034,6.3427372102102995,5.662930464370756,0.9369665348133901,Admiration,0.540298267679225,Medium Fear,Admiration,Medium Fear
1,100.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,110.0,4.777488598806985,5.683865684365747,5.247608953041777,0.9495639361148462,Admiration,0.6666889264502426,Medium Fear,Admiration,Medium Fear
1,120.0,5.343799238498034,6.148786207882456,5.662930464370756,0.9192109391679272,Admiration,0.51906486364193,Medium Fear,Admiration,Medium Fear
1,130.0,3.6280581549481568,5.405468579729501,5.291932247067665,0.7936952761456628,Hate,0.6998447317431079,Medium Fear,Admiration,Medium Fear
1,140.0,5.343799238498034,6.091681632719057,5.662930464370756,0.9126824942432821,Admiration,0.5118062607112729,Medium Fear,Admiration,Medium Fear
2,0.0,5.724226348030036,4.627409864656416,5.3693514231179424,0.9049186955447572,Desire,0.10453593411134976,No Fear,Admiration,Medium Fear
2,10.0,4.911012177604375,2.43625641025641,4.496848732283199,0.8587692468642124,Sadness,0.3565935942609048,Low Fear,Sadness,Low Fear
2,20.0,6.456997255438924,3.5766760971055085,4.956046886868771,0.8575790378144764,Desire,0.20281090923831635,No Fear,Desire,Low Fear
2,30.0,5.343799238498034,6.0084313417635595,5.649880928140802,0.9040224809256159,Admiration,0.5021722443768109,Medium Fear,Admiration,Medium Fear
2,40.0,5.269555532927135,2.25225641025641,6.003315209850138,0.7982627761068543,Sadness,0.2099723316231759,No Fear,Sadness,No Fear
2,50.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
2,60.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
2,70.0,4.112078581620667,2.43625641025641,4.496848732283199,0.9422494675415556,Sadness,0.42109468300416364,Low Fear,Sadness,Low Fear
2,80.0,4.625260963087575,5.259211818059251,5.970698551443056,0.6208646607303923,Admiration,0.44196669635685176,Low Fear,Admiration,Medium Fear
2,90.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
2,100.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
2,110.0,5.269555532927135,3.5766760971055085,4.956046886868771,0.7814609736380476,Sadness,0.2718763541197658,Low Fear,Admiration,Medium Fear
2,120.0,5.147538109983513,3.043342857142857,4.894351824179031,0.8254975447550971,Sadness,0.300233783513923,Low Fear,Admiration,Medium Fear
2,130.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
2,140.0,5.31720235726622,3.760098084695133,6.083169127491053,0.6945660991882479,Sadness,0.13672516264654538,No Fear,Admiration,Low Fear
3,0.0,5.26228930317342,4.13594164403104,3.0350191637630664,0.681974392915766,Love,0.5718780430629414,Medium Fear,Admiration,Medium Fear
3,10.0,4.0759390345650575,4.3708711476436175,3.3857206675224645,0.7806842277114197,Hate,0.6897249359848479,Medium Fear,Admiration,Medium Fear
3,20.0,4.0759390345650575,4.3708711476436175,3.5874571428571427,0.804841618116045,Sadness,0.6843265843933032,Medium Fear,Admiration,Medium Fear
3,30.0,4.0759390345650575,4.3708711476436175,3.2639238251110583,0.7839423575639239,Hate,0.6922380657740725,Medium Fear,Admiration,Medium Fear
3,40.0,3.9860967518905235,4.3708711476436175,3.611647619047619,0.8173165808975229,Sadness,0.6888934474483365,Medium Fear,Admiration,Medium Fear
3,50.0,4.0759390345650575,4.3708711476436175,3.3857206675224645,0.7806842277114197,Hate,0.6897249359848479,Medium Fear,Admiration,Medium Fear
3,60.0,4.0759390345650575,4.3708711476436175,3.611647619047619,0.8080748883086841,Sadness,0.6835547770374194,Medium Fear,Admiration,Medium Fear
3,70.0,3.9860967518905235,4.120193276495158,3.3857206675224645,0.8188965175790542,Sadness,0.6596500810912534,Medium Fear,Admiration,Medium Fear
3,80.0,3.9860967518905235,4.3708711476436175,3.3857206675224645,0.7893774338473817,Sadness,0.6949771480936944,Medium Fear,Admiration,Medium Fear
3,90.0,3.9860967518905235,3.7541378143102846,3.3857206675224645,0.8508319799313758,Sadness,0.6139721184792224,Medium Fear,Admiration,Medium Fear
3,100.0,4.0759390345650575,4.3708711476436175,3.5874571428571427,0.804841618116045,Sadness,0.6843265843933032,Medium Fear,Admiration,Medium Fear
3,110.0,4.0759390345650575,4.3708711476436175,3.611647619047619,0.8080748883086841,Sadness,0.6835547770374194,Medium Fear,Admiration,Medium Fear
3,120.0,4.0759390345650575,4.3708711476436175,4.006371428571429,0.8671534104494749,Sadness,0.6657145840767017,Medium Fear,Admiration,Medium Fear
3,130.0,3.9860967518905235,3.7541378143102846,3.611647619047619,0.8763059799803459,Sadness,0.6018239979604404,Medium Fear,Admiration,Medium Fear
3,140.0,4.0759390345650575,4.140451421750323,3.5145085581300464,0.8235172497649659,Sadness,0.651830881375072,Medium Fear,Admiration,Medium Fear
4,0.0,5.248350194880869,4.804075591350118,4.9313931044911525,0.8836310575915312,Desire,0.26626253815043893,Low Fear,Admiration,Medium Fear
4,10.0,5.343799238498034,6.086285230488992,5.649880928140802,0.9140751112139291,Admiration,0.5129780610939718,Medium Fear,Admiration,Medium Fear
4,20.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
4,30.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
4,40.0,5.343799238498034,6.086285230488992,5.356276629784292,0.9549714189558771,Admiration,0.559805439171955,Medium Fear,Admiration,Medium Fear
4,50.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
4,60.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
4,70.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
4,80.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
4,90.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
4,100.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
4,110.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
4,120.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
4,130.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
4,140.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,0.0,7.756579573934836,3.9549230769230768,5.3222887431215575,0.9647590776980328,Desire,0.20331084195869756,No Fear,Desire,Low Fear
6,10.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,20.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,30.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,40.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,50.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,60.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,70.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,80.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,90.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,100.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,110.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,120.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,130.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,140.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,150.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
6,160.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
8,0.0,4.83569823344847,5.119951648351648,5.506513269493845,0.6098784260430511,Admiration,0.4244610770826658,Low Fear,Admiration,Medium Fear
8,10.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
8,20.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
8,30.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
8,40.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
8,50.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
8,60.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
8,70.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
8,80.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
8,90.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
8,100.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
8,110.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
8,120.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
8,130.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
8,140.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
8,150.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
9,0.0,3.9340599647266314,3.505019729673358,4.129120667522464,0.9455492973486523,Sadness,0.5400631943388251,Medium Fear,Admiration,Medium Fear
9,10.0,4.973373467678759,4.004201232177907,5.172416889169208,0.8575610078943458,Sadness,0.2739521600692901,Low Fear,Admiration,Medium Fear
9,20.0,4.820622063835687,6.0084313417635595,5.474542169999402,0.9466634488082288,Admiration,0.6188628724891606,Medium Fear,Admiration,Medium Fear
