Subject,Time,Valence,Arousal,Dominance,emo_similarity,emo_spheric,fear_metric,fear_spheric,emo_cubic,fear_cubic
1,0.0,4.728199999999999,5.8136,4.4864,0.9616826946134154,Hate,0.8745730351292481,High Fear,Admiration,Medium Fear
1,3.0,4.091799999999999,4.0882,6.638800000000003,0.808807536211872,Sadness,0.34961363309786125,Low Fear,Admiration,Low Fear
1,6.0,4.258500000000001,5.124899999999998,6.701900000000003,0.6171661484596693,Sadness,0.4165225389489827,Low Fear,Admiration,Low Fear
1,9.0,4.4775,5.080999999999999,6.757400000000003,0.5850546876314399,Sadness,0.38174865092744326,Low Fear,Admiration,Low Fear
1,12.0,4.4858,4.312900000000001,7.0721000000000025,0.6893729284713399,Sadness,0.30386486917847455,Low Fear,Admiration,Low Fear
1,15.0,4.016399999999998,3.7072000000000016,6.6284000000000045,0.8499095074124788,Sadness,0.33832525873859604,Low Fear,Admiration,Low Fear
1,18.0,4.4956000000000005,4.630000000000002,5.2296,0.9639341044629175,Sadness,0.4737148002360295,Low Fear,Admiration,Medium Fear
1,21.0,4.297,5.020700000000001,6.701700000000003,0.6310097454496376,Sadness,0.40078988882747485,Low Fear,Admiration,Low Fear
1,24.0,4.2054,3.7584,6.609900000000002,0.8298040157924946,Sadness,0.3168929179450618,Low Fear,Admiration,Low Fear
1,27.0,4.5929,5.429100000000001,4.881899999999999,0.9567305590790297,Hate,0.8666006784067819,High Fear,Admiration,Medium Fear
1,30.0,4.838699999999999,5.020199999999999,5.370799999999999,0.623216312317219,Sadness,0.4129942955110441,Low Fear,Admiration,Medium Fear
1,33.0,4.480800000000001,5.438900000000001,5.287600000000002,0.797283606230826,Admiration,0.6757152316322278,Medium Fear,Admiration,Medium Fear
1,36.0,4.8214,4.468300000000002,5.058000000000002,0.9453545553950691,Sadness,0.3617085440811282,Low Fear,Admiration,Medium Fear
1,39.0,4.856299999999999,5.0436000000000005,4.493799999999999,0.8791560194869449,Hate,0.7739756449890552,High Fear,Admiration,Medium Fear
1,42.0,4.4319999999999995,5.0289,4.9121,0.8435084247551607,Hate,0.7410801560623873,Medium Fear,Admiration,Medium Fear
1,45.0,4.600799999999998,5.558699999999999,4.066800000000001,0.9711812327219763,Hate,0.8914009080341486,High Fear,Admiration,Medium Fear
1,48.0,4.5565999999999995,4.808,4.311300000000002,0.82257874187433,Hate,0.7232082449226168,Medium Fear,Admiration,Medium Fear
1,51.0,4.5905999999999985,4.007599999999999,4.5889999999999995,0.9311476541898499,Sadness,0.47246756791403616,Low Fear,Admiration,Medium Fear
1,54.0,4.609400000000001,5.008900000000001,4.962199999999999,0.8438025480338796,Sadness,0.7223965366813947,Medium Fear,Admiration,Medium Fear
1,57.0,4.492699999999999,5.553199999999999,5.098800000000002,0.866704931417701,Hate,0.7620723434803315,High Fear,Admiration,Medium Fear
1,60.0,4.8343,3.875200000000001,4.907199999999999,0.8999758320478098,Sadness,0.3555246440926219,Low Fear,Admiration,Medium Fear
1,63.0,4.6743,4.851,4.807599999999999,0.9127991522067888,Sadness,0.6756134503338685,Medium Fear,Admiration,Medium Fear
1,66.0,4.775199999999999,4.726699999999999,4.5215,0.7959056721812181,Sadness,0.6369701290641232,Medium Fear,Admiration,Medium Fear
1,69.0,4.773799999999998,4.8885000000000005,4.546999999999998,0.8160875766027649,Hate,0.7178376907568828,Medium Fear,Admiration,Medium Fear
1,72.0,4.278200000000002,4.1536,4.654099999999997,0.9759495603274451,Sadness,0.5349824308464173,Medium Fear,Admiration,Medium Fear
1,75.0,4.468499999999999,3.8635,4.331000000000002,0.9147575063349155,Sadness,0.5082729723143029,Medium Fear,Admiration,Medium Fear
1,78.0,4.605899999999998,4.899600000000001,4.562299999999999,0.8533821961360646,Hate,0.7498459081283866,Medium Fear,Admiration,Medium Fear
1,81.0,4.674299999999998,3.9200999999999993,4.519199999999999,0.9052982190976301,Sadness,0.45890841675384225,Low Fear,Admiration,Medium Fear
1,84.0,4.782299999999999,3.8243999999999994,4.762,0.9040914141084594,Sadness,0.38925109158359966,Low Fear,Admiration,Medium Fear
1,87.0,4.6761,3.8777000000000004,4.6109,0.9152912396553872,Sadness,0.4385242449692537,Low Fear,Admiration,Medium Fear
1,90.0,4.829299999999998,4.850199999999999,4.939900000000001,0.9823371563977845,Sadness,0.56379006692158,Medium Fear,Admiration,Medium Fear
1,93.0,4.232499999999999,4.085999999999999,4.5040000000000004,0.9599734508003668,Sadness,0.5498996882306293,Medium Fear,Admiration,Medium Fear
1,96.0,4.384899999999999,4.6194999999999995,6.400000000000003,0.7233779588336966,Sadness,0.35957495111538423,Low Fear,Admiration,Low Fear
1,99.0,4.6815999999999995,4.033899999999999,4.630000000000001,0.9195602028392287,Sadness,0.45267707618236724,Low Fear,Admiration,Medium Fear
1,102.0,4.2164,4.561400000000001,4.3434,0.8884371307669191,Sadness,0.6740028433361442,Medium Fear,Admiration,Medium Fear
1,105.0,4.560800000000001,5.288,5.275599999999998,0.7427823123755144,Admiration,0.644876265979194,Medium Fear,Admiration,Medium Fear
1,108.0,4.265900000000001,3.9244,4.563400000000001,0.9658438387548647,Sadness,0.5127281275941508,Medium Fear,Admiration,Medium Fear
1,111.0,4.656000000000001,3.7678000000000003,6.198600000000003,0.8178807427520383,Sadness,0.25881537826386464,Low Fear,Admiration,Low Fear
1,114.0,4.1558,5.380000000000003,4.2856,0.9785675935169162,Hate,0.9064638999384366,High Fear,Admiration,Medium Fear
1,117.0,4.2465,3.5372000000000003,4.5976,0.962575437935951,Sadness,0.4666434933832523,Low Fear,Admiration,Medium Fear
1,120.0,4.314800000000001,4.4637,4.305100000000001,0.8878262093416599,Sadness,0.6441322594785801,Medium Fear,Admiration,Medium Fear
1,123.0,4.411699999999999,5.3171,6.901100000000002,0.5786789969591114,Admiration,0.4079157827303047,Low Fear,Admiration,Low Fear
1,126.0,4.6522,3.6988,4.627599999999999,0.9172057956714272,Sadness,0.4228382492753779,Low Fear,Admiration,Medium Fear
1,129.0,4.317399999999999,4.0991,4.6521,0.9733982257315217,Sadness,0.5201529317004995,Medium Fear,Admiration,Medium Fear
1,132.0,4.7483,5.100899999999999,4.5705,0.9444864082022212,Hate,0.8485802996029523,High Fear,Admiration,Medium Fear
