Subject,Time,Valence,Arousal,Dominance,emo_similarity,emo_spheric,fear_metric,fear_spheric,emo_cubic,fear_cubic
1,0.0,5.009747139523677,6.248029374356991,5.728904634459701,0.9317459416187552,Admiration,0.5652238095430178,Medium Fear,Admiration,Medium Fear
1,10.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,20.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,30.0,4.623767476463564,5.259211818059251,6.7221602929859925,0.5727414272822621,Admiration,0.38545490196535387,Low Fear,Admiration,Low Fear
1,40.0,5.147538109983513,6.286903947950172,5.662930464370756,0.9421994145727552,Admiration,0.5605364106391502,Medium Fear,Admiration,Medium Fear
1,50.0,4.955364075032628,6.129727987871036,5.405393104491154,0.9702921483387097,Admiration,0.6205172623998153,Medium Fear,Admiration,Medium Fear
1,60.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,70.0,5.343799238498034,6.286903947950172,5.662930464370756,0.9324613407827429,Admiration,0.5346743330249399,Medium Fear,Admiration,Medium Fear
1,80.0,5.2856505547284724,6.0084313417635595,5.637698434518911,0.9109800849303107,Admiration,0.5127482195386055,Medium Fear,Admiration,Medium Fear
1,90.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,100.0,5.147538109983513,6.286903947950172,5.773227928485589,0.9265322633307822,Admiration,0.5447508768363494,Medium Fear,Admiration,Medium Fear
1,110.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,120.0,5.147538109983513,6.286903947950172,5.773227928485589,0.9265322633307822,Admiration,0.5447508768363494,Medium Fear,Admiration,Medium Fear
1,130.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,140.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,150.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
1,160.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
2,0.0,4.834976428082394,5.172901648351648,5.761869332496991,0.60826904405597,Admiration,0.4008296237669248,Low Fear,Admiration,Medium Fear
2,10.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
2,20.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
2,30.0,5.423181680232124,3.6226842981315626,6.086585746875526,0.6869270647993352,Sadness,0.12519250531966494,No Fear,Admiration,Low Fear
2,40.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
2,50.0,5.343799238498034,6.286903947950172,5.653418119873148,0.9336895863355195,Admiration,0.5359587730999369,Medium Fear,Admiration,Medium Fear
2,60.0,5.009747139523677,6.32377312286854,5.618607170344868,0.9529704429757512,Admiration,0.5886022973582204,Medium Fear,Admiration,Medium Fear
2,70.0,5.147538109983513,6.286903947950172,5.773227928485589,0.9265322633307822,Admiration,0.5447508768363494,Medium Fear,Admiration,Medium Fear
2,80.0,5.343799238498034,6.286903947950172,5.557262821561961,0.9456331897244395,Admiration,0.5493058414721338,Medium Fear,Admiration,Medium Fear
2,90.0,5.147538109983513,6.286903947950172,5.662930464370756,0.9421994145727552,Admiration,0.5605364106391502,Medium Fear,Admiration,Medium Fear
2,100.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
2,110.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
2,120.0,5.248350194880869,6.129727987871036,5.916733544708964,0.8827178453100519,Admiration,0.4955975113789556,Low Fear,Admiration,Medium Fear
2,130.0,4.133327988046538,5.683865684365747,5.291932247067665,0.8181686194732531,Hate,0.7195513093845872,Medium Fear,Admiration,Medium Fear
3,0.0,5.009747139523677,6.471694691495992,5.728904634459701,0.9480479880229827,Admiration,0.5829628938242919,Medium Fear,Admiration,Medium Fear
3,10.0,5.248350194880869,5.259211818059251,5.3078889851459525,0.8794424072832122,Joy,0.3818863384900534,Low Fear,Admiration,Medium Fear
3,20.0,5.343799238498034,6.286903947950172,5.773227928485589,0.9177730151120908,Admiration,0.5202834450957639,Medium Fear,Admiration,Medium Fear
3,30.0,5.016883192350209,6.286903947950172,5.653418119873148,0.945793531762821,Admiration,0.5793263066080419,Medium Fear,Admiration,Medium Fear
3,40.0,5.147538109983513,6.286903947950172,5.427410119245649,0.9717297705269045,Admiration,0.5974368595727657,Medium Fear,Admiration,Medium Fear
3,50.0,5.084213388360508,6.0084313417635595,5.637698434518911,0.9215453796527102,Admiration,0.5441637524755213,Medium Fear,Admiration,Medium Fear
3,60.0,5.016883192350209,6.286903947950172,5.653418119873148,0.945793531762821,Admiration,0.5793263066080419,Medium Fear,Admiration,Medium Fear
3,70.0,5.016883192350209,6.286903947950172,5.773227928485589,0.9285597840705209,Admiration,0.5611839741700072,Medium Fear,Admiration,Medium Fear
