,Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Acc_1,Acc_2,Acc_3
0,1714645169.5689433,34434.359900279036,43471.32664577087,3605.0681597075654,459.97654914576407,24989.116190566565,-115958.1680247984,18853.338820140223,32680.619678571187,-0.13,0.982,-0.026000000000000002
1,1714645169.585016,34516.03317451873,43524.63555629677,3559.671766718837,300.3627419904163,24660.25497439563,-116614.90698038424,18108.042253022464,32081.704685891236,-0.13,0.982,-0.026000000000000002
2,1714645170.0627544,34562.74832043032,43580.71608313514,3683.589837979059,435.1884645448285,24705.830181340003,-117184.6082430611,17505.483925996297,31640.347139876743,-0.13,0.982,-0.026000000000000002
3,1714645170.0628464,34473.72132226483,43530.08938194387,3754.891902791489,620.2162051458604,25050.739950029845,-116548.56700284088,18200.779640767534,32203.43228619484,-0.13,0.982,-0.026000000000000002
4,1714645170.062879,34407.96249007732,43467.16922130218,3636.740581600736,502.9366019888642,25045.420234849484,-115866.5482242761,18896.701204383517,32718.215312745015,-0.13,0.982,-0.026000000000000002
5,1714645170.0628889,34483.51138633626,43508.430541566675,3547.6912316907924,301.03329432407554,24705.36079470644,-116351.42461674508,18323.647180038355,32249.499231517224,-0.13,0.982,-0.026000000000000002
6,1714645170.0628936,34562.92713438596,43593.81420538595,3661.2604452682076,392.87661229093226,24664.01006746412,-117085.4335529129,17542.297249114188,31658.474404629997,-0.13,0.982,-0.026000000000000002
7,1714645170.0628984,34483.33257238061,43540.393536137766,3765.5536848966703,614.9188417099526,25002.23666456183,-116663.34321061888,18023.753824681502,32055.39668266734,-0.13,0.982,-0.026000000000000002
8,1714645170.0629032,34400.56406266261,43452.64058740623,3665.5519802036265,548.8470851000649,25086.7709620918,-115836.39572100589,18886.12882925616,32705.050135260837,-0.082,0.984,-0.096
9,1714645170.062908,34478.21402290035,43495.33241931587,3553.055650360066,327.05072487005293,24760.9942866557,-116142.63697178806,18504.539847915155,32374.914869655953,-0.082,0.984,-0.096
10,1714645170.0629127,34564.9611431314,43579.397330212276,3632.270232709674,355.59390253948004,24631.39887230383,-116941.46596687628,17639.214413072397,31713.012661100944,-0.082,0.984,-0.096
11,1714645170.0629172,34508.59004361511,43556.03975725648,3755.4506964028715,575.8703441465311,24936.857812030055,-116708.98547279663,17911.950398916055,31955.640847163304,-0.082,0.984,-0.096
12,1714645170.062922,34422.20055129535,43482.59192497635,3700.666570742914,579.7818994262099,25111.02260482581,-115844.71056994327,18826.941409938503,32653.685826502544,-0.082,0.984,-0.096
13,1714645170.0629265,34457.67276974592,43492.9631344036,3566.3549383109735,356.73384150670074,24820.8075548181,-115928.8201843286,18681.051573878714,32509.00298464334,-0.082,0.984,-0.096
14,1714645170.0629313,34549.8066603907,43562.700577104166,3600.1731276718533,327.5424632480697,24614.389194773343,-116752.61607797338,17775.649461227593,31812.142647760233,-0.082,0.984,-0.096
15,1714645170.062936,34512.7474680838,43552.23996069908,3737.748114794268,553.7197653913219,24874.563500233115,-116747.76574942659,17805.71255751998,31868.089064131866,-0.082,0.984,-0.096
16,1714645170.0629408,34412.49989420175,43480.24499180853,3716.759826750735,612.9518881978855,25119.270398529818,-115847.66100021136,18770.279737744302,32611.93276786003,-0.082,0.984,-0.096
17,1714645170.0629456,34451.10135687606,43494.79597744894,3586.247990876197,400.11857749445176,24888.801561451146,-115740.70790299273,18838.653724033087,32624.69561394401,-0.082,0.984,-0.096
18,1714645170.0629504,34552.7570906588,43575.686940632695,3589.3772350999398,314.77961716408936,24625.83328793446,-116580.03825903396,17911.190439604576,31896.16285516773,-0.056,0.988,-0.136
19,1714645170.062955,34539.39074747452,43585.700522148676,3725.722876277313,513.687791071867,24816.493668138228,-116800.22529366318,17694.624387577103,31760.398359346196,-0.056,0.988,-0.136
20,1714645170.0629597,34419.98772859427,43496.24884083853,3735.401181626461,627.6593360494776,25119.650378185557,-115949.361437483,18611.381186411523,32479.52103370679,-0.056,0.988,-0.136
21,1714645170.0629644,34416.83613262608,43463.39177648923,3586.270342620652,422.06799054956326,24952.66049535996,-115597.34381405638,18940.443568282553,32699.886882291663,-0.056,0.988,-0.136
