,Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Acc_1,Acc_2,Acc_3
0,1714644822.579723,36934.380165860675,40223.28290024792,145.42044942622775,-931.888929830662,21199.936711780636,-35869.587763498756,1472.376462504442,21160.619993283748,0.0,0.0,0.0
1,1714644822.579784,37024.1894750821,40217.62790890073,-46.2010557891197,-1435.4960841531854,20706.25373199627,-36090.73592313957,1038.2161782045578,20818.347730439633,-0.054,1.012,-0.18
2,1714644822.5798357,37191.02289569651,40360.41085248123,44.390564488239825,-1580.0671672901115,20348.64817245581,-38151.18678226314,-29.057267791899182,19705.633187965537,-0.054,1.012,-0.18
3,1714644822.5798604,37119.094982039336,40398.945259922184,249.57957858795865,-1094.140242831736,20785.513017834786,-38241.01844322902,230.31237486748398,19859.659059007055,-0.054,1.012,-0.18
4,1714644822.5798678,36948.081785211776,40256.2517233195,187.97817086913238,-871.6509785236095,21219.136860267743,-36118.92147289771,1359.2095803272225,21017.479421791963,-0.054,1.012,-0.18
5,1714644822.579875,36988.87371884271,40211.99526929799,-32.231215504552786,-1338.2883475170552,20827.288428221756,-35775.24105015291,1222.1486833272795,20987.170456310567,-0.054,1.012,-0.18
6,1714644822.5798824,37176.06957865591,40349.234980253575,-2.212822701075399,-1608.2080135593433,20354.79490218102,-37766.96029507641,102.50510007203819,19852.372390314627,-0.054,1.012,-0.18
7,1714644822.5798895,37170.5710495199,40415.48555081911,233.08399117994205,-1181.9602467966374,20676.05652523715,-38432.86346588891,49.263244779496766,19684.46608596636,-0.054,1.012,-0.18
8,1714644822.5798967,36958.31888417231,40289.08643592435,225.6632120207801,-836.8716641511518,21208.318615951375,-36421.34057537801,1216.136064068802,20842.241745262356,-0.004,1.014,-0.198
9,1714644822.579904,36949.44524162355,40206.966126795545,-4.805625057891018,-1225.0767618509249,20935.2920574298,-35533.86456178004,1385.2046591287447,21116.676463684616,-0.004,1.014,-0.198
10,1714644822.5799112,37135.791735147446,40291.88040398126,-26.956203813100316,-1588.471423205307,20394.916283478295,-37328.888455496846,292.9419628312544,20038.093034993773,-0.004,1.014,-0.198
11,1714644822.5799186,37174.48260479958,40380.52742249101,198.0588076184759,-1268.036814694025,20566.26475647268,-38475.55529779855,-53.46537273709449,19582.49742776125,-0.004,1.014,-0.198
12,1714644822.5799258,36983.397541451166,40287.365351601286,261.58246536045857,-829.7861611588194,21157.714266504558,-36765.55743998974,1016.5796895718205,20619.216039087303,-0.004,1.014,-0.198
13,1714644822.579933,36911.78255221636,40174.04200721288,37.79679987392424,-1117.9001471877275,21043.027465704377,-35405.319679417575,1478.4337852518304,21175.57331032435,-0.004,1.014,-0.198
14,1714644822.5799403,37072.96098148358,40251.155525583694,-42.602424931815264,-1572.1546497529328,20460.25043252116,-36882.792339657826,492.7665582616995,20223.99249362856,-0.004,1.014,-0.198
15,1714644822.5799475,37161.42918603768,40370.200916552654,159.23382749960751,-1368.8208304430045,20482.780990932108,-38442.94410263826,-115.2008909226526,19516.62683685146,-0.004,1.014,-0.198
16,1714644822.5799544,36990.41598921013,40291.83570049235,273.56300038850316,-864.9678069314728,21091.731916872493,-37120.81606636239,818.0961988086938,20390.669452031787,-0.004,1.014,-0.198
17,1714644822.5799615,36860.01591205787,40152.20435288005,75.3030270699295,-1023.5757855863317,21138.447062784086,-35375.256583125185,1542.0692017160895,21199.444973402617,-0.004,1.014,-0.198
18,1714644822.5799687,36981.6764571281,40192.45984464405,-55.78995416044643,-1518.7786839936596,20557.346410435013,-36453.41532867138,716.5969272371444,20428.913286794817,0.02,1.014,-0.202
19,1714644822.579976,37082.21460368807,40312.24284318004,110.19410016466382,-1443.0062702901687,20427.95216178324,-38336.281578097536,-119.44772236916094,19500.75709828819,0.02,1.014,-0.202
20,1714644822.5799832,36919.47155230898,40245.18760981412,270.567866631492,-918.3437726907459,21001.38616578414,-37517.626585677455,593.3717600550366,20130.6516087832,0.02,1.014,-0.202
21,1714644822.5799901,36732.29804424025,40075.3590554427,112.04929495445431,-939.6673369011089,21201.21076121459,-35521.34758488507,1526.0653526860897,21128.23231556801,0.02,1.014,-0.202
22,1714644822.5800056,36824.901321518584,40072.27451470787,-68.23987582205247,-1464.8439246230037,20650.12850166899,-36101.397705244744,936.0463542993492,20612.398757028433,0.02,1.014,-0.202
23,1714644822.5800128,36962.99039876347,40188.97297250903,49.24089303504146,-1533.1732074228773,20370.910509933296,-38166.36361674829,-64.08245135336534,19539.515023173695,0.02,1.014,-0.202
24,1714644822.58002,36836.16660072406,40159.44631808357,235.29681388101744,-1025.274518164935,20876.439914278977,-37902.38951473111,389.6132576004574,19888.537512843315,0.02,1.014,-0.202
25,1714644822.580027,36637.52664774974,39983.269868286836,129.7295248186022,-909.8724615421846,21227.138784782743,-35769.630762294626,1477.1597358178778,21015.221895601975,0.02,1.014,-0.202
26,1714644822.5800345,36690.88026176456,39949.40697543704,-64.28361705346312,-1413.256098420155,20762.669535001463,-35834.4061177261,1141.9953277105485,20765.798779225206,0.02,1.014,-0.202
27,1714644822.5800416,36872.91286860858,40088.25601199341,13.433398417639545,-1596.629809931494,20364.428504041258,-37943.91905592907,47.02807033396606,19617.723777022813,0.02,1.014,-0.202
28,1714644822.5800486,36851.03051078683,40146.95169293305,229.93239521174377,-1125.74560949154,20762.043686156714,-38257.22345795912,205.83721468892273,19657.889861809,0.024,0.998,-0.202
29,1714644822.5800557,36675.74813076832,40034.34360436721,183.19489755569668,-862.0620801522828,21229.932752839657,-36155.15365065976,1365.5574757525296,20833.569268413696,0.024,0.998,-0.202
30,1714644822.580063,36722.485628424365,39995.60803122616,-45.172875544175575,-1318.1717775072786,20865.3758007736,-35653.222877171385,1331.1804927802675,20897.85288546716,0.024,0.998,-0.202
31,1714644822.5800703,36929.84276173625,40111.7700471604,-28.654936391703654,-1629.2186533473318,20360.98633539514,-37656.65443618947,204.7196274661574,19752.929479232967,0.024,0.998,-0.202
32,1714644822.5800774,36959.79409930636,40212.777580353926,209.27938333504002,-1223.8921193947936,20643.065350421115,-38510.33461217101,64.03774786445473,19496.219694163763,0.024,0.998,-0.202
33,1714644822.5800862,36782.61182100914,40111.613584949206,223.18216838624102,-847.2205218339589,21197.232150701544,-36590.1856529934,1202.8591278623496,20625.541582768154,0.024,0.998,-0.202
34,1714644822.5800934,36763.79165217777,40041.76438352637,-9.141863482220588,-1219.3994187592768,20970.853682858193,-35586.70408567239,1453.221017506244,20978.274462017354,0.024,0.998,-0.202
35,1714644822.5801005,36969.65121861115,40152.56198079133,-40.27784350846333,-1617.3945805304743,20411.590684841954,-37367.06523502651,374.7046440487676,19908.788193319822,0.024,0.998,-0.202
36,1714644822.5801077,37046.720033493046,40261.839659433324,182.81491789995647,-1326.8219026114825,20538.325075903544,-38708.2369575783,-55.208808804608445,19364.21029141072,0.024,0.998,-0.202
37,1714644822.5801148,36867.36963598366,40191.99045801049,264.2646746950954,-859.8045539622968,21144.48203378702,-37118.98322331705,986.0919101347816,20373.70447799021,0.024,0.998,-0.202
38,1714644822.580122,36784.66818149903,40082.28809622385,40.76958188648008,-1115.0838273863587,21077.06917250981,-35629.10534490411,1541.8233325270812,21030.57754404277,0.024,0.988,-0.20400000000000001
39,1714644822.5801291,36973.115739001725,40176.74656829197,-52.839523892345895,-1588.8514028610473,20485.016165377638,-37048.64228351621,585.0792628621176,20117.262913854473,0.024,0.988,-0.20400000000000001
40,1714644822.5801363,37098.55372888491,40322.099962484834,146.20276048216348,-1410.0150954741355,20464.564319201032,-38760.85296402609,-93.29618135645168,19339.198689365232,0.024,0.988,-0.20400000000000001
41,1714644822.5801437,36954.45203238154,40292.327438870365,283.017788293098,-883.3409408737351,21069.64839335065,-37604.26194718623,777.3713204111243,20150.388199137236,0.024,0.988,-0.20400000000000001
42,1714644822.5801508,36838.55823738078,40159.24515238347,91.97742843358856,-1001.3805033422117,21160.798807239393,-35785.23227992443,1565.7620508387151,21027.78357598586,0.024,0.988,-0.20400000000000001
43,1714644822.5801604,36988.761960120435,40203.836882571806,-55.56643671589336,-1510.9108699453916,20579.139361278936,-36748.838335137174,799.8795270776185,20327.369311734357,0.024,0.988,-0.20400000000000001
44,1714644822.5801675,37125.33111874236,40338.059108025926,96.38072209128406,-1471.8176688930594,20397.79965851303,-38728.71115549936,-92.84914646734553,19350.419265081797,0.024,0.988,-0.20400000000000001
45,1714644822.5801747,37015.42759125562,40322.30112818493,271.70780559871264,-930.793694352352,20957.286173973822,-38077.62719126072,547.7071461328443,19912.40917592158,0.024,0.988,-0.20400000000000001
46,1714644822.580182,36866.274400505354,40185.06141722935,131.02592599701,-899.1212724591819,21212.34192995333,-36006.62630875425,1543.7902860391482,20984.018860342367,0.024,0.988,-0.20400000000000001
47,1714644822.5801892,36972.78046283489,40186.26841142993,-52.571302958882214,-1416.7876740440934,20688.95348178786,-36470.98379981325,1006.1861284001027,20536.134604946925,0.024,0.988,-0.20400000000000001
48,1714644822.5801964,37141.312616027906,40319.99889850603,58.58392221735981,-1512.2296228682546,20373.860940201397,-38598.17696788037,-38.04266906293262,19427.443376474785,0.034,0.984,-0.2
49,1714644822.5802035,37069.76468202647,40343.20000925064,258.9673112591876,-1006.1414249111921,20855.921012869003,-38524.68443211132,327.855387670444,19690.948091858398,0.034,0.984,-0.2
50,1714644822.5802107,36891.12954033966,40199.366533680746,166.31933049193987,-838.9056728965846,21246.517747225495,-36379.3863510354,1446.157866258367,20858.26794603681,0.034,0.984,-0.2
51,1714644822.580218,36943.1196979427,40160.00511169495,-52.504247725516294,-1335.0473445710356,20801.494515120332,-36270.84627996043,1198.008799315548,20712.2887029992,0.034,0.984,-0.2
52,1714644822.580225,37135.83643863636,40322.41288690721,7.107854736787646,-1558.6318443574721,20366.775437209064,-38405.03554404206,64.48478275356088,19541.325514474574,0.034,0.984,-0.2
53,1714644822.5802321,37118.647947150224,40378.33695153439,232.07816267945324,-1098.3423707893337,20738.194374822902,-38905.35699192965,131.56236786393737,19493.828057507046,0.034,0.984,-0.2
54,1714644822.5802393,36920.63384302066,40230.748382895996,197.5447174960038,-805.4227597025347,21238.940505855146,-36832.36680416665,1299.4633673981866,20681.018612506225,0.034,0.984,-0.2
55,1714644822.5802464,36945.19841017704,40182.80389103936,-24.676325878658997,-1231.1787880872237,20920.696368300483,-36210.295404231,1335.4273242267757,20826.662579377007,0.034,0.984,-0.2
56,1714644822.5802536,37133.17658104617,40315.4167908927,-22.284689221941143,-1557.8495333015364,20406.874466761885,-38179.19351806564,225.6855637652354,19703.66623445347,0.034,0.984,-0.2
57,1714644822.5802605,37146.408813763715,40400.129902378314,188.44755750269385,-1199.394607471777,20634.974018928293,-39176.39424519471,11.019410016466383,19370.111151946923,0.034,0.984,-0.2
58,1714644822.580268,36956.50839287143,40289.42171209118,223.9868311866321,-794.7833293418086,21210.933770052645,-37331.749478787126,1140.65422304323,20487.743078201187,0.046,0.976,-0.198
59,1714644822.5802748,36905.59111900224,40194.71737083404,-0.7599593114804402,-1130.7971037384395,21029.415253331095,-36150.59389479088,1502.864241941481,20958.537871663317,0.046,0.976,-0.198
60,1714644822.580282,37092.027019503956,40293.22150864858,-52.906579125711815,-1554.608530355517,20454.148406284858,-37833.479086575404,458.83661017854337,19932.838670353733,0.046,0.976,-0.198
61,1714644822.5802891,37170.07931114189,40396.37480930982,161.46900194513822,-1296.5352888745415,20536.805157280585,-39309.476531681605,-58.09218383934306,19308.196819805722,0.046,0.976,-0.198
62,1714644822.5802963,37004.497588216975,40331.353584689336,258.43086939226026,-803.7240271239314,21147.56657452185,-37835.60250229866,939.242653756458,20273.948642486175,0.046,0.976,-0.198
63,1714644822.5803034,36925.774744245384,40215.05745828837,56.43815474965033,-1005.1355964107033,21135.831908682812,-36247.39930002681,1568.2654462177095,21007.756412953906,0.046,0.976,-0.198
64,1714644822.5803125,37094.37395267176,40295.09905518282,-58.00277686152183,-1493.9682476482687,20539.710884059776,-37560.407824564914,652.290958439226,20141.067521699373,0.046,0.976,-0.198
65,1714644822.58032,37209.57484359442,40418.12305666484,119.98416423608832,-1369.647844987851,20460.272784265613,-39389.942811720706,-112.29516414346269,19279.29601422501,0.046,0.976,-0.198
