Datetime,valueTemp
2024-05-02 10:13:47.202040,32.13
2024-05-02 10:13:48.952120,32.13
2024-05-02 10:13:50.952220,32.13
2024-05-02 10:13:52.952310,32.13
2024-05-02 10:13:54.952400,32.13
2024-05-02 10:13:56.952490,32.13
2024-05-02 10:13:58.952590,32.13
2024-05-02 10:14:00.952680,32.13
2024-05-02 10:14:02.952770,32.13
2024-05-02 10:14:04.952860,32.13
2024-05-02 10:14:06.952960,32.13
2024-05-02 10:14:08.953050,32.13
2024-05-02 10:14:10.953140,32.13
2024-05-02 10:14:12.953230,32.13
2024-05-02 10:14:14.953330,32.13
2024-05-02 10:14:16.953420,32.13
2024-05-02 10:14:18.953510,32.13
2024-05-02 10:14:20.953600,32.13
2024-05-02 10:14:22.953700,32.13
2024-05-02 10:14:24.953790,32.13
2024-05-02 10:14:26.953880,32.13
2024-05-02 10:14:28.953980,32.13
2024-05-02 10:14:30.954070,32.13
2024-05-02 10:14:32.954160,32.13
2024-05-02 10:14:34.954250,32.13
2024-05-02 10:14:36.954350,32.13
2024-05-02 10:14:38.954440,32.13
2024-05-02 10:14:40.954530,32.13
2024-05-02 10:14:42.954620,32.13
2024-05-02 10:14:44.954720,32.13
2024-05-02 10:14:46.954810,32.13
2024-05-02 10:14:48.954900,32.13
2024-05-02 10:14:50.954990,32.13
2024-05-02 10:14:52.955090,32.13
2024-05-02 10:14:54.955180,32.13
2024-05-02 10:14:56.955270,32.13
2024-05-02 10:14:58.955360,32.13
2024-05-02 10:15:00.955460,32.13
2024-05-02 10:15:02.955550,32.13
2024-05-02 10:15:04.955640,32.13
2024-05-02 10:15:06.955730,32.13
2024-05-02 10:15:08.955830,32.13
2024-05-02 10:15:10.955920,32.13
2024-05-02 10:15:12.956010,32.13
2024-05-02 10:15:14.956100,32.13
2024-05-02 10:15:16.956200,32.13
2024-05-02 10:15:18.956290,32.13
2024-05-02 10:15:20.956380,32.13
2024-05-02 10:15:22.956480,32.13
2024-05-02 10:15:24.956570,32.13
2024-05-02 10:15:26.956660,32.13
2024-05-02 10:15:28.956750,32.13
2024-05-02 10:15:30.956850,32.13
2024-05-02 10:15:32.956940,32.13
2024-05-02 10:15:34.957030,32.13
2024-05-02 10:15:36.957120,32.13
2024-05-02 10:15:38.957220,32.13
2024-05-02 10:15:40.957310,32.13
2024-05-02 10:15:42.957400,32.13
2024-05-02 10:15:44.957490,32.13
2024-05-02 10:15:46.957590,32.13
2024-05-02 10:15:48.957680,32.13
2024-05-02 10:15:50.957770,32.13
2024-05-02 10:15:52.957860,32.13
2024-05-02 10:15:54.957960,32.13
2024-05-02 10:15:56.958050,32.13
2024-05-02 10:15:58.958140,32.13
2024-05-02 10:16:00.958230,32.13
2024-05-02 10:16:02.958330,32.13
2024-05-02 10:16:04.958420,32.13
2024-05-02 10:16:06.958510,32.13
2024-05-02 10:16:08.958610,32.13
2024-05-02 10:16:10.958700,32.13
2024-05-02 10:16:12.958790,32.13
2024-05-02 10:16:14.958880,32.13
2024-05-02 10:16:16.958980,32.13
2024-05-02 10:16:18.959070,32.13
2024-05-02 10:16:20.959160,32.13
2024-05-02 10:16:22.959250,32.13
2024-05-02 10:16:24.959350,32.13
2024-05-02 10:16:26.959440,32.13
2024-05-02 10:16:28.959530,32.13
2024-05-02 10:16:30.959620,32.13
2024-05-02 10:16:32.959720,32.13
2024-05-02 10:16:34.959810,32.13
2024-05-02 10:16:36.959900,32.13
2024-05-02 10:16:38.959990,32.13
2024-05-02 10:16:40.960090,32.13
2024-05-02 10:16:42.960180,32.13
2024-05-02 10:16:44.960270,32.13
2024-05-02 10:16:46.960360,32.13
2024-05-02 10:16:48.960460,32.13
2024-05-02 10:16:50.960550,32.13
2024-05-02 10:16:52.960640,32.13
2024-05-02 10:16:54.960730,32.13
2024-05-02 10:16:56.960830,32.13
2024-05-02 10:16:58.960920,32.13
2024-05-02 10:17:00.961010,32.13
2024-05-02 10:17:02.961110,32.13
2024-05-02 10:17:04.961200,32.13
2024-05-02 10:17:06.961290,32.13
2024-05-02 10:17:08.961380,32.13
2024-05-02 10:17:10.961480,32.13
2024-05-02 10:17:12.961570,32.13
2024-05-02 10:17:14.961660,32.13
