Subject,Time,Fp1_Delta,Fp1_Theta,Fp1_Alpha,Fp1_Beta,Fp1_Gamma,Fp2_Delta,Fp2_Theta,Fp2_Alpha,Fp2_Beta,Fp2_Gamma,C3_Delta,C3_Theta,C3_Alpha,C3_Beta,C3_Gamma,C4_Delta,C4_Theta,C4_Alpha,C4_Beta,C4_Gamma,P7_Delta,P7_Theta,P7_Alpha,P7_Beta,P7_Gamma,P8_Delta,P8_Theta,P8_Alpha,P8_Beta,P8_Gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,Fp1_Engagement,Fp2_Engagement,C3_Engagement,C4_Engagement,P7_Engagement,P8_Engagement,O1_Engagement,O2_Engagement,Fp1_Fatigue,Fp2_Fatigue,C3_Fatigue,C4_Fatigue,P7_Fatigue,P8_Fatigue,O1_Fatigue,O2_Fatigue,Fp1_Excitement,Fp2_Excitement,C3_Excitement,C4_Excitement,P7_Excitement,P8_Excitement,O1_Excitement,O2_Excitement,Fp1_Relaxation,Fp2_Relaxation,C3_Relaxation,C4_Relaxation,P7_Relaxation,P8_Relaxation,O1_Relaxation,O2_Relaxation
1,0.0,-0.5934640709190129,-0.5962482204289102,-0.6115900939506186,-0.6145835812478336,-0.45311720660622895,-0.44791611659854746,-0.41677375996417076,-0.6158587376016244,-0.634880126582854,-0.5955056427902724,-0.5842144580822853,-0.577900759773578,-0.43921306455700304,-0.5748506452427243,-0.3937270765990053,-0.6040721015266851,-0.2727521392420874,0.027858108730057066,-0.10326401953166059,-0.44413549356682086,-0.5667728481797737,-0.36270569311541334,-0.3381279959970349,-0.5035278151720122,-0.6173224837645989,-0.49253046419255775,-0.4289014461047442,-0.41743911423583446,-0.5132569375256766,-0.5816692843179825,-0.389065747176399,-0.6565056453006096,-0.6550230127191939,-0.5865147746496971,-0.5832514906166488,-0.6501619689324416,-0.6334281911647762,-0.4433853397412914,-0.3850759025842678,-0.6716412626322402,2.772091477068178,-1.2510134167996578,0.519181949820932,0.10432999247954165,1.815678313061342,-1.283436264928203,2.982687706598759,28.8979054136969,0.2917153753962209,-1.5765053361747703,-1.4436947493734924,4.100351559479742,3.0155165954635055,0.14774948613010994,-0.560356046087994,4.067032394109672,3.926589706085115,2.368309143158012,3.859750533505537,-0.34151100149737046,-0.5027173438709324,-1.258196106244839,5.421937585339076,11.160822201943768,-0.08445982798366539,5.188956822820475,1.4283371664484736,15.138960109154985,10.699372826645543,0.4004933629453651,-1.0271357542232369,-1.200152767558558
1,10.0,-0.5941292939264042,-0.598146257016043,-0.6102830594528407,-0.613486957457894,-0.45311673756748594,-0.4479632543974787,-0.42216024502122584,-0.6133778115138832,-0.6328372997605065,-0.6110130168069201,-0.5752266336450605,-0.5692176535082525,-0.438867997627143,-0.5769845173755863,-0.38925092615337714,-0.590986359116871,-0.5677827721018728,-0.5664606519603873,-0.6039913305075862,-0.6077484822692315,-0.5671992800033308,-0.3651135199626683,-0.34491689773324335,-0.5403058850000682,-0.6080535783337129,-0.6445494957177942,-0.4267681340045513,-0.4168428465047644,-0.5104825215910782,-0.7496981470161677,-0.3067176721833048,-0.5784999055555223,-0.722691715474935,-0.7032117261299706,-0.686874246422107,-0.6859368768848719,-0.6336817153964948,-0.44438128872009386,-0.39830708268968446,-0.6799900135428844,4.8925123791660905,-0.9237919367105591,0.1742823570048233,0.0005239857277109303,-1.6654953913842505,-1.2636501857059168,-2.6633197362213643,6.335040071600878,6.817264719927276,-1.3861251421219931,-1.4275573434046678,0.08260109807486331,1.4738058881866354,0.12492585602044105,-0.8993269225392808,5.742119502364469,2.800826967985853,1.2349289536397683,1.6342994665354045,-0.17618316948663343,-1.1577962950042822,-1.2392996808344658,-1.3545270017394566,1.7131026340577056,-3.470990714134116,2.5806895324587438,1.0379695769092272,-0.9373084803111164,7.854441726768246,3.5187504665206695,-1.4800203231797964,-1.119902475071349
1,20.0,-0.5959991974596504,-0.5993549375332397,-0.6143207027581955,-0.6183185207055849,-0.4532925032066751,-0.44846066339726315,-0.4271210622537929,-0.6178896862044182,-0.64538362568296,-0.6211186911137151,-0.6035590770775212,-0.602652773108087,-0.43939265816161155,-0.578969984932513,-0.4052293773883582,-0.6193522499358851,-0.5679486841827655,-0.5666610236235051,-0.6040947376537278,-0.6077731366428029,-0.5672411903458006,-0.364859806940366,-0.34589435154363074,-0.5405172439095718,-0.7200231628392637,-0.7577763026616514,-0.7337133886151735,-0.7601729720233313,-0.5147771276691561,-0.7889585491641031,-0.4775692314338229,-0.8549523789335856,-0.7229432005903825,-0.7036994189717042,-0.6877170829249775,-0.6866685075376164,-0.6336931417140034,-0.4440465649945983,-0.3999301567576167,-0.6808592059884556,4.536385898364427,-0.8943152434170104,1.1683243956413438,0.3718699874357319,-1.6505995792258978,-1.2716232311722433,-2.4884867373552746,-0.1277754649690835,3.160984785782674,-1.3431021057976062,-1.4357745581613397,-0.13104434157479755,-1.206686301323305,0.3896158064412408,-0.8894699296768407,8.215453230668698,4.036847832080299,0.9923909049219871,5.237747882568636,-0.015277163012433728,0.31046717835931026,-1.2474427160305015,-3.0814094056337313,-0.9103363266770453,-2.9335246558992845,0.3277224777244472,1.6786964366802524,-0.8936542582725251,15.651388357391435,4.463408545644059,-0.6974319821096756,-1.0697017820923995
1,30.0,-0.5965269867160466,-0.6000952228477243,-0.6138460380161711,-0.6177287401746057,-0.45334406297085017,-0.4490329037949179,-0.42840288593031683,-0.6179147055240702,-0.6459155555431907,-0.6240370189376381,-0.6005679494245798,-0.6000645528466156,-0.4393737995852669,-0.5821545009707837,-0.40518478917046563,-0.616396566097996,-0.5674015495739364,-0.5658609170346187,-0.60331627267209,-0.6065366535954628,-0.56714830947835,-0.36396313132380276,-0.34585100982661043,-0.5398743810804031,-0.7234639799708952,-0.7818470915165323,-0.7167171566169726,-0.7452780514157472,-0.5148871203682158,-0.8014056172318855,-0.4805578829592313,-0.8515855566423574,-0.7227114246848271,-0.7030283273842143,-0.6867692099602221,-0.6853832364505436,-0.6337115051460865,-0.4432706763595935,-0.40007968936843635,-0.6802532742371603,6.983107527193825,-0.4403444755160567,0.6309340460353356,0.24524801279296504,-1.6792512452640702,-1.2761509961238648,-1.9505632705696383,-0.8308026359821564,11.854785298416576,-1.0327305388179335,-1.4373427069454183,0.869630156893498,-1.2362266382461085,0.23170760570497825,-0.8869776144008034,14.6604170721519,3.8176058006278732,0.795133410109324,3.6153119863660166,-0.15498134080692139,0.6287890058790262,-1.2514137900326623,-0.40169623998651616,-1.1934980970538167,-5.029827322243686,-0.21794944975805486,1.2494633064715255,-0.8515826928796917,17.87991449156698,11.286971094121279,-0.4673792052859533,-1.1535621577204263
1,40.0,-0.5972603517729739,-0.6000657400178026,-0.6159158249693842,-0.6207084815131559,-0.4533360883403452,-0.44995212606272866,-0.42862469353891997,-0.6188944822172143,-0.6483372834048349,-0.6230912917010237,-0.607795980038692,-0.6100301823792853,-0.43935134139353543,-0.5840549339690614,-0.40675332743542136,-0.6207185521693307,-0.5679505587337561,-0.5667782294697027,-0.6041446981251863,-0.6078303744564011,-0.5672329628143271,-0.3650226484903224,-0.34590308074117426,-0.5407916291628762,-0.7414917095808385,-0.7752590244107932,-0.7951031040252856,-0.8377072528624087,-0.5151647235418423,-0.8152203212669644,-0.4978537568135171,-0.8954149603913212,-0.7235092229648679,-0.7038151777430144,-0.6878146252411683,-0.6868689672157829,-0.633727993751892,-0.4446314493883339,-0.4001703002855559,-0.6814479560582757,2.5813556011537426,-0.6813680413266775,0.8891024609279131,0.4717337425414578,-1.8072843381746826,-1.2633588428463791,-2.3389763748258856,-0.5329314962966619,1.2407453895911265,-1.1671796172958415,-1.4060437852017387,-1.0773521291406558,-1.1954457992720775,0.1693224409949605,-0.8927043742154611,6.276152606621984,2.7450998075536353,0.6942765281652353,2.625862272297917,0.17490899628626191,-0.178990329370251,-1.2391365006329222,-1.3465852991380893,-1.0656264980908516,-0.6149092895946104,0.18193595053013528,0.9335668535797935,-0.8838053593046944,11.740003019398408,4.288811957723319,-0.10390079227523324,-1.0768776236001807
1,50.0,-0.5931194855263819,-0.5960710772678502,-0.608866568950804,-0.6124414623635418,-0.45270740841797347,-0.4381213936865695,-0.4263841137335891,-0.6121854138046765,-0.6408704239644554,-0.6159198052433859,-0.5959633413170183,-0.5947463972272767,-0.43885444124102196,-0.568145534820358,-0.4045821248966952,-0.6134704955743231,-0.5666141783010372,-0.5650950232961653,-0.6029721880828166,-0.6063272404029661,-0.5668137704127816,-0.3629985109206701,-0.3456790451214893,-0.5389398979126504,-0.7137401128985059,-0.7645890118674241,-0.7661643160300995,-0.7867598519332917,-0.5147364432731305,-0.8020682506342501,-0.4910130537669738,-0.8810381290054977,-0.721944694284303,-0.7023342028452887,-0.6861767722192313,-0.6847683372391657,-0.6332592518462099,-0.44149676200595384,-0.39957410475430644,-0.6796886959544965,2.758272393933188,-0.824048959520712,1.2674370102547692,-0.3631384993553121,-1.6356558458526214,-1.264636909036607,-1.373412410542585,-0.5269883115819698,3.0453893670974033,-0.8929668155829064,-1.3851510839586123,0.3958064211697499,-1.1692663470324431,0.8599366538353413,-0.8691080442629562,5.690284361206324,1.7764655625480072,-0.38966818529447067,2.7728192737673365,-0.33242314680507973,0.016763127522960206,-1.2419186214417233,-0.32758381163166683,-1.0610848185631634,-0.4493064252900353,-0.8202317335243743,1.110722770813604,-0.8038111808068932,10.365955847359313,4.021562043333085,-0.3738511908407507,-1.0147405829226306
1,60.0,-0.5961411482046517,-0.5996182371113851,-0.611071335614802,-0.6130675247337631,-0.4533055933652157,-0.4469593086361691,-0.427807017276902,-0.614303470801701,-0.6251307966936751,-0.6147828602837542,-0.5537735877191878,-0.5355267071264811,-0.43892773028653004,-0.5478524172216196,-0.3999968610198632,-0.5746752570936958,-0.5676919451961265,-0.5666957070873251,-0.6035877504023236,-0.607092034827581,-0.5672451620887049,-0.36490292721637285,-0.34587310311237246,-0.5407329242845462,-0.5897281525942636,-0.7554122213466139,-0.1430020571578409,-0.07712689014411961,-0.5108000786482308,-0.40932757416163446,-0.40830852973173254,-0.43997650286207685,-0.7228489422049506,-0.7038176030682683,-0.6871570945975768,-0.6857628262258161,-0.6337203719003102,-0.4445749797641456,-0.3999398788406657,-0.6810615323121774,9.195726198393508,1.4469204229537902,0.8910090770805074,1.4989035144657328,-1.8256323031704145,-1.281806410756206,-2.913633237116291,0.47166353456284094,16.19922678288719,-0.6626853993419698,-1.4478650463123697,-1.7152041753637908,-1.1567397647134716,0.24043025824942507,-0.9013213963231641,6.272429643958166,5.361448913852661,3.1796436720235763,6.08060458472644,0.8521672518895665,-0.43210868357939414,-1.2567845112383682,-3.9564780251892175,-0.6617855843961996,-3.7309685014708456,-0.4771112933019174,1.6177438790206509,-0.9422194094862351,15.383987445383278,26.850081939271618,0.805369012006376,-1.1470644599206254
1,70.0,-0.5953548946123897,-0.5970236621810249,-0.6085265862788114,-0.612407142862564,-0.45315448132334496,-0.44234635294210545,-0.4280939774333454,-0.6127122757842766,-0.6222837339596607,-0.5790483299211424,-0.4745839530704347,-0.462214800612353,-0.4368333776730281,-0.41374044192490045,-0.3962339383017544,-0.5157070707978426,-0.5680752133554636,-0.5666316914655245,-0.6041668434939887,-0.607842110422201,-0.5672758598443295,-0.36484122580395306,-0.3459157644531066,-0.5404115392475859,-0.40457849053156425,-0.2195582113204344,1.3249250052411843,1.294912803931744,-0.47868455624639644,1.9683011715280216,-0.29493415692956465,0.39368913018747,-0.7234529570212648,-0.7026630312815737,-0.6868885891867594,-0.686060583815539,-0.6337222857128754,-0.442987556503503,-0.40014622450110476,-0.6800680388878451,3.288960731739706,1.8708044532186117,2.20927640588604,0.34794504536862364,-1.5623144307383197,-1.2444857558061984,-2.8568002316228904,-1.0066249577786721,5.644299534079147,-0.20427635935187438,-1.4166142030308901,1.5612289437060394,-1.249705931264249,-0.6718815723865793,-0.9044305719253606,18.04377864602638,1.3011709326747596,2.5919950448717284,6.197478714269447,-0.1672798212836241,1.315307783069826,-1.217721073639247,9.515447371173314,-1.2622694318623675,4.100721964625517,-0.9358371935707558,0.3411726863763745,-0.9570330778962746,22.870979561876005,5.450989218581531,1.8166049647109392,-1.1370061024090765
1,80.0,-0.5958988755813904,-0.5990288049180873,-0.6150293645187689,-0.6099820793493616,-0.4528711834704647,-0.4502435428536618,-0.42724315326835977,-0.6184889613392388,-0.6421937502513748,-0.6202998516954822,-0.5966841970657513,-0.5817901933928521,-0.43923298221057083,-0.5807041779969593,-0.404202683738885,-0.6115115862610463,-0.5681949889186731,-0.5666303655642019,-0.6038433193839513,-0.6067658576381397,-0.5670876022828499,-0.3654449718750674,-0.34586827398923464,-0.5406756035950991,-0.7094581538489209,-0.767368549139492,-0.7308844196159243,-0.7503959533876745,-0.515205882934889,-0.7647825429920616,-0.4916269514896587,-0.8449817433563962,-0.7230688563442527,-0.702668466836259,-0.6873391205459345,-0.6836728944976166,-0.6332822983229545,-0.44459424744299286,-0.39968701107719184,-0.6806884516766283,30.640232399421873,-0.48597097964110186,0.2219843557892023,2.3593467688301932,-1.0079263546077424,-1.28044560747169,-1.5787202577371795,1.087331488603404,-0.08844961104935464,-1.3998235346529768,-1.4424013226253702,4.237202392033222,-0.7834646121315934,0.594683663432183,-0.8921305616314147,0.8439143138461582,47.82048166952791,3.4056863146817387,2.581221722945101,0.2782874582275905,-0.3783920320774629,-1.2560248782890446,3.8844888111675586,-0.17289651202219192,-1.776959951902707,2.580893465433429,4.43055026015917,-0.9415334657650831,1.5752550297945431,6.146502530619478,0.6327095978417812,-1.0728918838699026
1,90.0,-0.5957473050257089,-0.5998805333952594,-0.6152796934994842,-0.6166893468206478,-0.4530617853298279,-0.44638060093237714,-0.42843841537557104,-0.6177107548325387,-0.6458424889831649,-0.6252138078262637,-0.605478993104991,-0.5993534406300022,-0.43906647976195196,-0.5718406274901197,-0.40690138756599964,-0.6180523783759992,-0.5681244328051194,-0.5669245982589182,-0.6044356036718042,-0.6078637021556215,-0.5670649047475063,-0.3652561203139947,-0.34592776536982234,-0.5409134339563787,-0.7366348141058789,-0.7985162335644411,-0.7993541411283995,-0.8237377678810699,-0.5149606072172682,-0.8092785238017686,-0.5069305876922516,-0.9003759544490408,-0.7231610340342918,-0.7039463914187016,-0.6879920288910754,-0.6863617178661442,-0.6335829227093955,-0.44439710309374497,-0.4001617022047648,-0.6813747249553349,16.11846749785709,-0.4208569103310394,1.3679449580930356,-0.0525730077079073,-1.7740155363215506,-1.2597179514138641,-2.5683149397756293,-0.7030577131072108,2.8690683676043367,-0.9698870051398435,-1.3971374186833563,-1.2276876441671014,-1.2084489130760125,1.1114524192958966,-0.8849067800038954,3.293777052326322,19.534643981146225,0.6390747889592856,3.302280932260608,-0.026910386432953206,0.008195897159029623,-1.2379752014849676,-4.051712079301212,-1.1202162182457354,-6.047801458517505,-0.785135845607373,3.978006069043754,-0.9219884127913851,2.816613370995773,14.736049075373089,1.4195933520452908,-1.0223358697843667
1,100.0,-0.5822795841910103,-0.5822874037894039,-0.5892067364867561,-0.5927836023800664,-0.45186663962317,-0.3853916058848787,-0.42682141964866144,-0.593929122546481,-0.6264628098556971,-0.5948994462604789,-0.5341398823636501,-0.5275799338750721,-0.4376442666613824,-0.4326444723769891,-0.40230628066189134,-0.5661368043772207,-0.5676059645903307,-0.5664830215058121,-0.6036990069309687,-0.607430714267028,-0.5672495849697772,-0.36445235773399276,-0.34591184995476637,-0.5404015210311877,-0.5966662381144368,-0.5782170799996093,0.05141551354689241,-0.004356755540841908,-0.5015854158567047,0.5875470776672883,-0.4455089003130713,-0.39436827012853953,-0.7203260518178516,-0.7001590997573072,-0.6831129736984413,-0.6821050889595089,-0.6334218386752978,-0.43335258866753845,-0.39985020281169414,-0.6769217577475988,1.193617153419818,-0.3483160880246336,3.410416981240886,0.5211220173892367,-1.7675024320973387,-1.2492779244314307,-2.1428573862336964,-1.1701240173026466,2.0351041005953032,1.1500574210396008,-1.4053692802228415,-0.9353029013960589,-1.273899425385789,-0.7201967541300154,-0.894672295103816,25.932867630530883,0.24926407678584378,-0.8918339571430233,7.919732883965968,0.16750922241568372,1.1616017213443657,-1.2223251254962926,1.028778829160772,-1.325667587929838,2.0235603287979598,-1.1920452840888298,0.4239369567631951,-0.9429406215068462,25.090464381518213,6.231794946074754,3.120929328987675,-1.1358346735653715
1,110.0,-0.587209590895634,-0.5886654154924696,-0.5882266673451024,-0.5845617514825543,-0.4526405256986543,-0.39697501220298803,-0.42663228270671766,-0.5976501616661872,-0.5840916909842678,-0.5363678683034786,-0.33768444417273125,-0.3130758823369328,-0.4354799264126964,-0.04760762729118898,-0.3921669233735972,-0.42488451306157177,-0.5671120597915895,-0.5655203275495054,-0.6029422440936271,-0.6044945612921125,-0.5671606426679191,-0.3630445857177717,-0.34581015345091787,-0.5396141012793103,-0.2669405166781648,-0.10997769438464527,2.5560917457338843,2.400934067942924,-0.47567821780257835,4.88478402725591,-0.2904650424429979,1.0460790715134844,-0.7212118786317433,-0.7020100616873819,-0.6849233236988304,-0.6803122535764747,-0.6335388974633207,-0.4389620276598471,-0.3999651767452804,-0.6786223600127316,5.100009739763823,1.9424540411133902,4.120472182218382,0.2357913557780509,-1.805060381351372,-1.262947274708627,-2.873277590743964,-1.0937417549919877,6.751447724366715,0.6131152117122924,-1.429987948212796,0.8138995709921142,-1.2483510764830756,-0.9213861621632676,-0.9029151691924233,19.087783617854708,3.066371616492053,1.619348439118921,13.283212974038614,-0.15403051653031608,0.40283612605420865,-1.2354029014263628,-1.0982093916589475,-1.295884721118207,1.3737808593521923,-1.1691457479441512,0.261823903961832,-0.9525232300024998,29.304274574623353,8.059524448434646,3.9440925520756944,-1.1696895164971695
1,120.0,-0.5754899979644215,-0.574354994284977,-0.5563383600768035,-0.5544223491897483,-0.45158224829532845,-0.34631002322717885,-0.4267362984258964,-0.5678129531360221,-0.5410394258429397,-0.4917282653194175,-0.20733358182484068,-0.1767902406640059,-0.43271774622660897,0.1286145841952361,-0.3844297326270643,-0.325361822076312,-0.5673018297145993,-0.5657280400698901,-0.6030111030473557,-0.606651885880727,-0.5672111495591641,-0.362541162656665,-0.3458267029437826,-0.5394789489788495,-0.2433405406105839,-0.23343173029020356,1.7830848024865225,1.7833015203878535,-0.4861617157305555,3.0218852389087383,-0.3315829041653642,0.673842087905394,-0.719156169738602,-0.6984061972924525,-0.6789914291246701,-0.6778701817024013,-0.6333700907755432,-0.42862599832373643,-0.3996879180937379,-0.6737136599890137,3.1917063481054746,2.0074594631165126,3.6104035497732876,0.4980706403322505,-1.8425163557076192,-1.2660582556855116,-2.532199252391722,-1.1770714507995717,6.445615035510524,3.753018981906307,-1.4229071142442493,0.9033974962418846,-1.272601326188062,-0.6184649353464347,-0.9003756219153698,32.27595769602861,0.9208153652034355,0.5405920582265841,10.46500720102014,-0.07198358740312366,0.762903124224376,-1.2395626040034737,1.7173946707222796,-1.328572455968259,2.022073571771159,-1.2201720958355644,0.15914292565659602,-0.9564201026336541,47.00342615642268,7.427780473512771,3.8973078302410475,-1.162902900472731
