Datetime,valueIBI
2024-04-29 16:41:17.687040,106.66173652417844
2024-04-29 16:41:18.280820,101.0479174276838
2024-04-29 16:41:18.874590,101.04796848111766
2024-04-29 16:41:19.437120,106.66173652417844
2024-04-29 16:41:20.015270,103.7789908773078
2024-04-29 16:41:20.546550,112.9359043568413
2024-04-29 16:41:21.062200,116.3582655481793
2024-04-29 16:41:21.655970,101.04796848111766
2024-04-29 16:41:22.234120,103.7789908773078
2024-04-29 16:41:22.827900,101.0479174276838
2024-04-29 16:41:23.437310,98.45699833164616
2024-04-29 16:41:24.046710,98.45694986276742
2024-04-29 16:41:24.702990,91.42435023571483
2024-04-29 16:41:25.374900,89.29817882317502
2024-04-29 16:41:26.015550,93.6542093040462
2024-04-29 16:41:26.671830,91.42435023571483
2024-04-29 16:41:27.296860,95.99553044810233
2024-04-29 16:41:27.937510,93.6542093040462
2024-04-29 16:41:28.546920,98.45694986276742
2024-04-29 16:41:29.140690,101.04796848111766
2024-04-29 16:41:29.703220,106.66173652417844
2024-04-29 16:41:30.281370,103.77895497705705
2024-04-29 16:41:30.843900,106.66173652417844
2024-04-29 16:41:31.422050,103.7789908773078
2024-04-29 16:41:32.031450,98.45694986276742
2024-04-29 16:41:32.656480,95.99557652383378
2024-04-29 16:41:33.312760,91.42435023571483
2024-04-29 16:41:33.953420,93.65418006701894
2024-04-29 16:41:34.609700,91.42435023571483
2024-04-29 16:41:35.297230,87.26867800606779
2024-04-29 16:41:36.031640,81.69833407565348
2024-04-29 16:41:36.766050,81.6983563243855
2024-04-29 16:41:37.453580,87.26867800606779
2024-04-29 16:41:38.125490,89.29820540373207
2024-04-29 16:41:38.797390,89.29817882317502
2024-04-29 16:41:39.453670,91.42435023571483
2024-04-29 16:41:40.078700,95.99553044810233
2024-04-29 16:41:40.734980,91.42435023571483
2024-04-29 16:41:43.828880,95.99557652383378
2024-04-29 16:41:44.485160,91.4243223743506
2024-04-29 16:41:45.157060,89.29820540373207
2024-04-29 16:41:45.813340,91.4243223743506
2024-04-29 16:41:46.547750,81.6983563243855
2024-04-29 16:41:47.297790,79.9962881722288
2024-04-29 16:41:48.016570,83.47439346462278
2024-04-29 16:41:48.688480,89.29820540373207
2024-04-29 16:41:49.344760,91.4243223743506
2024-04-29 16:41:50.016660,89.29820540373207
2024-04-29 16:41:50.704190,87.26867800606779
2024-04-29 16:41:51.329220,95.99557652383378
2024-04-29 16:41:52.001130,89.29817882317502
2024-04-29 16:41:52.657410,91.42435023571483
2024-04-29 16:41:53.298060,93.65418006701894
