Datetime,valueTemp
2024-05-02 12:06:18.137370,34.71
2024-05-02 12:06:20.137460,34.71
2024-05-02 12:06:22.137560,34.71
2024-05-02 12:06:24.137650,34.71
2024-05-02 12:06:26.137740,34.71
2024-05-02 12:06:28.137830,34.71
2024-05-02 12:06:30.137930,34.71
2024-05-02 12:06:32.138020,34.71
2024-05-02 12:06:34.138110,34.71
2024-05-02 12:06:36.138200,34.71
2024-05-02 12:06:38.138300,34.71
2024-05-02 12:06:40.138390,34.71
2024-05-02 12:06:42.138480,34.71
2024-05-02 12:06:44.138570,34.71
2024-05-02 12:06:46.138670,34.71
2024-05-02 12:06:48.138760,34.71
2024-05-02 12:06:50.138850,34.71
2024-05-02 12:06:52.138940,34.71
2024-05-02 12:06:54.139040,34.71
2024-05-02 12:06:56.139130,34.71
2024-05-02 12:06:58.139220,34.71
2024-05-02 12:07:00.139310,34.71
2024-05-02 12:07:02.139410,34.71
2024-05-02 12:07:04.139500,34.71
2024-05-02 12:07:06.139590,34.71
2024-05-02 12:07:08.139690,34.71
2024-05-02 12:07:10.139780,34.71
2024-05-02 12:07:12.139870,34.71
2024-05-02 12:07:14.139960,34.71
2024-05-02 12:07:16.140060,34.71
2024-05-02 12:07:18.140150,34.71
2024-05-02 12:07:20.140240,34.71
2024-05-02 12:07:22.140330,34.71
2024-05-02 12:07:24.140430,34.71
2024-05-02 12:07:26.140520,34.71
2024-05-02 12:07:28.140610,34.71
2024-05-02 12:07:30.140700,34.71
2024-05-02 12:07:32.140800,34.71
2024-05-02 12:07:34.140890,34.71
2024-05-02 12:07:36.140980,34.71
2024-05-02 12:07:38.141070,34.71
2024-05-02 12:07:40.141170,34.71
2024-05-02 12:07:42.141260,34.71
2024-05-02 12:07:44.141350,34.71
2024-05-02 12:07:46.141440,34.71
2024-05-02 12:07:48.141540,34.71
2024-05-02 12:07:50.141630,34.71
2024-05-02 12:07:52.141720,34.71
2024-05-02 12:07:54.141810,34.71
2024-05-02 12:07:56.141910,34.71
2024-05-02 12:07:58.142000,34.71
2024-05-02 12:08:00.142090,34.71
2024-05-02 12:08:02.142190,34.71
2024-05-02 12:08:04.142280,34.71
2024-05-02 12:08:06.142370,34.71
2024-05-02 12:08:08.142460,34.71
2024-05-02 12:08:10.142560,34.71
2024-05-02 12:08:12.142650,34.71
2024-05-02 12:08:14.142740,34.71
2024-05-02 12:08:16.142830,34.71
2024-05-02 12:08:18.142930,34.71
2024-05-02 12:08:20.143020,34.71
2024-05-02 12:08:22.143110,34.71
2024-05-02 12:08:24.143200,34.71
2024-05-02 12:08:26.143300,34.71
2024-05-02 12:08:28.143390,34.71
2024-05-02 12:08:30.143480,34.71
2024-05-02 12:08:32.143570,34.71
2024-05-02 12:08:34.143670,34.71
2024-05-02 12:08:36.143760,34.71
2024-05-02 12:08:38.143850,34.71
2024-05-02 12:08:40.143940,34.71
2024-05-02 12:08:42.144040,34.71
2024-05-02 12:08:44.144130,34.71
2024-05-02 12:08:46.144220,34.71
2024-05-02 12:08:48.144320,34.71
2024-05-02 12:08:50.144410,34.71
2024-05-02 12:08:52.144500,34.71
2024-05-02 12:08:54.144590,34.71
2024-05-02 12:08:56.144690,34.71
2024-05-02 12:08:58.144780,34.71
2024-05-02 12:09:00.144870,34.71
2024-05-02 12:09:02.144960,34.71
2024-05-02 12:09:04.145060,34.71
2024-05-02 12:09:06.145150,34.71
2024-05-02 12:09:08.145240,34.71
2024-05-02 12:09:10.145330,34.71
2024-05-02 12:09:12.145430,34.71
2024-05-02 12:09:14.145520,34.71
2024-05-02 12:09:16.145610,34.71
2024-05-02 12:09:18.145700,34.71
2024-05-02 12:09:20.145800,34.71
2024-05-02 12:09:22.145890,34.71
2024-05-02 12:09:24.145980,34.71
2024-05-02 12:09:26.146070,34.71
2024-05-02 12:09:28.146170,34.71
2024-05-02 12:09:30.146260,34.71
2024-05-02 12:09:32.146350,34.71
2024-05-02 12:09:34.146440,34.71
2024-05-02 12:09:36.146540,34.71
2024-05-02 12:09:38.146630,34.71
2024-05-02 12:09:40.146720,34.71
2024-05-02 12:09:42.146820,34.71
2024-05-02 12:09:44.146910,34.71
2024-05-02 12:09:46.147000,34.71
