Datetime,valueBVP
2024-05-03 10:55:26.438300,13.77881
2024-05-03 10:55:26.453920,9.952999
2024-05-03 10:55:26.469550,5.013092
2024-05-03 10:55:26.485180,-0.7593231
2024-05-03 10:55:26.500800,-6.801071
2024-05-03 10:55:26.516430,-12.4852
2024-05-03 10:55:26.532050,-17.35101
2024-05-03 10:55:26.547680,-21.26494
2024-05-03 10:55:26.563300,-24.43334
2024-05-03 10:55:26.578930,-27.33905
2024-05-03 10:55:26.594560,-30.55001
2024-05-03 10:55:26.610180,-34.57387
2024-05-03 10:55:26.625810,-39.73787
2024-05-03 10:55:26.641430,-46.17403
2024-05-03 10:55:26.657060,-53.65699
2024-05-03 10:55:26.672680,-61.53618
2024-05-03 10:55:26.688310,-68.64438
2024-05-03 10:55:26.703940,-73.40665
2024-05-03 10:55:26.719560,-74.1787
2024-05-03 10:55:26.735190,-69.73573
2024-05-03 10:55:26.750810,-59.75044
2024-05-03 10:55:26.766440,-45.04179
2024-05-03 10:55:26.782060,-27.36177
2024-05-03 10:55:26.797690,-8.897499
2024-05-03 10:55:26.813320,8.338776
2024-05-03 10:55:26.828940,22.98418
2024-05-03 10:55:26.844570,34.48009
2024-05-03 10:55:26.860190,42.87856
2024-05-03 10:55:26.875820,48.53351
2024-05-03 10:55:26.891440,51.82277
2024-05-03 10:55:26.907070,53.07236
2024-05-03 10:55:26.922700,52.57601
2024-05-03 10:55:26.938320,50.71292
2024-05-03 10:55:26.953950,47.97186
2024-05-03 10:55:26.969570,44.85906
2024-05-03 10:55:26.985200,41.77386
2024-05-03 10:55:27.000820,38.91112
2024-05-03 10:55:27.016450,36.25435
2024-05-03 10:55:27.032080,33.68827
2024-05-03 10:55:27.047700,31.14909
2024-05-03 10:55:27.063330,28.71745
2024-05-03 10:55:27.078950,26.58039
2024-05-03 10:55:27.094580,24.93002
2024-05-03 10:55:27.110200,23.80976
2024-05-03 10:55:27.125830,23.03113
2024-05-03 10:55:27.141460,22.2056
2024-05-03 10:55:27.157080,20.86266
2024-05-03 10:55:27.172710,18.65212
2024-05-03 10:55:27.188330,15.45497
2024-05-03 10:55:27.203960,11.4353
2024-05-03 10:55:27.219580,6.962494
2024-05-03 10:55:27.235210,2.438171
2024-05-03 10:55:27.250840,-1.853271
2024-05-03 10:55:27.266460,-5.881607
2024-05-03 10:55:27.282090,-9.858398
2024-05-03 10:55:27.297710,-14.10698
2024-05-03 10:55:27.313340,-18.86903
2024-05-03 10:55:27.328960,-24.14818
2024-05-03 10:55:27.344590,-29.66525
2024-05-03 10:55:27.360220,-34.95049
2024-05-03 10:55:27.375840,-39.55404
2024-05-03 10:55:27.391470,-43.25039
2024-05-03 10:55:27.407090,-46.15876
2024-05-03 10:55:27.422720,-48.75826
2024-05-03 10:55:27.438340,-51.77425
2024-05-03 10:55:27.453970,-55.95334
2024-05-03 10:55:27.469600,-61.78035
2024-05-03 10:55:27.485220,-69.14289
2024-05-03 10:55:27.500850,-77.13914
2024-05-03 10:55:27.516470,-84.10611
2024-05-03 10:55:27.532100,-87.96762
2024-05-03 10:55:27.547720,-86.82305
2024-05-03 10:55:27.563350,-79.60972
2024-05-03 10:55:27.578980,-66.51874
2024-05-03 10:55:27.594600,-48.97811
2024-05-03 10:55:27.610230,-29.17946
2024-05-03 10:55:27.625850,-9.450172
2024-05-03 10:55:27.641480,8.395363
2024-05-03 10:55:27.657100,23.35429
2024-05-03 10:55:27.672730,35.19357
2024-05-03 10:55:27.688360,44.15311
2024-05-03 10:55:27.703980,50.60305
2024-05-03 10:55:27.719610,54.83317
2024-05-03 10:55:27.735230,57.01846
2024-05-03 10:55:27.750860,57.31951
2024-05-03 10:55:27.766480,56.02807
2024-05-03 10:55:27.782110,53.56059
2024-05-03 10:55:27.797740,50.44952
2024-05-03 10:55:27.813360,47.17566
2024-05-03 10:55:27.828990,44.07082
2024-05-03 10:55:27.844610,41.26951
2024-05-03 10:55:27.860240,38.76718
2024-05-03 10:55:27.875860,36.51527
2024-05-03 10:55:27.891490,34.51231
2024-05-03 10:55:27.907120,32.82851
2024-05-03 10:55:27.922740,31.55342
2024-05-03 10:55:27.938370,30.70116
2024-05-03 10:55:27.953990,30.13235
2024-05-03 10:55:27.969620,29.52959
2024-05-03 10:55:27.985240,28.48048
2024-05-03 10:55:28.000870,26.57555
2024-05-03 10:55:28.016500,23.55595
2024-05-03 10:55:28.032120,19.39253
2024-05-03 10:55:28.047750,14.32156
2024-05-03 10:55:28.063370,8.786575
2024-05-03 10:55:28.079000,3.310181
2024-05-03 10:55:28.094620,-1.658463
2024-05-03 10:55:28.110250,-5.895889
2024-05-03 10:55:28.125880,-9.486221
2024-05-03 10:55:28.141500,-12.80269
2024-05-03 10:55:28.157130,-16.38629
2024-05-03 10:55:28.172750,-20.72414
2024-05-03 10:55:28.188380,-26.04224
2024-05-03 10:55:28.204000,-32.1692
2024-05-03 10:55:28.219630,-38.56323
2024-05-03 10:55:28.235260,-44.51799
2024-05-03 10:55:28.250880,-49.45993
2024-05-03 10:55:28.266510,-53.19392
2024-05-03 10:55:28.282130,-56.02597
2024-05-03 10:55:28.297760,-58.62756
2024-05-03 10:55:28.313380,-61.82317
2024-05-03 10:55:28.329010,-66.3125
2024-05-03 10:55:28.344640,-72.44885
2024-05-03 10:55:28.360260,-80.05333
2024-05-03 10:55:28.375890,-88.33255
2024-05-03 10:55:28.391510,-95.89806
2024-05-03 10:55:28.407140,-100.9728
2024-05-03 10:55:28.422760,-101.7679
2024-05-03 10:55:28.438390,-97.00648
2024-05-03 10:55:28.454020,-86.3826
2024-05-03 10:55:28.469640,-70.72983
2024-05-03 10:55:28.485270,-51.85159
2024-05-03 10:55:28.500890,-31.99551
2024-05-03 10:55:28.516520,-13.22632
2024-05-03 10:55:28.532150,3.030792
2024-05-03 10:55:28.547770,16.15343
2024-05-03 10:55:28.563400,26.18473
2024-05-03 10:55:28.579020,33.50118
2024-05-03 10:55:28.594650,38.53194
2024-05-03 10:55:28.610270,41.61131
2024-05-03 10:55:28.625900,42.98947
2024-05-03 10:55:28.641530,42.93048
2024-05-03 10:55:28.657150,41.80598
2024-05-03 10:55:28.688400,38.31717
2024-05-03 10:55:28.704030,36.82062
2024-05-03 10:55:28.719650,35.74663
2024-05-03 10:55:28.735280,35.01178
2024-05-03 10:55:28.750910,34.41995
2024-05-03 10:55:28.766530,33.8372
2024-05-03 10:55:28.782160,33.29583
2024-05-03 10:55:28.797780,32.97646
2024-05-03 10:55:28.813410,33.10271
2024-05-03 10:55:28.829030,33.77885
2024-05-03 10:55:28.844660,34.85781
2024-05-03 10:55:28.860290,35.91748
2024-05-03 10:55:28.875910,36.38618
2024-05-03 10:55:28.891540,35.73145
2024-05-03 10:55:28.907160,33.67695
2024-05-03 10:55:28.922790,30.32208
2024-05-03 10:55:28.938410,26.12154
2024-05-03 10:55:28.954040,21.71912
2024-05-03 10:55:28.969670,17.68889
2024-05-03 10:55:28.985290,14.32631
2024-05-03 10:55:29.000920,11.52286
2024-05-03 10:55:29.016540,8.88113
2024-05-03 10:55:29.032170,5.888222
2024-05-03 10:55:29.047790,2.173275
2024-05-03 10:55:29.063420,-2.323624
2024-05-03 10:55:29.079050,-7.301918
2024-05-03 10:55:29.094670,-12.24329
2024-05-03 10:55:29.110300,-16.62118
2024-05-03 10:55:29.125920,-20.09565
2024-05-03 10:55:29.141550,-22.66029
2024-05-03 10:55:29.157170,-24.63941
2024-05-03 10:55:29.172800,-26.60262
2024-05-03 10:55:29.188430,-29.21843
2024-05-03 10:55:29.204050,-33.11502
2024-05-03 10:55:29.219680,-38.70213
2024-05-03 10:55:29.235300,-45.96367
2024-05-03 10:55:29.250930,-54.30737
2024-05-03 10:55:29.266550,-62.49839
2024-05-03 10:55:29.282180,-68.79007
2024-05-03 10:55:29.297810,-71.29594
2024-05-03 10:55:29.313430,-68.52483
2024-05-03 10:55:29.329060,-59.87894
2024-05-03 10:55:29.344680,-45.89668
2024-05-03 10:55:29.360310,-28.13728
2024-05-03 10:55:29.375930,-8.723824
2024-05-03 10:55:29.391560,10.23309
2024-05-03 10:55:29.407190,27.11228
2024-05-03 10:55:29.422810,40.97464
2024-05-03 10:55:29.438440,51.49607
2024-05-03 10:55:29.454060,58.76149
2024-05-03 10:55:29.469690,63.06759
2024-05-03 10:55:29.485310,64.7747
2024-05-03 10:55:29.500940,64.29285
2024-05-03 10:55:29.516570,62.08245
2024-05-03 10:55:29.532190,58.6485
2024-05-03 10:55:29.547820,54.5233
2024-05-03 10:55:29.563440,50.19969
2024-05-03 10:55:29.579070,46.12943
2024-05-03 10:55:29.594690,42.62984
2024-05-03 10:55:29.610320,39.89881
2024-05-03 10:55:29.625950,37.96176
2024-05-03 10:55:29.641570,36.71522
2024-05-03 10:55:29.657200,35.94399
2024-05-03 10:55:29.672820,35.39907
2024-05-03 10:55:29.688450,34.86085
2024-05-03 10:55:29.704070,34.15343
2024-05-03 10:55:29.719700,33.15143
2024-05-03 10:55:29.735330,31.75335
2024-05-03 10:55:29.750950,29.86395
2024-05-03 10:55:29.766580,27.3563
2024-05-03 10:55:29.782200,24.10053
2024-05-03 10:55:29.797830,20.00255
2024-05-03 10:55:29.813450,15.07296
2024-05-03 10:55:29.844710,3.377206
2024-05-03 10:55:29.860330,-2.799537
2024-05-03 10:55:29.875960,-8.772371
2024-05-03 10:55:29.891580,-14.31446
2024-05-03 10:55:29.907210,-19.32124
2024-05-03 10:55:29.922830,-23.82063
2024-05-03 10:55:29.938460,-27.95137
2024-05-03 10:55:29.954090,-31.9894
2024-05-03 10:55:29.969710,-36.32174
2024-05-03 10:55:29.985340,-41.40984
2024-05-03 10:55:30.000960,-47.60767
2024-05-03 10:55:30.016590,-54.91581
2024-05-03 10:55:30.032210,-62.68935
2024-05-03 10:55:30.047840,-69.55529
2024-05-03 10:55:30.063470,-73.64012
2024-05-03 10:55:30.079090,-73.07486
2024-05-03 10:55:30.094720,-66.6643
2024-05-03 10:55:30.110340,-54.37458
2024-05-03 10:55:30.125970,-37.43069
2024-05-03 10:55:30.141590,-17.97744
2024-05-03 10:55:30.157220,1.561039
2024-05-03 10:55:30.172850,19.12345
2024-05-03 10:55:30.188470,33.43684
2024-05-03 10:55:30.204100,44.06692
2024-05-03 10:55:30.219720,51.24069
2024-05-03 10:55:30.235350,55.46471
2024-05-03 10:55:30.250970,57.26202
2024-05-03 10:55:30.266600,57.0328
2024-05-03 10:55:30.282230,55.08329
2024-05-03 10:55:30.297850,51.71793
2024-05-03 10:55:30.313480,47.34768
2024-05-03 10:55:30.329100,42.51265
2024-05-03 10:55:30.344730,37.82837
2024-05-03 10:55:30.360350,33.81521
2024-05-03 10:55:30.375980,30.76101
2024-05-03 10:55:30.391610,28.66125
2024-05-03 10:55:30.407230,27.24961
2024-05-03 10:55:30.422860,26.1641
2024-05-03 10:55:30.438480,25.11588
2024-05-03 10:55:30.454110,23.94931
2024-05-03 10:55:30.469730,22.64027
2024-05-03 10:55:30.485360,21.17081
2024-05-03 10:55:30.500990,19.46651
2024-05-03 10:55:30.516610,17.37619
2024-05-03 10:55:30.532240,14.75817
2024-05-03 10:55:30.547860,11.55158
2024-05-03 10:55:30.563490,7.829979
2024-05-03 10:55:30.579110,3.7579
2024-05-03 10:55:30.594740,-0.516777
2024-05-03 10:55:30.610370,-4.953575
2024-05-03 10:55:30.625990,-9.616646
2024-05-03 10:55:30.641620,-14.5854
2024-05-03 10:55:30.657240,-19.84631
2024-05-03 10:55:30.672870,-25.23465
2024-05-03 10:55:30.688490,-30.45756
2024-05-03 10:55:30.704120,-35.24664
2024-05-03 10:55:30.719750,-39.48181
2024-05-03 10:55:30.735370,-43.28049
2024-05-03 10:55:30.751000,-47.02647
2024-05-03 10:55:30.766620,-51.32582
2024-05-03 10:55:30.782250,-56.81563
2024-05-03 10:55:30.797870,-63.89803
2024-05-03 10:55:30.813500,-72.42139
2024-05-03 10:55:30.829130,-81.43257
2024-05-03 10:55:30.844750,-89.17874
2024-05-03 10:55:30.860380,-93.50424
2024-05-03 10:55:30.876000,-92.46229
2024-05-03 10:55:30.891630,-84.9966
