Datetime,valueTemp
2023-11-17 12:56:38.295000,35.31
2023-11-17 12:56:40.295090,35.31
2023-11-17 12:56:40.795120,35.31
2023-11-17 12:56:42.295190,35.31
2023-11-17 12:56:44.295280,35.31
2023-11-17 12:56:46.295370,35.31
2023-11-17 12:56:48.295460,35.31
2023-11-17 12:56:50.295560,35.31
2023-11-17 12:56:52.295650,35.31
2023-11-17 12:56:54.295740,35.31
2023-11-17 12:56:56.295830,35.31
2023-11-17 12:56:58.295930,35.31
2023-11-17 12:57:00.296020,35.31
2023-11-17 12:57:02.296110,35.31
2023-11-17 12:57:04.296200,35.31
2023-11-17 12:57:06.296300,35.31
2023-11-17 12:57:08.296390,35.31
2023-11-17 12:57:10.296480,35.31
2023-11-17 12:57:12.296570,35.31
2023-11-17 12:57:14.296670,35.31
2023-11-17 12:57:16.296760,35.31
2023-11-17 12:57:18.296850,35.31
2023-11-17 12:57:20.296940,35.31
2023-11-17 12:57:22.297040,35.31
2023-11-17 12:57:24.297130,35.31
2023-11-17 12:57:26.297220,35.31
2023-11-17 12:57:28.297320,35.31
2023-11-17 12:57:30.297410,35.31
2023-11-17 12:57:32.297500,35.31
2023-11-17 12:57:34.297590,35.31
2023-11-17 12:57:36.297690,35.31
2023-11-17 12:57:38.297780,35.31
2023-11-17 12:57:40.047860,35.31
2023-11-17 12:57:40.297870,35.31
2023-11-17 12:57:42.297960,35.31
2023-11-17 12:57:44.298060,35.31
2023-11-17 12:57:46.298150,35.31
2023-11-17 12:57:48.298240,35.31
2023-11-17 12:57:50.298330,35.31
2023-11-17 12:57:52.298430,35.31
2023-11-17 12:57:54.298520,35.31
2023-11-17 12:57:54.798540,35.31
2023-11-17 12:57:56.298610,35.31
2023-11-17 12:57:58.298700,35.31
2023-11-17 12:58:00.298800,35.31
2023-11-17 12:58:02.298890,35.31
