Datetime,valueBVP
2024-04-29 16:41:22.595200,0.09658051
2024-04-29 16:41:22.610820,-0.2125587
2024-04-29 16:41:22.626450,-0.5648994
2024-04-29 16:41:22.642080,-0.9095154
2024-04-29 16:41:22.657700,-1.275856
2024-04-29 16:41:22.673330,-1.766098
2024-04-29 16:41:22.688950,-2.490784
2024-04-29 16:41:22.704580,-3.537556
2024-04-29 16:41:22.720200,-4.881905
2024-04-29 16:41:22.735830,-6.40176
2024-04-29 16:41:22.751460,-7.875206
2024-04-29 16:41:22.767080,-9.021511
2024-04-29 16:41:22.782710,-9.542175
2024-04-29 16:41:22.798330,-9.187107
2024-04-29 16:41:22.813960,-7.803196
2024-04-29 16:41:22.829580,-5.397404
2024-04-29 16:41:22.845210,-2.170204
2024-04-29 16:41:22.860840,1.508301
2024-04-29 16:41:22.876460,5.188263
2024-04-29 16:41:22.892090,8.43869
2024-04-29 16:41:22.907710,10.95446
2024-04-29 16:41:22.923340,12.6083
2024-04-29 16:41:22.938960,13.42395
2024-04-29 16:41:22.954590,13.49744
2024-04-29 16:41:22.970220,12.92701
2024-04-29 16:41:22.985840,11.76306
2024-04-29 16:41:23.001470,10.06429
2024-04-29 16:41:23.017090,7.972111
2024-04-29 16:41:23.032720,5.734165
2024-04-29 16:41:23.048340,3.681625
2024-04-29 16:41:23.063970,2.12175
2024-04-29 16:41:23.079600,1.210011
2024-04-29 16:41:23.095220,0.8929253
2024-04-29 16:41:23.110850,0.9339714
2024-04-29 16:41:23.126470,1.035336
2024-04-29 16:41:23.142100,0.9910507
2024-04-29 16:41:23.157720,0.7357063
2024-04-29 16:41:23.173350,0.3557587
2024-04-29 16:41:23.188980,-0.00749588
2024-04-29 16:41:23.204600,-0.2653618
2024-04-29 16:41:23.220230,-0.4297638
2024-04-29 16:41:23.235850,-0.6204224
2024-04-29 16:41:23.251480,-0.9791222
2024-04-29 16:41:23.267100,-1.610001
2024-04-29 16:41:23.282730,-2.556072
2024-04-29 16:41:23.298360,-3.784828
2024-04-29 16:41:23.313980,-5.215996
2024-04-29 16:41:23.329610,-6.684368
2024-04-29 16:41:23.345230,-7.982193
2024-04-29 16:41:23.360860,-8.844555
2024-04-29 16:41:23.376490,-9.001419
2024-04-29 16:41:23.392110,-8.250484
2024-04-29 16:41:23.407740,-6.544315
2024-04-29 16:41:23.423360,-3.989353
2024-04-29 16:41:23.438990,-0.8666382
2024-04-29 16:41:23.454610,2.462643
2024-04-29 16:41:23.470240,5.620663
2024-04-29 16:41:23.485870,8.280426
2024-04-29 16:41:23.501490,10.20115
2024-04-29 16:41:23.517120,11.24111
2024-04-29 16:41:23.532740,11.39474
2024-04-29 16:41:23.548370,10.76907
2024-04-29 16:41:23.563990,9.559387
2024-04-29 16:41:23.579620,7.994762
2024-04-29 16:41:23.595250,6.297283
2024-04-29 16:41:23.610870,4.648441
2024-04-29 16:41:23.626500,3.172401
2024-04-29 16:41:23.642120,1.96159
2024-04-29 16:41:23.657750,1.053043
2024-04-29 16:41:23.673370,0.443058
2024-04-29 16:41:23.689000,0.06485367
2024-04-29 16:41:23.720250,-0.4337845
2024-04-29 16:41:23.735880,-0.754673
2024-04-29 16:41:23.751500,-1.164932
2024-04-29 16:41:23.767130,-1.611961
2024-04-29 16:41:23.782750,-2.009834
2024-04-29 16:41:23.798380,-2.284573
2024-04-29 16:41:23.814010,-2.439365
2024-04-29 16:41:23.829630,-2.559326
2024-04-29 16:41:23.845260,-2.811729
2024-04-29 16:41:23.860880,-3.372433
2024-04-29 16:41:23.876510,-4.344624
2024-04-29 16:41:23.892130,-5.656479
2024-04-29 16:41:23.907760,-7.089054
2024-04-29 16:41:23.923390,-8.269215
2024-04-29 16:41:23.939010,-8.829298
2024-04-29 16:41:23.954640,-8.500578
2024-04-29 16:41:23.970260,-7.226645
2024-04-29 16:41:23.985890,-5.126059
2024-04-29 16:41:24.001510,-2.435692
2024-04-29 16:41:24.017140,0.5683517
2024-04-29 16:41:24.032770,3.629137
2024-04-29 16:41:24.048390,6.483841
2024-04-29 16:41:24.064020,8.874359
2024-04-29 16:41:24.079640,10.52621
2024-04-29 16:41:24.095270,11.23321
2024-04-29 16:41:24.110890,10.90793
2024-04-29 16:41:24.126520,9.649738
2024-04-29 16:41:24.142150,7.739353
2024-04-29 16:41:24.157770,5.543894
2024-04-29 16:41:24.173400,3.4258
2024-04-29 16:41:24.189020,1.627766
2024-04-29 16:41:24.204650,0.2464085
2024-04-29 16:41:24.220270,-0.7698193
2024-04-29 16:41:24.235900,-1.527298
2024-04-29 16:41:24.251530,-2.135197
2024-04-29 16:41:24.267150,-2.629786
2024-04-29 16:41:24.282780,-2.979542
2024-04-29 16:41:24.298400,-3.136158
2024-04-29 16:41:24.314030,-3.086626
2024-04-29 16:41:24.329650,-2.898245
2024-04-29 16:41:24.345280,-2.720716
2024-04-29 16:41:24.360910,-2.746815
2024-04-29 16:41:24.376530,-3.137947
2024-04-29 16:41:24.392160,-3.959604
2024-04-29 16:41:24.407780,-5.189972
2024-04-29 16:41:24.423410,-6.727558
2024-04-29 16:41:24.439030,-8.412771
2024-04-29 16:41:24.454660,-10.05213
2024-04-29 16:41:24.470290,-11.40405
2024-04-29 16:41:24.485910,-12.22293
2024-04-29 16:41:24.501540,-12.28144
2024-04-29 16:41:24.517160,-11.41603
2024-04-29 16:41:24.532790,-9.599722
2024-04-29 16:41:24.548410,-6.943975
2024-04-29 16:41:24.564040,-3.699293
2024-04-29 16:41:24.579670,-0.2154655
2024-04-29 16:41:24.595290,3.120102
2024-04-29 16:41:24.610920,5.974855
2024-04-29 16:41:24.626540,8.102278
2024-04-29 16:41:24.642170,9.395224
2024-04-29 16:41:24.657790,9.883871
2024-04-29 16:41:24.689050,8.974192
2024-04-29 16:41:24.704670,7.88117
2024-04-29 16:41:24.720300,6.517981
2024-04-29 16:41:24.735920,4.972252
2024-04-29 16:41:24.751550,3.349262
2024-04-29 16:41:24.767170,1.790852
2024-04-29 16:41:24.782800,0.4694424
2024-04-29 16:41:24.798430,-0.4617519
2024-04-29 16:41:24.814050,-0.9318581
2024-04-29 16:41:24.829680,-1.013321
2024-04-29 16:41:24.845300,-0.8539944
2024-04-29 16:41:24.860930,-0.6550903
2024-04-29 16:41:24.876550,-0.5811749
2024-04-29 16:41:24.892180,-0.7140884
2024-04-29 16:41:24.907810,-1.038061
2024-04-29 16:41:24.923430,-1.493719
2024-04-29 16:41:24.939060,-2.030994
2024-04-29 16:41:24.954680,-2.674959
2024-04-29 16:41:24.970310,-3.508884
2024-04-29 16:41:24.985930,-4.610559
2024-04-29 16:41:25.001560,-5.970406
2024-04-29 16:41:25.017190,-7.421432
2024-04-29 16:41:25.032810,-8.65336
2024-04-29 16:41:25.048440,-9.282551
2024-04-29 16:41:25.064060,-8.995943
2024-04-29 16:41:25.079690,-7.64674
2024-04-29 16:41:25.095310,-5.322172
2024-04-29 16:41:25.110940,-2.306303
2024-04-29 16:41:25.126570,1.004421
2024-04-29 16:41:25.142190,4.196905
2024-04-29 16:41:25.157820,6.936251
2024-04-29 16:41:25.173440,9.002361
2024-04-29 16:41:25.189070,10.28084
2024-04-29 16:41:25.204690,10.75379
2024-04-29 16:41:25.220320,10.4702
2024-04-29 16:41:25.235950,9.527639
2024-04-29 16:41:25.251570,8.065943
2024-04-29 16:41:25.267200,6.254028
2024-04-29 16:41:25.282820,4.283651
2024-04-29 16:41:25.298450,2.361759
2024-04-29 16:41:25.314070,0.6863976
2024-04-29 16:41:25.329700,-0.5875816
2024-04-29 16:41:25.345330,-1.384935
2024-04-29 16:41:25.360950,-1.733349
2024-04-29 16:41:25.376580,-1.746569
