Datetime,valueTemp
2024-04-29 16:41:22.634920,34.67
2024-04-29 16:41:24.635010,34.67
2024-04-29 16:41:26.635100,34.67
2024-04-29 16:41:28.635190,34.67
2024-04-29 16:41:30.635290,34.67
2024-04-29 16:41:32.635380,34.67
2024-04-29 16:41:34.635470,34.67
2024-04-29 16:41:36.635560,34.67
2024-04-29 16:41:38.635660,34.67
2024-04-29 16:41:40.635750,34.67
2024-04-29 16:41:42.635840,34.67
2024-04-29 16:41:44.635930,34.67
2024-04-29 16:41:46.636030,34.67
2024-04-29 16:41:48.636120,34.67
2024-04-29 16:41:50.636210,34.67
2024-04-29 16:41:52.636300,34.67
2024-04-29 16:41:54.636400,34.67
2024-04-29 16:41:56.636490,34.67
2024-04-29 16:41:58.636580,34.67
2024-04-29 16:42:00.636670,34.67
2024-04-29 16:42:02.636770,34.67
2024-04-29 16:42:04.636860,34.67
2024-04-29 16:42:06.636950,34.67
2024-04-29 16:42:08.637040,34.67
2024-04-29 16:42:10.637140,34.67
2024-04-29 16:42:12.637230,34.67
2024-04-29 16:42:14.637320,34.67
2024-04-29 16:42:16.637420,34.67
2024-04-29 16:42:18.637510,34.67
2024-04-29 16:42:20.637600,34.67
2024-04-29 16:42:22.637690,34.67
2024-04-29 16:42:24.637790,34.67
2024-04-29 16:42:26.637880,34.67
2024-04-29 16:42:28.637970,34.67
2024-04-29 16:42:30.638060,34.67
2024-04-29 16:42:32.638160,34.67
2024-04-29 16:42:34.638250,34.67
2024-04-29 16:42:36.638340,34.67
2024-04-29 16:42:38.638430,34.67
2024-04-29 16:42:40.638530,34.67
2024-04-29 16:42:42.638620,34.67
2024-04-29 16:42:44.638710,34.67
2024-04-29 16:42:46.638800,34.67
2024-04-29 16:42:48.638900,34.67
2024-04-29 16:42:50.638990,34.67
2024-04-29 16:42:52.639080,34.67
2024-04-29 16:42:54.639170,34.67
2024-04-29 16:42:56.639270,34.67
2024-04-29 16:42:58.639360,34.67
2024-04-29 16:43:00.639450,34.67
2024-04-29 16:43:02.639540,34.67
2024-04-29 16:43:04.639640,34.67
2024-04-29 16:43:06.639730,34.67
2024-04-29 16:43:08.639820,34.67
2024-04-29 16:43:10.639920,34.67
2024-04-29 16:43:12.640010,34.67
2024-04-29 16:43:14.640100,34.67
2024-04-29 16:43:16.640190,34.67
2024-04-29 16:43:18.640290,34.67
2024-04-29 16:43:20.640380,34.67
2024-04-29 16:43:22.640470,34.67
2024-04-29 16:43:24.640560,34.67
2024-04-29 16:43:26.640660,34.67
2024-04-29 16:43:28.640750,34.67
2024-04-29 16:43:30.640840,34.67
2024-04-29 16:43:32.640930,34.67
2024-04-29 16:43:34.641030,34.67
2024-04-29 16:43:36.641120,34.67
2024-04-29 16:43:38.641210,34.67
2024-04-29 16:43:40.641300,34.67
2024-04-29 16:43:42.641400,34.67
2024-04-29 16:43:44.641490,34.67
2024-04-29 16:43:46.641580,34.67
2024-04-29 16:43:48.641670,34.67
2024-04-29 16:43:50.641770,34.67
2024-04-29 16:43:52.641860,34.67
2024-04-29 16:43:54.641950,34.67
2024-04-29 16:43:56.642050,34.67
2024-04-29 16:43:58.642140,34.67
2024-04-29 16:44:00.642230,34.67
2024-04-29 16:44:02.642320,34.67
2024-04-29 16:44:04.642420,34.67
2024-04-29 16:44:06.642510,34.67
2024-04-29 16:44:08.642600,34.67
2024-04-29 16:44:10.642690,34.67
2024-04-29 16:44:12.642790,34.67
2024-04-29 16:44:14.642880,34.67
2024-04-29 16:44:16.642970,34.67
2024-04-29 16:44:18.643060,34.67
2024-04-29 16:44:20.643160,34.67
2024-04-29 16:44:22.643250,34.67
2024-04-29 16:44:24.643340,34.67
2024-04-29 16:44:26.643430,34.67
2024-04-29 16:44:28.643530,34.67
2024-04-29 16:44:30.643620,34.67
2024-04-29 16:44:32.643710,34.67
2024-04-29 16:44:34.643800,34.67
2024-04-29 16:44:36.643900,34.67
2024-04-29 16:44:38.643990,34.67
2024-04-29 16:44:40.644080,34.67
2024-04-29 16:44:42.644170,34.67
2024-04-29 16:44:44.644270,34.67
2024-04-29 16:44:46.644360,34.67
2024-04-29 16:44:48.644450,34.67
