Datetime,valueIBI
2023-11-17 12:52:00.660640,153.59296175612047
2023-11-17 12:52:01.051290,153.59288312016773
2023-11-17 12:52:01.441930,153.59288312016773
2023-11-17 12:52:01.816950,159.9925763444576
2023-11-17 12:52:02.207590,153.59288312016773
2023-11-17 12:52:02.551350,174.5373306260654
2023-11-17 12:52:02.942000,153.59288312016773
2023-11-17 12:52:03.317020,159.99266166991808
2023-11-17 12:52:03.738910,142.21564869890457
2023-11-17 12:52:04.129550,153.59288312016773
2023-11-17 12:52:04.520200,153.59288312016773
2023-11-17 12:52:04.895210,159.9925763444576
2023-11-17 12:52:05.270230,159.9925763444576
2023-11-17 12:52:05.676500,147.68547326302192
