Datetime,valueTemp
2023-11-17 12:50:50.278890,35.37
2023-11-17 12:50:52.278980,35.37
2023-11-17 12:50:54.279070,35.37
2023-11-17 12:50:56.279170,35.37
2023-11-17 12:50:58.279260,35.37
2023-11-17 12:51:00.279350,35.37
2023-11-17 12:51:02.279440,35.37
2023-11-17 12:51:04.279540,35.37
2023-11-17 12:51:06.279630,35.37
2023-11-17 12:51:08.279720,35.37
2023-11-17 12:51:10.279810,35.37
2023-11-17 12:51:12.279910,35.37
2023-11-17 12:51:14.280000,35.37
2023-11-17 12:51:16.280090,35.37
2023-11-17 12:51:18.280180,35.37
2023-11-17 12:51:20.280280,35.37
2023-11-17 12:51:22.280370,35.37
2023-11-17 12:51:24.280460,35.37
2023-11-17 12:51:26.280560,35.37
2023-11-17 12:51:28.280650,35.37
2023-11-17 12:51:30.280740,35.37
2023-11-17 12:51:32.530840,35.37
2023-11-17 12:51:34.280930,35.37
2023-11-17 12:51:36.281020,35.37
2023-11-17 12:51:38.281110,35.37
2023-11-17 12:51:40.531210,35.37
2023-11-17 12:51:42.281300,35.37
2023-11-17 12:51:44.281390,35.37
2023-11-17 12:51:46.281480,35.37
2023-11-17 12:51:48.281570,35.37
2023-11-17 12:51:50.281670,35.37
2023-11-17 12:51:52.281760,35.37
2023-11-17 12:51:54.281850,35.37
2023-11-17 12:51:56.281940,35.37
2023-11-17 12:51:58.282040,35.37
2023-11-17 12:52:00.282130,35.37
2023-11-17 12:52:02.282220,35.37
2023-11-17 12:52:04.282310,35.37
2023-11-17 12:52:06.282410,35.37
2023-11-17 12:52:08.282500,35.37
2023-11-17 12:52:10.282590,35.37
2023-11-17 12:52:12.282680,35.37
2023-11-17 12:52:14.282780,35.37
2023-11-17 12:52:16.282870,35.37
2023-11-17 12:52:18.282960,35.37
2023-11-17 12:52:20.283060,35.37
2023-11-17 12:52:21.033090,35.37
2023-11-17 12:52:22.283150,35.37
2023-11-17 12:52:24.283240,35.37
2023-11-17 12:52:26.283330,35.37
2023-11-17 12:52:28.283430,35.37
2023-11-17 12:52:30.283520,35.37
2023-11-17 12:52:32.283610,35.37
2023-11-17 12:52:34.283700,35.37
2023-11-17 12:52:36.283800,35.37
2023-11-17 12:52:37.283840,35.37
2023-11-17 12:52:38.283890,35.37
2023-11-17 12:52:40.283980,35.37
2023-11-17 12:52:42.284070,35.37
2023-11-17 12:52:44.284170,35.37
