Datetime,valueTemp
2024-04-30 12:39:35.751190,34.29
2024-04-30 12:39:37.751280,34.29
2024-04-30 12:39:39.751370,34.29
2024-04-30 12:39:41.751470,34.29
2024-04-30 12:39:43.751560,34.29
2024-04-30 12:39:45.751650,34.29
2024-04-30 12:39:47.751740,34.29
2024-04-30 12:39:49.751840,34.29
2024-04-30 12:39:51.751930,34.29
2024-04-30 12:39:53.752020,34.29
2024-04-30 12:39:55.752120,34.29
2024-04-30 12:39:57.752210,34.29
2024-04-30 12:39:59.752300,34.29
2024-04-30 12:40:01.752390,34.29
2024-04-30 12:40:03.752490,34.29
2024-04-30 12:40:05.752580,34.29
2024-04-30 12:40:07.752670,34.29
2024-04-30 12:40:09.752760,34.29
2024-04-30 12:40:11.752860,34.29
2024-04-30 12:40:13.752950,34.29
2024-04-30 12:40:15.753040,34.29
2024-04-30 12:40:17.753130,34.29
2024-04-30 12:40:19.753230,34.29
2024-04-30 12:40:21.753320,34.29
2024-04-30 12:40:23.753410,34.29
2024-04-30 12:40:25.753500,34.29
2024-04-30 12:40:27.753600,34.29
2024-04-30 12:40:29.753690,34.29
2024-04-30 12:40:31.753780,34.29
2024-04-30 12:40:33.753870,34.29
2024-04-30 12:40:35.753970,34.29
2024-04-30 12:40:37.754060,34.29
2024-04-30 12:40:39.754150,34.29
2024-04-30 12:40:41.754250,34.29
2024-04-30 12:40:43.754340,34.29
2024-04-30 12:40:45.754430,34.29
2024-04-30 12:40:47.754520,34.29
2024-04-30 12:40:49.754620,34.29
2024-04-30 12:40:51.754710,34.29
2024-04-30 12:40:53.754800,34.29
2024-04-30 12:40:55.754890,34.29
2024-04-30 12:40:57.754990,34.29
2024-04-30 12:40:59.755080,34.29
2024-04-30 12:41:01.755170,34.29
2024-04-30 12:41:03.755260,34.29
2024-04-30 12:41:05.755360,34.29
2024-04-30 12:41:07.755450,34.29
2024-04-30 12:41:09.755540,34.29
2024-04-30 12:41:11.755630,34.29
2024-04-30 12:41:13.755730,34.29
2024-04-30 12:41:15.755820,34.29
2024-04-30 12:41:17.755910,34.29
2024-04-30 12:41:19.756000,34.29
2024-04-30 12:41:21.756100,34.29
2024-04-30 12:41:23.756190,34.29
2024-04-30 12:41:25.756280,34.29
2024-04-30 12:41:27.756380,34.29
2024-04-30 12:41:29.756470,34.29
2024-04-30 12:41:31.756560,34.29
2024-04-30 12:41:33.756650,34.29
2024-04-30 12:41:35.756750,34.29
2024-04-30 12:41:37.756840,34.29
2024-04-30 12:41:39.756930,34.29
2024-04-30 12:41:41.757020,34.29
2024-04-30 12:41:43.757120,34.29
2024-04-30 12:41:45.757210,34.29
2024-04-30 12:41:47.757300,34.29
2024-04-30 12:41:49.757390,34.29
2024-04-30 12:41:51.757490,34.29
2024-04-30 12:41:53.757580,34.29
2024-04-30 12:41:55.757670,34.29
2024-04-30 12:41:57.757760,34.29
2024-04-30 12:41:59.757860,34.29
2024-04-30 12:42:01.757950,34.29
2024-04-30 12:42:03.758040,34.29
2024-04-30 12:42:05.758130,34.29
2024-04-30 12:42:07.758230,34.29
2024-04-30 12:42:09.758320,34.29
2024-04-30 12:42:11.758410,34.29
2024-04-30 12:42:13.758500,34.29
2024-04-30 12:42:15.758600,34.29
2024-04-30 12:42:17.758690,34.29
2024-04-30 12:42:19.758780,34.29
2024-04-30 12:42:21.758880,34.29
2024-04-30 12:42:23.758970,34.29
2024-04-30 12:42:25.759060,34.29
2024-04-30 12:42:27.759150,34.29
2024-04-30 12:42:29.759250,34.29
2024-04-30 12:42:31.759340,34.29
2024-04-30 12:42:33.759430,34.29
2024-04-30 12:42:35.759520,34.29
2024-04-30 12:42:37.759620,34.29
2024-04-30 12:42:39.759710,34.29
2024-04-30 12:42:41.759800,34.29
2024-04-30 12:42:43.759890,34.29
2024-04-30 12:42:45.759990,34.29
2024-04-30 12:42:47.760080,34.29
2024-04-30 12:42:49.760170,34.29
2024-04-30 12:42:51.760260,34.29
2024-04-30 12:42:53.760360,34.29
2024-04-30 12:42:55.760450,34.29
2024-04-30 12:42:57.760540,34.29
2024-04-30 12:42:59.760630,34.29
2024-04-30 12:43:01.760730,34.29
2024-04-30 12:43:03.760820,34.29
