Datetime,valueIBI
2024-04-29 16:51:09.417570,106.66173652417844
2024-04-29 16:51:10.058220,93.6542093040462
2024-04-29 16:51:10.698880,93.65418006701894
2024-04-29 16:51:11.355160,91.42435023571483
2024-04-29 16:51:12.058320,85.32936494900078
2024-04-29 16:51:12.683340,95.99557652383378
2024-04-29 16:51:13.292750,98.45694986276742
2024-04-29 16:51:16.246010,109.70921025276454
2024-04-29 16:51:16.808540,106.6616986017718
2024-04-29 16:51:17.386690,103.7789908773078
2024-04-29 16:51:18.011720,95.99557652383378
2024-04-29 16:51:18.714870,85.32936494900078
2024-04-29 16:51:19.449280,81.6983563243855
2024-04-29 16:51:20.152440,85.32936494900078
2024-04-29 16:51:20.871220,83.47439346462278
2024-04-29 16:51:21.543130,89.29820540373207
2024-04-29 16:51:22.183780,93.65418006701894
2024-04-29 16:51:22.793190,98.45699833164616
2024-04-29 16:51:23.418220,95.99557652383378
2024-04-29 16:51:24.058870,93.65418006701894
2024-04-29 16:51:24.668270,98.45699833164616
2024-04-29 16:51:25.293300,95.99553044810233
2024-04-29 16:51:25.933960,93.6542093040462
2024-04-29 16:51:26.590240,91.4243223743506
2024-04-29 16:51:27.199640,98.45699833164616
2024-04-29 16:51:27.809050,98.45699833164616
2024-04-29 16:51:28.418450,98.45694986276742
2024-04-29 16:51:29.059100,93.6542093040462
2024-04-29 16:51:29.731010,89.29817882317502
2024-04-29 16:51:30.402920,89.29820540373207
2024-04-29 16:51:31.043570,93.65418006701894
2024-04-29 16:51:31.746730,85.32940135451891
2024-04-29 16:51:32.371760,95.99553044810233
2024-04-29 16:51:33.059290,87.26870339214905
2024-04-29 16:51:33.699940,93.65418006701894
2024-04-29 16:51:34.356220,91.42435023571483
2024-04-29 16:51:35.028130,89.29817882317502
2024-04-29 16:51:35.653160,95.99557652383378
2024-04-29 16:51:36.231310,103.7789908773078
2024-04-29 16:51:36.825090,101.0479174276838
2024-04-29 16:51:37.418870,101.04796848111766
2024-04-29 16:51:38.012640,101.04796848111766
2024-04-29 16:51:38.622050,98.45694986276742
2024-04-29 16:51:39.184570,106.66173652417844
2024-04-29 16:51:43.700410,79.99630950358824
2024-04-29 16:51:44.466070,78.3637134212879
2024-04-29 16:51:45.200480,81.69833407565348
2024-04-29 16:51:45.934880,81.6983563243855
2024-04-29 16:51:46.669290,81.69833407565348
2024-04-29 16:51:47.466210,75.29062180014857
2024-04-29 16:51:50.544470,101.0479174276838
2024-04-29 16:51:51.091370,109.70921025276454
2024-04-29 16:51:51.669530,103.7789908773078
2024-04-29 16:51:52.247680,103.77895497705705
2024-04-29 16:51:52.810200,106.66173652417844
2024-04-29 16:51:53.388360,103.7789908773078
2024-04-29 16:51:53.935260,109.70921025276454
2024-04-29 16:51:54.529030,101.0479174276838
2024-04-29 16:51:55.200940,89.29820540373207
2024-04-29 16:51:59.201120,73.84272754359581
2024-04-29 16:51:59.935530,81.69833407565348
2024-04-29 16:52:00.748070,73.84272754359581
2024-04-29 16:52:01.435600,87.26870339214905
2024-04-29 16:52:02.154390,83.47439346462278
2024-04-29 16:52:02.826290,89.29820540373207
2024-04-29 16:52:03.435700,98.45694986276742
2024-04-29 16:52:04.107600,89.29820540373207
2024-04-29 16:52:06.998360,106.66173652417844
2024-04-29 16:52:07.639010,93.6542093040462
2024-04-29 16:52:08.295300,91.4243223743506
