Datetime,valueEDA
2024-04-30 16:10:37.286000,2.012031
2024-04-30 16:10:37.536000,2.001788
2024-04-30 16:10:37.786000,2.000508
2024-04-30 16:10:38.036000,1.968499
2024-04-30 16:10:38.286000,1.981303
2024-04-30 16:10:38.536000,1.991545
2024-04-30 16:10:38.786000,2.005629
2024-04-30 16:10:39.036000,2.029955
2024-04-30 16:10:39.286000,2.04916
2024-04-30 16:10:39.536000,2.060683
2024-04-30 16:10:39.786000,2.054281
2024-04-30 16:10:40.036000,2.040198
2024-04-30 16:10:40.286000,2.020993
2024-04-30 16:10:40.536000,1.990265
2024-04-30 16:10:40.786000,1.959537
2024-04-30 16:10:41.036000,1.940332
2024-04-30 16:10:41.286000,1.921127
2024-04-30 16:10:41.536000,1.913445
2024-04-30 16:10:41.786000,1.907044
2024-04-30 16:10:42.036000,1.914726
2024-04-30 16:10:42.286000,1.923688
2024-04-30 16:10:42.536000,1.944173
2024-04-30 16:10:42.786000,1.958257
2024-04-30 16:10:43.036000,1.960817
2024-04-30 16:10:43.286000,1.959537
2024-04-30 16:10:43.536000,1.951855
2024-04-30 16:10:43.786000,1.942893
2024-04-30 16:10:44.036000,1.93265
2024-04-30 16:10:44.286000,1.926249
2024-04-30 16:10:44.536000,1.916006
2024-04-30 16:10:44.786000,1.909604
2024-04-30 16:10:45.036000,1.900642
2024-04-30 16:10:45.286000,1.89168
2024-04-30 16:10:45.536000,1.905763
2024-04-30 16:10:45.786000,1.89424
2024-04-30 16:10:46.036000,1.883998
2024-04-30 16:10:46.286000,1.876316
2024-04-30 16:10:46.536000,1.873755
2024-04-30 16:10:46.786000,1.877596
2024-04-30 16:10:47.036000,1.873755
2024-04-30 16:10:47.286000,1.876316
2024-04-30 16:10:47.536000,1.869914
2024-04-30 16:10:47.786000,1.868634
2024-04-30 16:10:48.036000,1.880157
2024-04-30 16:10:48.286000,1.93137
2024-04-30 16:10:48.536000,1.956976
2024-04-30 16:10:48.786000,1.973621
2024-04-30 16:10:49.036000,2.005629
2024-04-30 16:10:49.286000,1.994106
2024-04-30 16:10:49.536000,1.953135
2024-04-30 16:10:49.786000,1.951855
2024-04-30 16:10:50.036000,1.921127
2024-04-30 16:10:50.286000,1.922408
2024-04-30 16:10:50.536000,1.917286
2024-04-30 16:10:50.786000,1.935211
2024-04-30 16:10:51.036000,1.951855
2024-04-30 16:10:51.286000,1.963378
2024-04-30 16:10:51.536000,1.974901
2024-04-30 16:10:51.786000,1.96978
2024-04-30 16:10:52.036000,1.951855
2024-04-30 16:10:52.286000,1.945453
2024-04-30 16:10:52.536000,1.981303
2024-04-30 16:10:52.786000,1.981303
2024-04-30 16:10:53.036000,1.939052
2024-04-30 16:10:53.286000,1.912165
2024-04-30 16:10:53.536000,1.917286
2024-04-30 16:10:53.786000,1.900642
2024-04-30 16:10:54.036000,1.89296
2024-04-30 16:10:54.286000,1.875035
2024-04-30 16:10:54.536000,1.860952
2024-04-30 16:10:54.786000,1.881437
2024-04-30 16:10:55.036000,1.869914
2024-04-30 16:10:55.286000,1.844307
2024-04-30 16:10:55.536000,1.867353
2024-04-30 16:10:55.786000,1.840466
2024-04-30 16:10:56.036000,1.85455
2024-04-30 16:10:56.286000,1.839186
2024-04-30 16:10:56.536000,1.830224
2024-04-30 16:10:56.786000,1.848148
2024-04-30 16:10:57.036000,1.860952
2024-04-30 16:10:57.286000,1.912165
2024-04-30 16:10:57.536000,1.896801
2024-04-30 16:10:57.786000,1.914726
2024-04-30 16:10:58.036000,1.923688
2024-04-30 16:10:58.286000,1.901922
2024-04-30 16:10:58.536000,1.89296
2024-04-30 16:10:58.786000,1.881437
2024-04-30 16:10:59.036000,1.864793
2024-04-30 16:10:59.286000,1.85455
2024-04-30 16:10:59.536000,1.866073
2024-04-30 16:10:59.786000,1.839186
2024-04-30 16:11:00.036000,1.832785
2024-04-30 16:11:00.286000,1.832785
2024-04-30 16:11:00.536000,1.822542
2024-04-30 16:11:00.786000,1.819981
2024-04-30 16:11:01.036000,1.828943
2024-04-30 16:11:01.286000,1.835345
2024-04-30 16:11:01.536000,1.822542
2024-04-30 16:11:01.786000,1.825103
2024-04-30 16:11:02.036000,1.836625
2024-04-30 16:11:02.286000,1.851989
2024-04-30 16:11:02.536000,1.850709
2024-04-30 16:11:02.786000,1.836625
2024-04-30 16:11:03.036000,1.850709
2024-04-30 16:11:03.286000,1.857111
2024-04-30 16:11:03.536000,1.85455
2024-04-30 16:11:03.786000,1.85327
2024-04-30 16:11:04.036000,1.851989
2024-04-30 16:11:04.286000,1.885278
2024-04-30 16:11:04.536000,1.875035
2024-04-30 16:11:04.786000,1.863512
2024-04-30 16:11:05.036000,1.871194
2024-04-30 16:11:05.286000,1.882717
2024-04-30 16:11:05.536000,1.837906
2024-04-30 16:11:05.786000,1.834065
2024-04-30 16:11:06.036000,1.837906
2024-04-30 16:11:06.286000,1.848148
2024-04-30 16:11:06.536000,1.864793
2024-04-30 16:11:06.786000,1.871194
2024-04-30 16:11:07.036000,1.858391
2024-04-30 16:11:07.286000,1.848148
2024-04-30 16:11:07.536000,1.839186
2024-04-30 16:11:07.786000,1.839186
2024-04-30 16:11:08.036000,1.840466
2024-04-30 16:11:08.286000,1.836625
2024-04-30 16:11:08.536000,1.827663
2024-04-30 16:11:08.786000,1.832785
2024-04-30 16:11:09.036000,1.832785
2024-04-30 16:11:09.286000,1.826383
2024-04-30 16:11:09.536000,1.826383
2024-04-30 16:11:09.786000,1.818701
2024-04-30 16:11:10.036000,1.825103
2024-04-30 16:11:10.286000,1.819981
2024-04-30 16:11:10.536000,1.821262
2024-04-30 16:11:10.786000,1.817421
2024-04-30 16:11:11.036000,1.817421
2024-04-30 16:11:11.286000,1.81358
2024-04-30 16:11:11.536000,1.825103
2024-04-30 16:11:11.786000,1.831504
2024-04-30 16:11:12.036000,1.830224
2024-04-30 16:11:12.286000,1.826383
2024-04-30 16:11:12.536000,1.826383
2024-04-30 16:11:12.786000,1.826383
2024-04-30 16:11:13.036000,1.823822
2024-04-30 16:11:13.286000,1.830224
2024-04-30 16:11:13.536000,1.832785
2024-04-30 16:11:13.786000,1.823822
2024-04-30 16:11:14.036000,1.819981
2024-04-30 16:11:14.286000,1.830224
2024-04-30 16:11:14.536000,1.826383
2024-04-30 16:11:14.786000,1.804617
2024-04-30 16:11:15.036000,1.785412
2024-04-30 16:11:15.286000,1.812299
2024-04-30 16:11:15.536000,1.818701
2024-04-30 16:11:15.786000,1.805898
2024-04-30 16:11:16.036000,1.885278
2024-04-30 16:11:16.286000,1.909604
2024-04-30 16:11:16.536000,1.918566
2024-04-30 16:11:16.786000,1.93137
2024-04-30 16:11:17.036000,1.933931
2024-04-30 16:11:17.286000,1.913445
2024-04-30 16:11:17.536000,1.877596
2024-04-30 16:11:17.786000,1.85327
2024-04-30 16:11:18.036000,1.808458
2024-04-30 16:11:18.286000,1.782852
2024-04-30 16:11:18.536000,1.755965
2024-04-30 16:11:18.786000,1.720116
2024-04-30 16:11:19.036000,1.712434
2024-04-30 16:11:19.286000,1.718835
2024-04-30 16:11:19.536000,1.69963
2024-04-30 16:11:19.786000,1.689388
2024-04-30 16:11:20.036000,1.727798
2024-04-30 16:11:20.286000,1.773889
2024-04-30 16:11:20.536000,1.819981
2024-04-30 16:11:20.786000,1.857111
2024-04-30 16:11:21.036000,1.858391
2024-04-30 16:11:21.286000,1.857111
2024-04-30 16:11:21.536000,1.839186
2024-04-30 16:11:21.786000,1.839186
2024-04-30 16:11:22.036000,1.828943
2024-04-30 16:11:22.286000,1.796935
2024-04-30 16:11:22.536000,1.761086
2024-04-30 16:11:22.786000,1.73676
2024-04-30 16:11:23.036000,1.721396
2024-04-30 16:11:23.286000,1.708593
2024-04-30 16:11:23.536000,1.700911
2024-04-30 16:11:23.786000,1.691948
2024-04-30 16:11:24.036000,1.685547
2024-04-30 16:11:24.286000,1.675304
2024-04-30 16:11:24.536000,1.671463
2024-04-30 16:11:24.786000,1.671463
2024-04-30 16:11:25.036000,1.667622
2024-04-30 16:11:25.286000,1.667622
2024-04-30 16:11:25.536000,1.670183
2024-04-30 16:11:25.786000,1.712434
2024-04-30 16:11:26.036000,1.803337
2024-04-30 16:11:26.286000,1.872475
2024-04-30 16:11:26.536000,1.955696
2024-04-30 16:11:26.786000,1.96978
