,Timestamp,Engagement,Emotion,Valence,Arousal,Dominance
90,1731073468.268766,0.4108300376474292,Desire,2,1,1
91,1731073478.547182,0.6855383832661168,Desire,2,1,1
92,1731073488.8966668,0.6708908886424676,Desire,2,1,1
93,1731073499.2891717,0.6475124993235866,Desire,2,1,1
94,1731073509.5553482,0.6378934377265522,Desire,2,1,1
95,1731073519.8267589,0.602406582259539,Desire,2,1,1
96,1731073530.0852082,0.27003977898494336,Desire,2,1,1
97,1731073540.4174738,0.632509522504404,Desire,2,1,1
98,1731073550.7756405,0.6004077501753771,Desire,2,1,1
99,1731073561.2442968,0.6824664013701236,Desire,2,1,1
100,1731073571.9517012,0.401805590425103,Desire,2,1,1
101,1731073582.6476414,0.6020175823992853,Desire,2,1,1
102,1731073593.209142,0.6375018314378036,Desire,2,1,1
103,1731073603.7054446,0.5543940878494835,Desire,2,1,1
104,1731073614.14574,0.6254346846586039,Desire,2,1,1
105,1731073624.4662192,0.6129341374824739,Desire,2,1,1
106,1731073634.9860675,0.5538997541535495,Desire,2,1,1
107,1731073645.4444013,0.37740961328944445,Admiration,1,1,1
108,1731073655.8680217,0.5762416473430236,Desire,2,1,1
109,1731073666.168523,0.6728590805179464,Desire,2,1,1
110,1731073676.6882813,0.6445218709157523,Desire,2,1,1
111,1731073687.2340996,0.6760234853695728,Desire,2,1,1
112,1731073697.6700108,0.6188382562640786,Desire,2,1,1
113,1731073708.043862,0.5606069911593901,Desire,2,1,1
114,1731073718.4424129,0.6275546213965333,Desire,2,1,1
115,1731073728.7439418,0.6220703621755965,Desire,2,1,1
116,1731073739.1968563,0.6318085586900053,Desire,2,1,1
117,1731073749.4876237,0.5285561724595595,Desire,2,1,1
118,1731073759.8546154,0.6004079284349078,Desire,2,1,1
119,1731073770.368976,0.7525426182834769,Desire,2,1,1
120,1731073780.9004426,0.7515211297790034,Desire,2,1,1
121,1731073791.4441514,0.5962148182662048,Desire,2,1,1
122,1731073801.8006382,0.6352941160346579,Desire,2,1,1
123,1731073812.1867247,0.66298215404901,Desire,2,1,1
124,1731073822.6888502,0.6542938839664094,Desire,2,1,1
125,1731073833.1048164,0.6790402831032516,Desire,2,1,1
126,1731073843.485629,0.625993288141315,Desire,2,1,1
127,1731073853.9570117,0.5626843076718182,Admiration,1,1,1
128,1731073864.689752,0.6104853731902209,Admiration,1,1,1
129,1731073875.0263238,0.6710023604679376,Desire,2,1,1
130,1731073885.4544106,0.5789911995208041,Desire,2,1,1
131,1731073896.029058,0.5706423192422969,Desire,2,1,1
132,1731073906.3365178,0.7054905763636514,Desire,2,1,1
133,1731073916.9720342,0.6317751602801671,Desire,2,1,1
134,1731073927.642606,0.6624252019716685,Desire,2,1,1
135,1731073938.2470767,0.4690186708580273,Admiration,1,1,1
136,1731073948.8516443,0.60745751905861,Desire,2,1,1
137,1731073959.4347181,0.6517020577655059,Desire,2,1,1
138,1731073970.1635833,0.7844969686357794,Desire,2,1,1
139,1731073980.630544,0.6003479584445683,Desire,2,1,1
140,1731073991.3184564,0.669385676359463,Desire,2,1,1
141,1731074001.948471,0.562979079109011,Desire,2,1,1
142,1731074012.2553375,0.5635457634513976,Desire,2,1,1
143,1731074022.7865932,0.6052957359072073,Desire,2,1,1
144,1731074033.1429617,0.6343852731720605,Desire,2,1,1
145,1731074043.5049083,0.5428464237092769,Desire,2,1,1
146,1731074054.0552669,0.6533642677259335,Desire,2,1,1
147,1731074064.7624497,0.5211638547751407,Desire,2,1,1
148,1731074075.1435306,0.5321792827175029,Desire,2,1,1
149,1731074085.458111,0.7165856093130099,Desire,2,1,1
150,1731074095.8431485,0.6057664211603431,Desire,2,1,1
151,1731074106.5084703,0.0,Admiration,1,1,1
152,1731074116.9618068,0.7518246023763977,Desire,2,1,1
153,1731074127.5277052,0.33973024328259993,Desire,2,1,1
154,1731074138.0467954,0.7431524515213939,Desire,2,1,1
155,1731074148.5007825,0.6015419410945044,Desire,2,1,1
156,1731074158.8690116,0.5865380035285916,Desire,2,1,1
157,1731074169.2069066,0.6212097780489956,Desire,2,1,1
158,1731074179.5446491,0.35934067902413847,Desire,2,1,1
159,1731074189.9074676,0.0,Desire,2,1,1
160,1731074200.252497,0.6331517579288723,Desire,2,1,1
161,1731074210.6218522,0.6877520401578223,Desire,2,1,1
162,1731074220.9869363,0.6237710622641546,Desire,2,1,1
163,1731074231.351961,0.548228187058728,Desire,2,1,1
164,1731074241.8442504,0.5310290249655834,Desire,2,1,1
165,1731074252.1721766,0.5522133882457485,Desire,2,1,1
166,1731074262.934846,0.2504012066368375,Desire,2,1,1
167,1731074273.6405962,0.7042026079299475,Desire,2,1,1
168,1731074284.359996,0.6565330524905031,Desire,2,1,1
