Datetime,valueBVP
2023-11-17 13:50:47.841240,-39.47699
2023-11-17 13:50:47.856860,212.7384
2023-11-17 13:50:47.872490,393.8154
2023-11-17 13:50:47.888110,516.9918
2023-11-17 13:50:47.903740,601.0695
2023-11-17 13:50:47.919370,661.644
2023-11-17 13:50:47.934990,708.9175
2023-11-17 13:50:47.950620,733.0599
2023-11-17 13:50:47.966240,725.6818
2023-11-17 13:50:47.981870,689.7234
2023-11-17 13:50:47.997490,639.6999
2023-11-17 13:50:48.013120,590.3027
2023-11-17 13:50:48.028750,549.6025
2023-11-17 13:50:48.044370,519.7379
2023-11-17 13:50:48.060000,500.0874
2023-11-17 13:50:48.075620,488.1286
2023-11-17 13:50:48.091250,467.9578
2023-11-17 13:50:48.106870,425.345
2023-11-17 13:50:48.122500,358.0011
2023-11-17 13:50:48.138130,275.483
2023-11-17 13:50:48.153750,188.9012
2023-11-17 13:50:48.169380,103.9411
2023-11-17 13:50:48.185000,21.6203
2023-11-17 13:50:48.200630,-57.1167
2023-11-17 13:50:48.216250,-128.3842
2023-11-17 13:50:48.231880,-192.5129
2023-11-17 13:50:48.247510,-251.7351
2023-11-17 13:50:48.263130,-302.8693
2023-11-17 13:50:48.278760,-339.5939
2023-11-17 13:50:48.294380,-359.8832
2023-11-17 13:50:48.310010,-369.801
2023-11-17 13:50:48.325630,-379.478
2023-11-17 13:50:48.341260,-395.8623
2023-11-17 13:50:48.356890,-418.8822
2023-11-17 13:50:48.372510,-411.3657
2023-11-17 13:50:48.388140,-352.7124
2023-11-17 13:50:48.403760,-250.4254
2023-11-17 13:50:48.419390,-134.0196
2023-11-17 13:50:48.435010,-30.26686
2023-11-17 13:50:48.450640,48.79674
2023-11-17 13:50:48.466270,103.0755
2023-11-17 13:50:48.481890,138.7517
2023-11-17 13:50:48.497520,163.0849
2023-11-17 13:50:48.513140,178.8344
2023-11-17 13:50:48.528770,181.0579
2023-11-17 13:50:48.544390,167.7901
2023-11-17 13:50:48.560020,142.1221
2023-11-17 13:50:48.575650,111.2461
2023-11-17 13:50:48.591270,81.96838
2023-11-17 13:50:48.606900,57.81338
2023-11-17 13:50:48.622520,40.71507
2023-11-17 13:50:48.638150,33.22174
2023-11-17 13:50:48.653770,33.75842
2023-11-17 13:50:48.669400,34.36761
2023-11-17 13:50:48.685030,30.05668
2023-11-17 13:50:48.700650,19.77933
2023-11-17 13:50:48.716280,6.809296
2023-11-17 13:50:48.731900,-3.76248
2023-11-17 13:50:48.747530,-8.139763
2023-11-17 13:50:48.763150,-0.7812505
2023-11-17 13:50:48.778780,21.78817
2023-11-17 13:50:48.794410,57.12769
2023-11-17 13:50:48.810030,96.48538
2023-11-17 13:50:48.825660,133.3201
2023-11-17 13:50:48.841280,163.8959
2023-11-17 13:50:48.856910,188.7427
2023-11-17 13:50:48.872530,210.655
2023-11-17 13:50:48.888160,233.9698
2023-11-17 13:50:48.903790,254.5488
2023-11-17 13:50:48.919410,271.4287
2023-11-17 13:50:48.935040,282.0317
2023-11-17 13:50:48.950660,265.3233
2023-11-17 13:50:48.966290,215.9599
2023-11-17 13:50:48.981910,145.861
2023-11-17 13:50:49.013170,27.13895
2023-11-17 13:50:49.028790,-3.455139
2023-11-17 13:50:49.044420,-21.55009
2023-11-17 13:50:49.060040,-30.39734
2023-11-17 13:50:49.075670,-35.08459
2023-11-17 13:50:49.091290,-37.51207
2023-11-17 13:50:49.106920,-35.31812
2023-11-17 13:50:49.122550,-25.93153
2023-11-17 13:50:49.138170,-7.096748
2023-11-17 13:50:49.153800,18.71728
2023-11-17 13:50:49.169420,48.03275
2023-11-17 13:50:49.185050,79.3762
2023-11-17 13:50:49.200670,111.9783
2023-11-17 13:50:49.216300,144.1443
2023-11-17 13:50:49.231930,174.1778
2023-11-17 13:50:49.247550,200.5625
2023-11-17 13:50:49.263180,220.9553
2023-11-17 13:50:49.278800,234.3714
2023-11-17 13:50:49.294430,237.301
2023-11-17 13:50:49.310050,229.4409
2023-11-17 13:50:49.325680,214.7705
2023-11-17 13:50:49.341310,198.9594
2023-11-17 13:50:49.356930,186.1942
2023-11-17 13:50:49.372560,178.2758
2023-11-17 13:50:49.388180,172.7995
2023-11-17 13:50:49.403810,157.0676
2023-11-17 13:50:49.419430,144.7615
2023-11-17 13:50:49.435060,135.2171
2023-11-17 13:50:49.450690,129.8617
2023-11-17 13:50:49.466310,129.9079
2023-11-17 13:50:49.481940,134.2996
2023-11-17 13:50:49.497560,139.2594
2023-11-17 13:50:49.513190,139.8371
2023-11-17 13:50:49.528810,127.3323
2023-11-17 13:50:49.544440,97.19241
2023-11-17 13:50:49.560070,52.7398
2023-11-17 13:50:49.575690,-2.537483
2023-11-17 13:50:49.591320,-64.35268
2023-11-17 13:50:49.606940,-129.8135
2023-11-17 13:50:49.622570,-196.6996
2023-11-17 13:50:49.638200,-262.2863
2023-11-17 13:50:49.653820,-322.5514
2023-11-17 13:50:49.669450,-378.9244
2023-11-17 13:50:49.685070,-430.3069
2023-11-17 13:50:49.700700,-470.8161
2023-11-17 13:50:49.716320,-497.5565
2023-11-17 13:50:49.731950,-511.0487
2023-11-17 13:50:49.747580,-516.3799
2023-11-17 13:50:49.763200,-520.5716
2023-11-17 13:50:49.778830,-530.1567
2023-11-17 13:50:49.794450,-509.1378
2023-11-17 13:50:49.810080,-446.5173
2023-11-17 13:50:49.825700,-361.319
2023-11-17 13:50:49.841330,-280.5471
2023-11-17 13:50:49.856960,-215.6371
2023-11-17 13:50:49.872580,-160.4688
2023-11-17 13:50:49.888210,-105.0907
2023-11-17 13:50:49.903830,-44.44681
2023-11-17 13:50:49.919460,19.43211
2023-11-17 13:50:49.935080,79.90312
2023-11-17 13:50:49.950710,123.6169
2023-11-17 13:50:49.966340,143.9828
2023-11-17 13:50:49.981960,145.3438
2023-11-17 13:50:49.997590,137.4781
2023-11-17 13:50:50.013210,129.2306
2023-11-17 13:50:50.028840,124.5164
2023-11-17 13:50:50.044460,123.1244
2023-11-17 13:50:50.060090,123.1562
2023-11-17 13:50:50.075720,123.4157
2023-11-17 13:50:50.091340,119.2565
2023-11-17 13:50:50.106970,109.7724
2023-11-17 13:50:50.122590,98.57475
2023-11-17 13:50:50.138220,90.02685
2023-11-17 13:50:50.153840,85.78452
2023-11-17 13:50:50.169470,84.49792
2023-11-17 13:50:50.185100,83.71477
2023-11-17 13:50:50.200720,81.93729
2023-11-17 13:50:50.216350,79.1944
2023-11-17 13:50:50.231970,73.57173
2023-11-17 13:50:50.247600,65.09811
2023-11-17 13:50:50.263220,56.12187
2023-11-17 13:50:50.278850,49.40955
2023-11-17 13:50:50.294480,45.80309
2023-11-17 13:50:50.310100,44.21506
2023-11-17 13:50:50.325730,42.95439
2023-11-17 13:50:50.341350,40.85118
2023-11-17 13:50:50.356980,37.75293
2023-11-17 13:50:50.372600,32.80656
2023-11-17 13:50:50.388230,26.35938
2023-11-17 13:50:50.403860,19.94889
2023-11-17 13:50:50.419480,15.28914
2023-11-17 13:50:50.435110,12.91471
2023-11-17 13:50:50.450730,12.08556
2023-11-17 13:50:50.466360,11.55039
2023-11-17 13:50:50.481980,10.18164
2023-11-17 13:50:50.497610,7.488831
2023-11-17 13:50:50.513240,3.109978
2023-11-17 13:50:50.528860,-2.40571
2023-11-17 13:50:50.544490,-7.810772
2023-11-17 13:50:50.560110,-11.76918
2023-11-17 13:50:50.575740,-13.77984
2023-11-17 13:50:50.591360,-14.30478
2023-11-17 13:50:50.606990,-14.40815
2023-11-17 13:50:50.622620,-15.22542
2023-11-17 13:50:50.638240,-17.27642
2023-11-17 13:50:50.653870,-20.17986
2023-11-17 13:50:50.669490,-22.63776
2023-11-17 13:50:50.685120,-23.09049
2023-11-17 13:50:50.700740,-19.95975
2023-11-17 13:50:50.716370,-12.66089
2023-11-17 13:50:50.732000,-1.807945
2023-11-17 13:50:50.747620,11.08772
2023-11-17 13:50:50.763250,24.07845
2023-11-17 13:50:50.778870,35.42651
2023-11-17 13:50:50.794500,43.74721
2023-11-17 13:50:50.810120,48.35258
2023-11-17 13:50:50.825750,49.19593
2023-11-17 13:50:50.841380,46.88931
2023-11-17 13:50:50.857000,42.47642
2023-11-17 13:50:50.872630,37.15104
2023-11-17 13:50:50.888250,31.9221
2023-11-17 13:50:50.903880,27.00087
2023-11-17 13:50:50.919500,21.99448
2023-11-17 13:50:50.935130,15.81403
2023-11-17 13:50:50.950760,7.304628
2023-11-17 13:50:50.966380,-4.053357
2023-11-17 13:50:50.982010,-17.27008
2023-11-17 13:50:50.997630,-29.52718
2023-11-17 13:50:51.013260,-36.83926
2023-11-17 13:50:51.028880,-35.8651
2023-11-17 13:50:51.044510,-26.38111
2023-11-17 13:50:51.060140,-12.00587
2023-11-17 13:50:51.075760,0.5866632
2023-11-17 13:50:51.091390,4.81509
2023-11-17 13:50:51.107010,-2.463587
2023-11-17 13:50:51.122640,-19.16429
2023-11-17 13:50:51.138260,-39.07446
2023-11-17 13:50:51.153890,-55.22293
2023-11-17 13:50:51.169520,-63.26957
2023-11-17 13:50:51.185140,-63.74889
2023-11-17 13:50:51.200770,-60.9931
2023-11-17 13:50:51.216390,-60.32058
2023-11-17 13:50:51.232020,-64.97306
2023-11-17 13:50:51.247640,-75.19595
2023-11-17 13:50:51.278900,-104.6973
2023-11-17 13:50:51.294520,-119.2437
2023-11-17 13:50:51.310150,-129.8728
2023-11-17 13:50:51.325770,-133.192
2023-11-17 13:50:51.341400,-126.0769
2023-11-17 13:50:51.357020,-107.3442
2023-11-17 13:50:51.372650,-78.8929
2023-11-17 13:50:51.388280,-45.43369
2023-11-17 13:50:51.403900,-13.0111
2023-11-17 13:50:51.419530,13.67744
2023-11-17 13:50:51.435150,32.71799
2023-11-17 13:50:51.450780,45.60938
2023-11-17 13:50:51.466400,55.10125
2023-11-17 13:50:51.482030,63.5768
2023-11-17 13:50:51.497660,72.26067
2023-11-17 13:50:51.513280,81.58467
2023-11-17 13:50:51.528910,92.20888
2023-11-17 13:50:51.544530,105.6575
2023-11-17 13:50:51.560160,124.4731
2023-11-17 13:50:51.575780,147.0335
2023-11-17 13:50:51.591410,172.5776
2023-11-17 13:50:51.607040,199.4942
2023-11-17 13:50:51.622660,225.9459
2023-11-17 13:50:51.638290,250.9916
2023-11-17 13:50:51.653910,275.4073
2023-11-17 13:50:51.669540,301.5017
2023-11-17 13:50:51.685160,331.506
2023-11-17 13:50:51.700790,365.4799
2023-11-17 13:50:51.716420,399.3363
2023-11-17 13:50:51.732040,425.5438
2023-11-17 13:50:51.747670,434.5056
2023-11-17 13:50:51.763290,418.365
2023-11-17 13:50:51.778920,374.5306
2023-11-17 13:50:51.794540,307.2207
2023-11-17 13:50:51.810170,225.9732
2023-11-17 13:50:51.825800,142.0147
2023-11-17 13:50:51.841420,64.3597
2023-11-17 13:50:51.857050,-2.740677
2023-11-17 13:50:51.872670,-59.2231
2023-11-17 13:50:51.888300,-107.9505
2023-11-17 13:50:51.903920,-152.3621
2023-11-17 13:50:51.919550,-195.0602
2023-11-17 13:50:51.935180,-237.6556
2023-11-17 13:50:51.950800,-281.3953
2023-11-17 13:50:51.966430,-327.3824
2023-11-17 13:50:51.982050,-376.0099
2023-11-17 13:50:51.997680,-425.7665
2023-11-17 13:50:52.013300,-472.0284
2023-11-17 13:50:52.028930,-508.0988
2023-11-17 13:50:52.044560,-527.167
2023-11-17 13:50:52.060180,-525.3091
2023-11-17 13:50:52.075810,-503.6613
2023-11-17 13:50:52.091430,-468.5834
2023-11-17 13:50:52.107060,-429.3833
2023-11-17 13:50:52.122680,-394.6646
2023-11-17 13:50:52.138310,-369.1965
2023-11-17 13:50:52.153940,-352.6778
2023-11-17 13:50:52.169560,-341.406
2023-11-17 13:50:52.185190,-331.17
2023-11-17 13:50:52.200810,-319.7456
2023-11-17 13:50:52.216440,-307.6101
2023-11-17 13:50:52.232060,-296.5069
2023-11-17 13:50:52.247690,-287.2171
2023-11-17 13:50:52.263320,-278.1961
2023-11-17 13:50:52.278940,-265.9934
