Fro_Theta,Fro_Alpha,Fro_Beta,Cen_Theta,Cen_Alpha,Cen_Beta,Par_Theta,Par_Alpha,Par_Beta,Occ_Theta,Occ_Alpha,Occ_Beta,Subject,Scene,Engagement,Fatigue,Excitement
-0.0023483645425968476,0.0043453084595137205,-0.0024318339665702583,-0.007027098680933225,0.000939496692077638,-0.006199091336185011,-0.009536436029516175,-0.006819299079410473,-0.004780433681954477,-0.003541205402063848,-0.0014536396154304846,-0.002197954108745865,1,1,0.44132078847428546,0.5383635389439891,0.9081685133449472
-0.004810669016553467,-0.003584656736622137,-0.006996209049837991,-0.008209774697954005,-0.003979278009502485,-0.00932042845135955,-0.009854839117970115,-0.0076881247872291935,-0.005243967991603109,-0.0036068917385355176,-0.0017834279255973318,-0.002468706796725574,1,1,0.2902257144195767,0.5842924327626602,0.6329797716649332
0.029553819580782688,0.029227058347538182,0.01815695189381197,0.005864325179887081,0.01619762606621564,0.05589645028120701,0.039474583037097916,0.07286889290343689,0.014622712434987663,0.0057543826787744634,0.020507656893609116,0.056498358925352994,1,2,0.07341942444691775,0.07104947538064296,0.03584386680301456
0.013734150294749477,0.012171576154657675,0.0301602007186183,0.009545550691792097,0.014292195405126752,0.020424646784920293,0.027906352258562507,0.024645939730014277,0.016258304605338662,-0.001281209527478146,0.0017008488632169123,0.0008751151137232284,1,2,0.22549904657472533,0.1416241496844077,0.1971737299130594
0.024840214403719113,0.00030180533801308154,-0.004525713115388314,-0.004981061316797742,-0.0015988126818634431,-0.0011080369980695191,-0.002365062880584144,-0.0013797159992013823,-0.0008943338275102589,0.00012800735148273124,0.001533723510530273,0.0007045010712755421,1,2,0.03217684630999262,0.6383876140156225,0.06927611169304321
0.039114359035618704,0.023397310142105266,0.02837005730967872,0.0020658531365000277,0.02188763566306052,0.005495591843382637,0.00923252644781925,0.007767502835711258,0.010651723706906334,0.008142365392144389,0.019881280130946047,0.017383530278777364,1,2,0.2388053028516222,0.4350471677793778,0.415058407232706
0.03889612810005534,0.0956492266321087,0.006199335941328171,0.004902237811014917,0.02288846994028483,-0.0018767528315425212,-0.0019715495794152497,0.010158350383768966,0.00474705291147363,0.0021795609271295837,0.028014691422594017,0.009277386979518357,1,2,0.08018038445008015,0.39647775248862616,0.12222156465907968
0.013077301880991517,0.026713899296048987,0.061323565573378806,-0.004014237192671222,0.0011642864239397172,0.005947404658579746,0.0030033499880454863,0.03280520797651447,0.06364488340929916,0.0001919894166556085,0.00633525906728511,0.020334769282451405,1,2,0.4328843517837049,0.0646863714285239,0.29885933283079513
0.023587052420311942,0.0010123025418136509,-0.0010120077564982812,0.006164684853869682,0.004214073076538764,-0.003647727768658098,0.06927927748845923,0.021774285573120833,0.006377124296852392,0.003291989638896129,0.00020766091685216442,0.0017176685610378025,1,2,0.03283059012435377,0.18123415361205525,0.01798293182067783
0.007476668585015394,0.0025958463175468722,-0.00229045278785187,-0.0020770199407841106,0.00014167227703361374,-0.007390576879647538,-0.004828623111195337,-0.00395885165571857,-0.003916961060476247,-0.0011419187435751789,0.0009750844369248413,-0.0004942587153708134,1,2,0.10673517972908614,0.619569833687443,0.2392390703719067
0.00962994189674001,0.007082043078107712,3.065098819084785e-05,-0.0061244624165865316,-0.0024101828776787295,-0.004634515623410959,-0.0005483040309797044,0.0037439055003860734,0.01900866312107944,-0.0020127818875572156,0.0018513958679919056,0.0033688100067310513,1,2,0.11195216205043605,0.18127243884409683,0.10234451903537051
