Fro_Theta,Fro_Alpha,Fro_Beta,Cen_Theta,Cen_Alpha,Cen_Beta,Par_Theta,Par_Alpha,Par_Beta,Occ_Theta,Occ_Alpha,Occ_Beta,Subject,Scene,Engagement,Fatigue,Excitement
-0.8213313999101937,-0.7147225931912764,-0.7455389233883273,-0.7553605370999631,-0.6795126975512148,-0.6720276607142003,-0.8431207983015158,-0.7588718105022717,-0.7348770084361076,-0.7373071765076661,-0.6027963230344549,-0.612050971141413,1,1,-0.7267975819787859,-0.8624055963168636,1.5197299964855047
-0.8348159117003868,-0.7215480330424977,-0.7462801850739241,-0.7645339875957329,-0.6844077379673676,-0.6726546931701065,-0.8449729120286454,-0.7597679066718398,-0.7349619326370852,-0.7376538235706652,-0.6029994414497271,-0.6120859399809921,1,1,-0.5594304213281033,-0.8485496588847566,2.2444983765751205
-0.7464481102386198,-0.7162836521240011,-0.7490558455112114,-0.7044177842995336,-0.6806322512699838,-0.6750026213236302,-0.8328354894307685,-0.7590767583093846,-0.7352799320014114,-0.7353821477905528,-0.6028427786217099,-0.612216881086466,1,1,-1.0028056675282129,-0.9091712987075484,0.4619612991369546
-0.8110044253805385,-0.7272473684681268,-0.7483429449586994,-0.7483351444796884,-0.6884951635196916,-0.674399579519447,-0.841702376071353,-0.7605161592028589,-0.7351982570531788,-0.7370417004232465,-0.6031690480985282,-0.6121832501764366,1,1,-0.883176478022429,-0.902432917668568,2.4838203793973954
-0.8285870818537167,-0.727859461025164,-0.7492485942540018,-0.7602965436946078,-0.6889341415006585,-0.6751656672761074,-0.8441173748432829,-0.7605965194152022,-0.7353020146657239,-0.7374936987099462,-0.6031872633744512,-0.6122259739614879,1,1,-0.8114088663765389,-0.8873699575110986,2.059873947496596
-0.8368252768184897,-0.6899927453219726,-0.7443273411584556,-0.7659009493163836,-0.6617770486487997,-0.6710027846199926,-0.8452489007167026,-0.7556250861251277,-0.7347382009747372,-0.7377054784268084,-0.6020603869455537,-0.611993815044644,1,1,-0.45174714205611977,-0.6933890232240066,0.2777108579500492
-0.8059960588009784,-0.7032843572879025,-0.7464519505756185,-0.7449279760484552,-0.6713094713479246,-0.6727999894216992,-0.8410144709668306,-0.7573701110362989,-0.7349816113123359,-0.7369129500767568,-0.6024559323195929,-0.6120940429767231,1,1,-0.8571732528681336,-0.8625319416801407,0.39999550189557526
-0.8531400633662565,-0.7298249680353355,-0.7503143619623704,-0.7769998225328217,-0.6903437556006712,-0.676067199024727,-0.8474897560469106,-0.7608545662724703,-0.7354241165803634,-0.738124883513788,-0.6032457549409751,-0.6122762512936998,1,1,0.5452183976518681,-0.579337753287475,1.8455840111413075
-0.787153864895949,-0.7165215007796785,-0.7487612682952892,-0.7321097193915725,-0.6808028305744417,-0.6747534387761644,-0.8384264732310769,-0.7591079849078061,-0.7352461831443282,-0.7364285727941924,-0.6028498567651069,-0.6122029844780114,1,1,-0.9573859755237967,-0.8977915625786891,0.5863411604927613
-0.808258144076722,-0.6972994423107678,-0.739297205603608,-0.74646686211397,-0.6670172350468228,-0.6667477984096389,-0.8413251710690163,-0.7565843654282336,-0.7341619129362468,-0.7369711016234566,-0.6022778271026119,-0.6117565196242868,1,1,-0.6511938837004854,-0.8482455066291258,1.571910768424516
-0.7614423323322058,-0.693478496520209,-0.7427493370447722,-0.7146182836752785,-0.664276945119643,-0.6696679526516709,-0.8348949636630788,-0.7560827223163304,-0.7345574136210984,-0.7357676050567535,-0.6021641194924449,-0.6119193730847009,1,1,-0.9025634996516818,-0.8846434177455939,0.694502121298707
-0.8507030244716981,-0.7291178875415658,-0.7491081408172132,-0.7753419163361915,-0.6898366545683663,-0.6750468578662591,-0.8471550258571647,-0.7607617353141939,-0.7352859233229153,-0.7380622344250884,-0.6032247129169451,-0.6122193481047968,1,1,0.1657096242158356,-0.7316364888686645,2.5477921846922325
-0.7965542781884365,-0.7132233042011507,-0.7447108545391146,-0.7385047767225357,-0.6784374437416232,-0.6713271981727442,-0.8397176311736559,-0.7586749723276783,-0.7347821389902163,-0.7366702297195244,-0.602751705660286,-0.6120119071950212,1,1,-0.8471005608475092,-0.8879367210236819,1.6185482828786906
-0.7647851576148234,-0.7079833333901253,-0.7398625506032139,-0.716892392128229,-0.6746794633830473,-0.6672260231316504,-0.8353541046901777,-0.7579870287116192,-0.7342266828728294,-0.7358535392443881,-0.602595769253196,-0.6117831896370259,1,1,-0.850739476106937,-0.8971266469510272,2.4099238256437685
-0.8090697490868047,-0.6831851251999265,-0.744956676170096,-0.747018993218005,-0.6568947881115116,-0.6715351384237807,-0.8414366459821285,-0.7547313294664787,-0.7348103020613682,-0.7369919655966902,-0.601857798827996,-0.6120235037706248,1,1,-0.8099172404389002,-0.8201343535553378,-0.02145388024682904
-0.8051930849437394,-0.6054896021746657,-0.7161145463589064,-0.7443817166774486,-0.6011734377438304,-0.6471376120975737,-0.8409041815528204,-0.7445308644278621,-0.7315059429176571,-0.736892307985029,-0.5995456560423823,-0.6106628833175731,1,1,-0.18891032269330388,-0.6926507486371805,1.0035882223733765
-0.7183363639126893,-0.5550787788253118,-0.6151136833424733,-0.6988035569887838,-0.5661003635578402,-0.24245106901957877,-0.6419504624992298,-0.24675793611684063,-0.6149563205203793,-0.7027377069357175,-0.5182955040551296,-0.3602103869493552,1,2,-0.6302109353302716,1.7339225595685772,-1.1415775210651449
-0.7803931565766883,-0.6459115960279714,-0.5505950572185866,-0.6783505198386334,-0.5778334405327661,-0.4782971637006208,-0.690151432183048,-0.5545058944363278,-0.6050383986640723,-0.7293334173737734,-0.589967343873674,-0.5979824527173319,1,2,0.1942985787636586,0.46527686509827004,-0.3345278073322263
-0.7368267137350613,-0.7091267376834681,-0.7370352068051488,-0.7590609609992334,-0.6756855560158225,-0.6214643804098466,-0.8162823498092449,-0.7205957310705183,-0.7090487569246993,-0.7240063428420863,-0.590604250545344,-0.5987117746795532,1,2,-0.8538102419558458,-0.608660033406176,-0.9743333224536199
-0.680832645979183,-0.5861264177658669,-0.5602172515923982,-0.7199080205881896,-0.5310629717748737,-0.577557955602813,-0.7679590528137366,-0.6622202535127193,-0.6390356458016532,-0.6937107345197454,-0.5206825957363493,-0.5274141128045556,1,2,0.2664393083615622,-0.461184970137449,0.7554363385969445
-0.6816887139333396,-0.20133254041551854,-0.6793870283536121,-0.7041489531438403,-0.5249001310829398,-0.6265754435466017,-0.8146427107786148,-0.6469624063020383,-0.6748404537469934,-0.7162511286047444,-0.48968655694383884,-0.5620653540051466,1,2,-0.5935559530977991,-0.4164201003635206,-0.7094746544055779
-0.2995338283400129,-0.4945387623556207,-0.4900294669070929,-0.6743271430215,-0.5876557118098086,-0.5327828335279476,-0.7390069392440147,-0.5843232585568091,-0.366232151695317,-0.6223281535167653,-0.5015427551830749,-0.4777471406050223,1,2,-0.35836490355477196,-0.6406075394803936,0.23852255714053602
-0.7829698163719877,-0.5684631741853221,-0.3830889498994291,-0.7536892472412821,-0.6586712110911896,-0.5745539276851955,-0.7939139590946365,-0.502435293633195,-0.31769513905764085,-0.7237644799784237,-0.5723058297420558,-0.5147984840423243,1,2,1.3186514331150216,1.97191434004862,0.17415257671756465
-0.741742569558126,-0.7053428245752972,-0.7181486998545291,-0.6971347465476668,-0.6398915292676605,-0.6383503600021587,-0.5177642147325326,-0.5728321404587445,-0.6649560088875397,-0.7120459627802059,-0.5956578112372952,-0.5943807988050509,1,2,-0.8502659275554072,0.17113252541934196,-1.2309265243223082
-0.804939766119441,-0.6969093050367158,-0.7250204658406995,-0.7429259901975007,-0.6649681657620256,-0.6632359383714591,-0.8265471858298298,-0.7370551903173983,-0.7273773973038402,-0.7288068750093538,-0.5927331971552698,-0.6038360998950288,1,2,-0.44958741184276657,-0.5990346052230663,-0.12409670473943714
-0.7964929880586258,-0.6730170523475899,-0.712544308018181,-0.7654137435429469,-0.6806817330780838,-0.6449113475720889,-0.8087125199961092,-0.6878979398334423,-0.5883607443377548,-0.7320988827507827,-0.5893936164876148,-0.5873226827097878,1,2,-0.42130320453984527,0.17090824761394904,-0.8089092145745678
-0.7877817207963074,-0.7121808314118818,-0.6826318674734448,-0.7669588639337381,-0.6698848577064058,-0.5606706964164359,-0.827639322805828,-0.7318154744650726,-0.7096303659173137,-0.7273624818686675,-0.5943770124474101,-0.5946353924154051,1,2,0.39886353653802153,-0.5221472280151642,1.228010600013364
-0.6727816901208447,-0.5317166498075269,-0.6254285005467103,-0.6898739420523397,-0.6338293967103231,-0.5708100142577467,-0.7582329240136259,-0.38314112295521197,-0.6711676055746479,-0.709845557922073,-0.5276355817595734,-0.5371744577514879,1,2,-0.6119336885587874,0.6222621723694581,-1.062087813561742
-0.8163445783592332,-0.6452919084030282,-0.6982153539737068,-0.6965608465329248,-0.4878349833197785,-0.5939747600785601,-0.8072119962755865,-0.7012955507531179,-0.6528921845713149,-0.72206503447145,-0.5482313653340946,-0.565418164055058,1,2,-0.3142369819885517,-0.32200353404014237,-0.40163082855311266
-0.7339725262909962,-0.39788120060751175,-0.6846820649352369,-0.7164861029089438,-0.45772275730201023,-0.5745415717203626,-0.8280382638557484,-0.6842901269227231,-0.7154041016446077,-0.7070798596070559,-0.41815932593015454,-0.5557616555583222,1,2,-0.4506346721436444,-0.45655346650147827,-0.43286901508690123
-0.3709977752006831,-0.23961120306715655,-0.5813764854177864,-0.528877104185037,-0.29697448100931634,-0.3857525251198648,-0.7779204690563161,-0.5869079310568861,-0.6275513979361147,-0.6879024954629586,-0.5469346201748556,-0.5881319755699096,1,2,-0.6266380332097541,-0.6624223747632092,-0.3279995096252624
-0.7913191109220706,-0.4499535511796737,-0.4643605169249172,-0.6952450234393122,-0.5582423234120835,-0.5878648235298863,-0.7513945060323524,-0.4587542652974804,-0.41717451749057566,-0.7078217056656111,-0.4344455944558792,-0.4595237659438251,1,2,0.443337029239826,1.4860558650414724,-0.3633596515613033
-0.812736788598552,-0.7238289967488526,-0.7172540550407551,-0.7601205236425775,-0.6481420628045199,-0.6412090166314138,-0.8269498757784693,-0.6223552635387092,-0.7140424205079018,-0.7214978723579732,-0.5786847104420518,-0.5859446806988464,1,2,-0.6455220420201336,1.573449161284099,-1.1466883130182886
-0.8316330567425309,-0.7053708055616614,-0.6987941156367806,-0.734814869344758,-0.6374658492483743,-0.6176808025013537,-0.7713405742491584,-0.6277200145848518,-0.6976497319826556,-0.6817054339316126,-0.5847171304551905,-0.5787712057697458,1,2,-0.41976841185782304,1.441405025698916,-0.978899199734237
-0.7411688239283891,-0.6211792632826456,-0.6866453436923998,-0.7444538534573457,-0.6492312004830244,-0.6189202822470372,-0.7841388367208779,-0.6462298200178891,-0.7173362542938849,-0.7182851166619688,-0.5677327225318113,-0.528338031806867,1,2,-0.48454515496538403,-0.0818248064342555,-0.7851513694001361
-0.7984552232352387,-0.6913264569809493,-0.6144030246176307,-0.714813209876507,-0.5856042645191166,-0.42681577624040073,-0.7955302881703318,-0.5759706587258672,-0.6472940083335155,-0.7123739006883263,-0.5652140106689261,-0.5429540351554718,1,2,0.0032140980316323394,0.8627354255515252,-0.5950381475104752
-0.8246090652499949,-0.6912111267671496,-0.6228370947433368,-0.738318518610817,-0.5872488935305881,-0.45280908354671834,-0.7957614086690502,-0.6323988197566738,-0.6552557436943605,-0.7318624881605114,-0.5825177805817165,-0.5702356259403094,1,2,0.47073216181633026,1.203255386897815,-0.2979954293179106
-0.4547296247875809,-0.582951547486724,-0.6604527452410592,-0.7207281867006566,-0.5660948644805205,-0.5810604716098773,-0.5254941029811097,-0.38790365628944173,-0.6879419618856799,-0.672830516892826,-0.5560107750410082,-0.5210854751638755,1,2,-0.8159588077322034,-0.06237808485383805,-1.163389691544689
-0.7702406163844967,-0.6361112127277175,-0.6111663797954549,-0.7418403699460422,-0.6318708058140229,-0.6126963634107305,-0.800049653496101,-0.5402997849250094,-0.5845095031835018,-0.7219026591676383,-0.555567864301694,-0.5243082784426782,1,2,-0.11020183022328257,1.0736325975241954,-0.7156192073668958
-0.8372422464125789,-0.6653504497306958,-0.6345041432588516,-0.7630094235655331,-0.6387796976195986,-0.6292812332312273,-0.8094929057814918,-0.6818195169223866,-0.6209188207595497,-0.7269580473372373,-0.5535608925902666,-0.5426405201705355,1,2,1.3663938507730942,1.7507773631759724,0.24401695684288005
-0.8220801800915708,-0.685571522188008,-0.5983889025499153,-0.7623599586263721,-0.6579497093213745,-0.6193971329725179,-0.8209473031554341,-0.674681155845555,-0.6038197114803019,-0.7279704997987181,-0.5904263673643145,-0.5785373701429254,1,2,1.5509983313370446,1.0097394891142006,0.5741945237109395
-0.8497164177158675,-0.7149561649086502,-0.6889489970387195,-0.7450366656025765,-0.6521038040589535,-0.539947840451944,-0.7858591783211512,-0.671178096516802,-0.6822929968069862,-0.7268882397388906,-0.5834378124379098,-0.5496121922239936,1,2,0.12940244473210194,1.95895534905402,-0.6322180572174233
-0.8403349703225494,-0.7204239916123039,-0.7281546282936806,-0.7634816671458514,-0.6750750369614299,-0.6541498348575198,-0.8225893459245139,-0.7079891413883871,-0.7238070005409102,-0.7324160728776515,-0.5959911087225741,-0.590208572583278,1,2,-0.3462378027191098,1.1061710117312278,-0.8987007180597933
-0.832107902014074,-0.7162715647418638,-0.7184504265410854,-0.7639868410011474,-0.6445147155170844,-0.654162739147691,-0.8080571839284779,-0.6521235549814646,-0.7118782470874483,-0.7357217631598296,-0.5923204654744594,-0.5886247678032088,1,2,-0.5098960562954591,2.2869682381280363,-1.0774776427553188
-0.8296292871526013,-0.7098739067205283,-0.7083571793036877,-0.7580010063732323,-0.6575222694568891,-0.60608411273835,-0.7956952866043884,-0.7089602211326698,-0.7020477843822994,-0.7264254947524104,-0.5901928780088334,-0.5836687736480342,1,2,0.0072238885777691445,0.36592627734878036,-0.46711120078138935
-0.8304562645546572,-0.7147985474226395,-0.738601291908519,-0.7700695487786704,-0.6666338776928372,-0.6622186965148581,-0.8348858375159075,-0.6400015123292953,-0.7200665033092075,-0.7342819826061099,-0.5868085957569167,-0.5998507904094309,1,2,-0.8382167652565223,2.9836531543591107,-1.3013563347751356
-0.5971706726339394,-0.6487072702290747,-0.7297157540464705,-0.7293324483420549,-0.6220240956867903,-0.6523531609306448,-0.7551029116893981,-0.6645426002714143,-0.7212620362918667,-0.7179638513825386,-0.5699145426415188,-0.5863418214483093,1,2,-0.9334658577690347,-0.5892366125070885,-1.1612077828532168
-0.750726981611433,-0.6989446291907844,-0.7371526272293987,-0.7522167975515173,-0.6820244801107935,-0.6662755984635211,-0.8292864382469336,-0.6963929652961797,-0.7255443402840637,-0.7271085280695884,-0.583601137635866,-0.6017752135202108,1,2,-0.8716750602542862,-0.388345222490244,-1.1505159320044813
-0.839086669087051,-0.7142117134833242,-0.6965996214837725,-0.7709190195440023,-0.679431399154272,-0.6579365696585426,-0.831182446427292,-0.6865680165967574,-0.6998858586055481,-0.7290612152226376,-0.5952329002461328,-0.5897186816296662,1,2,0.25997060220736323,2.4721144961797905,-0.5810323297555626
-0.7711468581792263,-0.7017178982318518,-0.6473194444776963,-0.755862352969954,-0.6477970906066226,-0.5966046821588757,-0.8131335892233579,-0.6622521162688723,-0.6913121007711139,-0.7341280378702835,-0.5945086830474912,-0.5899622647017488,1,2,0.10998029886669144,0.07768300901719538,-0.23253066820459775
-0.5732690621406583,-0.6395549342590866,-0.6630536443834112,-0.7567113185276051,-0.6623810118212254,-0.5835331803834253,-0.8101548024076107,-0.7301956846334305,-0.6996677736216957,-0.7119100244456201,-0.5843616812213245,-0.5818738916626989,1,2,-0.4699126719669526,-0.8183401912541547,1.7857511051283272
-0.8268567809892563,-0.700181566815741,-0.7039644180991661,-0.7269894510518627,-0.6634958074422224,-0.6379893478609788,-0.8101264979854206,-0.7254688898189602,-0.7105638720361142,-0.7145880899400914,-0.586549364902105,-0.5874057146112106,1,2,-0.01954669886907886,-0.3820213495911236,0.10851436263310772
-0.7968227387398238,-0.707927454043566,-0.7078607366944628,-0.7050975699312448,-0.6421587754639899,-0.6475651477172201,-0.6381345122478616,-0.5679075422732279,-0.707915331722916,-0.7191045986598896,-0.5904089080061142,-0.5921033660358956,1,2,-0.7339932501386527,0.7925318789235477,-1.1763431457269002
-0.8256030568420152,-0.7072541474223587,-0.6941057513687815,-0.7565289594545158,-0.6554700461446732,-0.6036451018752129,-0.7279444902123954,-0.6850948122269266,-0.6883971023150706,-0.7304855865354554,-0.5842792718831762,-0.5661868733551451,1,2,0.016432934508185563,0.7422657387644749,-0.5609036933011421
-0.8386615465778365,-0.6993707121924394,-0.6911263582031527,-0.7486623763207209,-0.6530452880046979,-0.6357897167464366,-0.7971067600415115,-0.6884216761786017,-0.7029430061390526,-0.7326710655469058,-0.5981588832082343,-0.6054926422752829,1,2,0.17397109364813118,0.9408980183348743,-0.47512344186573957
-0.8489042539780942,-0.7147587193126202,-0.7123677035762533,-0.7673268866354035,-0.6844381986446446,-0.6535027316582539,-0.8345854122542705,-0.7441445550298287,-0.7183449578368917,-0.7356345010488733,-0.5894130382889959,-0.5987581455376955,1,2,1.6907751351017064,0.24251163895107716,1.1859581647191881
-0.847567774470341,-0.7339982848260905,-0.7342480119452759,-0.7744529379241467,-0.675386779913717,-0.6506124440940124,-0.8378755280017357,-0.7184059208326807,-0.7239298307502855,-0.7326618348756174,-0.594432756249916,-0.58912528703078,1,2,-0.24567204452522343,2.924797450753069,-0.9258665484891455
-0.8070569164923149,-0.7190254650643948,-0.6961322821839988,-0.7580144840120459,-0.6656370379165509,-0.6414677162846705,-0.8030249685502123,-0.7184826871753328,-0.7060455463920513,-0.716967660042868,-0.5889367033176904,-0.5696728403927882,1,2,0.11920446591893631,-0.23379566365741414,0.06319090393353373
-0.7997835045681311,-0.717869365003248,-0.7397695291261563,-0.7628345286993807,-0.6910463335372858,-0.6559170867694012,-0.8300471423731021,-0.7561325474858183,-0.7310066534056973,-0.734047525042162,-0.5993878566783686,-0.5981610492569318,1,2,-0.6430196562415391,-0.83636724611921,1.26251953648486
-0.7677782152534625,-0.6986792822222019,-0.7328904315118024,-0.7545929378080666,-0.6754709013800002,-0.6503790465947672,-0.8320314982464783,-0.7383897557613419,-0.7243966736464833,-0.7309202758375474,-0.5899900067071279,-0.592016190124475,1,2,-0.7100474502909061,-0.6983108300353346,-0.42416788097553454
-0.6802291915850731,-0.6748547746640969,-0.7286405054258442,-0.7554136876587833,-0.6770351440515031,-0.6480793652876494,-0.8199500237770875,-0.7300346641046853,-0.7206596184358336,-0.7314167428294817,-0.595708765565214,-0.5927526509963209,1,2,-0.8215192199414962,-0.7570974255634383,-0.5399364646565744
-0.5438262961545275,-0.6712869514227624,-0.736580373949406,-0.7627067901195846,-0.6910226748750148,-0.6550421120650615,-0.7958531797027832,-0.7422544917916837,-0.7249334820800923,-0.7235900798399861,-0.5887530073335511,-0.5856585683441682,1,2,-0.9584097268660728,-0.8651611888929156,-0.43569972425356457
-0.5909624797668845,-0.6270367090650397,-0.685566024171793,-0.763880458177536,-0.6746451830215555,-0.6531996246550441,-0.8043831131524051,-0.7215424755666366,-0.7045636167989205,-0.7118493128188738,-0.5685604800706981,-0.5696399098422044,1,2,-0.5963019729134431,-0.776695497922552,0.47124171243997853
-0.7489697137599306,-0.7042151670647604,-0.7092159020516589,-0.7481297319140586,-0.6606591889971574,-0.6236399459745371,-0.8151061667627693,-0.7382947134964758,-0.7040539407573416,-0.7268294144427249,-0.5913121084376023,-0.5877021958527703,1,2,-0.43135559829408127,-0.7395794018447575,0.6925708728835763
-0.8396412181563552,-0.7242882027730619,-0.7064676531798906,-0.7711042294857479,-0.6600159293392864,-0.6422403386699045,-0.8348412429892912,-0.7384254322186414,-0.6964235149051562,-0.734666818707469,-0.5933422672266108,-0.5904470188568418,1,2,1.2553638266647427,0.1761299446468679,0.8351253141963294
-0.6039402105445341,-0.7097992696990959,-0.7118621189746973,-0.761181583588586,-0.6816648222375914,-0.6365190606529927,-0.8071386175726419,-0.7415966145640535,-0.6985291419696137,-0.7251457099172804,-0.5993801203130298,-0.5878066921813727,1,2,-0.7470239055973843,-0.8484703583938863,0.8891372452525317
-0.7896776298703104,-0.6817861107979711,-0.6606668465639046,-0.7422954463749383,-0.6404974769051417,-0.47513829148989783,-0.8256628798919758,-0.731810529753337,-0.6292476929652291,-0.7223926352443878,-0.573111022291705,-0.48213618806531944,1,2,0.5783882266902626,-0.5966686559946152,2.0461242628704848
-0.8325739329325466,-0.7053854347399516,-0.6487150873379566,-0.773010256278293,-0.6631995437985418,-0.6416431482936925,-0.8308594686307995,-0.718983879488747,-0.6512272001507826,-0.7288755563968258,-0.5901869234885845,-0.5573735128547093,1,2,2.2720361826744244,0.6757167969196421,1.324201582100174
-0.7200586599718697,-0.6068656892652844,-0.5645504212143206,-0.7274890877446418,-0.6533329249746939,-0.5980546190769799,-0.7369137770744841,-0.5877697237013593,-0.56030363537966,-0.7056265024831614,-0.5722777816760244,-0.521230203968313,1,2,0.14032851489874143,0.09613171082692887,-0.21299564046842367
-0.8397259539494659,-0.712856822979856,-0.7199949287964105,-0.7618258714704909,-0.6463671486629187,-0.6372588026552706,-0.8306372616220055,-0.7389463973100168,-0.7179545946618144,-0.6803407976118248,-0.5194569529506734,-0.5209533822808081,1,2,0.38264866024361394,-0.11078768036559683,0.22782127757372395
-0.8285183037594933,-0.7269964861232302,-0.7358360324575018,-0.7659387207340183,-0.6731927930961242,-0.6655348678738279,-0.8413540630098297,-0.7485604545700641,-0.7218255294689431,-0.7293292043703766,-0.5943315546617635,-0.599030231604374,1,2,-0.26932228608649406,-0.5505277618059006,0.09151170904555114
-0.8156317989961789,-0.7085325550528945,-0.6932297346563212,-0.770137585163556,-0.6776327601731196,-0.6537690997978208,-0.8336128819628359,-0.709156874084583,-0.6977603470167428,-0.7285851535065113,-0.5810047839372625,-0.5837185714153673,1,2,0.29749480253435784,0.23748714431220694,-0.14015410125590286
-0.8396888062049902,-0.7277895006210781,-0.7336023758469116,-0.7693249212956378,-0.6868679728734514,-0.6624183345666149,-0.8343970410656797,-0.742506462949377,-0.7186113882553155,-0.7347587007204769,-0.5934465978991686,-0.5942528166379575,1,2,-0.0008438666170315423,-0.0649498161905178,-0.2517734947598724
-0.8524143593761174,-0.7356299483971893,-0.7332067214760662,-0.7725353674499194,-0.6917717174578852,-0.6433195843692636,-0.8356996276053827,-0.7513780469903822,-0.7127810072397407,-0.7272756306263825,-0.5930585143715894,-0.5885221096135378,1,2,1.3964126249803916,0.40913166337897394,0.7635397074872311
-0.8163930410250851,-0.7010537615958026,-0.6740364839561924,-0.7511366920920688,-0.659908812425467,-0.5491481228759914,-0.732685595619326,-0.6013540828628771,-0.48744952124952384,-0.7265451892989611,-0.5825893329394654,-0.5304046826024646,1,2,-0.2507939911831517,1.7907166239313128,-0.8811559532511727
-0.7668758941769448,-0.6101429037418412,-0.33310380511112037,-0.7483815952039343,-0.6339409361114208,-0.4860936316837499,-0.7680720747717732,-0.6310082897880072,-0.470622115535591,-0.7212104777418389,-0.5461930467083586,-0.3124817653898163,1,2,2.797964317374025,0.27365507201721667,2.195734489390661
-0.8314515932245142,-0.6666769687491013,-0.5056452059180129,-0.7085749477296609,-0.584623067247667,-0.3797977475497109,-0.7570454749147542,-0.6117028597877975,-0.30736535618106264,-0.6516011049789164,-0.49249244210121285,-0.5154947702984679,1,2,1.37092168526248,1.0321626399743105,0.4275236238480206
-0.8293949020897343,-0.7066212947123717,-0.7150227592675364,-0.7192298425771093,-0.6734191101468565,-0.5631931421074243,-0.7854389632218743,-0.7265830394474819,-0.6911252917893534,-0.701981715837519,-0.5934210033111378,-0.5565480592062658,1,2,-0.2690289312724981,-0.42415714863320225,-0.19463269513621317
-0.7387779378268048,-0.49549629702187326,-0.16754307569894725,-0.7197565866791691,-0.5886174910006987,-0.292633114267954,-0.7671815310740803,-0.5314923935095779,-0.2580310663230388,-0.718248213062912,-0.5842838024814732,-0.571318882386225,1,2,2.276517468419273,0.5319266831337177,1.4388243828253404
-0.6909477476444679,-0.6601383388916623,-0.703251646267428,-0.6904701834030493,-0.5569760129870691,-0.4935538927442088,-0.8075223008334783,-0.7431483885754535,-0.6932604834834452,-0.7184086377218128,-0.5748709190337198,-0.5772221140661735,1,2,-0.6300552231359939,-0.8444134961689711,1.589844492337888
-0.6090435472099458,-0.31676760811236077,-0.5229574453648514,-0.6265450977925923,-0.4851945820910586,-0.5048850893776566,-0.6282175947956086,-0.5764318190012891,-0.5839181773618977,-0.7003821829154354,-0.5493140718275291,-0.5517072997120614,1,2,-0.14180155354586219,-0.4038593103035222,-0.03426984492893513
