Fro_Theta,Fro_Alpha,Fro_Beta,Cen_Theta,Cen_Alpha,Cen_Beta,Par_Theta,Par_Alpha,Par_Beta,Occ_Theta,Occ_Alpha,Occ_Beta,Subject,Scene,Engagement,Fatigue,Excitement
-0.004178824539860858,-0.004473868996389612,-0.007295878214024469,-0.007906291795260825,-0.004530835886429311,-0.009525356501176464,-0.009773134667960258,-0.007785548981646932,-0.005274400840922037,-0.0035900361671255703,-0.0018204081394160474,-0.0024864827748667163,1,1,0.10717216006209554,0.011264386581986531,0.6877516304334743
0.0009140970723853364,0.003482318755567729,-0.004716175897477144,-0.005460097057331642,0.00040420406235124225,-0.007761233167784725,-0.00911456380974809,-0.00691385026870649,-0.005012419625402785,-0.003454173455513682,-0.0014895292957905306,-0.0023334582482555503,1,1,0.13925998125505107,0.022785711043590888,0.558765300657837
0.021748079498645385,0.000713457850124442,-0.005546474589064751,0.004546728505944994,-0.0013132565616303686,-0.008329030966050577,-0.006420500415282667,-0.007217213206187878,-0.005096740463148755,-0.0028983900444162474,-0.0016046796068585,-0.0023827104675566385,1,1,0.02049064377588821,-0.0017049345027089222,0.58547095287197
0.04345822450099461,-0.0007197671968480028,-0.005641386347205107,0.01497438604865837,-0.002202253036187217,-0.008393936147580328,-0.0036131395496214417,-0.007374240725867818,-0.005106379210071313,-0.0023192334435343095,-0.0016642840130114136,-0.0023883405074128163,1,1,0.007420346626653283,-0.004439942968503638,0.730422860517828
0.006949016246735643,-0.0011636115201873022,-0.005567520603847713,-0.0025614489625691503,-0.002477559443602158,-0.00834342323352793,-0.008334182291537871,-0.007422869357753149,-0.005098877787482331,-0.003293181289167663,-0.0016827424382064307,-0.002383958889294503,1,1,0.05286856927571584,0.000885269234207048,0.8346683830756244
-0.0012593518292734552,0.0014319430828635474,-0.0060001933118893095,-0.006504032085432626,-0.0008675967259494386,-0.008639305442526205,-0.009395614691231239,-0.0071384942679006734,-0.005142817788329619,-0.0035121540575750246,-0.0015747995222774838,-0.0024096244615974985,1,1,0.1178972037628769,0.027788463117790173,0.4109271404193605
0.0018720244706003928,0.0014527226332629803,-0.0052900036831724,-0.004999992398507346,-0.0008547076496069573,-0.008153643943090835,-0.008990693246488433,-0.007136217611302802,-0.005070694605361144,-0.0034286190441644646,-0.001573935350412591,-0.0023674969529150543,1,1,0.10077359218596325,0.013299158142832697,0.5848776760727697
0.00126621847341799,-8.498313407525812e-05,-0.005110026837235602,-0.0052909686897879785,-0.0018085111077277651,-0.008030567202278502,-0.009069030634308379,-0.00730469228536292,-0.0050524170883929406,-0.003444779992978223,-0.0016378848601520965,-0.002356820964653245,1,1,0.12091895962811469,0.010377303559654263,0.8112472635210227
0.006982066127246398,-0.001908997472759316,-0.006250740732237094,-0.0025455746864774184,-0.0029399051759908977,-0.008810641703893153,-0.008329908577974617,-0.00750453560241198,-0.005168262087583393,-0.003292299625021609,-0.0017137412594674254,-0.002424486602917648,1,1,0.03410617264373316,-0.00036821337689524336,0.6861579301808062
0.006665261732307843,0.00046446576758839633,-0.006819160281777535,-0.002697739848803285,-0.0014677006135498318,-0.009199354069683786,-0.008370874875542446,-0.00724449336656686,-0.005225987835069081,-0.003300750943817315,-0.0016150345928028812,-0.0024582044981674724,1,1,0.01842026276021111,0.0038228500881791125,0.24543740856187232
0.0032980732291212206,-0.0007489163824683674,-0.006107771386243734,-0.004315043122880917,-0.0022203336044183146,-0.008712872454468827,-0.008806289435423687,-0.0073774343794593316,-0.005153742860769772,-0.003390576665747019,-0.001665496258012706,-0.00241600585056485,1,1,0.05560415309611957,0.004923493187791955,0.5678413016503382
-0.0001394314798230066,-0.0020305145033474546,-0.006245678049653291,-0.0059661201609420905,-0.0030152793902628607,-0.00880717960037168,-0.009250796655176205,-0.007517849295158332,-0.005167747947743087,-0.003482278197106277,-0.0017187948625013397,-0.0024241862912883438,1,1,0.08647479086714739,0.0073055728605726875,0.712723062410174
0.02238750448717209,-0.0010420330516312647,-0.006762070677387731,0.004853852424459931,-0.0024021471207736037,-0.0091603134786232,-0.006337815721599941,-0.007409548933717859,-0.005220190110325545,-0.0028813322494160975,-0.0016776862801141977,-0.0024548180184057146,1,1,0.004694849277225705,-0.0031163546820481337,0.35639251944829653
0.005930650820892379,-0.003100666424829666,-0.006629440408684966,-0.003050582771342655,-0.003679069970428669,-0.009069614582773493,-0.008465868157437727,-0.007635097666072845,-0.005206720866689779,-0.003320347992035171,-0.0017632999246395091,-0.002446950566431773,1,1,0.026760285302531384,-0.0019579083063296634,0.7605637162107363
0.0014484370512952826,-0.0032155977242041066,-0.006797930261811296,-0.0052034467995448475,-0.0037503592073666525,-0.009184835970695651,-0.009045467765222049,-0.007647689810560168,-0.005223831824121369,-0.0034399189894165306,-0.0017680796428436426,-0.0024569451614856316,1,1,0.039997720497098266,0.0006316798308013587,0.6758164959828851
-0.0006516637476971935,0.0038945538186871175,-0.005882364804446117,-0.00621215180518719,0.000659903973941443,-0.00855872869613804,-0.009317033929169922,-0.006868684821993594,-0.005130851734958018,-0.003495942900823938,-0.0014723854242230073,-0.0024026350305080897,1,1,0.10633682052384918,0.0339804187910082,0.3195607134903231
0.0072073958724913345,0.0013988165050044608,-0.006277633845680275,-0.0024373459566664115,-0.0008881443789491347,-0.008829032495973829,-0.008300770960118917,-0.007142123693976333,-0.005170993212994137,-0.003286288554652448,-0.0015761771775210731,-0.0024260818668080694,1,1,0.031556543669440947,0.004901772194673512,0.3440055085661331
-0.004810669016553467,-0.003584656736622137,-0.006996209049837991,-0.008209774697954005,-0.003979278009502485,-0.00932042845135955,-0.009854839117970115,-0.0076881247872291935,-0.005243967991603109,-0.0036068917385355176,-0.0017834279255973318,-0.002468706796725574,1,1,0.2902257144195767,0.05358784074292202,0.6329797716649332
0.012010694003201821,-0.0010866933807549628,-0.006707266602452183,-0.00013026104418849271,-0.0024298488939364267,-0.009122835841478678,-0.007679651607999811,-0.007414442024809881,-0.0052146244921241515,-0.0031581520627909656,-0.0016795435965221374,-0.0024515671132258787,1,1,0.013072447690730621,-0.0011599776236940196,0.38125615010788094
0.006630739564247567,0.002522591082981941,-0.00494654251071957,-0.002714321283249964,-0.00019109290044642003,-0.007918768831900331,-0.008375338972102412,-0.007019000298224595,-0.005035814466336832,-0.0033016718838436085,-0.00152944207718802,-0.0023471232908119947,1,1,0.06954914908353867,0.007357861989988767,0.578272278392724
0.018565140737144256,0.0032400418336884897,-0.005588787938957078,0.003017922715806056,0.000253925269866442,-0.008357966850388992,-0.006832089454225912,-0.00694039470023079,-0.005101037587962901,-0.002983300577889271,-0.0014996050142436317,-0.002385220439461158,1,1,0.023184376385579214,0.0011004200358045203,0.4028776099804866
-0.004189413104120883,-0.003451889757221786,-0.006771799861160246,-0.007911377616749107,-0.0038969257111847863,-0.009166966757956098,-0.009774503885942153,-0.007673578523531935,-0.005221178155874176,-0.003590318635846283,-0.0017779064640650716,-0.002455395140708352,1,1,0.22022585405196848,0.027405005839416643,0.7733517296571222
0.009614317667022676,-0.00046739812221207114,-0.005953714844151751,-0.001281270941839002,-0.002045714313875257,-0.008607521252191592,-0.007989529462102537,-0.007346590574262411,-0.005138097675704423,-0.0032220796493246146,-0.0016537885860324671,-0.0024068674204158792,1,1,0.03341443756893065,0.0005342432012543485,0.5875951536687503
0.017712979544439247,0.0005164998962679827,-0.005051721078674494,0.0026086189047200264,-0.0014354250424162317,-0.00799069494706113,-0.006942283282196909,-0.007238792384586895,-0.005046495857326152,-0.003006033488227607,-0.0016128706176851452,-0.002353362344235964,1,1,0.03274324475896407,-0.0010456669169281669,0.7457917378573407
0.006423843231078818,0.005172805967449638,-0.0059994482761923556,-0.0028136962118324093,0.0014527743303751,-0.008638795951625177,-0.008402092946749786,-0.006728636498898884,-0.005142742126360169,-0.003307191210270944,-0.0014192259707222325,-0.002409580267066251,1,1,0.04027284880680782,0.0121906642917898,0.2597574505198004
0.007412091931077983,0.019761526764992748,-0.0006335674203862681,-0.002339027847824979,0.010501821711105051,-0.004969351007840574,-0.00827430150520821,-0.005130261807510406,-0.004597811038801281,-0.0032808279244497056,-0.0008125159208897744,-0.0020912833176296905,1,1,0.15481670278924428,0.03410734119483879,0.4646641610777539
0.029553819580782688,0.029227058347538182,0.01815695189381197,0.005864325179887081,0.01619762606621564,0.05589645028120701,0.039474583037097916,0.07286889290343689,0.014622712434987663,0.0057543826787744634,0.020507656893609116,0.056498358925352994,1,2,0.07341942444691775,0.45127802923469024,0.03584386680301456
0.013734150294749477,0.012171576154657675,0.0301602007186183,0.009545550691792097,0.014292195405126752,0.020424646784920293,0.027906352258562507,0.024645939730014277,0.016258304605338662,-0.001281209527478146,0.0017008488632169123,0.0008751151137232284,1,2,0.22549904657472533,0.2331754912024467,0.1971737299130594
0.024840214403719113,0.00030180533801308154,-0.004525713115388314,-0.004981061316797742,-0.0015988126818634431,-0.0011080369980695191,-0.002365062880584144,-0.0013797159992013823,-0.0008943338275102589,0.00012800735148273124,0.001533723510530273,0.0007045010712755421,1,2,0.03217684630999262,0.04854682437195542,0.06927611169304321
0.039114359035618704,0.023397310142105266,0.02837005730967872,0.0020658531365000277,0.02188763566306052,0.005495591843382637,0.00923252644781925,0.007767502835711258,0.010651723706906334,0.008142365392144389,0.019881280130946047,0.017383530278777364,1,2,0.2388053028516222,0.07390038505132593,0.415058407232706
0.03889612810005534,0.0956492266321087,0.006199335941328171,0.004902237811014917,0.02288846994028483,-0.0018767528315425212,-0.0019715495794152497,0.010158350383768966,0.00474705291147363,0.0021795609271295837,0.028014691422594017,0.009277386979518357,1,2,0.08018038445008015,0.08159625455605246,0.12222156465907968
0.13631598572726872,0.04059452667731356,0.041428014285110046,0.010269695339577537,0.012697076162936024,0.012229874782898036,0.016181032535931186,0.019973670378208748,0.055640509207467055,0.02702581397444402,0.024903605606740674,0.029002380857869048,1,2,0.12356104329141801,0.04305448542424269,0.3117269417938174
0.013077301880991517,0.026713899296048987,0.061323565573378806,-0.004014237192671222,0.0011642864239397172,0.005947404658579746,0.0030033499880454863,0.03280520797651447,0.06364488340929916,0.0001919894166556085,0.00633525906728511,0.020334769282451405,1,2,0.4328843517837049,0.49219300776633,0.29885933283079513
0.023587052420311942,0.0010123025418136509,-0.0010120077564982812,0.006164684853869682,0.004214073076538764,-0.003647727768658098,0.06927927748845923,0.021774285573120833,0.006377124296852392,0.003291989638896129,0.00020766091685216442,0.0017176685610378025,1,2,0.03283059012435377,0.18260689879605513,0.01798293182067783
0.007476668585015394,0.0025958463175468722,-0.00229045278785187,-0.0020770199407841106,0.00014167227703361374,-0.007390576879647538,-0.004828623111195337,-0.00395885165571857,-0.003916961060476247,-0.0011419187435751789,0.0009750844369248413,-0.0004942587153708134,1,2,0.10673517972908614,0.05020160499788888,0.2392390703719067
0.00962994189674001,0.007082043078107712,3.065098819084785e-05,-0.0061244624165865316,-0.0024101828776787295,-0.004634515623410959,-0.0005483040309797044,0.0037439055003860734,0.01900866312107944,-0.0020127818875572156,0.0018513958679919056,0.0033688100067310513,1,2,0.11195216205043605,0.18256834149136894,0.10234451903537051
