,Fro_Theta,Fro_Alpha,Fro_Beta,Cen_Theta,Cen_Alpha,Cen_Beta,Par_Theta,Par_Alpha,Par_Beta,Occ_Theta,Occ_Alpha,Occ_Beta,Subject,Scene,Second,Engagement,Fatigue,Excitement
83,0.5148443524435083,1.0106293159836264,2.006369369234671,0.031895030943405275,0.07285969957391393,0.19734961283593586,0.31433112895821524,0.6571034095944591,1.2506500163673886,0.10914504118237192,0.22677221246471266,0.4259405644958283,002,000,52,2.1562894902147645,0.4160223302785339,3.0533540686890226
84,0.8753046242152387,1.882108392309754,2.7426756390037745,0.11413714166037146,0.13632904566381482,0.24572336210155546,0.6213952538736196,1.4322676469547753,1.6543904956735482,0.2085337625792914,0.49336788830496997,0.5661064117265487,002,000,54,1.4232962970239706,0.34541091812669156,1.9149183777453407
85,1.0372155129879312,1.0064839941902024,2.69567881355702,0.1451520049971168,0.11300910955573609,0.27454405299321516,0.6063599830460997,0.5754908901737792,1.720570641309482,0.20167329507991127,0.1944084939322161,0.5849530450914932,002,000,56,2.310566030969586,1.027268665910604,4.684138115102073
86,0.974607740674486,1.125843199401361,1.7155497771933712,0.11840671281239558,0.10642233544753511,0.16860179522874447,0.4987105458296667,0.8387783600116595,0.983520217478537,0.16727913299641436,0.28621317955771575,0.3349388367588563,002,000,58,1.238408739393502,0.6515514142923812,2.0452957050173826
87,0.7449095099881562,0.4808335230903106,1.3110926341150675,0.07097872021130143,0.048532941169044864,0.13024691168040134,0.37283330305698875,0.28961234285993337,0.7121268293717407,0.12719148212339754,0.09849186809875166,0.24234041757403021,002,000,60,1.8795505641937362,1.4085867717904028,4.527060625828222
88,7.545158395987069,2.663576005397436,6.430146702262372,0.572867014003831,0.1982909787142557,0.4919814349176593,5.889515801730117,2.0769469178359707,5.0239138252767725,2.0252900924760553,0.7146682405566092,1.727191449846607,002,000,62,1.0479447547758147,1.9543170170302901,3.0959610219418234
89,0.8350718825569575,1.4514538122098068,0.4220019807284531,0.060880937987494506,0.16258476390085322,0.028705320219575073,0.4478873886447474,1.0036263961563587,0.28215739404314794,0.15488109092791924,0.33964184925055074,0.09753537153916614,002,000,64,0.29071449769838575,0.44635774027851904,0.4204771639572419
90,3.3504995734945093,0.91281395160451,1.2086929836923632,0.311861966588044,0.11576746478950214,0.14835325637899227,1.7364060110249366,0.30620997695796465,0.597237163535485,0.5931914308196584,0.10126252026197322,0.20003948053937687,002,000,66,0.5654993058191583,5.980147310133708,3.9472684583960764
91,0.5968668479155728,2.3002772953670725,1.537884046957225,0.040455427742955324,0.22880123119482826,0.22767645257115243,0.4082914446004725,1.737961758760992,0.8121645138245225,0.14111043415631844,0.5917638630329694,0.2679974835011276,002,000,68,0.7477715285125605,0.18335336564392551,0.8848779549980409
92,1.79724352379094,1.6111770240873493,3.5861615610759197,0.1352520831116549,0.12995140539357508,0.23399753561580267,1.2950433583135557,1.1844195504042723,2.635983569687494,0.4457811722908837,0.4066551697817887,0.9112051202532667,002,000,70,1.6674645452012344,0.8157985935992805,3.027779776053065
93,1.3836115435652512,1.0799077277920175,2.079581785478696,0.12680428721815556,0.11737283020375577,0.22568314354004937,0.9808476949599177,0.8101747189764437,1.484165669623922,0.33514549654189396,0.2747430154666987,0.5031960421363344,002,000,72,1.3284814458914074,0.9321543831259211,2.566831248580544
94,1.1309331622047734,5.074349907480992,2.6630725179260946,0.11358050295204847,0.38884466753507396,0.20689844466649815,0.7613679884073471,3.908330781307688,1.9077235403850243,0.2590678371227889,1.3437489958324746,0.6559892718365087,002,000,74,0.5877984810985372,0.1592129395890616,0.6813836051602207
95,3.054095985315677,1.2896263132604942,2.4736583363901627,0.17659479246980964,0.08517995853477034,0.15981446659948928,2.094677496909647,0.9330570763286634,1.817485179970809,0.7273186926352595,0.3224923167960235,0.6284485467176125,002,000,76,0.97067020227327,1.7312396313939407,2.651132925461928
96,0.9714672368726796,1.900995347860762,2.7205442643240536,0.10704140471727469,0.11958292527268863,0.28779352989437135,0.6656152786114207,1.378092765367477,1.9894425402172335,0.22543651731195885,0.47696547674183215,0.6754344736723046,002,000,78,1.4189106833907617,0.39130480497891706,1.9741372516374858
97,1.034560330981322,0.9753210693029285,1.1471236899730568,0.08838401520174471,0.10293214621550761,0.09979795948902215,0.5489557389507573,0.7133460107939499,0.8122049898975771,0.188411050975471,0.24221497349056983,0.2781185721048321,002,000,80,0.8998331718777105,0.7870965346348796,1.6080887432121684
