,Timestamp,Engagement,Emotion,Valence,Arousal,Dominance
0,1700229292.3499172,-0.034328524809575045,Deseo,2,1,1
1,1700229302.871213,-0.20604561097113472,Deseo,2,1,1
2,1700229313.3949478,0.2806120975302764,Deseo,2,1,1
3,1700229323.9119167,-0.12974046697224806,Deseo,2,1,1
4,1700229334.428523,-0.14386924602145257,Deseo,2,1,1
5,1700229344.9476423,0.15500397184512082,Deseo,2,1,1
6,1700229355.4663446,0.395304205903656,Admiración,1,2,1
7,1700229365.983435,-0.03764398814973369,Admiración,1,1,1
8,1700229376.524356,-0.13681740530215802,Deseo,2,1,1
9,1700229387.0208178,0.07852636388113177,Deseo,2,1,1
10,1700229397.517584,0.17920786193631866,Deseo,2,1,1
