Datetime,valueBVP
2024-04-30 10:19:37.572970,-54.71466
2024-04-30 10:19:37.588590,-61.3296
2024-04-30 10:19:37.604220,-68.53781
2024-04-30 10:19:37.619850,-75.17036
2024-04-30 10:19:37.635470,-79.545
2024-04-30 10:19:37.651100,-79.81764
2024-04-30 10:19:37.666720,-74.6618
2024-04-30 10:19:37.682350,-63.77983
2024-04-30 10:19:37.697970,-48.14065
2024-04-30 10:19:37.713600,-29.77745
2024-04-30 10:19:37.729230,-11.19208
2024-04-30 10:19:37.744850,5.418171
2024-04-30 10:19:37.760480,18.64983
2024-04-30 10:19:37.776100,28.09468
2024-04-30 10:19:37.791730,34.22322
2024-04-30 10:19:37.807350,37.90225
2024-04-30 10:19:37.822980,40.11165
2024-04-30 10:19:37.838610,41.54771
2024-04-30 10:19:37.854230,42.61193
2024-04-30 10:19:37.869860,43.41059
2024-04-30 10:19:37.885480,43.90736
2024-04-30 10:19:37.901110,43.98104
2024-04-30 10:19:37.916730,43.54699
2024-04-30 10:19:37.932360,42.57597
2024-04-30 10:19:37.947990,41.09848
2024-04-30 10:19:37.963610,39.28451
2024-04-30 10:19:37.979240,37.33297
2024-04-30 10:19:37.994860,35.4438
2024-04-30 10:19:38.010490,33.71082
2024-04-30 10:19:38.026110,32.16562
2024-04-30 10:19:38.041740,30.67134
2024-04-30 10:19:38.057370,29.09529
2024-04-30 10:19:38.072990,27.26272
2024-04-30 10:19:38.088620,24.98359
2024-04-30 10:19:38.104240,22.00957
2024-04-30 10:19:38.119870,18.01454
2024-04-30 10:19:38.135490,12.71435
2024-04-30 10:19:38.151120,6.035461
2024-04-30 10:19:38.166750,-1.67971
2024-04-30 10:19:38.182370,-9.73201
2024-04-30 10:19:38.198000,-17.17257
2024-04-30 10:19:38.213620,-23.1739
2024-04-30 10:19:38.229250,-27.36314
2024-04-30 10:19:38.244870,-29.97108
2024-04-30 10:19:38.260500,-31.7093
2024-04-30 10:19:38.276130,-33.50328
2024-04-30 10:19:38.291750,-36.18172
2024-04-30 10:19:38.307380,-40.22172
2024-04-30 10:19:38.323000,-45.62186
2024-04-30 10:19:38.338630,-51.7843
2024-04-30 10:19:38.354250,-57.52036
2024-04-30 10:19:38.369880,-61.22415
2024-04-30 10:19:38.385510,-61.23555
2024-04-30 10:19:38.401130,-56.36981
2024-04-30 10:19:38.416760,-46.38174
2024-04-30 10:19:38.432380,-32.12828
2024-04-30 10:19:38.448010,-15.38971
2024-04-30 10:19:38.463630,1.652832
2024-04-30 10:19:38.479260,17.06699
2024-04-30 10:19:38.494890,29.63481
2024-04-30 10:19:38.510510,38.91507
2024-04-30 10:19:38.526140,45.17238
2024-04-30 10:19:38.541760,48.95407
2024-04-30 10:19:38.557390,50.85217
2024-04-30 10:19:38.573010,51.34206
2024-04-30 10:19:38.588640,50.76738
2024-04-30 10:19:38.604270,49.42212
2024-04-30 10:19:38.619890,47.58092
2024-04-30 10:19:38.635520,45.50487
