Datetime,valueIBI
2024-04-29 12:54:40.164680,66.20383565162615
2024-04-29 12:54:40.992840,72.44947072039166
2024-04-29 12:54:41.789750,75.29062180014857
2024-04-29 12:55:14.916290,87.26867800606779
2024-04-29 12:55:15.635070,83.47441669121046
2024-04-29 12:55:16.369480,81.69833407565348
2024-04-29 12:55:21.291580,63.99703736381697
2024-04-29 12:55:22.213500,65.08173126516608
2024-04-29 12:55:23.166670,62.94790714470287
2024-04-29 12:55:37.386080,57.31080509263814
2024-04-29 12:56:06.434300,62.94790714470287
2024-04-29 12:56:07.371840,63.99703736381697
2024-04-29 12:56:24.669520,69.81494849751249
2024-04-29 12:56:40.498370,71.10782434945229
2024-04-29 12:57:03.686950,61.932619786976566
2024-04-29 12:57:04.546360,69.81494849751249
2024-04-29 12:57:05.483910,63.99703736381697
2024-04-29 12:57:06.390200,66.20383565162615
2024-04-29 12:57:21.328390,62.94790714470287
2024-04-29 12:57:22.219060,67.36530475727047
2024-04-29 12:57:23.140970,65.08173126516608
2024-04-29 12:57:31.047590,73.84272754359581
2024-04-29 12:57:31.907010,69.81494849751249
2024-04-29 12:57:32.828920,65.08173126516608
2024-04-29 12:57:33.782090,62.94790714470287
2024-04-29 12:57:47.095210,67.36530475727047
2024-04-29 12:57:48.001500,66.20383565162615
2024-04-29 12:57:48.892170,67.36530475727047
2024-04-29 12:57:49.735960,71.10782434945229
2024-04-29 12:57:50.595370,69.81494849751249
2024-04-29 12:57:51.501660,66.20383565162615
2024-04-29 12:57:52.423580,65.08173126516608
2024-04-29 12:58:02.127150,66.20383565162615
