,Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Acc_1,Acc_2,Acc_3
0,1714481132.8433907,3370.8889330493134,8766.35417537143,13977.417525937264,1767.5535997812271,-11497.714996065497,10127.329543510621,2366.334481994448,35624.59029252414,0.004,0.488,-0.066
1,1714481132.843402,3313.7578742215487,8715.123977079866,14374.9433010749,1774.9296754514785,-11307.032264117273,10083.006034255748,3205.7542450135047,35830.919245591074,0.004,0.488,-0.066
2,1714481132.8434045,3316.0824556449006,8733.63122148886,14075.698146307248,1721.307840503197,-11475.117382421182,10092.885505304994,3472.0752801984886,35790.7978642938,0.004,0.488,-0.066
3,1714481132.8434072,3368.832572559425,8783.296797668552,13664.13547565168,1711.7859973652362,-11672.460934217088,10138.43836050491,2713.4347216409114,35590.90621362999,0.004,0.488,-0.066
4,1714481132.84341,3358.5954735988944,8768.745812028148,13874.040707831467,1763.4855822903614,-11547.559386200832,10134.86208139206,2314.0313999690297,35592.42613225295,0.004,0.488,-0.066
5,1714481132.8434124,3293.7977664229593,8709.267820032575,14341.192166947385,1783.557448811227,-11315.503575265835,10088.146935480469,3060.9372926875703,35804.9018150451,0.004,0.488,-0.066
6,1714481132.8434148,3291.607295466339,8715.0569218465,14161.305327571074,1729.309765018197,-11424.445977741001,10083.453069144854,3544.025545600122,35819.542207663326,0.004,0.488,-0.066
7,1714481132.8434174,3317.8482434568696,8747.891634451345,13691.359900398244,1696.1844797354318,-11654.311317719379,10125.76492139875,2900.787043665295,35615.8060569532,0.004,0.734,-0.09
8,1714481132.84342,3320.999839425068,8753.479570565172,13781.079802641845,1741.91614889099,-11594.833325723806,10144.115703596557,2305.828309753932,35557.98209404732,0.004,0.734,-0.09
9,1714481132.8434224,3261.521847429496,8685.44086044322,14282.340023796562,1775.0637859182104,-11341.699819767455,10098.182868740902,2865.918322315016,35762.25468662437,0.004,0.734,-0.09
10,1714481132.8434248,3239.840655307848,8656.405944395774,14232.495633661227,1729.0415440847332,-11382.670567354033,10081.061432488135,3498.986780522678,35834.8084491263,0.004,0.734,-0.09
11,1714481132.8434272,3264.36051897532,8688.301883733498,13739.3937992327,1680.2700376832531,-11632.048980241892,10117.472424205831,3010.8023298743165,35652.97700798238,0.004,0.734,-0.09
12,1714481132.8434298,3231.8610825373034,8665.681918344728,13698.847734790772,1704.9016600730015,-11635.781721565929,10133.72214242484,2331.532815877535,35556.79745159119,0.004,0.734,-0.09
13,1714481132.8434322,3143.683450661117,8589.060138351935,14195.749365776703,1758.2776258322747,-11383.475230154423,10096.90881930695,2736.2782044742353,35725.82134316222,0.004,0.734,-0.09
14,1714481132.8434355,3093.168508192123,8555.93485306917,14277.936730138867,1725.53232020525,-11362.621052577622,10068.812676526628,3503.0771497579995,35842.05041432982,0.004,0.734,-0.09
