Subject,Time,Fp1_Delta,Fp1_Theta,Fp1_Alpha,Fp1_Beta,Fp1_Gamma,Fp2_Delta,Fp2_Theta,Fp2_Alpha,Fp2_Beta,Fp2_Gamma,C3_Delta,C3_Theta,C3_Alpha,C3_Beta,C3_Gamma,C4_Delta,C4_Theta,C4_Alpha,C4_Beta,C4_Gamma,P7_Delta,P7_Theta,P7_Alpha,P7_Beta,P7_Gamma,P8_Delta,P8_Theta,P8_Alpha,P8_Beta,P8_Gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,Fp1_Engagement,Fp2_Engagement,C3_Engagement,C4_Engagement,P7_Engagement,P8_Engagement,O1_Engagement,O2_Engagement,Fp1_Fatigue,Fp2_Fatigue,C3_Fatigue,C4_Fatigue,P7_Fatigue,P8_Fatigue,O1_Fatigue,O2_Fatigue,Fp1_Excitement,Fp2_Excitement,C3_Excitement,C4_Excitement,P7_Excitement,P8_Excitement,O1_Excitement,O2_Excitement,Fp1_Relaxation,Fp2_Relaxation,C3_Relaxation,C4_Relaxation,P7_Relaxation,P8_Relaxation,O1_Relaxation,O2_Relaxation
1,0.0,3.2569617613137574,2.8676014653182005,3.09416246570601,2.9264818844639175,1.9199814904233112,-0.37694147755728724,0.40711187797873716,3.2091052824632134,3.1853810755882717,1.176379833187346,3.018104848665622,1.9371783707030779,1.624613406271559,-0.4142553279069766,0.12122407050078092,3.121943891443735,1.9721713372871639,1.6244644786269369,2.1299220359413233,1.7889350068053538,0.15075210693737046,-0.18238087881119577,0.046173391946631136,1.4473204300064146,3.174382154153228,0.20200115743964522,3.066105518276105,0.5994948243272503,0.5391092888435968,-0.3204340393443531,-0.11061940662777124,2.7007306624324445,3.0854733688839127,2.9151710680172473,3.0233101639284587,2.9767234220898438,0.9861913817654173,-0.21272128773004648,0.6666324509064308,3.0143171062660215,-0.09442701898959158,1.974172877657571,-0.6883807569818753,1.3419405521860441,2.134173004317455,0.27123667266205603,-0.4948261243357318,-0.5564623159936806,0.05377031716915396,1.458202224255819,0.34937165187709196,-0.2797923492541869,-0.3274750108441137,-0.26155548405185236,-0.737142099275036,-0.523360432316234,-0.25766526127479533,1.0083517247446583,-0.578761319609002,1.3991134888193844,0.5634377690685612,0.3607252612053793,-0.2691409496860227,-0.23010734239360836,-0.2633251460711233,-0.21040514227097357,-0.258278403924697,-0.9975019789694913,-0.6374101556788758,0.034834954111667774,1.098489351816111,0.03130769915366616
1,10.0,-0.4730838983184398,-0.6031601737769837,-0.506859317792984,-0.587971475046158,-0.45727996540850063,-0.5886258319313616,-0.6293535781998858,-0.523398673568776,-0.47235317747736244,-0.4754176101775492,-0.4979039836099959,-0.5777642575989438,-0.5053356956412196,-0.5020459037133056,-0.5628870479668006,-0.5445399228728747,-0.6486952832827434,-0.6205272827460382,-0.591472826606395,-0.6181811143743886,-0.33860633408248253,-0.6690661199499602,-0.6031155513155022,-0.6131901605278155,-0.4790892970263062,-0.3332135044870368,-0.5054884561489495,-0.4043686637713132,-0.398368680972523,-0.35284176320769955,-0.4184375149583362,-0.5802771436408496,-0.5023109840618926,-0.5683144680173572,-0.5014686986866006,-0.5499434087840038,-0.38425622836132034,-0.646760562419623,-0.7234250472494599,-0.5357178686905265,-0.326091046002014,-0.46677998639842616,-0.6465058932304238,0.1482790101243227,0.32102488041222077,-0.24366490647973688,-0.2992035639009516,-0.22043661514852922,0.47120857492162505,-0.51672806559081,-0.12592451745335229,-0.22252531836088754,-0.3111556508394883,-0.264482330311724,0.43969298314842165,-0.4974464136673176,-0.26366617014387717,0.24665650260746624,-0.5635995321161592,0.01734704758339157,-0.33303465337521987,-0.15865497990076227,-0.26790225728267025,-0.2708772290254102,-0.26245150030481035,-0.16071470561655773,-0.26220695143913375,0.002551791811349719,-0.6045765050956446,0.29300563927816065,-0.415362912364775,-0.07997077310019289
1,20.0,-0.26679394881062873,-0.4133160468739409,-0.29541716486754926,-0.39720484662698924,-0.3868682091355747,-0.5037323706843079,-0.6963259380507056,-0.3110905317918371,-0.300649685365962,-0.3981897198287552,-0.3232756014802986,-0.45986285827069046,-0.4546420953251165,-0.4676021539119173,-0.5892390805870467,-0.37172808303229476,0.7779815155746805,0.5005983690129613,0.3732773764579542,0.4134429918165835,-0.16025479467569745,0.09574712393725,-0.454648797976341,0.6389084696664494,-0.29707453353587904,-0.3065340469547106,-0.3126580572893579,-0.35293124905522333,-0.37410442408576977,-0.3401657036965268,-0.4323765151276086,-0.41101846490378513,0.063665454093707,-0.053669619931547966,-0.05124591660975946,-0.09565903577822203,-0.27948837384295894,-0.32319957283049017,-0.7365909770111576,-0.013053565597748335,-0.38689158001010515,1.556762250880195,-0.6380269739790211,-0.11833774871095737,1.2406741555881575,-0.3092343370021147,-0.4340393193918528,-0.5664974458481522,0.33015505160879244,1.6878981458167115,-0.24874004246992445,-0.30850510885981663,-0.45861462154965055,-0.26408226942168134,0.8256015801045472,-0.4875896222663794,-0.2629568922420245,0.33940805146633785,-0.5601298591250403,0.07372521813991025,1.3665959481106387,-0.23280983368124938,-0.27397032506579255,-0.4048106196166584,-0.2633862048081765,-0.3881275300698119,-0.26119111823919205,1.1960277399458552,-0.5677613067587918,0.3096283829789518,1.4580647360970178,-0.2631117996605143
1,30.0,-0.3646860646764796,-0.49280809346361615,-0.37141522540735994,-0.46026746725401,-0.4148968413976972,-0.5205121388262343,-0.5779857109637058,-0.38759118079854377,-0.3956657679320248,-0.43961969526405936,-0.4048654305244033,-0.5113542386912919,-0.4770707412716383,-0.47676654056728857,-0.5391792887687673,-0.4519673565408556,-0.45922849736451016,-0.492487937146081,-0.4447060690534456,-0.4613050122956318,-0.33192359901650337,-0.26723297399259266,-0.517524848833899,-0.42800460683974195,-0.41610956104955266,-0.3211983410996288,-0.4009125381526521,-0.37365483929645527,-0.38425751402075964,-0.3457772852161105,-0.4098449504192402,-0.4877635069159292,-0.325805689872242,-0.403084891526558,-0.3352677282765765,-0.37703326407229537,-0.3603747797612347,-0.43704621089120815,-0.5857908518675665,-0.3442753817565376,0.06193144872131753,-0.14611114206887962,-0.6295466885731376,0.33205126187241363,-0.0688139382317828,-0.2907397691236751,-0.3875873906806922,-0.32451982535602425,0.5687594328184478,-0.11729509489208616,-0.23146488279415556,-0.2927403258865904,-0.43748608807698913,-0.2614926387723956,0.11055863840068969,-0.4647941851678546,-0.26126285294392027,-0.26517301511495317,-0.5570860274779885,0.4596321591053343,-0.164511107227157,-0.2313383407151845,-0.27042065660809705,-0.35656218604918993,-0.26109261319940386,-0.32900136843637734,-0.25994005836799494,-0.3134632136113741,-0.45955512333234955,0.7131827899796047,-0.07418630347309492,-0.32551328920381
1,40.0,-0.5308902741165936,-0.6574732791108943,-0.5697600488653854,-0.6419879547070666,-0.48267804403237013,-0.5635426874999676,-0.7749871143124482,-0.5854815976835835,-0.522265909140061,-0.4998499741315874,-0.5539618075368195,-0.6130276801551936,-0.5275940539059009,-0.4928449859109942,-0.629811462645073,-0.6005151111918596,-0.8488708296432774,-0.8205542142877262,-0.7548478316454788,-0.7991100606975979,-0.39731590585388105,-0.6201387567956514,-0.8243017977339886,-0.827612381960959,-0.5183069123623154,-0.3409959622292437,-0.5622648204225804,-0.41624368513750215,-0.4083338840723883,-0.3478335688363844,-0.45166942649895936,-0.6284727591997356,-0.65386561655477,-0.7196877765329204,-0.6298976974599506,-0.6681028676425073,-0.4290201469941422,-0.6072603634700404,-0.9721326577998239,-0.6825085026255305,0.8377420124544036,1.3580493663242323,0.36732405387430417,0.5514176051364947,-0.7342504995424489,-0.7662734577182249,-0.6343532945243772,-0.6692529439589587,0.6933039416826619,2.3608612526848813,-0.7167251842476545,-0.29116453177307994,-0.5101783383270994,-0.23573679573523346,-0.5044713260167204,0.013466779118853649,-0.25597457970225174,-0.2063754439670416,-0.08751259405883267,0.6716327450202795,2.6353978008831667,-0.760982034469752,-0.2772079214007479,-0.4410779119527388,-0.259976779893869,-0.41660589092887024,-0.25436561424117754,0.016511019676186924,0.41455705334138937,0.12294714601339501,2.7491616034838353,-0.5039665225943545
1,50.0,0.7984921144203848,0.8341367124916811,1.1050593106458921,0.8889570224845165,2.8263091142575667,-0.2976721719118957,3.160741951718354,0.9155863521103222,0.8402280132522235,0.26325964650737477,1.1401885577955513,0.5140192761086181,2.0141629275400725,-0.3741155991557143,2.64529016962748,0.9309122823465571,1.6474825014803547,1.9715139695509956,1.6818146014255426,1.8663364621275893,3.522670981314141,0.14304345899564455,-0.047132711499045916,1.7912014300960004,0.8171295832475536,-0.10027384448051734,1.1163167122248938,0.012182156533145274,0.7147537794076751,-0.3066154187339857,0.9708952142428197,0.6839196786418973,1.2800816505385584,1.5799836413991122,1.4417305109677294,1.385277644319602,3.3534589982405505,0.14904824248971812,1.2837762012930745,1.3556357105104393,-0.2715361921932871,-0.5310754425279266,-0.687299407670282,0.5319640307065157,2.044598483258015,2.2741491942696017,0.13879167872504433,-0.622715984540933,0.3110500806498049,-0.6129676519616373,2.535571202885812,-0.14687140249109337,-0.4037544791097131,-0.26555965359298234,-0.4678221146730207,-0.5254616903113699,-0.26179994653478805,0.7398502406576132,-0.5784841407149693,0.142617211931008,1.0064919051360623,2.6174581323578274,-0.24595875104102713,-0.2683815176309082,-0.2565075132972419,0.10028401262946567,-0.2613932130050793,-0.6858096799968154,-0.6614687767422823,0.18400009474542772,-0.6177694601713264,3.273767728854517
1,60.0,-0.24313741543297782,-0.25709823633841056,-0.16934518686636366,-0.27105986778957675,-0.026680666605641175,0.005778022725992756,0.44429170128131273,-0.04228157366632594,-0.3644020718000043,-0.3706711209686051,-0.30896671893997535,-0.43909537650601027,-0.2211091302896594,-0.2425543778728189,-0.10897442614842263,-0.2853991030335679,1.613962473823784,1.845755320048705,1.6910136173632249,1.7860196280570175,0.36270488820567165,2.930848704237358,2.0964838582210223,2.074143174503234,-0.3836891254717214,-0.30041450747660225,-0.31043798437601045,-0.34831809756553755,-0.26818175351198187,-0.263821582938303,-0.21716797412802008,-0.3444129992964157,0.137440117872722,0.24455146552259988,0.23147103376994876,0.21645364506608467,0.1844039281725709,1.5375003752159242,1.618919790343876,0.413209050104762,-0.5654040387216527,-0.8665798043051812,-0.6071856131401682,0.6788607255782082,-0.18981390452077618,1.4841998666392842,0.3252963242572929,-0.3873342644677415,-0.04445858525404305,-0.5605534423367671,1.6696191215795866,-0.1658249292501619,-0.4081408429231387,-0.2615514978995858,0.48002979440498494,-0.4738238073585648,-0.26079782569124876,-1.5601381010031639,-0.5520046844998268,0.32550268981950853,-0.39811096248838934,1.6376077339473298,-0.24350503113301952,-0.3651215242224616,-0.2473910968339931,-0.3372871472812636,-0.2583649285900224,1.4529577055181178,-0.5383089218275484,-0.19115808103288162,-0.5491741818691187,0.6898669904789355
1,70.0,-0.3452175151063472,-0.48421850026416613,-0.37268844179486227,-0.4561108605985446,-0.3828113064804604,-0.5640957781903351,0.23155344403663464,-0.3859102029540392,-0.4135847083591921,-0.4537687800945381,-0.44919622493131894,-0.542325464909736,-0.44980812969802564,-0.4973224629569504,-0.4138270284125497,-0.49404558607283416,-0.13697660727199723,-0.21697681932693325,-0.23461147689070358,-0.22750032172062806,-0.1617027002261515,-0.6204440261123344,2.3592927472298704,-0.1487027617899604,-0.44395074997721307,-0.3266145235837527,-0.45782441569129156,-0.3893913018149486,-0.3724281350926277,-0.3510634778004212,-0.38557790833361755,-0.5383611099397795,-0.2148578886834847,-0.30736247472660755,-0.2604674871717642,-0.29730771455155947,-0.2580170761396229,-0.6032548779399838,1.8369050138861818,-0.25123382124819277,0.0688800084433052,-0.8872623859092927,-0.6724588509959449,0.007121253315459186,-0.6169386830525294,0.44773282131306136,-0.3790517637407821,1.0978380043254874,0.37720206450387644,-0.7392987707438293,0.5923560530797258,-0.28982727089448723,1.64710832690597,-0.26113235194854967,1.6840709645809804,-0.5165129421764518,-0.25952016465505323,-0.6020722091482618,-0.5733662304194341,0.1228103383120223,-0.8567216942032507,0.5404201449461798,-0.27292178215642326,0.8999868387946607,-0.2630305083505241,0.44648500838555905,-0.2601922069327978,0.9993314320392372,-0.6458538374488141,0.30101539791113824,-0.4821454119839169,0.15360682239932974
1,80.0,-0.38827664355084324,-0.5131416620430416,-0.4098364239116862,-0.4904458343865858,-0.475084736883668,-0.43598673396115595,0.14570592186245276,-0.35851080791330187,-0.3863171597410679,-0.43592461753803496,-0.40705267547314916,-0.5147779696149172,-0.5242472485453522,-0.40729476214442745,-0.13742768065620645,-0.4397951354342263,-0.4272105668797013,-0.4847055107371815,-0.4523834023487413,-0.4690015381191882,-0.37976877619352745,-0.28276752589288784,0.8118354077845483,-0.35229919228507567,-0.4032910396804176,-0.31937084787841796,-0.40375587622454784,-0.3763972620464964,-0.40719949836641406,-0.3202542360597802,-0.2200298717275288,-0.49629816506809554,-0.38952656325678786,-0.4588313061433827,-0.3921154531898231,-0.4303652772375006,-0.413512968631252,-0.439260877478524,1.0339592181305268,-0.26722725746447057,0.022111519675808013,-0.8241017543223608,0.15390144797452138,0.06597446841841155,-0.5816502367713008,-0.8798502238915775,-0.36001690858227686,2.4140548326536106,0.29904207207789324,-0.7031454579888703,-0.8977996519927748,-0.31499980066597,-0.09890135598483729,-0.2633605338759626,-0.11760176604105234,-0.29084118353980576,-0.25917838619213135,-0.4112490152297897,0.14183516807301108,0.29091414352044587,-0.8048382654691225,-0.8500711631548715,-0.2684122386606354,0.009147767523567095,-0.26037985041650846,-0.20201048982223288,-0.26072461650547485,-0.3150537998310739,-0.034017414456554686,0.3419648071927604,-0.6726279162926788,-0.676260174231664
1,90.0,-0.5189766534202651,-0.6254269424750974,-0.5617671011117938,-0.6341038176394028,-0.47542854897886627,-0.6100655633480716,-0.5436212370404476,-0.5698433158299431,-0.5136139580350927,-0.4917900593748164,-0.5486366659142901,-0.6085822800921973,-0.5212779560844976,-0.5133462080333233,-0.5081590226506943,-0.5907150441985558,-0.7071266961376611,-0.6457823824216631,-0.6313743064040189,-0.6852526330528438,-0.346956326346191,-0.7986027244710584,-0.23087721432498293,-0.6747468793731634,-0.5248190600062396,-0.33848094153678987,-0.5525053220307186,-0.41454714750001564,-0.40510545041488577,-0.356941212650251,-0.3956234747499935,-0.6176707474544234,-0.5941420657529837,-0.5564757650591622,-0.5813637875650801,-0.6149587242896435,-0.4068922745999777,-0.7392710592926669,-0.3951122664432068,-0.6009441973616042,-2.4326126367768737,-0.9484265723215325,-0.6809611117899818,0.013214485184368832,-0.39359373227958866,-0.32889864303483385,2.939227421900729,2.0130316015725804,-1.4650847828558198,-0.7997071374134,-0.05100989700274086,-0.1296764958156257,3.0306929740654285,-0.2510709843491129,0.619310666875977,-0.5229172177244037,-0.2562410115737103,-0.4076475396670551,-0.5760605787592867,-0.35061661611013073,-0.8006019583742412,-0.32590919907895716,-0.1416618485188939,3.4028204523389247,-0.23163040191752707,3.5103753895843113,-0.2531151968158803,1.8033856267459576,-0.6569346832652325,-0.6232589418804277,-0.6955533932104012,-0.10000213336725985
