Subject,Time,Valence,Arousal,Dominance,emo_similarity,emo_spheric,fear_metric,fear_spheric,emo_cubic,fear_cubic
1,0.0,5.258556507580968,7.1672240058784435,5.67709427675698,0.974185627665857,Admiration,0.6007152103853995,Medium Fear,Admiration,Medium Fear
1,10.0,5.604247040646738,6.5569061720801685,6.173331037626979,0.8814032889183774,Admiration,0.48011750056318786,Low Fear,Admiration,Low Fear
1,20.0,5.780331850790043,6.767455242001445,6.332487803844539,0.8838024889224787,Joy,0.4729242452448538,Low Fear,Admiration,Low Fear
1,30.0,5.767680914209152,5.030033549867995,5.053570585228089,0.9984076038863012,Desire,0.29788146526470705,Low Fear,Admiration,Medium Fear
1,40.0,5.504922043827069,6.714437383668327,6.020184641277948,0.9165469661150302,Admiration,0.5169155963142402,Medium Fear,Admiration,Low Fear
1,50.0,2.740160402914791,5.959288127668965,5.569160605248159,0.8035477447022987,Hate,0.707665460806303,Medium Fear,Sadness,Medium Fear
1,60.0,5.135735009232972,6.803348097924964,6.128416407744352,0.9229990539152644,Admiration,0.5466533177695304,Medium Fear,Admiration,Low Fear
1,70.0,5.097064467085197,6.684522882746554,6.1734631431234295,0.9098096280671226,Admiration,0.537102569721066,Medium Fear,Admiration,Low Fear
1,80.0,4.957186493799465,6.941270980174893,6.001356321631013,0.9442800246836629,Admiration,0.583623962676029,Medium Fear,Admiration,Low Fear
1,90.0,5.570403707639773,6.770646630959981,5.972916013899043,0.9217204758684903,Admiration,0.5199134476667846,Medium Fear,Admiration,Medium Fear
1,100.0,5.377107885941781,7.009795474681031,5.9883105528944345,0.9424567705550689,Admiration,0.5523769384123122,Medium Fear,Admiration,Medium Fear
1,110.0,5.604247040646738,6.5569061720801685,6.224438128180278,0.8759143024325646,Admiration,0.475857721506484,Low Fear,Admiration,Low Fear
1,120.0,5.09298647837962,6.786387660192437,5.911955475673725,0.944849301590992,Admiration,0.5721405996241871,Medium Fear,Admiration,Medium Fear
1,130.0,5.648982323281091,6.649241675040672,6.224438128180278,0.8828030868428298,Admiration,0.4808633123024281,Low Fear,Admiration,Low Fear
1,140.0,5.5072076627324105,6.553756417993514,6.224438128180278,0.8804084574602582,Admiration,0.48398525737379866,Low Fear,Admiration,Low Fear
1,150.0,5.078111304884512,6.735613231347975,6.128416407744352,0.9188941729905544,Admiration,0.547106750962093,Medium Fear,Admiration,Low Fear
1,160.0,5.648982323281091,6.649241675040672,6.173331037626979,0.887959926795777,Admiration,0.4850304693391294,Low Fear,Admiration,Low Fear
2,0.0,5.856409267776948,7.447386942100107,5.324532003316846,0.9682860664065651,Admiration,0.5902717508328724,Medium Fear,Admiration,Medium Fear
2,10.0,5.059470826821251,6.119554485679036,6.157813997996891,0.8473279859393761,Admiration,0.48885366209781445,Low Fear,Admiration,Low Fear
2,20.0,5.3314476146500045,6.7292771097081525,5.3572845475551985,0.9812535538544742,Admiration,0.6085267034200146,Medium Fear,Admiration,Medium Fear
