Subject,Time,Valence,Arousal,Dominance,emo_similarity,emo_spheric,fear_metric,fear_spheric,emo_cubic,fear_cubic
1,0.0,2.6581674108613047,5.92001229824682,7.5599688162819,0.6400469432561197,Sadness,0.5360122891006065,Medium Fear,Sadness,Medium Fear
1,10.0,5.391067898933115,6.758537459293989,6.070145647038872,0.919623402943986,Admiration,0.5261062445695052,Medium Fear,Admiration,Low Fear
1,20.0,5.411730327712602,6.435414236920937,6.09104333672247,0.8880738919727302,Admiration,0.4933059789783241,Low Fear,Admiration,Low Fear
1,30.0,5.406050330540042,6.285703950187529,6.003015744357135,0.8825448145891219,Admiration,0.48650500320530954,Low Fear,Admiration,Low Fear
1,40.0,5.416103737095255,5.62979100021366,6.098569052441145,0.7774240602144441,Joy,0.3747915100166844,Low Fear,Admiration,Low Fear
1,50.0,3.459209503009758,4.783808267552731,6.303306059799197,0.8060598771712799,Sadness,0.5019279999201987,Medium Fear,Admiration,Low Fear
1,60.0,5.405277946333611,6.288827842168149,5.851031252044874,0.9035807607151993,Admiration,0.5037428073455338,Medium Fear,Admiration,Medium Fear
1,70.0,4.947096452778193,6.849307681418841,5.997805510241197,0.9398949203563045,Admiration,0.579908655604079,Medium Fear,Admiration,Medium Fear
1,80.0,5.144003943902431,7.19989615748614,6.00399220952503,0.9540636642936042,Admiration,0.5806615396282657,Medium Fear,Admiration,Low Fear
1,90.0,5.498585705968909,6.578256375555953,5.982914117588053,0.9099380453536045,Admiration,0.509238501362897,Medium Fear,Admiration,Medium Fear
1,100.0,5.416103737095255,5.720251108018622,5.949314130587223,0.8183077984831502,Joy,0.4046424042316448,Low Fear,Admiration,Medium Fear
1,110.0,4.588762335458607,6.341713355761046,5.239636539983269,0.9712279791838909,Admiration,0.7103273973670918,Medium Fear,Admiration,Medium Fear
1,120.0,5.582548003089894,6.792395389439817,6.246460499527157,0.8966211508550759,Admiration,0.4970221381845421,Low Fear,Admiration,Low Fear
1,130.0,4.456011784566219,6.164380531706487,5.714224027942574,0.8959634118962372,Admiration,0.627653738690882,Medium Fear,Admiration,Medium Fear
1,140.0,5.177759449930978,6.792395389439817,5.261248393217167,0.9924066252373678,Admiration,0.6412469127346229,Medium Fear,Admiration,Medium Fear
2,0.0,4.475353513893102,6.833611528901481,5.516257005338562,0.9640103129399159,Admiration,0.6809122696997147,Medium Fear,Admiration,Medium Fear
2,10.0,5.027033687802797,6.864032426650534,6.034737238820869,0.937126739042815,Admiration,0.5697053326087,Medium Fear,Admiration,Low Fear
2,20.0,5.101631638665433,4.357290060730879,6.959047652675798,0.5926713429880865,Sadness,0.22710314932942408,No Fear,Admiration,Low Fear
2,30.0,5.474588726729005,6.260688453375864,6.284245593029097,0.8386864551848512,Admiration,0.45061331233705715,Low Fear,Admiration,Low Fear
2,40.0,5.71130704908623,5.952980088171368,5.619027020822999,0.9389046386006055,Joy,0.44804161195909686,Low Fear,Admiration,Medium Fear
2,50.0,5.038989462023858,5.954070378198199,6.268404383914198,0.8004669544664256,Admiration,0.45898803939487104,Low Fear,Admiration,Low Fear
2,60.0,5.038989462023858,5.969554227238537,6.168065781064711,0.8192410592046263,Admiration,0.47121782733520073,Low Fear,Admiration,Low Fear
2,70.0,5.06528974222733,6.739943000195338,5.583998681067207,0.9737126206485851,Admiration,0.6114009212258722,Medium Fear,Admiration,Medium Fear
2,80.0,5.2443222836860945,7.058980160787464,5.272702319282969,0.9922770902422897,Admiration,0.6399703954612126,Medium Fear,Admiration,Medium Fear
2,90.0,5.038989462023858,5.969554227238537,6.168065781064711,0.8192410592046263,Admiration,0.47121782733520073,Low Fear,Admiration,Low Fear
2,100.0,5.038989462023858,5.969554227238537,6.268404383914198,0.8035550840177343,Admiration,0.4610254430554868,Low Fear,Admiration,Low Fear
2,110.0,4.375990084798973,6.040323075555926,6.993541906539765,0.7228971978167723,Admiration,0.47404573137802475,Low Fear,Admiration,Low Fear
2,120.0,4.999831577265605,6.489156587838567,6.25010597614724,0.8829519036886726,Admiration,0.5226300235460016,Medium Fear,Admiration,Low Fear
2,130.0,5.038989462023858,5.9090952783086825,6.168065781064711,0.8069900197919837,Admiration,0.4629341308729526,Low Fear,Admiration,Low Fear
2,140.0,5.038989462023858,6.416210188392344,6.2682012181922895,0.8724030139205626,Admiration,0.5105387361824433,Medium Fear,Admiration,Low Fear
3,0.0,5.540831393392145,5.062721660949982,5.1349235328774405,0.982088783251657,Desire,0.28265122911062635,Low Fear,Admiration,Medium Fear
3,10.0,5.003720362878687,6.599381601192106,5.946497251667477,0.9302963859869848,Admiration,0.5646365625301948,Medium Fear,Admiration,Medium Fear
3,20.0,5.474195480155574,6.691097531112161,5.641088314050166,0.9522448888726605,Admiration,0.5569012757933943,Medium Fear,Admiration,Medium Fear
3,30.0,4.914268745896802,6.450841045696583,6.238259149464467,0.8799328110836651,Admiration,0.5287521014985703,Medium Fear,Admiration,Low Fear
3,40.0,5.767171654442912,6.442170098432825,5.832255359436585,0.9260690984933928,Joy,0.48422973225665805,Low Fear,Admiration,Medium Fear
3,50.0,5.365465954529821,6.986472634507931,5.84926909369951,0.9533059315426009,Admiration,0.5651834828224622,Medium Fear,Admiration,Medium Fear
3,60.0,5.429284280470696,7.211721247315121,5.914312713673061,0.9548147266144456,Admiration,0.5660891685330572,Medium Fear,Admiration,Medium Fear
3,70.0,4.975698539491312,5.3924059281634,6.015233995494835,0.6802172511771016,Admiration,0.3971885733459853,Low Fear,Admiration,Low Fear
3,80.0,4.458958335478688,6.20234748843617,5.83340838984367,0.8854204392007963,Admiration,0.6093536002513524,Medium Fear,Admiration,Medium Fear
3,90.0,4.752500933878288,6.938333068372141,5.704630486098287,0.9665662216793067,Admiration,0.6350607252615,Medium Fear,Admiration,Medium Fear
3,100.0,5.274700803031088,6.91996456318933,5.986198957313976,0.9411992253062293,Admiration,0.5559536025939417,Medium Fear,Admiration,Medium Fear
3,110.0,5.274700803031088,6.191540570770931,6.107358585592046,0.861141055868188,Admiration,0.4787603318507666,Low Fear,Admiration,Low Fear
3,120.0,5.56429162333583,5.901843523512582,6.390429458481662,0.7960812308580364,Joy,0.38712723836269236,Low Fear,Admiration,Low Fear
3,130.0,5.125484022186688,7.086845207941328,6.196302448890581,0.9331901149925661,Admiration,0.5587039407151464,Medium Fear,Admiration,Low Fear
3,140.0,4.879377805428423,5.783035021551628,6.100211321594351,0.7887750788481408,Admiration,0.4733259754361313,Low Fear,Admiration,Low Fear
4,0.0,5.784874418768369,4.58290806032221,5.1349235328774405,0.9365272104952711,Desire,0.17135278963492684,No Fear,Admiration,Medium Fear
4,10.0,4.650425482437003,6.08607537013807,6.003015744357135,0.8574626220811064,Admiration,0.5525759934194326,Medium Fear,Admiration,Low Fear
4,20.0,5.513474264299241,6.800889458852087,5.612829779788799,0.9569891177847449,Admiration,0.5633351319728589,Medium Fear,Admiration,Medium Fear
4,30.0,5.324113683472701,6.764518953522137,6.003015744357135,0.9292424255152603,Admiration,0.5392069342976298,Medium Fear,Admiration,Low Fear
4,40.0,4.709050774714072,6.141815275468058,6.154391435910484,0.8460991493235441,Admiration,0.5310628227615851,Medium Fear,Admiration,Low Fear
4,50.0,5.463648929913228,5.989119544656259,5.751763507287349,0.8873318134998771,Joy,0.4685878763570377,Low Fear,Admiration,Medium Fear
4,60.0,5.406050330540042,6.8618372772452005,6.139419893414912,0.9192819926604191,Admiration,0.5262159938975189,Medium Fear,Admiration,Low Fear
4,70.0,5.129914034412208,6.35015149235354,5.845586014986023,0.9223513103442222,Admiration,0.5432088624542607,Medium Fear,Admiration,Medium Fear
4,80.0,5.463648929913228,6.670305601986503,5.788608453051188,0.9385352136157559,Admiration,0.5404505048773519,Medium Fear,Admiration,Medium Fear
4,90.0,5.56429162333583,5.90493045168528,5.751763507287349,0.8981093659859907,Joy,0.44176983729818686,Low Fear,Admiration,Medium Fear
4,100.0,5.070002809409338,6.9003044448681665,6.031536534723366,0.9392021548636527,Admiration,0.5683794010814226,Medium Fear,Admiration,Low Fear
4,110.0,5.315993634128894,6.6066618276525375,5.263839616239471,0.9843540719923958,Admiration,0.6163510784721024,Medium Fear,Admiration,Medium Fear
4,120.0,5.119332637424588,6.385927237361065,5.902302947199422,0.9179347049828738,Admiration,0.5404863228471196,Medium Fear,Admiration,Medium Fear
4,130.0,5.070002809409338,6.868593138757089,5.96757191991157,0.9437606758483232,Admiration,0.5731807413459841,Medium Fear,Admiration,Medium Fear
4,140.0,5.090484174206731,6.868593138757089,6.408159531552412,0.8990119384790348,Admiration,0.529076165243887,Medium Fear,Admiration,Low Fear
6,0.0,5.87756453598636,4.760831890468395,5.933311082697214,0.8366900604792189,Desire,0.13745324647161855,No Fear,Admiration,Medium Fear
6,10.0,5.488844140740202,6.965673861548737,6.104491957156284,0.9260039682115276,Admiration,0.5297022393903862,Medium Fear,Admiration,Low Fear
