,Timestamp,Engagement,Emotion,Valence,Arousal,Dominance
0,1700234019.0080914,4.2053498423235585,Deseo,2,1,1
1,1700234029.5035243,2.2123169068186024,Deseo,2,1,1
2,1700234040.0374687,2.2466687981602087,Admiración,1,1,1
3,1700234050.5509303,1.8594064953867488,Deseo,2,1,1
4,1700234061.081827,2.4901760665816295,Deseo,2,1,1
5,1700234071.601452,2.4083804761608576,Alegría,2,2,1
6,1700234082.1209874,3.488896863389024,Admiración,1,1,1
7,1700234092.6450386,2.5380012456305616,Deseo,2,1,1
8,1700234103.157512,3.8251361462443807,Deseo,2,1,1
9,1700234113.6920605,4.325626319135104,Admiración,1,1,1
10,1700234124.2060263,3.276656638951896,Deseo,2,1,1
