Datetime,valueIBI
2024-04-29 13:10:38.068410,56.4679840647349
2024-04-29 13:10:38.943450,68.56825484077594
2024-04-29 13:10:39.896620,62.94790714470287
2024-04-29 13:10:40.865420,61.932619786976566
2024-04-29 13:10:41.802960,63.99703736381697
2024-04-29 13:10:42.803010,59.99724012695416
2024-04-29 13:10:43.771800,61.932619786976566
2024-04-29 13:10:44.724970,62.94790714470287
2024-04-29 13:10:45.771900,57.31080509263814
2024-04-29 13:10:46.834450,56.4679840647349
2024-04-29 13:10:47.725110,67.36530475727047
2024-04-29 13:10:48.678280,62.94790714470287
2024-04-29 13:10:49.693950,59.074189305208776
2024-04-29 13:10:50.709620,59.074189305208776
2024-04-29 13:10:51.772170,56.4679840647349
2024-04-29 13:11:16.085800,75.29062180014857
2024-04-29 13:11:46.196570,61.932619786976566
2024-04-29 13:11:55.009480,65.08173126516608
2024-04-29 13:11:56.009520,59.99724012695416
2024-04-29 13:11:56.993940,60.949563728101964
2024-04-29 13:11:58.119000,53.33086826208922
2024-04-29 13:11:59.228420,54.08202079273426
2024-04-29 13:12:00.228470,59.99724012695416
2024-04-29 13:12:01.181640,62.94789393657559
2024-04-29 13:12:02.181680,59.99724012695416
2024-04-29 13:12:03.119230,63.99703736381697
2024-04-29 13:12:12.713420,55.649593062350725
2024-04-29 13:12:22.073230,66.20383565162615
2024-04-29 13:12:23.042030,61.932619786976566
2024-04-29 13:12:24.057700,59.074189305208776
2024-04-29 13:12:24.979620,65.08173126516608
2024-04-29 13:12:26.057790,55.649593062350725
2024-04-29 13:12:27.073460,59.074189305208776
2024-04-29 13:12:28.057880,60.949563728101964
2024-04-29 13:12:29.073550,59.074189305208776
2024-04-29 13:12:42.746060,61.932619786976566
2024-04-29 13:12:43.683610,63.99702371175058
2024-04-29 13:12:44.668030,60.949563728101964
2024-04-29 13:12:45.730580,56.4679840647349
2024-04-29 13:12:46.808750,55.649593062350725
2024-04-29 13:12:47.886930,55.649593062350725
2024-04-29 13:12:59.512460,60.949563728101964
2024-04-29 13:13:00.543760,58.17911020868846
2024-04-29 13:13:09.106660,62.94790714470287
2024-04-29 13:13:10.137960,58.17911020868846
2024-04-29 13:13:11.044250,66.20383565162615
2024-04-29 13:13:11.981790,63.99703736381697
2024-04-29 13:13:12.903710,65.08171714639666
2024-04-29 13:13:13.903760,59.99724012695416
2024-04-29 13:13:14.903800,59.99724012695416
2024-04-29 13:13:15.935100,58.17911020868846
2024-04-29 13:13:17.075780,52.600295613661345
2024-04-29 13:13:18.060200,60.949563728101964
2024-04-29 13:13:34.951610,65.08173126516608
2024-04-29 13:13:35.857900,66.20383565162615
2024-04-29 13:13:36.764190,66.20383565162615
2024-04-29 13:13:37.748610,60.94954515386103
2024-04-29 13:13:38.529900,76.79646121906703
2024-04-29 13:13:39.373690,71.10782434945229
2024-04-29 13:13:40.217470,71.10782434945229
2024-04-29 13:13:41.217520,59.99724012695416
2024-04-29 13:13:42.014430,75.2906501435479
2024-04-29 13:13:55.921330,69.81494849751249
2024-04-29 13:13:56.702610,76.79644156008386
2024-04-29 13:13:57.499530,75.2906501435479
2024-04-29 13:13:58.374570,68.56825484077594
