,Timestamp,Engagement,Emotion,Valence,Arousal,Dominance
0,1700226075.4694145,0.7375905269658123,Admiración,1,1,1
1,1700226086.0004508,3.940517583471868,Admiración,1,1,1
2,1700226096.5634718,2.355337564692461,Deseo,2,1,1
3,1700226107.0993006,0.23304180093686444,Deseo,2,1,1
4,1700226117.6592662,1.8360277810712011,Deseo,2,1,1
5,1700226128.1690006,0.9556205502608761,Deseo,2,1,1
6,1700226138.6873958,0.2541878908906148,Deseo,2,1,1
7,1700226149.1900675,-0.04431924244793439,Deseo,2,1,1
8,1700226159.7274127,0.4738959409549195,Deseo,2,1,1
9,1700226170.2545593,4.025165138942844,Deseo,2,1,1
10,1700226180.7864676,1.7296509605662282,Deseo,2,1,1
11,1700226191.293015,2.3588795653826944,Deseo,2,1,1
