,Timestamp,Engagement,Emotion,Valence,Arousal,Dominance
0,1714732021.11045,0.4019782662189755,Medium Fear,1,2,1
1,1714732032.771204,0.08628749149112536,Medium Fear,1,1,1
2,1714732044.0267415,0.17789354651163558,Medium Fear,1,2,1
3,1714732055.2714827,0.10298388617520637,Medium Fear,1,1,1
4,1714732065.7853608,-0.002164465644224123,Medium Fear,1,1,1
5,1714732076.4183664,0.012380720208741813,Medium Fear,1,1,1
6,1714732086.9943004,0.02201795972018683,Medium Fear,1,1,1
7,1714732097.5583649,-0.035403478218552165,Medium Fear,1,1,1
8,1714732108.1376529,-0.02235469573245219,Medium Fear,1,1,1
9,1714732118.6872053,-0.05902056458143301,Medium Fear,1,1,1
10,1714732129.2024138,-0.05708768918767837,Low Fear,2,1,1
