Subject,Timestamp,Valence,Arousal,Dominance,emo_similarity,emo_spheric,fear_metric,fear_spheric,emo_cubic,fear_cubic
1,75.0,5.480000000000001,3.772499999999998,5.2687,0.6964735979246077,Sadness,0.17767478121264405,No Fear,Admiration,Medium Fear
1,80.0,4.758099999999998,4.410100000000001,5.335300000000001,0.9082462135145783,Sadness,0.3155244898438328,Low Fear,Admiration,Medium Fear
1,85.0,5.326499999999999,4.319499999999998,5.6101,0.668209202491068,Desire,0.08803810108438863,No Fear,Admiration,Medium Fear
1,90.0,4.7097000000000016,4.211999999999999,4.657500000000001,0.9203588860846195,Sadness,0.4684996096111433,Low Fear,Admiration,Medium Fear
1,95.0,4.480899999999997,4.7626,5.700000000000001,0.7961186867489066,Sadness,0.4138420667403478,Low Fear,Admiration,Medium Fear
1,100.0,5.2483,4.122499999999997,5.211000000000001,0.7376550340133134,Sadness,0.19143678896094876,No Fear,Admiration,Medium Fear
1,105.0,4.6996,5.111299999999999,5.755700000000001,0.5814535334838704,Sadness,0.42220649896587514,Low Fear,Admiration,Medium Fear
1,110.0,5.005199999999999,4.170699999999997,6.726799999999998,0.6520986411194312,Sadness,0.2192806000698883,No Fear,Admiration,Low Fear
1,115.0,4.626699999999996,3.9199999999999995,6.178500000000001,0.8130126629114616,Sadness,0.2692602695904222,Low Fear,Admiration,Low Fear
1,120.0,4.853099999999997,4.175,5.387200000000002,0.8722408712048864,Sadness,0.2678842602703155,Low Fear,Admiration,Medium Fear
1,125.0,4.797299999999999,4.5717,5.6122000000000005,0.7881748395658087,Sadness,0.28517440177444925,Low Fear,Admiration,Medium Fear
1,130.0,4.6942,3.8679999999999986,6.7038,0.7457760662386396,Sadness,0.25039456665673393,Low Fear,Admiration,Low Fear
1,135.0,4.9575999999999985,4.383399999999998,6.766800000000001,0.6244757285959058,Sadness,0.24318644746114984,No Fear,Admiration,Low Fear
1,140.0,4.8499,4.0907,6.759700000000001,0.6885566723792655,Sadness,0.23853498944294163,No Fear,Admiration,Low Fear
1,145.0,4.7885,4.190599999999999,5.5196000000000005,0.8665110697930876,Sadness,0.2726085674612902,Low Fear,Admiration,Medium Fear
1,150.0,4.851799999999998,4.725300000000001,5.196200000000001,0.9055594929633597,Sadness,0.3313599835406889,Low Fear,Admiration,Medium Fear
1,155.0,4.571599999999998,4.142699999999998,5.713200000000001,0.880505324835771,Sadness,0.31387913991488864,Low Fear,Admiration,Medium Fear
1,160.0,4.407299999999997,4.0911,6.0931000000000015,0.8446895468172698,Sadness,0.322838278686121,Low Fear,Admiration,Low Fear
1,165.0,4.512199999999996,4.015399999999999,6.6195,0.7659940994147529,Sadness,0.285375821997989,Low Fear,Admiration,Low Fear
2,0.0,4.3201,5.135700000000001,5.7520999999999995,0.6880955847617387,Sadness,0.5114109369675218,Medium Fear,Admiration,Medium Fear
2,5.0,5.041699999999999,4.8782,6.726499999999999,0.5163574982408362,Sadness,0.2829418709552011,Low Fear,Admiration,Low Fear
2,10.0,5.428499999999999,4.973200000000002,6.7976,0.6159260956249434,Desire,0.25149063121684007,Low Fear,Admiration,Low Fear
2,15.0,4.143199999999999,4.677100000000001,7.179800000000005,0.6764105757882777,Sadness,0.36834259296002425,Low Fear,Admiration,Low Fear
2,20.0,4.2863,4.425499999999999,5.288499999999999,0.9741543765710612,Sadness,0.4713967488673187,Low Fear,Admiration,Medium Fear
2,25.0,5.442699999999999,4.257899999999999,6.233500000000001,0.6469728564328516,Desire,0.12232866370583483,No Fear,Admiration,Low Fear
2,30.0,5.262099999999997,4.689699999999999,6.738000000000002,0.5734242632716434,Desire,0.23132167044409468,No Fear,Admiration,Low Fear
2,35.0,4.985399999999998,4.4936,5.024200000000001,0.8631814698397182,Sadness,0.3001589550103011,Low Fear,Admiration,Medium Fear
2,40.0,5.256800000000002,4.356899999999999,4.999100000000001,0.6972305753447542,Sadness,0.23027575406939688,No Fear,Admiration,Medium Fear
2,45.0,4.915099999999999,4.586600000000001,5.2288000000000014,0.8669872129001366,Sadness,0.2661891027248115,Low Fear,Admiration,Medium Fear
2,50.0,4.479799999999998,4.364299999999999,5.176100000000003,0.9864686186247975,Sadness,0.43577451873722334,Low Fear,Admiration,Medium Fear
2,55.0,5.235200000000001,4.550499999999999,6.674000000000001,0.5672313421602609,Desire,0.2159645879433936,No Fear,Admiration,Low Fear
2,60.0,4.1293,3.944,5.294600000000002,0.9865598089845796,Sadness,0.43658617386443327,Low Fear,Admiration,Medium Fear
2,65.0,4.927199999999999,4.7181999999999995,5.0699,0.918838683162638,Sadness,0.3191993725939584,Low Fear,Admiration,Medium Fear
2,70.0,4.2181999999999995,3.3803,7.1968999999999985,0.7990493729233703,Sadness,0.28829635792099767,Low Fear,Admiration,Low Fear
2,75.0,5.214699999999999,4.674000000000001,6.8353,0.5572120686238737,Desire,0.2390114954588274,No Fear,Admiration,Low Fear
2,80.0,5.379499999999998,4.749200000000001,6.7375,0.6056479900038328,Desire,0.22464059837102224,No Fear,Admiration,Low Fear
2,85.0,5.423599999999997,4.578200000000001,6.8344000000000005,0.6097781383786715,Desire,0.20381138257132084,No Fear,Admiration,Low Fear
2,90.0,5.2142,4.5928,5.444799999999999,0.6673559017217284,Desire,0.08814957104806209,No Fear,Admiration,Medium Fear
2,95.0,4.239,4.012300000000001,6.704300000000001,0.7927766561515929,Sadness,0.32296312552057804,Low Fear,Admiration,Low Fear
2,100.0,4.102099999999999,4.153200000000001,5.444499999999998,0.970220022009876,Sadness,0.44460847580953833,Low Fear,Admiration,Medium Fear
2,105.0,5.4173,4.452000000000002,6.8088,0.6078010192204846,Desire,0.1897645502256029,No Fear,Admiration,Low Fear
2,110.0,4.201599999999998,4.629900000000001,5.193600000000001,0.9584934261314161,Sadness,0.5480510276759346,Medium Fear,Admiration,Medium Fear
2,115.0,4.4817,4.098500000000001,6.8861,0.7330684837068688,Sadness,0.2918434231320997,Low Fear,Admiration,Low Fear
2,120.0,4.692000000000001,4.0893,5.7593,0.8517175402434131,Sadness,0.2781517511257671,Low Fear,Admiration,Medium Fear
2,125.0,4.556800000000002,4.5111000000000026,4.7447,0.9657578099956241,Sadness,0.5547096301176728,Medium Fear,Admiration,Medium Fear
2,130.0,4.7303999999999995,4.7703999999999995,5.0893000000000015,0.9832731603522491,Sadness,0.4751663720726993,Low Fear,Admiration,Medium Fear
2,135.0,4.9719999999999995,4.738600000000002,5.435899999999999,0.7010021692785975,Sadness,0.22563213905505675,No Fear,Admiration,Medium Fear
2,140.0,4.8873999999999995,4.821600000000001,6.7638000000000025,0.5579180851429528,Sadness,0.29729047366540406,Low Fear,Admiration,Low Fear
3,0.0,4.413900000000001,5.6344,5.466800000000001,0.8230888438569712,Admiration,0.6461666035220436,Medium Fear,Admiration,Medium Fear
3,5.0,4.322300000000001,5.309499999999997,5.6750000000000025,0.65392924088355,Admiration,0.5573809306677056,Medium Fear,Admiration,Medium Fear
3,10.0,4.868899999999999,5.152399999999997,5.308200000000003,0.7070834074116882,Admiration,0.4876608410599273,Low Fear,Admiration,Medium Fear
3,15.0,4.9634,5.614799999999997,5.631000000000003,0.8486256699757518,Admiration,0.5042519493413553,Medium Fear,Admiration,Medium Fear
3,20.0,4.846399999999998,4.6487,5.821200000000001,0.6969653706643321,Sadness,0.2751526543690711,Low Fear,Admiration,Medium Fear
3,25.0,4.572100000000001,5.5893,5.297300000000002,0.8745805848158046,Admiration,0.6772021725739975,Medium Fear,Admiration,Medium Fear
3,30.0,4.863999999999997,4.339700000000001,6.609300000000002,0.6613560473008016,Sadness,0.2504969617401215,Low Fear,Admiration,Low Fear
3,35.0,4.870199999999998,4.803400000000001,6.775200000000005,0.5644416828954042,Sadness,0.29759970320836926,Low Fear,Admiration,Low Fear
3,40.0,4.941000000000002,5.379199999999998,5.307700000000002,0.8854542958077881,Admiration,0.5489494280503922,Medium Fear,Admiration,Medium Fear
3,45.0,4.808899999999998,5.412000000000001,5.5626,0.7849094929939413,Admiration,0.5102957965629943,Medium Fear,Admiration,Medium Fear
3,50.0,4.417,5.152100000000002,5.3139,0.7242430586011743,Sadness,0.6165221749272377,Medium Fear,Admiration,Medium Fear
3,55.0,4.3762,4.880300000000002,4.988700000000002,0.9137804493406602,Sadness,0.6551697178460079,Medium Fear,Admiration,Medium Fear
3,60.0,4.545899999999998,4.7011,5.501500000000002,0.8599451816681987,Sadness,0.4128704884378879,Low Fear,Admiration,Medium Fear
3,65.0,4.427599999999997,4.374500000000001,5.705200000000003,0.8840371530363619,Sadness,0.37005522558568676,Low Fear,Admiration,Medium Fear
3,70.0,4.451199999999997,4.4590000000000005,5.362400000000001,0.9524536022114964,Sadness,0.42271850681523604,Low Fear,Admiration,Medium Fear
3,75.0,4.567199999999998,4.676300000000001,5.476200000000002,0.8713104583267972,Sadness,0.4049345629482132,Low Fear,Admiration,Medium Fear
3,80.0,4.784199999999997,5.217299999999999,5.739300000000002,0.6357750164191447,Admiration,0.4290940859473724,Low Fear,Admiration,Medium Fear
3,85.0,4.8942999999999985,5.447,5.316,0.9008767148763924,Admiration,0.5788259156713971,Medium Fear,Admiration,Medium Fear
3,90.0,5.1553999999999975,5.643999999999998,5.479399999999997,0.8937650069360251,Admiration,0.5020675766944532,Medium Fear,Admiration,Medium Fear
3,95.0,4.558499999999999,4.920300000000001,5.5695000000000014,0.7541732481648662,Sadness,0.44710716228607483,Low Fear,Admiration,Medium Fear
3,100.0,4.913999999999996,5.1375,5.4395999999999995,0.6467254926098075,Admiration,0.4142077550667714,Low Fear,Admiration,Medium Fear
3,105.0,4.755999999999999,4.606600000000001,5.412500000000002,0.8634493122705854,Sadness,0.3247347175755627,Low Fear,Admiration,Medium Fear
3,110.0,4.694899999999998,4.832300000000002,5.927200000000004,0.6687788734416727,Sadness,0.3477034065516119,Low Fear,Admiration,Medium Fear
3,115.0,4.921299999999999,5.012700000000001,7.074100000000002,0.5112421326632915,Sadness,0.31405536199412853,Low Fear,Admiration,Low Fear
3,120.0,4.730099999999999,4.524500000000001,5.457600000000001,0.8696285728021844,Sadness,0.3195431635424345,Low Fear,Admiration,Medium Fear
3,125.0,4.220599999999999,4.6217000000000015,5.387000000000003,0.9313668252407057,Sadness,0.5027309241802072,Medium Fear,Admiration,Medium Fear
3,130.0,4.345099999999998,4.544100000000001,5.811000000000003,0.8451807677264618,Sadness,0.399483196817119,Low Fear,Admiration,Medium Fear
3,135.0,4.754499999999997,4.401700000000002,6.348600000000004,0.6994646292182365,Sadness,0.2719197722825931,Low Fear,Admiration,Low Fear
3,140.0,4.8696,5.231999999999998,5.572499999999999,0.6837375136826072,Admiration,0.43845902611408927,Low Fear,Admiration,Medium Fear
3,145.0,4.439899999999998,4.3569,6.415500000000004,0.7574171963697905,Sadness,0.3246151264004364,Low Fear,Admiration,Low Fear
4,0.0,4.5094,5.002499999999999,4.972500000000002,0.8511958989630926,Sadness,0.7095087489862306,Medium Fear,Admiration,Medium Fear
4,5.0,4.1031,4.974600000000001,5.313600000000001,0.8430697528410471,Sadness,0.6100493910590131,Medium Fear,Admiration,Medium Fear
4,10.0,4.393400000000001,4.881700000000002,5.204900000000002,0.8936222581354728,Sadness,0.5808567909867293,Medium Fear,Admiration,Medium Fear
4,15.0,4.317100000000002,5.096900000000003,4.9543,0.8447382846537734,Hate,0.7421593836900372,Medium Fear,Admiration,Medium Fear
4,20.0,4.422400000000002,4.987300000000002,5.228800000000002,0.8358610310830266,Sadness,0.6010916354273429,Medium Fear,Admiration,Medium Fear
4,25.0,3.9802,5.2427,5.228000000000001,0.7783716328596395,Hate,0.6879492818249058,Medium Fear,Admiration,Medium Fear
4,30.0,4.472000000000002,5.297299999999999,5.571500000000001,0.6784649429721893,Admiration,0.5562904996271335,Medium Fear,Admiration,Medium Fear
4,35.0,4.884100000000003,5.1677,4.649500000000001,0.9514481070558012,Hate,0.8585634018997137,High Fear,Admiration,Medium Fear
4,40.0,4.359600000000001,5.217899999999999,5.2280000000000015,0.75488950770406,Hate,0.6702728399544318,Medium Fear,Admiration,Medium Fear
4,45.0,4.800500000000001,5.800200000000002,5.135899999999998,0.9786936305306453,Admiration,0.703513927174451,Medium Fear,Admiration,Medium Fear
4,50.0,4.4812,5.321900000000003,5.359199999999999,0.7272095869384915,Admiration,0.6283683335013122,Medium Fear,Admiration,Medium Fear
4,55.0,4.335600000000002,5.367400000000003,5.331800000000003,0.7438859130559641,Hate,0.6621901949250774,Medium Fear,Admiration,Medium Fear
4,60.0,4.1457000000000015,5.3694999999999995,5.123600000000002,0.8382489317812842,Hate,0.7365032011228129,Medium Fear,Admiration,Medium Fear
4,65.0,4.9322,5.342,4.678800000000001,0.9451393194411132,Hate,0.8494904523329964,High Fear,Admiration,Medium Fear
4,70.0,5.123099999999999,4.6732000000000005,4.484099999999999,0.6446664575493285,Love,0.5194818493367798,Medium Fear,Admiration,Medium Fear
4,75.0,4.9636000000000005,5.019100000000002,5.150500000000002,0.5612128931281058,Admiration,0.385650484190077,Low Fear,Admiration,Medium Fear
4,80.0,5.545200000000001,5.2932,4.8069,0.9591950683970136,Love,0.4832997620288879,Low Fear,Admiration,Medium Fear
4,85.0,4.848099999999998,5.181099999999999,5.319699999999999,0.7277463829747319,Admiration,0.5061479620334989,Medium Fear,Admiration,Medium Fear
4,90.0,4.720900000000004,5.327800000000001,4.639800000000001,0.9973486084835832,Hate,0.9672048852293536,High Fear,Admiration,Medium Fear
4,95.0,4.957600000000003,4.9987,5.1789,0.5840326689535288,Sadness,0.3575562198582374,Low Fear,Admiration,Medium Fear
4,100.0,4.9498999999999995,5.014800000000002,5.328799999999998,0.5374873215668449,Sadness,0.3486912795955664,Low Fear,Admiration,Medium Fear
4,105.0,4.702100000000002,4.878200000000001,5.521900000000004,0.7420045785880043,Sadness,0.39443130748791827,Low Fear,Admiration,Medium Fear
4,110.0,4.982900000000003,5.197900000000001,4.796600000000001,0.924833852250172,Hate,0.8231974748393837,High Fear,Admiration,Medium Fear
4,115.0,4.714600000000001,4.4576,4.9879000000000016,0.9774232704779531,Sadness,0.42591513413721666,Low Fear,Admiration,Medium Fear
4,120.0,4.402100000000003,4.803400000000001,5.4449999999999985,0.8644155060177221,Sadness,0.489579310504924,Low Fear,Admiration,Medium Fear
4,125.0,4.842000000000001,5.282800000000002,4.521600000000001,0.9592742145650353,Hate,0.870637701743267,High Fear,Admiration,Medium Fear
4,130.0,4.993900000000001,5.3037,5.118200000000002,0.9658717663190997,Admiration,0.6102173091062113,Medium Fear,Admiration,Medium Fear
4,135.0,4.546000000000001,5.310899999999998,5.816400000000001,0.6578938650845976,Admiration,0.490385265401653,Low Fear,Admiration,Medium Fear
4,140.0,4.2288000000000014,4.466799999999999,5.282700000000001,0.9709372749346632,Sadness,0.4916103358234281,Low Fear,Admiration,Medium Fear
4,145.0,4.8531,5.230600000000001,5.035400000000001,0.9182119387125443,Admiration,0.7542144021832525,High Fear,Admiration,Medium Fear
4,150.0,5.078400000000001,5.1583,5.223200000000002,0.7939999492287515,Joy,0.4061264203231785,Low Fear,Admiration,Medium Fear
4,155.0,4.367900000000002,5.343600000000002,5.405200000000001,0.7080631491324056,Admiration,0.6306088996157876,Medium Fear,Admiration,Medium Fear
4,160.0,4.509899999999998,4.585699999999999,4.738300000000002,0.9613664179716018,Sadness,0.5907170230996803,Medium Fear,Admiration,Medium Fear
4,165.0,4.717799999999999,4.8119000000000005,5.1753,0.9355398314736932,Sadness,0.46081309193016073,Low Fear,Admiration,Medium Fear
4,170.0,4.705900000000002,5.275000000000002,5.1624,0.8167046414634493,Admiration,0.6818918902589058,Medium Fear,Admiration,Medium Fear
4,175.0,4.9152,5.332500000000002,4.5201,0.9390126270579652,Hate,0.8411392269320652,High Fear,Admiration,Medium Fear
4,180.0,4.942800000000001,5.3892000000000015,5.146800000000002,0.9634664019749305,Admiration,0.6351561730517243,Medium Fear,Admiration,Medium Fear
4,185.0,4.414,5.3641000000000005,5.142100000000002,0.831139569613024,Hate,0.7304106967056389,Medium Fear,Admiration,Medium Fear
4,190.0,5.035700000000002,5.1143,5.171300000000002,0.773439749089802,Admiration,0.4175711098214248,Low Fear,Admiration,Medium Fear
4,195.0,4.7362,4.8171,5.119899999999999,0.9608950344548003,Sadness,0.47906860316845706,Low Fear,Admiration,Medium Fear
4,200.0,4.720000000000002,5.4571000000000005,4.538800000000003,0.9891814980053241,Hate,0.9336639081228753,High Fear,Admiration,Medium Fear
4,205.0,5.2852,5.1317,5.555300000000001,0.7310294154117432,Joy,0.2783450385150708,Low Fear,Admiration,Medium Fear
4,210.0,5.2311000000000005,4.5161999999999995,5.020199999999999,0.7153604476347883,Desire,0.20955574027835264,No Fear,Admiration,Medium Fear
4,215.0,4.7432000000000025,5.0249000000000015,5.010000000000002,0.8175431450374961,Sadness,0.7078441879039152,Medium Fear,Admiration,Medium Fear
6,0.0,4.790000000000001,5.287900000000002,5.239199999999999,0.8354001563881928,Admiration,0.6131412997386748,Medium Fear,Admiration,Medium Fear
6,5.0,4.7822000000000005,5.3317,5.519000000000001,0.75385849804733,Admiration,0.5085806101137386,Medium Fear,Admiration,Medium Fear
6,10.0,4.602400000000002,4.9526,5.3892,0.7817543195137016,Sadness,0.48716111124126604,Low Fear,Admiration,Medium Fear
6,15.0,5.1146,5.0043999999999995,5.921100000000003,0.5617315795478396,Desire,0.27832438702395046,Low Fear,Admiration,Medium Fear
6,20.0,4.359100000000001,5.2302,5.313300000000001,0.7148115844292988,Hate,0.6413535992862528,Medium Fear,Admiration,Medium Fear
6,25.0,5.1282,5.1206,5.6197000000000035,0.636545474330989,Joy,0.309957233843541,Low Fear,Admiration,Medium Fear
6,30.0,4.282099999999999,5.0806000000000004,5.7467000000000015,0.7168703308628378,Sadness,0.5091639027241784,Medium Fear,Admiration,Medium Fear
6,35.0,4.609299999999999,5.516799999999998,5.620999999999998,0.7879352646785968,Admiration,0.559007434667648,Medium Fear,Admiration,Medium Fear
6,40.0,4.471800000000003,4.989099999999999,5.1530999999999985,0.846515872625639,Sadness,0.6248599637636862,Medium Fear,Admiration,Medium Fear
6,45.0,4.955900000000001,5.468999999999999,4.756400000000001,0.9421799796049832,Admiration,0.8081474856273763,High Fear,Admiration,Medium Fear
6,50.0,4.841900000000001,5.624300000000001,5.291800000000002,0.9414938557409781,Admiration,0.6312038356666967,Medium Fear,Admiration,Medium Fear
6,55.0,4.706100000000002,5.345300000000001,4.892100000000002,0.9627074708378753,Hate,0.8762833780042847,High Fear,Admiration,Medium Fear
6,60.0,4.964899999999999,4.916100000000001,4.1682000000000015,0.7701293217228038,Hate,0.681673597561355,Medium Fear,Admiration,Medium Fear
6,65.0,4.745500000000001,5.5625,5.3183000000000025,0.9048999724430989,Admiration,0.6360466623554637,Medium Fear,Admiration,Medium Fear
6,70.0,4.093400000000001,4.9021,4.8142000000000005,0.8816265463549546,Sadness,0.7116479180746885,Medium Fear,Admiration,Medium Fear
6,75.0,4.2851,5.3167,5.207699999999997,0.7939830937677005,Hate,0.7000711952374368,Medium Fear,Admiration,Medium Fear
6,80.0,4.107700000000001,4.885,5.049100000000001,0.8952573260858852,Sadness,0.6545256334507543,Medium Fear,Admiration,Medium Fear
6,85.0,4.215799999999999,4.3863,4.936899999999999,0.995328435957521,Sadness,0.5431574618327912,Medium Fear,Admiration,Medium Fear
6,90.0,4.3953000000000015,5.480899999999999,5.636100000000002,0.7402638544069253,Admiration,0.5834977821937474,Medium Fear,Admiration,Medium Fear
6,95.0,4.3513,5.3316,5.355699999999998,0.7223985437424183,Hate,0.6467242067453991,Medium Fear,Admiration,Medium Fear
6,100.0,4.010200000000001,5.391300000000001,5.529699999999998,0.706733186971843,Hate,0.6356820767469948,Medium Fear,Admiration,Medium Fear
6,105.0,5.125100000000001,5.210899999999998,5.420999999999999,0.7438268531538212,Joy,0.36997514008101856,Low Fear,Admiration,Medium Fear
6,110.0,4.779400000000001,4.613100000000002,5.3416,0.8826607677344604,Sadness,0.32502464083682814,Low Fear,Admiration,Medium Fear
6,115.0,4.1231,3.9293,4.782000000000002,0.9914828056985591,Sadness,0.5031744290240305,Medium Fear,Admiration,Medium Fear
6,120.0,5.2295000000000025,5.1910000000000025,5.589900000000001,0.724860970507225,Joy,0.315106732569774,Low Fear,Admiration,Medium Fear
6,125.0,4.6745,4.941699999999999,4.808700000000002,0.8551939987035401,Sadness,0.7436769917856939,Medium Fear,Admiration,Medium Fear
6,130.0,4.9445999999999986,5.288699999999999,5.571999999999999,0.7244533423576778,Admiration,0.43441257886769663,Low Fear,Admiration,Medium Fear
6,135.0,4.8546,4.507299999999999,5.133700000000001,0.925007180228842,Sadness,0.324751917344711,Low Fear,Admiration,Medium Fear
6,140.0,4.6151,5.1438,4.6823999999999995,0.9704313936575975,Hate,0.8899831040128012,High Fear,Admiration,Medium Fear
6,145.0,5.0609,5.597300000000001,4.984299999999999,0.9972512102332052,Admiration,0.6780807106528376,Medium Fear,Admiration,Medium Fear
8,0.0,4.770800000000003,4.922099999999999,4.514699999999998,0.8388565182435281,Hate,0.7370288283384828,Medium Fear,Admiration,Medium Fear
8,5.0,5.022200000000001,5.346700000000001,4.742600000000001,0.9181487548007554,Love,0.7832647007135977,High Fear,Admiration,Medium Fear
8,10.0,4.682799999999999,4.635000000000002,4.8109,0.9645228260782627,Sadness,0.5502198255841854,Medium Fear,Admiration,Medium Fear
8,15.0,4.5653999999999995,4.9493,4.6997,0.8721814570689459,Hate,0.7672467068229456,High Fear,Admiration,Medium Fear
8,20.0,4.499600000000002,4.969399999999999,5.113200000000004,0.8652780664801618,Sadness,0.6311931127484617,Medium Fear,Admiration,Medium Fear
8,25.0,4.8103,4.9075,4.7003,0.8125730648056692,Hate,0.7149606321226033,Medium Fear,Admiration,Medium Fear
8,30.0,4.7709,5.301499999999999,5.203800000000001,0.850559118773526,Admiration,0.6445815782738595,Medium Fear,Admiration,Medium Fear
8,35.0,4.427399999999999,5.449599999999999,4.745300000000001,0.9779148013950549,Hate,0.9050396159124743,High Fear,Admiration,Medium Fear
8,40.0,4.186200000000002,5.2063,5.253000000000003,0.7525478179058358,Hate,0.6685427838151592,Medium Fear,Admiration,Medium Fear
8,45.0,4.6481,5.269400000000002,5.0509,0.8691148386733196,Hate,0.7643379377833981,High Fear,Admiration,Medium Fear
8,50.0,4.457199999999999,5.3223,5.015100000000001,0.8885840388705352,Hate,0.7833445199796593,High Fear,Admiration,Medium Fear
8,55.0,4.796200000000001,5.147200000000001,5.367000000000003,0.665449129134438,Admiration,0.49338960561297734,Low Fear,Admiration,Medium Fear
8,60.0,4.627500000000001,5.490700000000001,4.8534,0.960313788168314,Hate,0.8723222356796609,High Fear,Admiration,Medium Fear
8,65.0,4.502600000000003,5.163900000000001,5.250200000000003,0.7044681553979859,Hate,0.6341001833728125,Medium Fear,Admiration,Medium Fear
8,70.0,4.6148,5.0508999999999995,4.733,0.9305235804750359,Hate,0.8301909008332653,High Fear,Admiration,Medium Fear
8,75.0,4.576000000000003,5.177900000000001,5.309000000000003,0.6605623368768914,Admiration,0.5987402163929676,Medium Fear,Admiration,Medium Fear
8,80.0,4.774999999999999,5.3069,5.221000000000003,0.848701723642957,Admiration,0.633736702342958,Medium Fear,Admiration,Medium Fear
8,85.0,4.607900000000002,5.5307,5.362200000000001,0.8525257710417599,Admiration,0.6414849754891159,Medium Fear,Admiration,Medium Fear
8,90.0,4.4067,5.4338,5.472100000000004,0.7483010605103722,Admiration,0.6195530383669383,Medium Fear,Admiration,Medium Fear
8,95.0,4.3762,5.164799999999999,4.4189,0.9553652705601434,Hate,0.8644805717126616,High Fear,Admiration,Medium Fear
8,100.0,4.730900000000001,5.3798999999999975,5.303200000000003,0.841894998933846,Admiration,0.6170016163121707,Medium Fear,Admiration,Medium Fear
8,105.0,4.469700000000001,5.4375,4.8902,0.9468268270372238,Hate,0.8518667565059405,High Fear,Admiration,Medium Fear
8,110.0,4.2429,5.155300000000002,4.817700000000001,0.8979642989430319,Hate,0.7930169568531232,High Fear,Admiration,Medium Fear
8,115.0,4.2272,5.1465,5.285800000000002,0.7645913210806852,Sadness,0.6439742474423381,Medium Fear,Admiration,Medium Fear
8,120.0,4.733999999999998,5.3255,5.033400000000003,0.8859477238461404,Admiration,0.7768241506663738,High Fear,Admiration,Medium Fear
8,125.0,4.628600000000001,4.963599999999998,4.928,0.8793569849574762,Sadness,0.7121670139374287,Medium Fear,Admiration,Medium Fear
8,130.0,4.693600000000003,4.9907,5.236100000000004,0.788471707984423,Sadness,0.5290131231489068,Medium Fear,Admiration,Medium Fear
8,135.0,4.3508,5.173599999999999,5.043000000000001,0.8342947320825849,Hate,0.733101622786765,Medium Fear,Admiration,Medium Fear
8,140.0,4.352700000000001,5.296199999999999,5.3545000000000025,0.7138100235055574,Hate,0.6406478716406491,Medium Fear,Admiration,Medium Fear
8,145.0,4.595000000000001,5.510700000000001,5.207300000000001,0.8733359580220943,Admiration,0.7040271801288037,Medium Fear,Admiration,Medium Fear
9,0.0,4.9037999999999995,5.0719,5.3765,0.5909685620625753,Admiration,0.4015241734215572,Low Fear,Admiration,Medium Fear
9,5.0,4.1433,4.974500000000001,5.4715,0.8188521684899079,Sadness,0.5680949447049473,Medium Fear,Admiration,Medium Fear
9,10.0,4.6446000000000005,5.7422999999999975,5.485299999999999,0.8884663746527277,Admiration,0.6206647381045489,Medium Fear,Admiration,Medium Fear
9,15.0,4.5827,5.474,5.342699999999999,0.8298486452960974,Admiration,0.6453123772583053,Medium Fear,Admiration,Medium Fear
9,20.0,4.5469,5.212699999999999,4.7966000000000015,0.9644112998046881,Hate,0.8791778743455799,High Fear,Admiration,Medium Fear
