Subject,Time,Fp1_Delta,Fp1_Theta,Fp1_Alpha,Fp1_Beta,Fp1_Gamma,Fp2_Delta,Fp2_Theta,Fp2_Alpha,Fp2_Beta,Fp2_Gamma,C3_Delta,C3_Theta,C3_Alpha,C3_Beta,C3_Gamma,C4_Delta,C4_Theta,C4_Alpha,C4_Beta,C4_Gamma,P7_Delta,P7_Theta,P7_Alpha,P7_Beta,P7_Gamma,P8_Delta,P8_Theta,P8_Alpha,P8_Beta,P8_Gamma,O1_Delta,O1_Theta,O1_Alpha,O1_Beta,O1_Gamma,O2_Delta,O2_Theta,O2_Alpha,O2_Beta,O2_Gamma,Fp1_Engagement,Fp2_Engagement,C3_Engagement,C4_Engagement,P7_Engagement,P8_Engagement,O1_Engagement,O2_Engagement,Fp1_Fatigue,Fp2_Fatigue,C3_Fatigue,C4_Fatigue,P7_Fatigue,P8_Fatigue,O1_Fatigue,O2_Fatigue,Fp1_Excitement,Fp2_Excitement,C3_Excitement,C4_Excitement,P7_Excitement,P8_Excitement,O1_Excitement,O2_Excitement,Fp1_Relaxation,Fp2_Relaxation,C3_Relaxation,C4_Relaxation,P7_Relaxation,P8_Relaxation,O1_Relaxation,O2_Relaxation
1,0.0,-0.9984994286997388,-0.9989035592460249,-0.9962090336115385,-0.9964691143060666,-0.9999199250155392,-0.9982946822068581,-0.9983274684366245,-0.9977470062065505,-0.9968387264596738,-0.9974360368844435,-0.9880813979732318,-0.9915440430216658,-0.9997679102068033,-0.9981885470421594,-0.9959207848866859,-0.9904253100366606,-0.3624519897260987,0.3302881633063098,0.05857085032024522,-0.7131507881706304,-0.9997575030744917,-0.9699875966992776,-0.9565958831797191,-0.800202883883574,-0.97746154937465,-0.9926696920024839,-0.9241084270037636,-0.9662281852660713,-0.9991223242555548,-0.9960700482841706,-0.9835253217975909,-0.9436647029995728,-0.915122825123616,-0.8279605088634959,-0.8513838532698487,-0.9613362430408698,-0.9998940926201146,-0.994401488325463,-0.9935062364111187,-0.973862974767309,0.6046405858107557,0.6484698971734141,-0.7375263041393905,0.19988288304340435,4.517222813831707,-0.9626202547435441,0.9659424503765277,0.28553300724477354,1.955797329842482,-0.14977882898520375,-0.9622298060895491,0.4450683532595971,-0.6125069439877094,-0.8213840489873738,-0.2368829757135383,1.5774158301090369,-0.7754636673567443,0.7497818176504049,-0.5815669853023052,-0.12528309963946857,1.8572404276316163,-0.9621682938284597,-0.3581425612621268,-0.7614560564206189,-0.8910941311036249,-0.8765651599028762,-0.8341606165378332,26.07466336004427,9.003610485940145,1.6435195943262277,0.18762420536893842,-0.9954171217330536
1,10.0,-0.9961021180153112,-0.9972484891140201,-0.9949718784693672,-0.9946858968857651,-0.9997668988386961,-0.9882059933124374,-0.998823518748387,-0.9956549282779161,-0.9942248753938061,-0.997243065706611,-0.9898676296355798,-0.9917063636910547,-0.9996446561462938,-0.9922228063691071,-0.9973595334414359,-0.990864542637954,-0.9957783037830651,-0.9967480672503687,-0.9970371961179746,-0.996575493024575,-0.9997863586515368,-0.9766967183267657,-0.9994055185688799,-0.9959779781361382,-0.9743090960010695,-0.9947276840128234,-0.945871126230463,-0.9757451750868974,-0.9990582682083883,-0.9945957847337862,-0.9900957119638043,-0.9612045222102041,-0.9957084712110589,-0.9968038047196773,-0.9959492076822982,-0.9956813897889054,-0.9998040016557258,-0.9786666384226212,-0.9993443211612171,-0.9963812867985764,0.4685109006218902,2.184390766251949,0.014227251207620462,-0.09749563698741265,-0.689934527792394,-0.9439838582487818,-0.635463099406399,-0.9650508599316432,0.562228005305966,1.3310853814814265,-0.9410396899321889,-0.4665298368232885,-0.9931647408729988,-0.820142501226252,-0.9439711459157424,4.306950280982484,-0.7452130900823422,0.6574721048832799,0.17335392010350623,0.001508553847872688,3.1994714021463944,-0.9434795881570492,-0.764157200819146,-0.9936791369262907,-0.8947879942275119,-0.9874457029362383,-0.808669520832559,-0.8120979253995124,7.8164553063129,1.6214329991070435,0.36042071234283657,-0.9240680514092987
1,20.0,-0.9933184029119878,-0.9966647929865468,-0.9939349432729873,-0.9951721898621412,-0.9990587081583565,-0.9626090596128583,-0.9945835120216445,-0.9961895984302847,-0.9934100584256572,-0.9975545342481393,-0.9924762520900932,-0.9947427244679772,-0.9992282864224231,-0.9807208023440377,-0.9960422496505976,-0.9947487460510697,-0.9870229294261991,-0.9917798721274226,-0.9889765772740667,-0.98881061668323,-0.9981217722397778,-0.8615776627862141,-0.989364070278931,-0.9922695218736268,-0.9793179634543047,-0.9957385651612146,-0.9648221219373996,-0.9842141496151036,-0.9989286786725343,-0.9888689694856655,-0.9916457827916028,-0.975958503028985,-0.9866016322510509,-0.9914349393946519,-0.991140551322501,-0.991351296589917,-0.9985041381357532,-0.8898976657804235,-0.9905976366134032,-0.9919435549632347,0.1038141695121761,0.17181779391261667,1.2139566968545812,0.18872147040442677,-0.9037321296858443,-0.9020255433002987,-0.4525104397478443,-0.9040221566228774,0.5546118007471457,-0.5559834011624268,-0.7980000136308543,-0.5613102723920357,-0.9794125263928168,-0.8198817412936177,-0.7177257886732217,2.588749650563588,-0.808102986529796,1.1567143857154891,0.3393304393937594,0.47411444608343595,-0.5488516311709433,-0.9012065849388785,-0.7975676617042203,-0.9824375534780122,-0.9256013144446652,-0.9817685942925444,-0.8366659497808215,0.004820614075303359,4.956897933099306,1.1077785920073806,-0.0005268401694141356,-0.7106279133699318
1,30.0,-0.3101491982416938,-0.5838275807521879,-0.5289611854134358,-0.6147796744372079,-0.5625111496337133,6.713118072763488,0.02952917610542993,-0.5204918276567232,-0.37255900279194987,-0.7610791600225694,-0.5627507331642028,-0.7373023375179804,-0.6698946603007492,3.5777139151418393,-0.22315786549629246,-0.5939153110961269,-0.5467957046708478,-0.6375534369047976,-0.680050313075265,-0.6802943141413773,-0.6754858412014045,5.275565773455224,-0.42314614069998535,-0.6209736107546684,-0.3856487014291663,-0.8880884661115189,-0.5484211119891006,-0.8381389988478548,-0.8054810410712603,1.2824541445475701,-0.49902614020348685,-0.6524556509895765,-0.28645035608499436,-0.48618830450907435,-0.5331267796744257,-0.5688827599799409,-0.6030215856883194,8.716547405237732,0.03623174138301522,-0.48974471414415877,-0.09253918696706649,-0.389479577400007,0.8401475638842659,-0.10769855744373706,-0.897112637359409,0.5617640810318786,-0.2868206855619402,-0.8881912064074513,-0.032405728588536284,-0.7060296045552317,0.7292280779963453,-0.4461329535131974,-0.9753710049695675,-0.856130746859265,0.039907659918384616,0.19339223702775857,-0.8028460878776112,0.6317690715794968,-0.2565512711782064,-0.029644174867705955,-0.5921578190605323,0.7494274797280371,-0.7719756969612955,-0.9780674349272199,-0.910083193838939,-0.9832012317407959,-0.8595643570975743,-0.5462127462368948,0.5630809554799888,0.030314907423891823,-0.7590590832418934,0.5405920488472737
1,40.0,-0.9631495407493006,-0.969424971247285,-0.9634273627438497,-0.9677878560968726,-0.9969676290850551,-0.7252826870565081,-0.9450952654058361,-0.9613320391192574,-0.9681744977305764,-0.9836729036616884,-0.9673434268102157,-0.9783671812919522,-0.997832451781149,-0.8557096705163175,-0.9611299715462931,-0.9671444184234071,-0.9264716083914567,-0.927045512185001,-0.9345657751535374,-0.9279843291995264,-0.9942360622933352,-0.13133596046585064,-0.8622124982948024,-0.9151125495437525,-0.9551619320106284,-0.9902878845860406,-0.9523096576298005,-0.9804832110215383,-0.9981347696981473,-0.9265064236319116,-0.9686313115618717,-0.9589583949813497,-0.9365364190746605,-0.9394157958663923,-0.9421944275087638,-0.9409831689005078,-0.9953894280332082,-0.3357332699341237,-0.8938061509195732,-0.9328203850496583,0.0059493910523178714,-0.4417791756797635,4.021242376102234,0.011490231282075856,-0.8417555948343031,-0.8676517784578637,-0.07223907085956469,-0.8171158474837156,0.02258470485089556,-0.5554836741731249,-0.8621167236643499,-0.3128484907597685,-0.9574997233635311,-0.8357379181428056,-0.21678489996901154,6.024668319174239,-0.787667607774589,0.02637440701894216,2.5688096320678446,-0.014069588424906123,-0.6175962354502499,-0.8608765542262575,-0.6977013701011808,-0.9671223043908894,-0.876335023257807,-0.9748468415570337,-0.8451565893051141,-0.09004315163940595,11.181332582948142,0.2537986782464592,-0.5455947207749732,-0.8692941370811639
1,50.0,-0.8252334800905491,-0.843662212750614,-0.7761483602942979,-0.811123241681455,-0.9881876002541407,-0.8758766569479631,-0.7250904481501101,-0.7768181970748382,-0.9077994045530315,-0.9491969733883595,-0.8893806380414951,-0.9318390730018606,-0.993758722386615,-0.9597887749577038,-0.8607662934904114,-0.8960459237743087,-0.5670116198434868,-0.5176212617315757,-0.48951678871104803,-0.4751142489030746,-0.9737386411717683,-0.20433801971788765,-0.11916145428556744,-0.38920325482498513,-0.9352592296788702,-0.9837292579816145,-0.9223185527240636,-0.9714808372065741,-0.9979247819036796,-0.9850581890193684,-0.9303441811503608,-0.9394502635447007,-0.6310058567902826,-0.6003150197424846,-0.5429976515669586,-0.5695436706900193,-0.977209109310931,-0.5408399891776573,-0.2885721528299358,-0.5156529129968345,0.053002219228368126,-0.6825487319005705,-0.5345930224256756,0.25968040504174067,-0.2699035721642341,-0.9043126125463438,0.11592445574275657,0.5900286407045994,0.22406986779701962,-0.4875928351424066,-0.8739932094820548,-0.2284439631275729,-0.7033792837939615,-0.8526402552529285,2.0866545745488474,-0.017707367857331752,-0.7965905427152592,-0.4848226479202811,-0.6545949138113794,0.16328631777667868,-0.5695835138125405,-0.8940738461488762,-0.6569955926388987,-0.6813519153651842,-0.8666698176157938,-0.721256258159187,-0.8559694671465439,0.6935951796439812,1.4489146463412332,0.2190489682440823,-0.6980950402275194,-0.9114174149436342
1,60.0,-0.9903706024673578,-0.9926643150500271,-0.9890713266384159,-0.9910579314413939,-0.9983305533320258,-0.9852449688216092,-0.9575873083283202,-0.9884720361789118,-0.9919764546356679,-0.9959678659062644,-0.9907973683068788,-0.9943457325902241,-0.9989073629580848,-0.989645592767442,-0.9707849934803834,-0.9910838742186175,-0.9789468442548412,-0.9778927970902535,-0.9787765071741378,-0.9793712925585875,-0.9952983178484666,-0.9291417963021824,-0.8990440105442695,-0.9721063429805157,-0.9798413002133853,-0.9962723800223849,-0.9760827973380186,-0.9904068032234413,-0.9985640277410393,-0.9949413539326295,-0.976661121923801,-0.9819318346875334,-0.9840726480613704,-0.9844571763650536,-0.983552506584007,-0.9853375650215865,-0.9979060141608012,-0.9672910759906009,-0.9183283493722613,-0.9794199250894329,0.04016542378016761,-0.8040805661219773,-0.07671360590726897,0.11211945995184085,-0.6710777997600692,-0.794639754698781,-0.10297924290292128,1.4764952769465924,0.27361059398028453,-0.8284451456315158,-0.7340772377314764,-0.27276938727921723,-0.6182529185681654,-0.8390050083368312,-0.5535114398386909,-0.23839349512550662,-0.8027470758698179,-0.1320483642697249,-0.4919525841999185,0.05530106178767733,-0.828500893509622,-0.7820991486955899,-0.6909792176500695,-0.48648919723839396,-0.8864559696925514,-0.6382367357867619,-0.8563801293821595,-0.03990124284076295,0.2181453409120469,0.6382868866516973,-0.7311255885276643,-0.7610627885545773
1,70.0,-0.9829716661815766,-0.986439247179069,-0.9820507185027467,-0.9863709056311254,-0.9993294305742487,-0.979939152474617,-0.9448505536770812,-0.9823817846517532,-0.9830858183541753,-0.9915110336158186,-0.9804245350293613,-0.9870726152671087,-0.9994771096280293,-0.9886946053994008,-0.9601397797633395,-0.9813729402391284,-0.9650668615667534,-0.9670086175559883,-0.9666713750341265,-0.9675522569767255,-0.9987867727104476,-0.910263490366762,-0.8644704502295295,-0.961177421066618,-0.9722715747572456,-0.9938403690256209,-0.955853950170301,-0.9825558982012859,-0.9991878021329149,-0.9935112637279477,-0.9689526235500996,-0.9680589991473091,-0.9727773774735969,-0.975482409478776,-0.9738532035838076,-0.9744863303052699,-0.9991062976746944,-0.9498012683763769,-0.8863623009911361,-0.9716653387341762,-0.0874874941169101,-0.6849905526949011,-0.036541941875016054,0.11222086072957539,-0.6499594792149689,-0.9365698952511544,-0.1756890743829874,1.5162307013978558,0.13154845735484155,-0.7983644986562215,-0.9443383714501633,-0.3459386786682232,-0.5953322482084582,-0.8413952608989406,-0.5683196743017932,1.738659146027895,-0.8169486944681997,0.19721154054071358,0.15912428526603395,0.1104786054813959,-0.8221970833336555,-0.9322218887949084,-0.7148002296979752,-0.5344415682723573,-0.8813044614645339,-0.6540123160909281,-0.8456350076078786,-0.23745024169109555,4.978458776040651,0.829988485323665,-0.6426950725366556,-0.9413948058721325
1,80.0,-0.963218898248947,-0.9717608721613428,-0.9636182784171431,-0.9684364654278991,-0.9962985839218029,-0.9981621211455413,-0.7124038719992448,-0.9634202845640645,-0.9678486424283836,-0.9844186069817132,-0.9682316269727035,-0.9794380151537304,-0.9971248715586637,-0.9988591388505819,-0.8129749148401627,-0.9687055519760231,-0.9236620816910524,-0.930788804528164,-0.9377146404320095,-0.9326217145331028,-0.9941801918036869,-0.9927071599547975,-0.27075703191432937,-0.9184371883853268,-0.9556175322115336,-0.9903586643937142,-0.9547484844059463,-0.9822718276540622,-0.9971842260578527,-0.9989007417434819,-0.8738824226873145,-0.9637240426477656,-0.9321796348991014,-0.9398354764694178,-0.9415580104896939,-0.9420963052723329,-0.9952629217550845,-0.9953174597543052,-0.40012971964791294,-0.9322826975184546,0.028804106003360905,-0.8812284893728913,-0.9654812891659978,-0.029145422600646075,-0.7584080920589387,-0.7844962156618178,-0.12638261590373812,38.60337534796639,0.10139184048977999,-0.9197207086960076,-0.807580911199566,-0.37209839088334223,25.79225919962957,-0.8427501527537252,-0.05306088636063783,-0.9518042117370351,-0.7908512441973553,0.09607636034966521,-0.978726915510125,-0.010757107082752319,-0.9305761917828633,-0.7687881704356728,-0.7190806185738478,25.34634268806076,-0.8855675237076798,18.69404443821876,-0.8487064931894606,-0.008145637644333075,-0.8987138058996667,0.19841470971790579,-0.9001015716460918,-0.8631261662188794
1,90.0,-0.9720909015966287,-0.9768187056195935,-0.9743346074501751,-0.9752346531024673,-0.992643448085305,-0.88464930882202,-0.9951179725010278,-0.9720513523285587,-0.9652786370714471,-0.9816667428894207,-0.9610272400743045,-0.9731440974614084,-0.9972823173660604,-0.916348151851674,-0.9953257941408563,-0.964172302821601,-0.9836334142994893,-0.9816214396130548,-0.9843926892322504,-0.9821281975367274,-0.9936389439233427,-0.9373919009897106,-0.9825060874844984,-0.983780877655913,-0.9530415280953851,-0.986733823119005,-0.9229503748486577,-0.9687376345612055,-0.9977998036935876,-0.9581866177377302,-0.9869315117967903,-0.9417825291551027,-0.9814319804340395,-0.9799315120179176,-0.9844575621025982,-0.9837741251500264,-0.9930126696815926,-0.9129076016290242,-0.9903366043309653,-0.982236867556829,0.05822966741912574,2.7760161775185694,1.3325570253500083,0.014460795514910568,-0.6149576012703877,-0.9029256064582933,-0.18714450035339475,-0.8939578333832078,-0.05350109209424971,2.6133232831136426,-0.8607436766520286,-0.22230562326138548,-0.9251330385345032,-0.8371413982249776,-0.8384551692795111,-0.39227499883210143,-0.7673787392445002,0.5492367262715918,0.6501815454139266,-0.06650950107606089,-0.4245217765402523,-0.8975490887335894,-0.6577445182120479,-0.9771811359526352,-0.876201715711861,-0.9946734160016147,-0.8389247484495004,-0.8142563032245586,-0.20445723707008412,0.4829822357821251,0.5471890274825622,-0.2795243586142361
