,Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Acc_1,Acc_2,Acc_3
0,1714644424.6067293,29507.901311862628,41740.921645274364,-5616.971029874209,-4395.604657602866,14244.00678205571,-26388.000117301955,-6017.156662602028,13399.200248622925,-0.006,1.002,-0.084
1,1714644425.0917957,29424.149325388593,41818.99628865675,-5438.224129465119,-3802.456414992382,14743.009477020441,-26209.76730701534,-5699.448966914292,13700.702929580562,-0.006,1.002,-0.084
2,1714644425.091853,29239.07688129865,41696.35226683048,-5550.8098662865,-3596.4850898367276,15088.858018977407,-23989.255605847313,-4429.691067897209,14818.513669790467,-0.006,1.002,-0.084
3,1714644425.091887,29310.244835644346,41600.128006950385,-5749.114543093985,-4163.839419345787,14628.009751797887,-23965.138073580038,-4618.473901566733,14633.552984422802,-0.006,1.002,-0.084
4,1714644425.0919273,29481.481549916454,41686.025760892124,-5673.185667179307,-4440.621070935854,14224.694874846326,-26133.480803189374,-5880.431041768914,13523.453596049976,-0.006,1.002,-0.084
5,1714644425.0919373,29442.410700608576,41812.55898625362,-5461.335833231907,-3923.580518195691,14621.572449394758,-26526.469174202583,-5896.971332665841,13529.01918041935,-0.006,1.002,-0.084
6,1714644425.0919428,29229.15270676049,41716.06650544006,-5532.704953277702,-3573.1945721142974,15085.304091609014,-24340.11093856227,-4588.522563996621,14680.67046173459,-0.006,1.002,-0.084
7,1714644425.091948,29254.07490182816,41583.498309075636,-5737.715153421778,-4057.445115738525,14732.124177470707,-23755.299896633613,-4449.986451862628,14784.315500773848,-0.006,1.002,-0.084
8,1714644425.0919528,29462.01318049588,41666.132708326906,-5696.833812813022,-4439.101152312894,14245.414941956395,-25812.77797374463,-5699.739539592211,13684.028528216902,0.008,1.002,-0.148
9,1714644425.0919583,29481.79447433883,41801.00313437023,-5484.536943976515,-4024.4092374335814,14513.278247508795,-26741.560011096004,-6034.434561065979,13405.324626603679,0.008,1.002,-0.148
