,Timestamp,Channel_1,Channel_2,Channel_3,Channel_4,Channel_5,Channel_6,Channel_7,Channel_8,Acc_1,Acc_2,Acc_3
0,1714643704.8420887,20928.43007188202,41198.087179432776,-12927.13140572684,-13117.814137675065,3876.6642065840015,-804.8192626022415,-14991.180895707716,-2400.398540544336,0.046,0.49,-0.046
1,1714643704.842271,20798.432326129954,42050.0239193468,-13077.871570333431,-13135.382608816935,3926.4191897415153,676.5426011732342,-14687.599502515735,-1539.4987511037293,0.046,0.49,-0.046
2,1714643704.8423307,20976.978060838945,40827.11527670804,-13181.60601635051,-13646.611707998718,3554.1955893272866,-116.16201593423081,-15179.874322399417,-2145.7451159650227,0.046,0.49,-0.046
3,1714643704.8423557,21122.71143468755,39825.93593906593,-13038.465444858724,-13685.503743350953,3454.439753823251,-1754.3884222970514,-15550.287431512766,-3127.8584155867597,0.046,0.49,-0.046
4,1714643704.8423653,20953.128749505133,40893.701123440405,-12938.329629698948,-13195.061766512605,3804.6468859490024,-1235.425619533732,-15104.459536607212,-2684.57861954911,0.046,0.49,-0.046
5,1714643704.8423743,20787.479971346853,42033.3718697276,-13048.076694974507,-13081.067869790539,3947.139256851585,389.74736806718926,-14690.035842661364,-1703.5158519167724,0.046,0.49,-0.046
6,1714643704.842388,20938.734226075918,41090.08355022473,-13157.644946294422,-13559.551663345297,3612.757159800191,-12.673439106159105,-15092.881332979363,-2081.50620240047,0.046,0.49,-0.046
7,1714643704.8423972,21115.71533867304,39801.30431667618,-13086.097012292983,-13748.580366203829,3409.468043979173,-1782.68573077747,-15592.733394233393,-3184.743605225516,0.056,0.736,-0.07200000000000001
8,1714643704.8424072,21020.34044508224,40555.69804378725,-12944.275193724061,-13299.891448007995,3717.11745466202,-1733.6236516980712,-15279.004309058704,-3036.328022042277,0.056,0.736,-0.07200000000000001
9,1714643704.8424163,20829.881230578572,41893.15937675946,-12984.977720377174,-13065.600462627466,3941.193692826473,-133.68578358719154,-14789.389346765203,-2043.4858850819928,0.056,0.736,-0.07200000000000001
10,1714643704.8424258,20902.90437971406,41293.52912825694,-13140.903489697397,-13490.551828211765,3662.9591778468107,-111.87048099881184,-15049.988335369628,-2152.8082672129,0.056,0.736,-0.07200000000000001
11,1714643704.842435,21114.46364098354,39839.391689228025,-13084.934721581307,-13792.278026613954,3382.0201017880563,-1920.7971597668125,-15616.247429400377,-3305.84535668437,0.056,0.736,-0.07200000000000001
12,1714643704.8424437,21066.049762493345,40234.43642073112,-12914.457966620681,-13403.84941146963,3639.668660124381,-2355.784458611543,-15422.86013637306,-3456.1161346573995,0.056,0.736,-0.07200000000000001
13,1714643704.842453,20865.040524606768,41662.9364088698,-12946.443312936224,-13086.141715781894,3932.5435677222695,-859.8045539622968,-14867.911025036698,-2495.393454479391,0.056,0.736,-0.07200000000000001
14,1714643704.8424623,20877.736315457383,41447.28677836499,-13125.21256508977,-13444.95426952294,3716.826881984101,-419.96692657076443,-14977.009889723051,-2343.7145166056775,0.056,0.736,-0.07200000000000001
15,1714643704.8424723,21112.161411304645,39933.80545780724,-13084.01830005864,-13816.373207136776,3384.5682006559614,-2109.3117725028724,-15573.041507368269,-3451.6234340218825,0.056,0.736,-0.07200000000000001
16,1714643704.8424819,21125.61716146674,39936.8229433087,-12894.40845184427,-13503.538191740297,3566.824324944535,-2975.2630561903784,-15529.008570791313,-3877.3794624065713,0.056,0.736,-0.07200000000000001
17,1714643704.842491,20910.414565851042,41378.801033353935,-12894.40845184427,-13109.83456490452,3903.195727252451,-1670.882305012024,-14956.602747035355,-3003.8285856042608,0.05,0.85,-0.084
18,1714643704.8425,20881.647870737062,41578.80444274002,-13065.891035305385,-13369.494780241821,3790.0064933307763,-835.3070420392802,-14907.965351100607,-2581.8947055214294,0.05,0.85,-0.084
19,1714643704.8425095,21108.249856024966,40089.55241317182,-13085.5382186816,-13810.49469834503,3425.024858120067,-2302.699065530189,-15500.912428010992,-3560.7222987082364,0.05,0.85,-0.084
20,1714643704.8425186,21165.76089450847,39710.44447546536,-12892.061518676463,-13621.913030375605,3508.3074579605413,-3505.245268970164,-15610.503031075363,-4196.495317994991,0.05,0.85,-0.084
21,1714643704.842528,20973.401781726097,41089.05536997979,-12841.032486084996,-13195.508801401711,3877.982959506865,-2427.5335583130786,-15053.6540214603,-3429.1152273553885,0.05,0.85,-0.084
22,1714643704.84255,20882.161960859536,41673.97817063072,-12989.179848334772,-13256.797284698163,3860.7274127873675,-1232.4304857767208,-14852.108341706795,-2760.932178608439,0.05,0.85,-0.084
23,1714643704.8425603,21074.31990794181,40318.63544209426,-13062.158293981349,-13730.318990983844,3471.0694516979997,-2332.8068653114874,-15397.245037227278,-3531.0615338160437,0.05,0.85,-0.084
24,1714643704.84257,21186.749182552005,39566.745110362186,-12888.999329686087,-13714.069272764835,3449.120038642888,-3826.7080577263905,-15660.503883421885,-4371.420070102224,0.05,0.85,-0.084
25,1714643704.8425791,21002.101421606712,40786.0774738881,-12802.7215960886,-13240.748732179252,3831.714848484379,-3057.0257374078915,-15141.608135891931,-3760.0998592495753,0.05,0.85,-0.084
26,1714643704.842589,20857.485634980876,41709.71861001475,-12920.448234134703,-13193.47479265628,3912.941087834965,-1586.2362487597763,-14804.186201594615,-2887.1971830364687,0.05,0.85,-0.084
27,1714643704.8425984,21022.35210208322,40601.09443677598,-13008.514107288613,-13711.878801808216,3560.2976155635856,-2221.1375500127733,-15257.390172170422,-3373.548790639495,0.036000000000000004,0.908,-0.096
28,1714643704.8426075,21185.162208695678,39549.37780492041,-12885.98184418462,-13806.91841923218,3422.6555732078045,-3828.3397350716277,-15657.15112175359,-4315.808929897419,0.036000000000000004,0.908,-0.096
