,Timestamp,Engagement,Emotion,Valence,Arousal,Dominance
0,1700233487.1927307,2.812065972730382,Deseo,2,1,1
1,1700233497.542242,4.060158194546215,Deseo,2,1,1
2,1700233507.88861,5.848950416486389,Admiración,1,1,1
3,1700233518.2354658,4.852676595703918,Deseo,2,1,1
4,1700233528.564391,6.909786299887032,Deseo,2,1,1
5,1700233538.8964465,2.6637250130783263,Deseo,2,1,1
6,1700233549.241395,1.9636799943110113,Deseo,2,1,1
7,1700233559.5731335,2.008931945100282,Admiración,1,1,1
8,1700233569.900027,1.0444111044889652,Deseo,2,1,1
9,1700233580.2207644,0.44690283313048096,Deseo,2,1,1
10,1700233590.5484734,0.044995740189815114,Admiración,1,1,1
