Datetime,valueBVP
2023-11-17 15:13:32.273590,11.47209
2023-11-17 15:13:32.289210,14.61854
2023-11-17 15:13:32.304840,20.523
2023-11-17 15:13:32.320470,29.86784
2023-11-17 15:13:32.336090,41.67842
2023-11-17 15:13:32.351720,53.8034
2023-11-17 15:13:32.367340,65.055
2023-11-17 15:13:32.382970,73.93461
2023-11-17 15:13:32.398590,80.47355
2023-11-17 15:13:32.414220,86.72477
2023-11-17 15:13:32.429850,94.59377
2023-11-17 15:13:32.445470,105.4468
2023-11-17 15:13:32.461100,119.0326
2023-11-17 15:13:32.476720,134.829
2023-11-17 15:13:32.492350,151.7512
2023-11-17 15:13:32.507970,168.8307
2023-11-17 15:13:32.523600,184.6445
2023-11-17 15:13:32.539230,196.6105
2023-11-17 15:13:32.554850,200.7782
2023-11-17 15:13:32.570480,192.6592
2023-11-17 15:13:32.586100,169.1726
2023-11-17 15:13:32.601730,130.2478
2023-11-17 15:13:32.617350,79.50118
2023-11-17 15:13:32.632980,23.1924
2023-11-17 15:13:32.648610,-32.08997
2023-11-17 15:13:32.664230,-82.01154
2023-11-17 15:13:32.679860,-125.4427
2023-11-17 15:13:32.695480,-164.2975
2023-11-17 15:13:32.711110,-202.3206
2023-11-17 15:13:32.726730,-243.0547
2023-11-17 15:13:32.742360,-288.4776
2023-11-17 15:13:32.757990,-337.8305
2023-11-17 15:13:32.773610,-387.1666
2023-11-17 15:13:32.789240,-429.5888
2023-11-17 15:13:32.804860,-456.8173
2023-11-17 15:13:32.820490,-461.7333
2023-11-17 15:13:32.836110,-441.5276
2023-11-17 15:13:32.851740,-399.3116
2023-11-17 15:13:32.867370,-343.6453
2023-11-17 15:13:32.882990,-285.8447
2023-11-17 15:13:32.898620,-236.1157
2023-11-17 15:13:32.914240,-200.4788
2023-11-17 15:13:32.929870,-179.3898
2023-11-17 15:13:32.945490,-168.8872
2023-11-17 15:13:32.961120,-163.0904
2023-11-17 15:13:32.976750,-156.4981
2023-11-17 15:13:32.992370,-145.5195
2023-11-17 15:13:33.008000,-128.4574
2023-11-17 15:13:33.023620,-104.8103
2023-11-17 15:13:33.039250,-74.67117
2023-11-17 15:13:33.054870,-38.48232
2023-11-17 15:13:33.070500,2.701503
2023-11-17 15:13:33.086130,46.62403
2023-11-17 15:13:33.101750,89.8709
2023-11-17 15:13:33.117380,128.575
2023-11-17 15:13:33.133000,159.9812
2023-11-17 15:13:33.148630,183.7706
2023-11-17 15:13:33.164250,202.2009
