Subject,Timestamp,Valence,Arousal,Dominance,emo_similarity,emo_spheric,fear_metric,fear_spheric,emo_cubic,fear_cubic
2,130.0,5.62819999999999,6.495999999999998,8.154499999999999,0.7117138712554785,Joy,0.3786120437790917,Low Fear,Admiration,Low Fear
3,0.0,4.739699999999997,3.189199999999998,3.8486999999999973,0.8387609157195568,Sadness,0.46599493211201976,Low Fear,Admiration,Medium Fear
3,10.0,4.763499999999997,3.693000000000003,3.4319999999999946,0.7655590546238993,Sadness,0.5446381774563458,Medium Fear,Admiration,Medium Fear
3,20.0,3.6697999999999964,3.357599999999999,3.583399999999999,0.913063059071507,Sadness,0.5806297062773809,Medium Fear,Admiration,Medium Fear
3,30.0,4.94720000000001,1.5912000000000004,7.012899999999998,0.8091259277619633,Sadness,0.2137193813426419,No Fear,Sadness,No Fear
3,40.0,5.560999999999999,7.523999999999989,4.5705,0.9814911879686876,Admiration,0.6766876279401146,Medium Fear,Admiration,Medium Fear
3,50.0,5.159799999999999,6.6994999999999925,4.336999999999998,0.9640322348925298,Admiration,0.7443598358342701,Medium Fear,Admiration,Medium Fear
3,60.0,4.496200000000005,1.3751,5.054600000000002,0.898813167541362,Sadness,0.33299014975532387,Low Fear,Sadness,Low Fear
3,70.0,4.644900000000006,1.6000999999999999,4.6586,0.8864450021934558,Sadness,0.3498783233673745,Low Fear,Sadness,Low Fear
3,80.0,4.627799999999999,5.411099999999999,4.065699999999997,0.9563595496763209,Hate,0.8660214315520092,High Fear,Admiration,Medium Fear
3,90.0,4.999199999999997,6.459199999999997,4.294299999999998,0.95012364780106,Admiration,0.7804476694928035,High Fear,Admiration,Medium Fear
3,100.0,3.9238999999999944,2.6840999999999986,3.703799999999999,0.9187585783259895,Sadness,0.503619352053184,Medium Fear,Sadness,Low Fear
3,110.0,5.618200000000004,6.444299999999999,8.03219999999999,0.7135279843633273,Joy,0.37834046407436256,Low Fear,Admiration,Low Fear
3,120.0,3.8177999999999965,2.5310999999999986,3.1839,0.8929544291765614,Sadness,0.5296596152287669,Medium Fear,Sadness,Low Fear
3,130.0,4.926800000000011,1.6205000000000005,7.131599999999999,0.8054640275308251,Sadness,0.21234014319388894,No Fear,Sadness,No Fear
3,140.0,4.123799999999997,2.6887999999999983,5.102499999999997,0.955533360867324,Sadness,0.38317736716636475,Low Fear,Sadness,Low Fear
4,0.0,5.630899999999998,2.6228000000000002,5.656899999999999,0.7425298350174973,Sadness,0.18765537195832446,No Fear,Sadness,Low Fear
4,10.0,2.2843999999999993,5.238800000000007,7.0909000000000075,0.7548841943994089,Sadness,0.5463537492932427,Medium Fear,Sadness,Medium Fear
4,20.0,2.726099999999997,4.649100000000007,5.368599999999999,0.8982599058260837,Sadness,0.6258465065458856,Medium Fear,Sadness,Medium Fear
4,30.0,4.8947999999999965,3.887600000000002,3.7795999999999963,0.7601672835244662,Sadness,0.5237012426409141,Medium Fear,Admiration,Medium Fear
4,40.0,5.825099999999999,3.6694,2.8415999999999997,0.6789459447302968,Love,0.5001860883534042,Medium Fear,Love,Medium Fear
4,50.0,6.033299999999997,4.039900000000003,4.278600000000002,0.8261118594620989,Desire,0.3465754177115623,Low Fear,Desire,Low Fear
4,60.0,5.736299999999993,4.6980999999999975,4.6714,0.9276020109357834,Desire,0.3421413683214581,Low Fear,Admiration,Medium Fear
4,70.0,6.100599999999999,4.485699999999998,3.466499999999995,0.8127876997937742,Love,0.4923528240290664,Low Fear,Desire,Low Fear
4,80.0,5.7816,3.5795999999999992,2.8617999999999997,0.6613060154575755,Love,0.49563034147878016,Low Fear,Love,Medium Fear
4,90.0,6.177599999999997,3.7671999999999968,4.823000000000005,0.8435197930095069,Desire,0.22894542821459993,No Fear,Desire,Low Fear
4,100.0,5.767099999999999,3.5385999999999984,2.9660999999999977,0.6476367764666318,Love,0.486342360738582,Low Fear,Love,Medium Fear
4,110.0,5.950199999999995,3.761899999999997,5.672300000000003,0.7795790094892434,Desire,0.07565486147186214,No Fear,Admiration,Medium Fear
4,120.0,5.406499999999997,2.7261999999999977,3.101399999999997,0.7207995289247305,Sadness,0.45176950550676753,Low Fear,Sadness,Low Fear
4,130.0,5.4927999999999955,2.502999999999997,3.011599999999998,0.7193919545261049,Sadness,0.4427113133252616,Low Fear,Sadness,Low Fear
4,140.0,6.143099999999999,3.7671999999999968,5.651600000000002,0.816987402586402,Desire,0.07892373546053169,No Fear,Desire,Low Fear
4,150.0,4.410000000000002,4.129800000000002,6.845200000000002,0.7430937154596625,Sadness,0.3039067490044717,Low Fear,Admiration,Low Fear
4,160.0,5.915700000000002,4.034299999999999,3.4374999999999956,0.7230764973442537,Desire,0.4714070591944084,Low Fear,Admiration,Medium Fear
4,170.0,5.098200000000004,3.360600000000003,2.3616000000000033,0.6753318175817611,Sadness,0.5535195909911398,Medium Fear,Love,Medium Fear
4,180.0,5.163800000000001,3.5660000000000007,3.9123999999999994,0.7484934937678467,Sadness,0.4478853500854182,Low Fear,Admiration,Medium Fear
4,190.0,5.453900000000001,4.884800000000001,4.739699999999996,0.9235938453193356,Desire,0.3920188053289277,Low Fear,Admiration,Medium Fear
4,200.0,5.4994999999999985,3.0491999999999977,2.908,0.6767085622366369,Sadness,0.47730397773146477,Low Fear,Love,Medium Fear
4,210.0,5.585100000000004,4.152700000000005,3.0242999999999984,0.7220204198555864,Love,0.5449649358814455,Medium Fear,Admiration,Medium Fear
6,0.0,6.860400000000009,1.5193999999999996,4.079399999999994,0.72953443907442,Desire,0.2831547836168809,Low Fear,Desire,No Fear
6,10.0,4.179799999999999,3.4640000000000013,3.3093000000000017,0.8432348895440331,Sadness,0.5744982266209867,Medium Fear,Admiration,Medium Fear
6,20.0,5.156699999999996,3.955199999999999,3.577800000000003,0.6772286922100252,Sadness,0.5229131139216142,Medium Fear,Admiration,Medium Fear
6,30.0,5.5473,5.736000000000005,5.687800000000001,0.8957633694839203,Joy,0.4191254003924594,Low Fear,Admiration,Medium Fear
6,40.0,6.004099999999998,7.142399999999997,6.804299999999991,0.8738720199005601,Joy,0.4587503580688399,Low Fear,Joy,Low Fear
6,50.0,5.913299999999989,5.7528,8.4547,0.6613046590381279,Joy,0.306338073850615,Low Fear,Admiration,Low Fear
6,60.0,3.9637000000000002,5.897700000000004,4.716300000000001,0.9572506947551185,Hate,0.8674167594723805,High Fear,Admiration,Medium Fear
6,70.0,5.287400000000002,7.919099999999997,6.112400000000004,0.9652597130606387,Admiration,0.5902065911983144,Medium Fear,Admiration,Low Fear
6,80.0,3.9723000000000024,5.359299999999996,3.140699999999999,0.9349439416260148,Hate,0.8358089634760071,High Fear,Admiration,Medium Fear
6,90.0,5.7422,4.449800000000002,4.913499999999996,0.8999203074277918,Desire,0.2299105240484379,No Fear,Admiration,Medium Fear
6,100.0,5.240200000000004,6.220199999999995,3.1419999999999972,0.9284572406453944,Love,0.7618150776326789,High Fear,Admiration,Medium Fear
6,110.0,5.769199999999999,3.7671999999999968,5.491400000000003,0.7507286703028572,Desire,0.11223218772399002,No Fear,Admiration,Medium Fear
6,120.0,5.515000000000004,4.862099999999997,2.9724999999999984,0.831110456215927,Love,0.6235811337904438,Medium Fear,Love,Medium Fear
6,130.0,4.783000000000003,3.547000000000001,3.419299999999998,0.773604056746206,Sadness,0.5293967530338991,Medium Fear,Admiration,Medium Fear
6,140.0,6.385699999999998,4.4031,3.550999999999994,0.8312057214663491,Desire,0.45295143035791635,Low Fear,Desire,Low Fear
8,0.0,5.679200000000003,6.9979999999999976,5.045600000000006,0.9732845559077241,Admiration,0.6132244389168259,Medium Fear,Admiration,Medium Fear
8,10.0,5.437300000000004,4.220700000000002,2.5526999999999993,0.7332696848364573,Love,0.5879252391577154,Medium Fear,Love,Medium Fear
8,20.0,5.3058000000000005,3.8623999999999996,2.4185,0.6780027691174348,Love,0.5743847128715149,Medium Fear,Love,Medium Fear
8,30.0,4.718500000000001,4.579599999999997,5.388899999999999,0.8888793080219519,Sadness,0.34153510141566423,Low Fear,Admiration,Medium Fear
8,40.0,4.280500000000003,4.205499999999999,4.558700000000001,0.9617817902251095,Sadness,0.5584011816007057,Medium Fear,Admiration,Medium Fear
8,50.0,4.8206000000000016,3.9237999999999977,5.562600000000001,0.8616285578815313,Sadness,0.2591948996619313,Low Fear,Admiration,Medium Fear
8,60.0,5.322700000000002,3.8770999999999973,4.979600000000002,0.7421111110743218,Sadness,0.2513201327719902,Low Fear,Admiration,Medium Fear
8,70.0,5.509700000000002,3.8790999999999967,6.0104000000000015,0.6599978747456534,Desire,0.09338079059865646,No Fear,Admiration,Low Fear
8,80.0,5.327000000000002,4.246299999999998,4.9933000000000085,0.699000323057948,Desire,0.22777793331494833,No Fear,Admiration,Medium Fear
8,90.0,5.376700000000003,3.9760999999999966,4.668200000000002,0.7006600067280112,Sadness,0.3179959749987193,Low Fear,Admiration,Medium Fear
8,100.0,4.520600000000001,3.4517000000000024,6.224400000000003,0.8529253927494126,Sadness,0.274007801476386,Low Fear,Admiration,Low Fear
8,110.0,5.879799999999998,3.6545999999999976,5.990300000000002,0.732988100365023,Desire,0.05832723386104584,No Fear,Admiration,Medium Fear
8,120.0,5.139500000000002,3.991299999999999,5.942300000000004,0.7215004231999689,Sadness,0.16415729673921714,No Fear,Admiration,Medium Fear
8,130.0,4.9282,3.980200000000003,6.5695000000000014,0.7060436258569017,Sadness,0.21725666147380443,No Fear,Admiration,Low Fear
8,140.0,4.314400000000003,4.189600000000004,4.756400000000002,0.9856453877679593,Sadness,0.520059777528761,Medium Fear,Admiration,Medium Fear
9,0.0,5.0541,5.141,4.914699999999998,0.9666812130594971,Love,0.6942978162298441,Medium Fear,Admiration,Medium Fear
9,10.0,5.789900000000002,5.990999999999999,6.544300000000002,0.815180910996435,Joy,0.37310009651275006,Low Fear,Admiration,Low Fear
9,20.0,5.451000000000001,7.121299999999998,4.9065999999999965,0.9886160097056857,Admiration,0.6554193809481994,Medium Fear,Admiration,Medium Fear
9,30.0,5.203900000000004,4.293199999999999,5.229500000000007,0.7307343569670084,Sadness,0.17400349208405844,No Fear,Admiration,Medium Fear
9,40.0,4.831099999999998,6.1724999999999985,5.480400000000002,0.9586145653633709,Admiration,0.6271354267713896,Medium Fear,Admiration,Medium Fear
9,50.0,5.9512,4.3861,4.718100000000005,0.9076554733034115,Desire,0.2809931999246212,Low Fear,Admiration,Medium Fear
9,60.0,5.101999999999999,4.414199999999999,4.609400000000002,0.7404296998851858,Sadness,0.4224630073471668,Low Fear,Admiration,Medium Fear
9,70.0,5.6753,4.100600000000001,5.2186,0.7946985429163298,Desire,0.14087228062797622,No Fear,Admiration,Medium Fear
9,80.0,5.0071999999999885,6.248399999999999,9.0,0.6489633346007719,Admiration,0.3758843487594462,Low Fear,Admiration,Low Fear
9,90.0,3.7632999999999965,3.551099999999999,4.028699999999999,0.9440537477527945,Sadness,0.5657077284985386,Medium Fear,Admiration,Medium Fear
9,100.0,3.4204000000000008,3.119299999999998,3.7283999999999993,0.942346494931614,Sadness,0.5649374961352752,Medium Fear,Admiration,Medium Fear
9,110.0,4.8331,6.323900000000005,5.1672,0.9922244803729258,Admiration,0.692376671452325,Medium Fear,Admiration,Medium Fear
9,120.0,4.8831,5.404499999999998,5.162999999999998,0.9479484059126229,Admiration,0.6515403253579957,Medium Fear,Admiration,Medium Fear
9,130.0,3.5810999999999966,3.471299999999999,3.9062,0.9424968225914285,Sadness,0.5775489522441327,Medium Fear,Admiration,Medium Fear
10,0.0,2.6972999999999963,2.4138999999999973,1.2568000000000001,0.8389649913131263,Sadness,0.6281236107390169,Medium Fear,Sadness,Medium Fear
10,10.0,5.668099999999999,6.112099999999998,6.7549999999999955,0.7883876902281128,Joy,0.38726395318621365,Low Fear,Admiration,Low Fear
10,20.0,5.504799999999996,5.820299999999994,3.638599999999999,0.9650353424850454,Love,0.6971606697557438,Medium Fear,Admiration,Medium Fear
10,30.0,5.4875,6.982600000000002,5.551299999999997,0.9687487187430228,Admiration,0.5829528772466809,Medium Fear,Admiration,Medium Fear
10,40.0,6.6788,4.6665000000000045,4.6940999999999935,0.982767395525069,Desire,0.3082521321377756,Low Fear,Desire,Low Fear
10,50.0,4.301200000000005,5.711100000000007,5.612199999999999,0.8039029321529263,Admiration,0.6287887185465265,Medium Fear,Admiration,Medium Fear
10,60.0,3.9947,4.6787000000000045,6.0373000000000046,0.81694763188352,Sadness,0.45598399834049935,Low Fear,Admiration,Low Fear
10,70.0,4.2779000000000025,5.672599999999993,6.721499999999997,0.6694818217361594,Admiration,0.4696873138936622,Low Fear,Admiration,Low Fear
10,80.0,5.764100000000001,4.293300000000005,4.670100000000004,0.8499149158797392,Desire,0.2938544507039662,Low Fear,Admiration,Medium Fear
10,90.0,5.050400000000002,4.094300000000001,3.6129999999999973,0.6824633483361524,Sadness,0.5479637200019425,Medium Fear,Admiration,Medium Fear
10,100.0,4.325400000000001,3.7056999999999993,4.299900000000003,0.9300230640160891,Sadness,0.5091288940928398,Medium Fear,Admiration,Medium Fear
10,110.0,3.3304000000000014,5.695699999999999,5.767299999999994,0.7347874893996218,Hate,0.6555928390419956,Medium Fear,Admiration,Medium Fear
10,120.0,5.374599999999994,5.326999999999998,5.473599999999999,0.8612269935206691,Joy,0.3556136578464658,Low Fear,Admiration,Medium Fear
10,130.0,7.3595999999999995,4.252399999999995,3.8316000000000012,0.9310384239153131,Desire,0.3658918341626075,Low Fear,Desire,Low Fear
10,140.0,5.544999999999998,3.6568999999999985,4.433199999999998,0.6813037899482042,Sadness,0.33693937002566005,Low Fear,Admiration,Medium Fear
