,Timestamp,Engagement,Emotion,Valence,Arousal,Dominance
0,1714470359.1891942,0.907663256049982,Low Fear,2,1,1
1,1714470369.8443723,0.8978037081278356,Low Fear,2,1,1
2,1714470381.1869452,0.888431067704851,Low Fear,2,1,1
3,1714470392.6748936,0.8746477785658431,Low Fear,2,1,1
4,1714470403.849392,0.8686390523421776,Low Fear,2,1,1
5,1714470415.107292,0.8559875137878756,Low Fear,2,1,1
6,1714470426.2863667,0.8411330302730247,Low Fear,2,1,1
7,1714470437.438496,0.8212188104862248,Low Fear,2,1,1
8,1714470447.8927908,0.8536162129320684,Low Fear,2,1,1
9,1714470458.5515196,0.8139356732160139,Low Fear,2,1,1
10,1714470469.1477702,0.8096690189386326,Low Fear,2,1,1
11,1714470479.6731648,0.7884018696428323,Low Fear,2,1,1
