Subject,Time,Valence,Arousal,Dominance,emo_similarity,emo_spheric,fear_metric,fear_spheric,emo_cubic,fear_cubic
1,0.0,5.153622724714609,6.503457404864089,6.246460499527157,0.883732488815036,Admiration,0.5096992069407926,Medium Fear,Admiration,Low Fear
1,10.0,5.153622724714609,6.352030362977638,6.272704265351403,0.8628327535334052,Admiration,0.49267096142733513,Low Fear,Admiration,Low Fear
1,20.0,5.153622724714609,6.352030362977638,6.1723656625019165,0.8763764404627173,Admiration,0.5026646150964486,Medium Fear,Admiration,Low Fear
1,30.0,4.76047050239863,5.916465083367004,5.711000462927407,0.8868898937788419,Admiration,0.5696003451783789,Medium Fear,Admiration,Medium Fear
1,40.0,5.284466974138205,6.596862297376194,6.093754595725462,0.9081290166536246,Admiration,0.5205533393105275,Medium Fear,Admiration,Low Fear
1,50.0,5.057504050041974,6.931560266925108,5.963482806112288,0.9472675660223444,Admiration,0.5782853773842682,Medium Fear,Admiration,Medium Fear
1,60.0,5.198358007348961,6.522832762817356,6.279612580384426,0.8809094650930616,Admiration,0.5041245970573155,Medium Fear,Admiration,Low Fear
1,70.0,5.217311169549646,6.596862297376194,6.279612580384426,0.8879995195785352,Admiration,0.5089263348143106,Medium Fear,Admiration,Low Fear
1,80.0,4.965375155324457,6.930926318000606,6.279612580384426,0.9167412815279811,Admiration,0.5546819189768031,Medium Fear,Admiration,Low Fear
1,90.0,5.153622724714609,6.352030362977638,6.279612580384426,0.8619147746838689,Admiration,0.4920096199441098,Low Fear,Admiration,Low Fear
1,100.0,5.166336967340968,6.596862297376194,6.090038395408775,0.9114410707257905,Admiration,0.5323002363346032,Medium Fear,Admiration,Low Fear
1,110.0,5.153622724714609,6.352030362977638,6.272704265351403,0.8628327535334052,Admiration,0.49267096142733513,Low Fear,Admiration,Low Fear
1,120.0,5.186541689898537,6.522832762817356,6.141285718311091,0.8981972943583192,Admiration,0.5187526814972726,Medium Fear,Admiration,Low Fear
1,130.0,5.153622724714609,6.352030362977638,6.272704265351403,0.8628327535334052,Admiration,0.49267096142733513,Low Fear,Admiration,Low Fear
1,140.0,5.198358007348961,6.522832762817356,6.272704265351403,0.8817526791046433,Admiration,0.5047703243654835,Medium Fear,Admiration,Low Fear
1,150.0,5.198358007348961,6.522832762817356,6.279612580384426,0.8809094650930616,Admiration,0.5041245970573155,Medium Fear,Admiration,Low Fear
1,160.0,5.153622724714609,6.352030362977638,6.272704265351403,0.8628327535334052,Admiration,0.49267096142733513,Low Fear,Admiration,Low Fear
2,0.0,4.029969027135184,6.4007753693353315,5.838729971446796,0.8687988265937936,Admiration,0.654222323353663,Medium Fear,Admiration,Medium Fear
2,10.0,4.7866557990911005,6.02940055448371,5.751738566690605,0.898252202005558,Admiration,0.5703924183564857,Medium Fear,Admiration,Medium Fear
2,20.0,5.908883138801793,6.726758916242203,3.037399727853417,0.9796220997982072,Love,0.6969623281532854,Medium Fear,Admiration,Medium Fear
2,30.0,5.23121479751223,4.252894765608516,5.779846673563095,0.665146898391108,Sadness,0.12892667926834378,No Fear,Admiration,Medium Fear
2,40.0,5.116055717666143,6.863292544400515,5.285240265295865,0.9933082354522719,Admiration,0.6474876543656098,Medium Fear,Admiration,Medium Fear
2,50.0,5.394347762239613,6.699523445803554,4.752736032211209,0.9822411811880092,Admiration,0.669856214568705,Medium Fear,Admiration,Medium Fear
2,60.0,4.5574081359291485,5.606627133455254,3.0946272891310005,0.9164622052833546,Hate,0.8133351566373712,High Fear,Admiration,Medium Fear
2,70.0,3.9845420852309568,5.930409608797275,5.172476895585584,0.8688263510943489,Hate,0.7640657990356251,High Fear,Admiration,Medium Fear
2,80.0,5.582548003089894,7.00873064488528,6.36522583817798,0.902125832388899,Admiration,0.504485349836025,Medium Fear,Admiration,Low Fear
2,90.0,4.706984781852594,5.505046792631645,4.987301060929438,0.9323806091290294,Admiration,0.7959577167053898,High Fear,Admiration,Medium Fear
2,100.0,5.364174617471966,6.092905958753969,5.694324165096024,0.9062704113975415,Admiration,0.5047012864814697,Medium Fear,Admiration,Medium Fear
2,110.0,5.316463293223564,6.877652102169028,5.968190335761449,0.9394953016972105,Admiration,0.5512376588262459,Medium Fear,Admiration,Medium Fear
2,120.0,5.607515714752938,6.374220755654208,3.6271457934713776,0.9758048179619965,Love,0.7076019778445735,Medium Fear,Admiration,Medium Fear
2,130.0,1.441316142493938,5.361153948965104,5.947558441280801,0.8055116472181809,Sadness,0.6534976497495191,Medium Fear,Sadness,Medium Fear
3,0.0,4.65706501627148,5.816940787131786,4.057783374693883,0.9691840239231707,Hate,0.8876626274401046,High Fear,Admiration,Medium Fear
3,10.0,4.750312453178714,4.389163873432204,8.284800484508258,0.5908065811897458,Sadness,0.28376146572716715,Low Fear,Admiration,Low Fear
3,20.0,6.282446108284599,6.973467218125813,4.664185576166622,0.9842016846837831,Joy,0.5802224927354117,Medium Fear,Joy,Low Fear
3,30.0,5.524103412161098,6.166189505283353,5.371996063505661,0.9488020616017709,Joy,0.5373623011464596,Medium Fear,Admiration,Medium Fear
3,40.0,5.316523987481025,5.629867822711733,7.842590050108743,0.6142489510778646,Joy,0.3338457917253144,Low Fear,Admiration,Low Fear
3,50.0,5.648089088830984,5.334816169430331,4.947049641842685,0.9751384612642249,Joy,0.43411903996405715,Low Fear,Admiration,Medium Fear
3,60.0,5.248077230056293,7.047860141263126,5.509632172972331,0.9818828786581292,Admiration,0.6140056186171003,Medium Fear,Admiration,Medium Fear
3,70.0,5.567555020389587,6.909248713455418,4.541240775775312,0.9670444340705826,Admiration,0.6698240033139712,Medium Fear,Admiration,Medium Fear
3,80.0,3.802703810975349,5.370531205099596,5.172246048577373,0.8184486223749792,Hate,0.7197824556944258,Medium Fear,Admiration,Medium Fear
3,90.0,3.936295467511372,6.297965029765815,6.299820418827233,0.805739253686216,Admiration,0.5932613950686831,Medium Fear,Admiration,Low Fear
3,100.0,5.004124054304727,6.583532434289987,5.75423240449884,0.9514102716739027,Admiration,0.5875591090549709,Medium Fear,Admiration,Medium Fear
3,110.0,2.4931788815764984,4.090426165102842,5.498393701007445,0.9452335874367788,Sadness,0.5751336416102567,Medium Fear,Sadness,Medium Fear
3,120.0,5.47263335037114,6.278807504361182,5.441458876320236,0.9461855181316225,Admiration,0.5469417261867545,Medium Fear,Admiration,Medium Fear
3,130.0,5.450868647544569,6.662637844268385,4.832445782848424,0.980304818696231,Admiration,0.6521874065474987,Medium Fear,Admiration,Medium Fear
3,140.0,6.3031980351094,6.671148693857153,4.11796257418885,0.9849794975441406,Love,0.6018024431475889,Medium Fear,Joy,Low Fear
4,0.0,3.772777126082319,6.26837690021043,4.154238973381776,0.992860323766567,Hate,0.9461435742871094,High Fear,Admiration,Medium Fear
4,10.0,4.898508087917206,6.849009180665446,6.241677655585784,0.9146594851185035,Admiration,0.5587596864094895,Medium Fear,Admiration,Low Fear
4,20.0,4.994134494677734,6.793836870150697,6.241677655585784,0.9111170694329405,Admiration,0.5471787868706154,Medium Fear,Admiration,Low Fear
4,30.0,4.994134494677734,6.767380716633782,6.241677655585784,0.909123254968109,Admiration,0.5453811061092043,Medium Fear,Admiration,Low Fear
4,40.0,1.3850701210960321,3.7095944859011083,5.8953080568907446,0.9400235284192883,Sadness,0.5671373942128054,Medium Fear,Sadness,Medium Fear
4,50.0,4.994134494677734,6.793836870150697,6.241677655585784,0.9111170694329405,Admiration,0.5471787868706154,Medium Fear,Admiration,Low Fear
4,60.0,4.898508087917206,6.849009180665446,5.956482621219698,0.9435723180161049,Admiration,0.5887946014924401,Medium Fear,Admiration,Medium Fear
4,70.0,1.8178587731736338,5.007529716805282,5.767763397568441,0.8428771625212378,Sadness,0.6404856604899027,Medium Fear,Sadness,Medium Fear
4,80.0,1.7514590911727534,4.1681070684395625,3.7628294857778797,0.9036172912284892,Sadness,0.7009487398289287,Medium Fear,Sadness,Medium Fear
4,90.0,4.857630162583745,5.851714823932678,6.099600112481033,0.8045875781899563,Admiration,0.4861263399084165,Low Fear,Admiration,Low Fear
4,100.0,1.3850701210960321,3.6195447324687353,7.1420538239025495,0.899318947358104,Sadness,0.503840304252945,Medium Fear,Sadness,Medium Fear
4,110.0,4.898508087917206,7.1659165713018025,7.318035440005162,0.841188093588602,Admiration,0.4970687045208285,Low Fear,Admiration,Low Fear
4,120.0,4.898508087917206,6.692692195785382,6.241677655585784,0.9026901254084387,Admiration,0.5484988537995328,Medium Fear,Admiration,Low Fear
4,130.0,4.898508087917206,6.849009180665446,6.241677655585784,0.9146594851185035,Admiration,0.5587596864094895,Medium Fear,Admiration,Low Fear
4,140.0,4.857630162583745,5.531553986408957,3.902133015427058,0.9164878410308139,Hate,0.813364650225724,High Fear,Admiration,Medium Fear
4,150.0,4.898508087917206,6.783085038652027,6.2039002369707585,0.9139297688242973,Admiration,0.558405622821992,Medium Fear,Admiration,Low Fear
4,160.0,1.0842040853457626,1.9561709715499642,6.123291447683906,0.9838663673791901,Sadness,0.4909161913616357,Low Fear,Sadness,Low Fear
4,170.0,5.095988718087552,6.80848870018156,5.797937081058491,0.9569135451837671,Admiration,0.5859694302545626,Medium Fear,Admiration,Medium Fear
4,180.0,4.898508087917206,6.849009180665446,7.405326468435893,0.8045564079038744,Admiration,0.47243004872148414,Low Fear,Admiration,Low Fear
4,190.0,4.898508087917206,6.800382287967196,4.156700308478597,0.9522014394440468,Admiration,0.7931445229399963,High Fear,Admiration,Medium Fear
4,200.0,2.480229324331416,4.8116956602029095,7.405326468435893,0.7744511703577848,Sadness,0.4961090129210792,Low Fear,Sadness,Medium Fear
4,210.0,1.3896733433984996,4.474854944132319,5.1072029316912815,0.9005896958704684,Sadness,0.6561302127609089,Medium Fear,Sadness,Medium Fear
6,0.0,4.740853867874569,6.050911258323123,5.997520974302555,0.8569807081609966,Admiration,0.5391194394294859,Medium Fear,Admiration,Medium Fear
6,10.0,4.994134494677734,6.872097448643433,6.060075710793926,0.93508716117637,Admiration,0.5704386542113248,Medium Fear,Admiration,Low Fear
6,20.0,5.066775648540164,6.798067914084595,5.963482806112288,0.9404803690304193,Admiration,0.5696896854620926,Medium Fear,Admiration,Medium Fear
6,30.0,5.078111304884512,6.727542800740572,6.160414313643413,0.9147637195902284,Admiration,0.5432867480322632,Medium Fear,Admiration,Low Fear
6,40.0,4.9751813324770495,6.7198073355918595,6.060075710793926,0.9256055181875095,Admiration,0.5626702952335079,Medium Fear,Admiration,Low Fear
6,50.0,5.06940466450969,6.446681699240219,6.160414313643413,0.8897576329769573,Admiration,0.5214909709739669,Medium Fear,Admiration,Low Fear
6,60.0,4.9850189584690066,6.844358725653796,5.241651960344436,0.995746694691712,Admiration,0.6674340866809392,Medium Fear,Admiration,Medium Fear
6,70.0,5.066775648540164,7.229658420779623,5.963482806112288,0.9588071824330374,Admiration,0.5919893349661308,Medium Fear,Admiration,Medium Fear
6,80.0,4.565084657807478,7.360307082545471,5.296317784459992,0.9880166532330394,Admiration,0.7034831474022973,Medium Fear,Admiration,Medium Fear
6,90.0,5.125484022186688,6.92710268444129,6.176235917014551,0.9261248706820772,Admiration,0.5510458540923289,Medium Fear,Admiration,Low Fear
6,100.0,4.703414045160694,6.804851286203691,4.952242088849628,0.993214768171979,Admiration,0.737227572540122,Medium Fear,Admiration,Medium Fear
6,110.0,5.031891827791129,4.130786414906647,4.847830594040532,0.8352603996750155,Sadness,0.33711089134635724,Low Fear,Admiration,Medium Fear
6,120.0,3.5530491913052513,5.263842426308452,3.180383885958219,0.9355829259513979,Hate,0.8366355718344203,High Fear,Admiration,Medium Fear
6,130.0,5.09298647837962,6.928345311692902,6.1553421496052225,0.9285432912856284,Admiration,0.5558313444328058,Medium Fear,Admiration,Low Fear
6,140.0,5.937077234470426,7.178298123889392,6.284393663623943,0.9084281367032172,Joy,0.4970579103224454,Low Fear,Admiration,Low Fear
8,0.0,3.7026632273014743,6.058928409539334,5.746979182329339,0.7887437304543196,Admiration,0.6691338105075315,Medium Fear,Admiration,Medium Fear
