Datetime,valueEDA
2023-11-17 13:54:55.023000,11.50738
2023-11-17 13:54:55.273000,11.85435
2023-11-17 13:54:55.523000,11.41392
2023-11-17 13:54:55.773000,11.96797
2023-11-17 13:54:56.023000,12.18468
2023-11-17 13:54:56.273000,12.32936
2023-11-17 13:54:56.523000,12.26022
2023-11-17 13:54:56.773000,11.84795
2023-11-17 13:54:57.023000,11.80314
2023-11-17 13:54:57.273000,12.22693
2023-11-17 13:54:57.523000,11.31662
2023-11-17 13:54:57.773000,11.23306
2023-11-17 13:54:58.023000,10.85793
2023-11-17 13:54:58.273000,11.62313
2023-11-17 13:54:58.523000,10.92066
2023-11-17 13:54:58.773000,10.35176
2023-11-17 13:54:59.023000,9.813336
2023-11-17 13:54:59.273000,9.754111
2023-11-17 13:54:59.523000,10.10108
2023-11-17 13:54:59.773000,10.39556
2023-11-17 13:55:00.023000,10.53255
2023-11-17 13:55:00.273000,11.06422
2023-11-17 13:55:00.523000,11.19294
2023-11-17 13:55:00.773000,11.25055
2023-11-17 13:55:01.023000,10.99961
2023-11-17 13:55:01.273000,10.98425
2023-11-17 13:55:01.523000,11.47333
2023-11-17 13:55:01.773000,11.17801
2023-11-17 13:55:02.023000,11.55699
2023-11-17 13:55:02.273000,11.80921
2023-11-17 13:55:02.523000,12.12417
2023-11-17 13:55:02.773000,12.42666
2023-11-17 13:55:03.023000,11.31789
2023-11-17 13:55:03.273000,10.81568
2023-11-17 13:55:03.523000,10.67441
2023-11-17 13:55:03.773000,10.52461
2023-11-17 13:55:04.023000,11.47717
2023-11-17 13:55:04.273000,11.91676
2023-11-17 13:55:04.523000,11.95389
2023-11-17 13:55:04.773000,12.10241
2023-11-17 13:55:05.023000,12.40617
2023-11-17 13:55:05.273000,12.62511
2023-11-17 13:55:05.523000,12.66142
2023-11-17 13:55:05.773000,12.73952
2023-11-17 13:55:06.023000,12.70623
2023-11-17 13:55:06.273000,12.97254
2023-11-17 13:55:06.523000,12.75984
2023-11-17 13:55:06.773000,12.31813
2023-11-17 13:55:07.023000,13.09161
2023-11-17 13:55:07.273000,12.89556
2023-11-17 13:55:07.523000,13.48195
2023-11-17 13:55:07.773000,13.95466
2023-11-17 13:55:08.023000,14.1275
2023-11-17 13:55:08.273000,13.32151
2023-11-17 13:55:08.523000,12.82029
2023-11-17 13:55:08.773000,12.31941
2023-11-17 13:55:09.023000,12.11088
2023-11-17 13:55:09.273000,12.422
2023-11-17 13:55:09.523000,12.83042
2023-11-17 13:55:09.773000,13.12618
2023-11-17 13:55:10.023000,13.19515
2023-11-17 13:55:10.273000,13.2118
2023-11-17 13:55:10.523000,13.5498
2023-11-17 13:55:10.773000,13.12757
2023-11-17 13:55:11.023000,12.97009
2023-11-17 13:55:11.273000,12.88659
2023-11-17 13:55:11.523000,13.36544
2023-11-17 13:55:11.773000,12.31813
2023-11-17 13:55:12.023000,11.81768
2023-11-17 13:55:12.273000,11.31662
2023-11-17 13:55:12.523000,10.81568
2023-11-17 13:55:12.773000,10.31463
2023-11-17 13:55:13.023000,10.05788
2023-11-17 13:55:13.273000,10.26785
2023-11-17 13:55:13.523000,10.59562
2023-11-17 13:55:13.773000,10.87217
2023-11-17 13:55:14.023000,11.12183
2023-11-17 13:55:14.273000,11.55271
2023-11-17 13:55:14.523000,12.10625
2023-11-17 13:55:14.773000,12.62511
2023-11-17 13:55:15.023000,13.01351
2023-11-17 13:55:15.273000,12.61132
2023-11-17 13:55:15.523000,12.50121
2023-11-17 13:55:15.773000,12.84178
2023-11-17 13:55:16.023000,13.13754
2023-11-17 13:55:16.273000,13.20668
2023-11-17 13:55:16.523000,13.48451
2023-11-17 13:55:16.773000,13.82663
2023-11-17 13:55:17.023000,12.81901
2023-11-17 13:55:17.273000,12.31941
2023-11-17 13:55:17.523000,11.81768
2023-11-17 13:55:17.773000,11.31662
2023-11-17 13:55:18.023000,10.81696
2023-11-17 13:55:18.273000,10.31591
2023-11-17 13:55:18.523000,11.01429
2023-11-17 13:55:18.773000,10.98681
2023-11-17 13:55:19.023000,10.51821
2023-11-17 13:55:19.273000,11.39523
2023-11-17 13:55:19.523000,11.4887
2023-11-17 13:55:19.773000,11.51089
2023-11-17 13:55:20.023000,11.5173
2023-11-17 13:55:20.273000,11.61844
2023-11-17 13:55:20.523000,11.91292
2023-11-17 13:55:20.773000,11.32525
2023-11-17 13:55:21.023000,10.95139
2023-11-17 13:55:21.273000,11.62313
2023-11-17 13:55:21.523000,12.12417
2023-11-17 13:55:21.773000,12.61999
2023-11-17 13:55:22.023000,13.12362
2023-11-17 13:55:22.273000,12.31813
2023-11-17 13:55:22.523000,11.81896
2023-11-17 13:55:22.773000,11.31662
2023-11-17 13:55:23.023000,10.81568
2023-11-17 13:55:23.273000,10.31591
2023-11-17 13:55:23.523000,10.74157
2023-11-17 13:55:23.773000,10.95155
2023-11-17 13:55:24.023000,11.0591
2023-11-17 13:55:24.273000,11.3581
2023-11-17 13:55:24.523000,11.62313
2023-11-17 13:55:24.773000,11.85658
2023-11-17 13:55:25.023000,11.74135
2023-11-17 13:55:25.273000,12.12417
2023-11-17 13:55:25.523000,11.31662
2023-11-17 13:55:25.773000,10.81568
2023-11-17 13:55:26.023000,10.55534
2023-11-17 13:55:26.273000,11.40547
2023-11-17 13:55:26.523000,11.43108
2023-11-17 13:55:26.773000,11.62313
2023-11-17 13:55:27.023000,11.53138
2023-11-17 13:55:27.273000,11.17161
2023-11-17 13:55:27.523000,11.52242
2023-11-17 13:55:27.773000,11.67478
2023-11-17 13:55:28.023000,11.98206
2023-11-17 13:55:28.273000,12.38953
2023-11-17 13:55:28.523000,12.56238
2023-11-17 13:55:28.773000,12.55259
2023-11-17 13:55:29.023000,12.43992
2023-11-17 13:55:29.273000,12.24531
2023-11-17 13:55:29.523000,11.88426
2023-11-17 13:55:29.773000,11.82747
2023-11-17 13:55:30.023000,12.05152
2023-11-17 13:55:30.273000,11.31662
2023-11-17 13:55:30.523000,11.20874
2023-11-17 13:55:30.773000,11.47761
2023-11-17 13:55:31.023000,11.67734
2023-11-17 13:55:31.273000,11.77336
2023-11-17 13:55:31.523000,11.51218
2023-11-17 13:55:31.773000,10.81568
2023-11-17 13:55:32.023000,10.68977
2023-11-17 13:55:32.273000,10.37481
2023-11-17 13:55:32.523000,10.54184
2023-11-17 13:55:32.773000,10.73005
2023-11-17 13:55:33.023000,10.77102
2023-11-17 13:55:33.273000,10.72493
2023-11-17 13:55:33.523000,10.72237
2023-11-17 13:55:33.773000,11.11287
2023-11-17 13:55:34.023000,11.29409
2023-11-17 13:55:34.273000,11.16861
2023-11-17 13:55:34.523000,10.90615
2023-11-17 13:55:34.773000,11.00345
2023-11-17 13:55:35.023000,11.35042
2023-11-17 13:55:35.273000,10.31591
2023-11-17 13:55:35.523000,10.68396
2023-11-17 13:55:35.773000,11.10263
2023-11-17 13:55:36.023000,10.71154
2023-11-17 13:55:36.273000,10.31463
2023-11-17 13:55:36.523000,9.813336
2023-11-17 13:55:36.773000,10.21375
2023-11-17 13:55:37.023000,10.61961
2023-11-17 13:55:37.273000,10.85296
2023-11-17 13:55:37.523000,9.813336
2023-11-17 13:55:37.773000,9.804044
2023-11-17 13:55:38.023000,10.61961
2023-11-17 13:55:38.273000,11.12183
2023-11-17 13:55:38.523000,11.61289
2023-11-17 13:55:38.773000,11.98846
2023-11-17 13:55:39.023000,12.61231
2023-11-17 13:55:39.273000,12.16465
2023-11-17 13:55:39.523000,11.81768
2023-11-17 13:55:39.773000,12.27174
2023-11-17 13:55:40.023000,12.62511
2023-11-17 13:55:40.273000,13.12618
2023-11-17 13:55:40.523000,13.62662
2023-11-17 13:55:40.773000,14.11854
2023-11-17 13:55:41.023000,13.32023
2023-11-17 13:55:41.273000,12.82029
2023-11-17 13:55:41.523000,12.89684
2023-11-17 13:55:41.773000,13.28734
2023-11-17 13:55:42.023000,13.21436
2023-11-17 13:55:42.273000,12.95701
2023-11-17 13:55:42.523000,13.29886
2023-11-17 13:55:42.773000,13.62662
2023-11-17 13:55:43.023000,12.82029
2023-11-17 13:55:43.273000,12.31813
2023-11-17 13:55:43.523000,12.0635
2023-11-17 13:55:43.773000,12.8317
2023-11-17 13:55:44.023000,13.12618
2023-11-17 13:55:44.273000,13.36928
2023-11-17 13:55:44.523000,12.31813
2023-11-17 13:55:44.773000,11.81768
2023-11-17 13:55:45.023000,11.31789
2023-11-17 13:55:45.273000,10.81568
2023-11-17 13:55:45.523000,10.85493
2023-11-17 13:55:45.773000,11.62313
2023-11-17 13:55:46.023000,12.12417
2023-11-17 13:55:46.273000,12.62511
2023-11-17 13:55:46.523000,12.82018
2023-11-17 13:55:46.773000,12.28244
2023-11-17 13:55:47.023000,12.21074
2023-11-17 13:55:47.273000,12.68446
2023-11-17 13:55:47.523000,13.12618
2023-11-17 13:55:47.773000,13.19771
2023-11-17 13:55:48.023000,12.84434
2023-11-17 13:55:48.273000,12.55499
2023-11-17 13:55:48.523000,12.31941
2023-11-17 13:55:48.773000,11.81896
2023-11-17 13:55:49.023000,12.25638
2023-11-17 13:55:49.273000,12.06561
2023-11-17 13:55:49.523000,11.31789
2023-11-17 13:55:49.773000,12.09601
2023-11-17 13:55:50.023000,12.62511
2023-11-17 13:55:50.273000,12.98918
2023-11-17 13:55:50.523000,13.02103
2023-11-17 13:55:50.773000,13.18363
2023-11-17 13:55:51.023000,13.53316
2023-11-17 13:55:51.273000,12.82029
2023-11-17 13:55:51.523000,12.76496
2023-11-17 13:55:51.773000,13.47298
2023-11-17 13:55:52.023000,13.76133
2023-11-17 13:55:52.273000,12.8587
2023-11-17 13:55:52.523000,13.62662
2023-11-17 13:55:52.773000,13.21207
2023-11-17 13:55:53.023000,13.03538
2023-11-17 13:55:53.273000,13.07379
2023-11-17 13:55:53.773000,13.69859
2023-11-17 13:55:54.023000,13.59617
2023-11-17 13:55:54.273000,13.81766
2023-11-17 13:55:54.523000,13.88424
2023-11-17 13:55:54.773000,13.33882
2023-11-17 13:55:55.023000,13.37979
2023-11-17 13:55:55.273000,13.10964
2023-11-17 13:55:55.523000,12.95088
2023-11-17 13:55:55.773000,12.86995
2023-11-17 13:55:56.023000,12.76368
2023-11-17 13:55:56.273000,12.69326
2023-11-17 13:55:56.523000,12.73679
2023-11-17 13:55:56.773000,13.08376
2023-11-17 13:55:57.023000,13.5434
2023-11-17 13:55:57.273000,13.32218
2023-11-17 13:55:57.523000,12.82029
2023-11-17 13:55:57.773000,12.31813
2023-11-17 13:55:58.023000,11.81768
2023-11-17 13:55:58.273000,11.31662
2023-11-17 13:55:58.523000,10.9898
2023-11-17 13:55:58.773000,11.56723
2023-11-17 13:55:59.023000,12.12417
2023-11-17 13:55:59.273000,12.62511
2023-11-17 13:55:59.523000,13.12618
2023-11-17 13:55:59.773000,13.62662
2023-11-17 13:56:00.023000,13.16726
2023-11-17 13:56:00.273000,12.81901
2023-11-17 13:56:00.523000,12.31813
2023-11-17 13:56:00.773000,11.81768
2023-11-17 13:56:01.023000,11.36399
2023-11-17 13:56:01.273000,12.12417
2023-11-17 13:56:01.523000,11.83259
2023-11-17 13:56:01.773000,11.88892
2023-11-17 13:56:02.023000,12.00287
2023-11-17 13:56:02.273000,12.34984
2023-11-17 13:56:02.523000,12.62511
2023-11-17 13:56:02.773000,13.09673
2023-11-17 13:56:03.023000,13.53444
2023-11-17 13:56:03.273000,13.6589
2023-11-17 13:56:03.523000,14.06733
2023-11-17 13:56:03.773000,13.65952
2023-11-17 13:56:04.023000,13.61086
2023-11-17 13:56:04.273000,13.86565
2023-11-17 13:56:04.523000,14.17933
2023-11-17 13:56:04.773000,14.13324
2023-11-17 13:56:05.023000,13.64287
2023-11-17 13:56:05.273000,13.81059
2023-11-17 13:56:05.523000,13.84772
2023-11-17 13:56:05.773000,13.80163
2023-11-17 13:56:06.023000,13.85156
2023-11-17 13:56:06.273000,14.13964
2023-11-17 13:56:06.523000,14.28688
2023-11-17 13:56:06.773000,13.72353
2023-11-17 13:56:07.023000,13.81187
2023-11-17 13:56:07.273000,13.986
2023-11-17 13:56:07.523000,14.03209
2023-11-17 13:56:07.773000,13.86565
2023-11-17 13:56:08.023000,13.61726
2023-11-17 13:56:08.273000,13.67232
2023-11-17 13:56:08.523000,13.89766
2023-11-17 13:56:08.773000,14.01033
2023-11-17 13:56:09.023000,13.32023
2023-11-17 13:56:09.273000,13.26968
2023-11-17 13:56:09.523000,13.33114
2023-11-17 13:56:09.773000,13.6589
2023-11-17 13:56:10.023000,13.40028
2023-11-17 13:56:10.273000,13.14421
2023-11-17 13:56:10.523000,13.2556
2023-11-17 13:56:10.773000,13.28121
2023-11-17 13:56:11.023000,13.40796
2023-11-17 13:56:11.273000,12.92271
2023-11-17 13:56:11.523000,12.31813
2023-11-17 13:56:11.773000,11.81768
2023-11-17 13:56:12.023000,11.31789
2023-11-17 13:56:12.273000,10.81568
2023-11-17 13:56:12.523000,10.31463
2023-11-17 13:56:12.773000,9.817177
2023-11-17 13:56:13.023000,10.56968
2023-11-17 13:56:13.273000,11.12183
2023-11-17 13:56:13.523000,11.30305
2023-11-17 13:56:13.773000,11.56039
2023-11-17 13:56:14.023000,12.03455
2023-11-17 13:56:14.273000,12.62511
2023-11-17 13:56:14.523000,13.00198
2023-11-17 13:56:14.773000,13.53444
2023-11-17 13:56:15.023000,14.02892
2023-11-17 13:56:15.273000,14.07562
2023-11-17 13:56:15.523000,13.88357
2023-11-17 13:56:15.773000,13.67104
