Datetime,valueTemp
2023-11-17 14:23:32.536400,34.81
2023-11-17 14:23:34.536500,34.81
2023-11-17 14:23:36.536590,34.81
2023-11-17 14:23:38.536680,34.81
2023-11-17 14:23:40.536770,34.81
2023-11-17 14:23:42.536870,34.81
2023-11-17 14:23:44.536960,34.81
2023-11-17 14:23:46.537050,34.81
2023-11-17 14:23:48.537140,34.81
2023-11-17 14:23:50.537240,34.81
2023-11-17 14:23:52.537330,34.81
2023-11-17 14:23:54.537420,34.81
2023-11-17 14:23:56.537510,34.81
2023-11-17 14:23:58.537610,34.81
2023-11-17 14:24:00.537700,34.81
2023-11-17 14:24:02.537790,34.81
2023-11-17 14:24:04.537880,34.81
2023-11-17 14:24:06.537980,34.81
2023-11-17 14:24:08.538070,34.81
2023-11-17 14:24:10.538160,34.81
2023-11-17 14:24:12.538260,34.81
2023-11-17 14:24:14.538350,34.81
2023-11-17 14:24:16.538440,34.81
2023-11-17 14:24:18.538530,34.81
2023-11-17 14:24:20.538630,34.81
2023-11-17 14:24:22.538720,34.81
2023-11-17 14:24:24.538810,34.81
2023-11-17 14:24:26.288890,34.81
2023-11-17 14:24:26.538900,34.81
2023-11-17 14:24:28.539000,34.81
2023-11-17 14:24:30.539090,34.81
2023-11-17 14:24:32.539180,34.81
2023-11-17 14:24:34.539270,34.81
2023-11-17 14:24:36.539370,34.81
2023-11-17 14:24:38.539460,34.81
2023-11-17 14:24:40.539550,34.81
2023-11-17 14:24:42.289630,34.81
2023-11-17 14:24:42.539640,34.81
2023-11-17 14:24:44.539740,34.81
2023-11-17 14:24:46.539830,34.81
2023-11-17 14:24:48.539920,34.81
2023-11-17 14:24:50.540010,34.81
2023-11-17 14:24:52.540110,34.81
