Subject,Time,Valence,Arousal,Dominance,emo_similarity,emo_spheric,fear_metric,fear_spheric,emo_cubic,fear_cubic
1,0.0,5.198358007348961,6.649241675040672,6.246460499527157,0.8970673561751672,Admiration,0.5180993735276211,Medium Fear,Admiration,Low Fear
1,10.0,5.198358007348961,6.100998727425071,6.272704265351403,0.8248747848404783,Admiration,0.4597577262571913,Low Fear,Admiration,Low Fear
1,20.0,5.153622724714609,6.100998727425071,6.272704265351403,0.8257692515250126,Admiration,0.46454619126001745,Low Fear,Admiration,Low Fear
1,30.0,5.153622724714609,6.100998727425071,6.272704265351403,0.8257692515250126,Admiration,0.46454619126001745,Low Fear,Admiration,Low Fear
1,40.0,5.153622724714609,6.100998727425071,6.272704265351403,0.8257692515250126,Admiration,0.46454619126001745,Low Fear,Admiration,Low Fear
1,50.0,5.153622724714609,6.100998727425071,6.272704265351403,0.8257692515250126,Admiration,0.46454619126001745,Low Fear,Admiration,Low Fear
1,60.0,5.153622724714609,6.100998727425071,6.272704265351403,0.8257692515250126,Admiration,0.46454619126001745,Low Fear,Admiration,Low Fear
1,70.0,5.166842245426325,6.100998727425071,6.272704265351403,0.8255278722326842,Admiration,0.46312665152269816,Low Fear,Admiration,Low Fear
1,80.0,5.153622724714609,6.100998727425071,6.272704265351403,0.8257692515250126,Admiration,0.46454619126001745,Low Fear,Admiration,Low Fear
1,90.0,5.153622724714609,6.100998727425071,6.272704265351403,0.8257692515250126,Admiration,0.46454619126001745,Low Fear,Admiration,Low Fear
1,100.0,5.153622724714609,6.100998727425071,6.272704265351403,0.8257692515250126,Admiration,0.46454619126001745,Low Fear,Admiration,Low Fear
1,110.0,5.211577528060678,6.100998727425071,6.272704265351403,0.8245686438812185,Admiration,0.4583515591617735,Low Fear,Admiration,Low Fear
1,120.0,5.198358007348961,6.100998727425071,6.272704265351403,0.8248747848404783,Admiration,0.4597577262571913,Low Fear,Admiration,Low Fear
1,130.0,5.153622724714609,6.100998727425071,6.272704265351403,0.8257692515250126,Admiration,0.46454619126001745,Low Fear,Admiration,Low Fear
1,140.0,5.153622724714609,6.100998727425071,6.272704265351403,0.8257692515250126,Admiration,0.46454619126001745,Low Fear,Admiration,Low Fear
1,150.0,5.153622724714609,6.100998727425071,6.272704265351403,0.8257692515250126,Admiration,0.46454619126001745,Low Fear,Admiration,Low Fear
2,0.0,7.370106843523834,2.3748568214955066,4.393708508224272,0.8302487345577813,Desire,0.25042520742152063,Low Fear,Desire,No Fear
2,10.0,6.1361358196354,2.2389026241444268,4.3458521919515585,0.6879617602308384,Sadness,0.29012812439729785,Low Fear,Desire,No Fear
2,20.0,7.067203628430059,4.024722783517433,4.066961024457915,0.918662761527283,Desire,0.335787620867292,Low Fear,Desire,Low Fear
2,30.0,7.022653281683023,3.792180108502508,4.487422861232014,0.9194718753778564,Desire,0.27441097402873726,Low Fear,Desire,Low Fear
2,40.0,7.9953863964227745,3.869208280208609,3.1684749729011723,0.9060367927017541,Desire,0.3830601383740358,Low Fear,Desire,Low Fear
