,FP1_Theta,FP1_Alpha,FP1_Beta,FP2_Theta,FP2_Alpha,FP2_Beta,C3_Theta,C3_Alpha,C3_Beta,C4_Theta,C4_Alpha,C4_Beta,T5_Theta,T5_Alpha,T5_Beta,T6_Theta,T6_Alpha,T6_Beta,O1_Theta,O1_Alpha,O1_Beta,O2_Theta,O2_Alpha,O2_Beta,Subject,Scene,Second
48,523.888314372748,62.40537206565534,78.8983692112872,535.8773977877154,68.12940536194591,84.66124561239342,478.9269134451644,45.27579260550702,58.98768235600833,474.9120096922399,57.11188843169485,67.77466308103598,476.4724181884799,80.10121584227306,67.1518933632676,580.5575971773267,59.2026999985185,74.52412693732323,1460.209580455781,140.42618046728396,174.67672719971458,3237.5879738083095,368.4104934048631,457.8629311585509,001,000,98
49,103.73042632554804,11.161985148675438,12.757942976661361,113.062686227168,12.64052821147283,11.632466297355462,87.03437949033938,4.512361740327173,4.2120823285163995,85.99312622332634,7.73903758606837,10.731169139712106,112.68830873702811,13.637741189590525,32.54075901885619,102.2425110299502,8.794918673224455,8.218237540287062,296.00671231722606,14.439433492084005,21.878724708827338,581.653983727316,21.805062204350413,20.218976115538183,001,000,100
50,30.192795052876836,5.622342849322572,14.228059009256869,27.701270892129283,11.439436768722217,14.126430754096678,27.23893657106838,1.503269614202384,6.80908073208165,16.780296216710177,6.232173715583632,16.593859783554603,29.582160812173207,16.32737042496784,48.5877649446841,26.135565389204892,3.9567521983573157,13.486970016062271,86.93973989770957,7.887333579857859,28.856347403527515,147.98662099030614,8.961707558387129,29.001871365219333,001,000,102
51,271.38033648177236,43.00078637928733,53.16496012862122,257.6116318784641,47.11702154335984,48.60324882210904,209.11136668134918,20.2008602488731,38.905012432926064,167.10686843766433,27.265629661305,56.70608591108322,232.73906499587315,67.417464040404,87.88479992450354,232.76323738477288,26.315896855824406,58.09518129490625,572.6839175829274,80.70463824319957,138.0421346765362,1453.7603148874066,171.4162628078468,218.83632093487637,001,000,104
52,159.5144880770073,53.36397461310266,44.063818393347375,156.28995221440505,51.367034847524,38.25642378428256,111.94475202013416,30.254930087240737,21.556955289573413,132.0688475324993,42.57481791713735,53.278372428641966,258.7658712988445,125.5535040614737,111.1186167184393,146.01191299065343,44.56108051156352,41.42707077969824,579.5224889821113,144.50431882266727,132.32628007010106,435.9349285316034,102.48545759542722,83.42162461790852,001,000,106
53,28.61278240515147,8.084122150636858,19.39725757154183,16.414456433918733,2.553627049274986,10.311023334941511,13.406892162714694,3.954518671687395,8.751464391969202,19.97043045929857,1.9721732930512754,11.155734717220763,85.3791077431347,7.17740126626434,24.00119416336729,21.33695336586065,3.5845184735986906,12.910286821768324,48.48710291665855,7.385598197366273,29.128500701919247,82.29298145643259,20.926447781595698,48.07835947599106,001,000,108
54,23.950010584691707,15.64569597679332,30.095216001304426,23.266701511231417,15.153806411030544,22.165729028949816,8.257850476329914,4.242500700227061,16.496704662919267,20.949813322949943,15.120843876714186,44.99809811591581,61.809903605502534,35.46346541826427,122.850412398658,16.002872177947257,10.64564874248298,38.09493412158589,52.04365715929033,25.93390449210857,87.96832827138564,38.33620462825495,20.496428469946405,42.81008494716969,001,000,110
55,9.7492943325665,3.2564534162267273,11.885514799854747,9.438257783124278,2.3215555802835466,9.425632223990144,6.184762334104526,2.5538212563478924,5.736330418151977,9.724362800494323,3.594048566060227,7.9366627614387495,20.105498177164545,7.390842370177849,29.87287836965952,9.071604822128485,3.164046118922351,8.613298202542625,35.96764392607666,6.975388952283463,22.16141579913001,25.499547143955265,6.6763204763618464,16.055798356464564,001,000,112
56,12.620507631979962,9.804532862337636,46.56636092655953,11.351023579099001,7.599100920268483,35.537969233372074,10.785301482495981,7.022157729611473,19.242436620132015,18.753832057854716,12.536290550559517,56.53846245007776,50.780423497728805,30.77755152098446,163.755459913262,19.291046533237633,12.5570874853913,44.63066870475814,43.2282960176381,30.63382326052097,113.49592759951042,34.43497967834778,21.50356119571455,64.58073596077278,001,000,114
57,4.796010512501615,1.4393851279233536,8.52618895940749,5.517209561272555,1.4070678222073714,6.324894687601988,3.0410453379819464,2.0019725691188803,4.666946904493557,3.687326714508894,1.659227684272604,7.69852741116555,19.692621642284145,25.305093679584726,30.18927965208938,3.041632812625247,3.7401344445248768,8.074613612013003,27.391770893983125,4.123756156607442,18.46471783613869,35.4183698301951,2.9401046030338733,13.338990947653727,001,000,116
58,1.9876576982231398,0.8386971560671013,3.1677295734046735,3.980162695208821,0.4618372938819011,2.1324813740468525,0.2262872063192124,0.04420061353675682,0.150804570366947,0.5099167342064853,0.05919054077741078,0.2718219781872417,3.780396246462919,0.6138799416364598,2.8830517376990175,0.060799433058476085,0.021453089252885305,0.06738075673903576,1.0441754486848867,0.16186146401918733,0.7662994190925342,0.2474257104683305,0.05717714132052726,0.24941119371519302,002,000,2
59,9.735518219782799,1.9299653125667737,10.511795511228517,7.570644296028589,4.56753142634193,10.214304347691721,0.14179269401318734,0.17533600113756842,0.47955884795759085,0.9492955941330842,0.5818346503880008,1.2970979847924773,12.50356064808982,4.810246453146566,13.281327499304451,0.04244699078998926,0.027330067951516435,0.16383168845076426,3.329542707048303,1.3253180589415765,3.5725810804691402,1.012426099335461,0.3094135951915198,1.0360277882364253,002,000,4
60,1.5869775858962234,0.9691292908359124,3.4738453209975098,1.6683030003644008,0.931706357677538,2.599575724074303,0.1055900509681949,0.11449580779959265,0.2881024401339721,0.2132455524322141,0.12147711064724835,0.3365384726000392,1.8909183919058263,0.6687247421164942,2.5065273721702166,0.03802752622445474,0.04768551693213219,0.12633418314568823,0.5115386199874079,0.18321866823984703,0.6727581757403409,0.1455181824639177,0.05508009105659883,0.22035004012014936,002,000,6
61,0.517546984710259,1.5721074503449899,3.123450987611556,0.7510258841735341,2.1910759120914425,1.8251608019186631,0.07688212698640082,0.1083393148805608,0.13361917552733488,0.09756766431947629,0.279365339380826,0.23232207734685273,0.5221737733455283,2.4537935686309313,2.64535939785047,0.02867551179183459,0.030793223399386848,0.06391780637383267,0.14556646770128037,0.6685288803235523,0.6989570731762792,0.036377732461816185,0.17576324309588934,0.23708141476491748,002,000,8
62,12.302439979083946,3.9562670818738668,9.404367792579396,13.258660070727846,2.8468871131967255,12.758715102199627,1.187770379015408,0.32510304875304086,0.7762769605487078,1.7107860591242137,0.36878996914135653,1.632957196739661,12.167392000045918,2.7491995295284117,13.291289071021044,0.45991062086731244,0.14430719677570072,0.24890466863883376,3.316724672601809,0.7365369350209253,3.6287244447800635,0.9393455847610968,0.24553274453842802,0.9569890867228548,002,000,10
63,0.9160196611289296,0.6452253415541616,2.6056605206324948,0.9192269039694949,0.9896985656965446,3.915151829754548,0.11484511698125277,0.0748093569151162,0.27884356722483417,0.11998615106621893,0.12743235983381798,0.5032746014006594,0.6244459737842196,0.8744199695513581,3.6190382974400204,0.04751142471653849,0.02519111080645348,0.09230336139844704,0.1718378394714894,0.24108674311784378,0.9952567035033333,0.05072639970427912,0.06061402396671682,0.2528467561092663,002,000,12
64,3.3869773893719803,1.248121986759735,3.894146920427209,1.3408664883779782,2.0591036954826163,3.59006694047588,0.06610072973655823,0.06298428962707284,0.13604853748195408,0.16783248709138415,0.26109163065828433,0.4541816289473418,2.756252077161624,2.4882887057648477,5.022930585034751,0.043162523188971284,0.008718341169794934,0.04459702186729616,0.7174361749953213,0.6781549606574672,1.3471436651625175,0.26173064471384433,0.17260323118668408,0.3952239655352302,002,000,14
65,2.3936802294498443,0.6531965836599215,4.100858273950691,3.148015811088604,1.137014443145855,7.994272765351651,0.08045275210831256,0.05743727027937264,0.2818259930551653,0.39782869297535695,0.14523487180333522,1.016295252527765,4.17775071397971,1.1798889225565317,8.986741799699978,0.010909577720743434,0.01490384789806469,0.0435544226243016,1.130662324005848,0.32379466573739935,2.462403065797593,0.3036977923787692,0.08018835552312656,0.6016691096750807,002,000,16
