Subject,Scene,Ch,Band,Power,SPower,APower,IPower
1,2,C3,Theta,89.31097596594554,11.39517938509385,86.736958532005,0.4147190617693678
1,2,C4,Theta,92.70047101089374,6.932050887832765,35.005579867869166,0.7734356888708126
1,2,T5,Theta,155.6362516212439,36.95296522017115,206.8332961213748,1.216231076417401
1,2,T6,Theta,111.04872355793717,11.93318217075247,96.48565209664244,0.4655739372022495
1,2,O1,Theta,254.84259733964512,16.3382895202795,92.44172417244457,0.941506016450922
1,2,O2,Theta,285.0257565283351,42.71172189638396,203.3720288715864,3.2341199341581386
1,2,FP1,Alpha,31.0895162151291,9.684990371361424,50.72355765044853,0.4467679633938513
1,2,FP2,Alpha,54.980770562760014,13.609145168172116,79.16524194470986,0.5041464613861979
1,2,C3,Alpha,28.53851103918317,7.127979266216661,41.96283299618603,0.3307890479106219
1,2,C4,Alpha,28.31428445842616,5.361985352127776,25.085871360040574,0.3647423880241278
1,2,T5,Alpha,61.52828475398289,45.31439220909712,296.39864032436094,0.8000989075747436
1,2,T6,Alpha,43.38512174642844,6.466703718095876,29.056304343662795,0.3565120930357741
1,2,O1,Alpha,61.43047277069501,12.595840301692634,62.02322882807525,0.720230223864327
1,2,O2,Alpha,59.24891898945366,26.434415696967356,149.63611218888428,2.107506755726175
1,2,FP1,Beta,75.43751179031032,18.81792436458555,85.69824975839794,2.0884430881983604
1,2,FP2,Beta,114.4538635078221,36.784382392653846,189.99519292003723,2.973588749739544
1,2,C3,Beta,67.08351327752997,21.021233362168637,102.7737592301813,1.439030566358983
1,2,C4,Beta,35.80927548190772,14.066596172958052,77.0378376796232,2.0827023944152634
1,2,T5,Beta,153.00499303047104,57.15947712942104,230.24507543646823,1.5902286320486891
1,2,T6,Beta,110.6036934825064,22.638885821694014,105.57727937047346,0.8798775387964927
1,2,O1,Beta,123.89193902585636,17.311726952037084,123.3773813284556,1.066745778901767
1,2,O2,Beta,93.27148338320056,48.34808146292013,237.17682306025824,5.461317780293223
1,3,FP1,Theta,109.10755857132234,3.831313809993445,18.53529778807691,0.0630056249030501
1,3,FP2,Theta,149.23709446674246,9.057917783148412,43.796040366980506,0.1406598077416442
1,3,C3,Theta,89.31097596594554,3.453518913724368,20.06919233694215,0.2444898809859327
1,3,C4,Theta,92.70047101089374,5.054171313151303,34.06778065532755,0.3849315441142392
1,3,T5,Theta,155.6362516212439,0.892811459832819,5.254446919223366,0.0486373350777485
1,3,T6,Theta,111.04872355793717,1.432807142856875,9.655184629203928,0.114252285743145
1,3,O1,Theta,254.84259733964512,0.738849861474942,3.360400372808229,0.0260248737009226
1,3,O2,Theta,285.0257565283351,0.9545124058509864,5.645052180338666,0.0337703141460448
1,3,FP1,Alpha,31.0895162151291,1.0827195017633426,6.572777577502382,0.0356973443567116
1,3,FP2,Alpha,54.980770562760014,3.092482288586492,14.588101516462666,0.2231459198337319
1,3,C3,Alpha,28.53851103918317,2.731542304354065,18.848506475176187,0.0811686300607869
1,3,C4,Alpha,28.31428445842616,2.400476862051021,16.39758876163382,0.1127599898329289
1,3,T5,Alpha,61.52828475398289,0.6928376573348228,4.753358070844372,0.020676041502282
1,3,T6,Alpha,43.38512174642844,0.7052702005628639,4.706117551893138,0.0375981929635202
1,3,O1,Alpha,61.43047277069501,0.3543477959238361,2.021701600897257,0.0105206338560762
1,3,O2,Alpha,59.24891898945366,0.3198483470343403,2.3326098230330192,0.0124346890232655
1,3,FP1,Beta,75.43751179031032,3.871741437113701,22.709057920571656,0.154490036974578
1,3,FP2,Beta,114.4538635078221,11.523908555441972,70.51544095264562,0.3087271144593522
1,3,C3,Beta,67.08351327752997,4.919971157172228,33.998467270595675,0.1409491346710289
1,3,C4,Beta,35.80927548190772,5.240155135449193,32.82078975735148,0.2909437584142414
1,3,T5,Beta,153.00499303047104,1.340965155946839,9.22045972610056,0.0214476222244989
1,3,T6,Beta,110.6036934825064,1.5265992309623242,9.453634818883769,0.0836173923021249
1,3,O1,Beta,123.89193902585636,1.100727684973153,6.813608660170873,0.0081045220718636
1,3,O2,Beta,93.27148338320056,0.8408873294649702,4.550745926280747,0.0402162322952142
1,4,FP1,Theta,109.10755857132234,54.0977533052916,388.9207091407729,2.662791544960179
1,4,FP2,Theta,149.23709446674246,54.17257148753433,314.7378983458766,1.965806256744878
1,4,C3,Theta,89.31097596594554,45.70759994305008,309.78430049718406,0.8996769017680214
1,4,C4,Theta,92.70047101089374,30.79500915915037,141.97784249793477,2.230164883881699
1,4,T5,Theta,155.6362516212439,271.82647736280404,1384.3501956896628,5.542694646555778
1,4,T6,Theta,111.04872355793717,53.15749049892968,342.8272751628198,1.851485594412973
1,4,O1,Theta,254.84259733964512,84.55622178286622,629.8419620695419,1.7653115111730462
1,4,O2,Theta,285.0257565283351,727.2888481722345,4279.923775308662,2.5056856614541925
1,4,FP1,Alpha,31.0895162151291,21.02948380076468,154.3825121034724,1.1485538188506852
1,4,FP2,Alpha,54.980770562760014,19.547990510434992,119.26977435550116,1.303074211110732
1,4,C3,Alpha,28.53851103918317,16.10484105369365,100.39887955176717,1.058922888289055
1,4,C4,Alpha,28.31428445842616,12.18708842295906,77.87098122219965,1.253733047961461
1,4,T5,Alpha,61.52828475398289,75.2726351194955,359.11801316995303,2.2626071563969337
1,4,T6,Alpha,43.38512174642844,19.525481113790057,121.39786988739712,1.0736764083293788
1,4,O1,Alpha,61.43047277069501,38.19437506066566,325.91517228443627,1.2100789048482483
1,4,O2,Alpha,59.24891898945366,341.07425286150584,1817.4040514953324,1.8232646965128616
1,4,FP1,Beta,75.43751179031032,52.59404017378164,259.7771321341248,5.192246420728255
1,4,FP2,Beta,114.4538635078221,59.41584096470723,258.25981409108255,6.262627239999131
1,4,C3,Beta,67.08351327752997,22.041160051482883,135.46413206315407,2.8870551305748795
1,4,C4,Beta,35.80927548190772,28.39705121867352,203.06657922101093,2.2699953668927884
1,4,T5,Beta,153.00499303047104,131.6551583771005,697.316460497002,12.436549188438244
1,4,T6,Beta,110.6036934825064,47.86031742730904,229.44630198927152,4.820455164021023
1,4,O1,Beta,123.89193902585636,30.84974549851544,178.64571956631534,4.001817555139308
1,4,O2,Beta,93.27148338320056,468.8934567061513,3587.1368655485508,2.95273528700896
2,1,FP1,Theta,1.4552957270764235,36.21396151308795,269.16541327281914,1.1242528150425302
2,1,FP2,Theta,1.448323666502076,52.261072735786165,308.9789735430465,1.125256899700643
2,1,C3,Theta,0.0661007297365582,47.34369891480357,259.777629106873,0.4961399761871676
2,1,C4,Theta,0.1816127453700586,21.45716782027668,140.01001163475215,0.6631305113664576
2,1,T5,Theta,2.027751849648004,20.90215118393942,111.7317164930116,1.433328113094162
2,1,T6,Theta,0.0176300327547592,34.770598236866164,186.51001505745623,0.7630881397340997
2,1,O1,Theta,0.5377142507627375,103.1831816898113,709.8627066305262,2.2191432396281163
2,1,O2,Theta,0.1682067782514298,79.78848741963805,459.5323780939453,2.315898506156586
2,1,FP1,Alpha,1.248121986759735,8.512277350142046,54.43167505394993,0.4821008336242709
2,1,FP2,Alpha,1.26066356146425,9.15897410115108,48.976674447973096,0.7964048822410709
2,1,C3,Alpha,0.0508023772786159,17.684075334669373,114.62536896597416,0.5161489049837319
2,1,C4,Alpha,0.16574056887976,6.437422024225179,42.29357656279625,0.3172371068243188
2,1,T5,Alpha,1.6128510006948047,9.509934664973697,43.54668890605791,1.1422515061594447
2,1,T6,Alpha,0.0122576588621843,19.32879853798954,100.15228129109416,1.159727526895873
2,1,O1,Alpha,0.4357849190676771,36.604716233308665,257.4713835719615,0.4681630340778078
2,1,O2,Alpha,0.1181946522195605,36.134758878590176,231.368188255998,1.0944882324564569
2,1,FP1,Beta,2.814740679515617,10.36200058055186,49.793883167463406,2.7923341850498677
2,1,FP2,Beta,3.249444593420286,12.82834516749598,91.69290593666088,3.149646488632051
2,1,C3,Beta,0.136048537481954,24.13740892000497,144.93897535716636,2.4039080473404963
2,1,C4,Beta,0.4091780810400522,7.486393770236374,59.692073113990574,2.008223051093769
2,1,T5,Beta,3.889396383192045,10.356083608692623,75.03539785387986,2.940938816142793
2,1,T6,Beta,0.0402135532433273,9.465445158611775,44.89502958753434,3.7889183371915327
2,1,O1,Beta,1.0502833956914464,61.78961920572022,422.66844413427935,1.075715598820938
2,1,O2,Beta,0.2899573599033022,53.22400722162344,419.6464841279236,1.2214845291682104
2,2,FP1,Theta,1.4552957270764235,37.06839937433568,225.12575607871796,0.5155708292962207
2,2,FP2,Theta,1.448323666502076,37.59704595716623,208.69201405151773,0.4312129841985785
2,2,C3,Theta,0.0661007297365582,24.40723509038756,123.83052569129032,0.0075912595272605
2,2,C4,Theta,0.1816127453700586,7.726520184625444,46.50021910277411,0.2957160711298943
2,2,T5,Theta,2.027751849648004,3.0392158338324298,16.641512153057143,0.0653706082035986
2,2,T6,Theta,0.0176300327547592,1.18362212485998,8.965748694552016,0.0624459826251446
2,2,O1,Theta,0.5377142507627375,3.621470478394553,20.22211461005411,0.0093467012646123
2,2,O2,Theta,0.1682067782514298,2.064342078772317,12.545934154130194,0.0148093024583504
2,2,FP1,Alpha,1.248121986759735,29.285936942720856,157.51927770979364,0.1160984016943584
2,2,FP2,Alpha,1.26066356146425,30.311508638998067,164.87912222979125,0.311640583500072
2,2,C3,Alpha,0.0508023772786159,18.875458738626627,94.52041368111966,0.0121122149417184
2,2,C4,Alpha,0.16574056887976,4.482371866854048,21.808498716750474,0.3516058175039581
2,2,T5,Alpha,1.6128510006948047,2.1986557803021904,10.669330161780865,0.0271737203590142
2,2,T6,Alpha,0.0122576588621843,0.3841278883014026,2.2572245456821776,0.0880851700222034
2,2,O1,Alpha,0.4357849190676771,2.906485410227314,15.219540699191178,0.0037128558849815
2,2,O2,Alpha,0.1181946522195605,1.646907215999892,8.833090991157999,0.0146860473851883
2,2,FP1,Beta,2.814740679515617,255.45495944596476,1151.478507859866,2.4665005240137505
2,2,FP2,Beta,3.249444593420286,264.2805455863716,1226.963036759273,2.508617729838162
2,2,C3,Beta,0.136048537481954,176.57590698931327,845.4965935291208,0.0267904421094148
2,2,C4,Beta,0.4091780810400522,30.3296960733805,124.30086120310588,1.5647346883519226
2,2,T5,Beta,3.889396383192045,20.904914144082294,102.77644581260736,0.0948695809923676
2,2,T6,Beta,0.0402135532433273,1.2107242713758093,6.72131057668761,0.2793770564128212
2,2,O1,Beta,1.0502833956914464,26.42950710204642,123.84105686928449,0.0715382541122194
2,2,O2,Beta,0.2899573599033022,13.737082207208203,60.6320606841548,0.1461030645452464
2,3,FP1,Theta,1.4552957270764235,7103.038181737218,65151.89320612183,1.6628636750233226
2,3,FP2,Theta,1.448323666502076,2061.8629370543717,18947.098551999217,0.8533352893388866
2,3,C3,Theta,0.0661007297365582,2030.889482556076,18597.91996820089,4.926282421942413
2,3,C4,Theta,0.1816127453700586,1486.4940326452872,13657.433067353912,1.9133470660852292
2,3,T5,Theta,2.027751849648004,26359.61502003268,241635.0244444977,1.5958776254939964
2,3,T6,Theta,0.0176300327547592,11091.499622471158,101709.68266687792,2.90317283806955
2,3,O1,Theta,0.5377142507627375,3134.6745387773376,28778.911637086967,7.453001219503886
2,3,O2,Theta,0.1682067782514298,1031.7429770967508,9317.850169608122,9.469024642971233
2,3,FP1,Alpha,1.248121986759735,7073.184881474856,64860.83335952492,0.9217696793054836
2,3,FP2,Alpha,1.26066356146425,2010.9482774177625,18463.52074007408,1.1094909042064196
2,3,C3,Alpha,0.0508023772786159,2000.6646648589533,18383.90769389494,1.3012500452353564
2,3,C4,Alpha,0.16574056887976,1470.4786083461136,13497.320441414771,0.9114003377560628
2,3,T5,Alpha,1.6128510006948047,25714.60622014905,235708.58134067015,1.0466813546129474
2,3,T6,Alpha,0.0122576588621843,10980.98860300056,100678.75334209914,1.3146853026063663
2,3,O1,Alpha,0.4357849190676771,2858.967773908867,26225.672922302,2.9915374259025693
2,3,O2,Alpha,0.1181946522195605,941.4527436343188,8634.509568254907,1.7901689418922075
2,3,FP1,Beta,2.814740679515617,5770.680430892925,53052.2273343933,10.254776251564172
2,3,FP2,Beta,3.249444593420286,1650.2220522317143,15128.295247325244,7.012851787057963
2,3,C3,Beta,0.136048537481954,1699.7774837940578,15242.140796963544,11.333989720810957
2,3,C4,Beta,0.4091780810400522,1177.8300717155007,10852.87310477504,5.950371870729433
2,3,T5,Beta,3.889396383192045,21154.76093519219,194039.122934116,8.306152702817345
2,3,T6,Beta,0.0402135532433273,8985.07268123387,82537.7090599071,10.10092218356042
2,3,O1,Beta,1.0502833956914464,2731.1710308768133,22195.839759937266,12.751669464721498
2,3,O2,Beta,0.2899573599033022,1019.630528698861,6975.192773748329,5.987444603948159
2,4,FP1,Theta,1.4552957270764235,19.313097109730236,97.26115471171352,0.845470443884232
2,4,FP2,Theta,1.448323666502076,19.82630107095565,79.6824415737746,0.4795556708720775
2,4,C3,Theta,0.0661007297365582,10.502808384646784,65.6458550165536,0.8294891548732465
2,4,C4,Theta,0.1816127453700586,6.775769214335944,32.41556253665031,0.5740394062118206
2,4,T5,Theta,2.027751849648004,9.188401182976436,39.94396053558738,0.5116400770365762
2,4,T6,Theta,0.0176300327547592,27.475938198311923,210.0470825387716,0.5974283702445238
2,4,O1,Theta,0.5377142507627375,20.554544880827024,128.30603133086024,0.5569248857523068
2,4,O2,Theta,0.1682067782514298,52.07190332702664,261.5280779318577,0.6189561515210092
2,4,FP1,Alpha,1.248121986759735,5.896287826264686,36.02560070838726,0.6018875246707083
2,4,FP2,Alpha,1.26066356146425,5.838344789075461,30.63523151139377,0.4425210381375448
2,4,C3,Alpha,0.0508023772786159,7.8284450656409295,43.45514128285984,0.2690827971669089
2,4,C4,Alpha,0.16574056887976,6.720975253097289,43.49560628469477,0.4378000653554506
2,4,T5,Alpha,1.6128510006948047,6.575237343142995,45.31789597976268,0.539439795806657
2,4,T6,Alpha,0.0122576588621843,23.99367594131772,184.22939674837403,0.4900171478994007
2,4,O1,Alpha,0.4357849190676771,18.318991738797425,108.88631994922416,0.2124141175120286
2,4,O2,Alpha,0.1181946522195605,50.11419007722307,349.2762248761464,0.6986015260919607
2,4,FP1,Beta,2.814740679515617,9.806292971871343,46.66908822133233,1.954450741981285
2,4,FP2,Beta,3.249444593420286,8.644172813793862,39.23451196864478,2.843958871074678
2,4,C3,Beta,0.136048537481954,19.42012443514152,82.46570165572997,1.3996067601049929
2,4,C4,Beta,0.4091780810400522,6.62347956819562,42.29892165224267,0.6692818250990947
2,4,T5,Beta,3.889396383192045,8.322758151894567,50.685452490810206,1.6156184021089957
2,4,T6,Beta,0.0402135532433273,22.16493557860629,174.30523857658753,2.875254495133141
2,4,O1,Beta,1.0502833956914464,13.761915767700811,92.096542975294,1.1037173572696004
2,4,O2,Beta,0.2899573599033022,33.554490980132265,227.1247729682776,1.4076549756795738
3,1,FP1,Theta,10.653659990054075,54.6329181229371,308.6427406319824,1.9838215757619304
3,1,FP2,Theta,10.577443891981051,95.77986883383645,541.0979722468109,3.4779429114266645
3,1,C3,Theta,7.283812539369958,0.0955883131154962,0.5400157990090119,0.0034709871715612
3,1,C4,Theta,6.176092326073281,54.98620612023326,310.6386028239438,1.996650111662675
3,1,T5,Theta,39.69699631456592,0.0951512847705866,0.5375468548130801,0.0034551178698607
3,1,T6,Theta,7.120439976040041,12.159045971147204,68.6912103717492,0.4415172860430008
3,1,O1,Theta,53.45127817407974,4.909441671078257,27.73535780982375,0.1782708419512885
3,1,O2,Theta,14.03915973628591,11.85088191219412,66.9502709713387,0.4303272832015895
3,1,FP1,Alpha,5.154314664099174,23.121997981752827,137.06383183829035,1.3294183685223482
3,1,FP2,Alpha,5.464400876893587,40.53640204400372,240.2938793383404,2.3306739112093893
3,1,C3,Alpha,5.190856182888933,0.0404553309410019,0.2398133016634581,0.0023260126611918
3,1,C4,Alpha,6.652753826160585,23.271518172895934,137.95016572480935,1.3380151553888495
3,1,T5,Alpha,25.41194042298026,0.0402703697700349,0.2387168788173634,0.002315378165918
3,1,T6,Alpha,5.7365632213790025,5.146008049071623,30.504785202086133,0.2958739824473335
3,1,O1,Alpha,28.220558354987176,2.0777967626544847,12.316876175465708,0.1194646407507098
3,1,O2,Alpha,10.052319585661529,5.0155854212132605,29.731658885459503,0.2883752257533176
3,1,FP1,Beta,10.824559228749717,29.71881750269602,179.80032409042644,1.679874829554352
3,1,FP2,Beta,11.986831233294732,52.10163652433376,315.21749248155686,2.945077736282041
3,1,C3,Beta,7.755439703022195,0.0519974354376962,0.3145870707245131,0.0029391877043962
3,1,C4,Beta,10.529710346096673,29.91099653830836,180.96301681477584,1.6907378702744176
3,1,T5,Beta,78.50018243295438,0.0517597039367543,0.313148783319207,0.0029257497819566
3,1,T6,Beta,12.559442979255108,6.614189405191199,40.01617488787871,0.3738712113520949
3,1,O1,Beta,56.21720468787935,2.670602378122835,16.157277222069524,0.1509574771725044
3,1,O2,Beta,15.13923135208364,6.446556561411936,39.00198784504102,0.3643956595457845
3,2,FP1,Theta,10.653659990054075,71.22338757507953,388.66503890703984,1.0717957595333123
3,2,FP2,Theta,10.577443891981051,79.18406217834958,463.3464678436397,2.2367748531862035
3,2,C3,Theta,7.283812539369958,11.108673805363331,75.77858422173988,1.1544187399401098
3,2,C4,Theta,6.176092326073281,10.140155306276757,52.38331180124824,1.0481854280587048
3,2,T5,Theta,39.69699631456592,22.68194567025065,101.14415983989764,3.434523230275907
3,2,T6,Theta,7.120439976040041,9.039784309119195,50.77587534771917,0.5830633233699838
3,2,O1,Theta,53.45127817407974,14.685182543416683,78.55820873128116,0.5837348623268056
3,2,O2,Theta,14.03915973628591,13.88506050445818,64.93764525159037,2.719642148228182
3,2,FP1,Alpha,5.154314664099174,11.379552161579127,73.1720490721302,0.8635724858118943
3,2,FP2,Alpha,5.464400876893587,17.664897158708612,112.01354079700256,0.408989616344994
3,2,C3,Alpha,5.190856182888933,5.816137568382849,41.40647510269781,0.850256934254414
3,2,C4,Alpha,6.652753826160585,2.6879747537716896,16.20710042829601,0.4610689955111388
3,2,T5,Alpha,25.41194042298026,18.28284469486289,82.30192040359766,1.0863671130652344
3,2,T6,Alpha,5.7365632213790025,2.3400925648887565,15.272438948024297,0.4166337786819975
3,2,O1,Alpha,28.220558354987176,8.40227321152326,54.26219022484468,0.5655753365730035
3,2,O2,Alpha,10.052319585661529,3.1045651261221936,17.56655232046698,0.7557211362131881
3,2,FP1,Beta,10.824559228749717,8.522871151747163,56.15885575005582,4.616387889655708
3,2,FP2,Beta,11.986831233294732,15.664388436648156,119.66713297792909,5.406504745073461
3,2,C3,Beta,7.755439703022195,6.117875014345063,38.32864201718557,1.543118960177258
3,2,C4,Beta,10.529710346096673,4.849847894303853,26.905185865190894,2.579420968861249
3,2,T5,Beta,78.50018243295438,103.73580218861174,483.3090850543374,4.787908198510161
3,2,T6,Beta,12.559442979255108,3.381942584688653,27.71572580902525,1.4762904813591546
3,2,O1,Beta,56.21720468787935,39.20162253251623,266.68390004983013,0.9506952426136628
3,2,O2,Beta,15.13923135208364,6.271648057084265,36.5070067498289,1.944952715329759
3,3,FP1,Theta,10.653659990054075,20.9860093692899,99.24480873636392,0.5202587558930966
3,3,FP2,Theta,10.577443891981051,18.26340782269842,92.02749108462214,0.4824681800180356
3,3,C3,Theta,7.283812539369958,2.9742553944227583,16.911317182488425,0.7374724456932403
3,3,C4,Theta,6.176092326073281,4.135906145118734,25.531956956861084,0.8178780713569216
3,3,T5,Theta,39.69699631456592,12.294503337683802,52.99883059000946,1.0244639836860865
3,3,T6,Theta,7.120439976040041,3.9316924766406105,27.66240208646289,0.344947327253835
3,3,O1,Theta,53.45127817407974,4.512585094882517,25.602001326151733,0.3520371055995585
3,3,O2,Theta,14.03915973628591,6.6474402658556135,44.93566711124936,2.2524365864918785
3,3,FP1,Alpha,5.154314664099174,3.021781401881632,14.562366074824428,0.2671385209712184
3,3,FP2,Alpha,5.464400876893587,2.931338145757869,13.234083548604438,0.3912405909859788
3,3,C3,Alpha,5.190856182888933,1.2508261304087396,6.559154668663752,0.3805593379331259
3,3,C4,Alpha,6.652753826160585,1.655169572948055,9.065731389569498,0.7299282968862354
3,3,T5,Alpha,25.41194042298026,12.109277720071994,54.900232559650064,0.5972606757085089
3,3,T6,Alpha,5.7365632213790025,1.0941453223518194,7.637418842074037,0.1561369757359708
3,3,O1,Alpha,28.220558354987176,1.05542779052581,6.566893276002854,0.2990654251905216
3,3,O2,Alpha,10.052319585661529,2.4091030352759693,14.52352499522967,0.5944801702391451
3,3,FP1,Beta,10.824559228749717,5.156207581543886,36.57734702421909,1.912710605133144
3,3,FP2,Beta,11.986831233294732,6.153659836348436,34.82619792002756,2.668487888216432
3,3,C3,Beta,7.755439703022195,2.8078077295097645,14.598296577842117,1.388362099386935
3,3,C4,Beta,10.529710346096673,2.8004618319975587,14.135376410629776,1.5602477197181672
3,3,T5,Beta,78.50018243295438,64.71774811727757,291.93307914431693,1.3695103861070013
3,3,T6,Beta,12.559442979255108,1.8929627543121208,12.074453299361505,1.2688161596712568
3,3,O1,Beta,56.21720468787935,3.316715754803591,18.532656360584333,1.4066052654349317
3,3,O2,Beta,15.13923135208364,3.746641768711565,19.4301254565628,1.7507828159074137
3,4,FP1,Theta,10.653659990054075,33.11708860284081,222.62986626559567,1.4481840178412435
3,4,FP2,Theta,10.577443891981051,42.24057286021644,300.5641633008431,1.9948032394450856
3,4,C3,Theta,7.283812539369958,76.78807088004149,316.63983831504123,2.1828712637883005
3,4,C4,Theta,6.176092326073281,27.60669227880209,134.642855537726,2.349091742943147
3,4,T5,Theta,39.69699631456592,67.6950819762012,286.1652182541999,7.725747708446553
3,4,T6,Theta,7.120439976040041,6.620684309229182,37.01843476440024,0.8040278980706057
3,4,O1,Theta,53.45127817407974,9.958793404095116,59.99131286530563,0.9975393473784402
3,4,O2,Theta,14.03915973628591,114.96164064414428,698.0472407112806,4.147272770196689
3,4,FP1,Alpha,5.154314664099174,16.850595035193543,131.48184144523267,0.628478524596161
3,4,FP2,Alpha,5.464400876893587,24.74021993970453,164.05872935013525,0.6484014506982777
3,4,C3,Alpha,5.190856182888933,39.24180874224448,310.3639199834795,0.691983014071877
3,4,C4,Alpha,6.652753826160585,10.307830077846551,45.97906321802122,1.041970322108213
3,4,T5,Alpha,25.41194042298026,28.12084709462317,178.90224218090862,2.324639677984119
3,4,T6,Alpha,5.7365632213790025,4.149887105413495,23.53876921466436,0.3108172367630857
3,4,O1,Alpha,28.220558354987176,4.846899308054755,35.128253042827936,0.3214352973287536
3,4,O2,Alpha,10.052319585661529,38.87309992907852,224.43781243411536,0.8910335813143813
3,4,FP1,Beta,10.824559228749717,40.35487685810633,349.81857291631894,2.575101730031697
3,4,FP2,Beta,11.986831233294732,43.9900791985501,358.68486621810933,2.937488911771001
3,4,C3,Beta,7.755439703022195,37.521315315197285,311.6961761771366,1.5460028878333612
3,4,C4,Beta,10.529710346096673,8.232701083667743,45.41759947052345,1.8999338599846567
3,4,T5,Beta,78.50018243295438,62.97237961045978,279.044016761116,7.18782657175512
3,4,T6,Beta,12.559442979255108,8.292432452302961,70.96049780173973,1.6289009862002817
3,4,O1,Beta,56.21720468787935,6.054811941975742,37.693576147854905,1.781627944360979
3,4,O2,Beta,15.13923135208364,29.62787099465939,147.91436093137122,2.8954871990425723
4,1,FP1,Theta,0.8176019997057186,6.750748805685655,45.86501416220543,0.3343116300790184
4,1,FP2,Theta,1.3133583932808064,12.139255967567372,94.01335512682186,0.206142567524054
4,1,C3,Theta,0.6265576175819455,1.7884224465729917,8.737278993254197,0.1960912485051891
4,1,C4,Theta,0.9539015501120556,5.741022261805537,30.35204668008956,0.7174001441166071
4,1,T5,Theta,1.1469846450117074,1.8616810977213376,11.142734505820428,0.2895702612890144
4,1,T6,Theta,0.9725296235849424,2.6717764928132293,16.1575817141009,0.2862544124729068
4,1,O1,Theta,0.717666513927158,2.4575651324241874,13.554553631674732,0.2096565756080009
4,1,O2,Theta,0.7176665139300711,2.4575651324242984,13.554553631678903,0.2096565756092427
4,1,FP1,Alpha,0.6337189728305935,3.7824580957452953,23.665845861306963,0.235249211892764
4,1,FP2,Alpha,0.8697214064204066,3.219172408696612,16.021141030928582,0.2040302598950705
4,1,C3,Alpha,0.3416203732458697,0.6999343356247459,3.671712048013984,0.0776868373628874
4,1,C4,Alpha,0.7173883038485146,6.337741785620387,50.14375197439254,0.7589945212678686
4,1,T5,Alpha,0.9056504562952068,2.4227328926685257,15.917791361297708,0.201038604882933
4,1,T6,Alpha,0.80136039064752,2.208307222590896,17.85575408287368,0.2199615283947731
4,1,O1,Alpha,1.026581574714459,0.965835903173545,4.862014586407557,0.1334225782830458
4,1,O2,Alpha,1.0265815747159208,0.9658359031739436,4.862014586412825,0.1334225782829582
4,1,FP1,Beta,3.748379310161019,6.845145597688009,38.24367284623669,3.680612780181345
4,1,FP2,Beta,4.652620962894806,7.412834661059425,38.14827110773982,2.508018460514577
4,1,C3,Beta,1.9964719586840676,1.403558736533858,8.59792307979241,1.1287592821771004
4,1,C4,Beta,3.43463706832758,3.675514680183963,18.95775903292623,1.312007773568435
4,1,T5,Beta,3.446267100519068,8.249218366912249,40.14926393109612,1.8307096973778068
4,1,T6,Beta,2.835099626775772,17.46366944313928,103.80115703851108,1.0902557873731549
