FP1_Theta,FP1_Alpha,FP1_Beta,FP2_Theta,FP2_Alpha,FP2_Beta,C3_Theta,C3_Alpha,C3_Beta,C4_Theta,C4_Alpha,C4_Beta,T5_Theta,T5_Alpha,T5_Beta,T6_Theta,T6_Alpha,T6_Beta,O1_Theta,O1_Alpha,O1_Beta,O2_Theta,O2_Alpha,O2_Beta,Subject,Scene
0.005186499767258062,0.019183321109601387,0.020613947958822904,-0.00035310631763917663,0.0007135425110058741,0.0007861444923183952,-0.0007315027731034912,-0.0021991323817926655,-0.0019331665434277822,1.232237106147012e-05,0.007918724435304898,0.0032040820675234387,-0.003286976502353715,-0.0008412518230204804,-0.0017210400498595556,-0.0012476880096017225,-0.0005505210251990902,-0.0027582918198374553,-0.0018200892392411325,-0.0006100608715747016,-0.0018752929216651019,-0.0005122978306529059,-0.0008707282846393049,-3.655691548782301e-05,1,1
0.11267799081600217,0.09803889107759692,0.21646938545687905,0.01164843251725578,0.007970139529926017,0.014573821416405671,0.001112630097950341,-0.0004231078324778647,0.0011854752661208893,0.0491361964724468,0.04495375722353685,0.09372676302029768,-0.0028061585830416926,-0.0006233153719896841,-0.0011017948489095279,0.013991611599953765,0.014695725740511669,0.0365140959014405,-0.0015227782287584289,-0.00034506355371334004,-0.0014640935835841832,0.0009027956631479324,0.001049155515629141,0.003304534270290945,1,1
0.02636005432257224,0.010483605224175798,0.05204478774426281,0.002010943476340661,-8.703926635299382e-05,0.002998788011183277,-0.0003682475277669246,-0.0023950717300320738,-0.0014326875558832793,0.009688688547639324,0.0038328461239084148,0.017731143038217982,-0.0031922655224761723,-0.0008652955932426097,-0.0016216637090869681,0.0017541323067746307,-0.0022325583909121524,0.0035441327757101734,-0.0017615252465108021,-0.0006392966170867488,-0.001809303737600536,-0.00023355428547060692,-0.0010825388593665476,0.0004996207015865935,1,1
0.004950943923845843,0.009978586800224084,0.012478553323326903,-0.00037940637706641,-0.00013351303087270222,0.00021343538443251348,-0.0007355439885482471,-0.0024064460073235853,-0.002062707914203732,-9.532722503932103e-05,0.0035956609270025013,-0.0005560266249955634,-0.003288030162223968,-0.0008666913338740842,-0.0017467621035856006,-0.001281083267566031,-0.002330200643907378,-0.004389578530447057,-0.0018207407637957453,-0.0006409937518341359,-0.0018923732178870616,-0.0005153988532379341,-0.0010948344612040305,-0.00017533833333703352,1,1
0.006938800283823474,0.0027151132792572466,0.010086063209785404,-0.00015746010885779225,-0.0008019261857156914,4.5010748635222666e-05,-0.0007014401611605985,-0.0025700375873700955,-0.002100803970112831,0.0008131279894744415,0.00018432321028177172,-0.0016618147613746657,-0.0032791383239066346,-0.000886765700744521,-0.001754326550302299,-0.0009992606009075363,-0.0037345492488538657,-0.004869313995331396,-0.0018152425464269795,-0.0006654029470526035,-0.0018973962612276935,-0.0004892293157780898,-0.0012716770755207408,-0.00021615174006475556,1,1
0.0078050769038321595,0.001383637070198493,0.0030401372769525304,-6.073940663873698e-05,-0.0009244538181116604,-0.00045100279908139886,-0.000686578248140326,-0.0026000257598616113,-0.002212997532271796,0.0012090185218611399,-0.000441013276148593,-0.004918380488538168,-0.0032752634002459926,-0.0008904455574718516,-0.001776603980410408,-0.0008764467034702084,-0.003991982108121415,-0.006282143471113224,-0.0018128465095431179,-0.0006698774264627543,-0.0019121892131965317,-0.0004778250418504803,-0.0013040943113007053,-0.00033634794870997844,1,1
0.006250547394984655,-0.0006691370650052466,-0.005549610944445298,-0.00023430427292157516,-0.0011133580981276354,-0.0010556971330697262,-0.0007132478843907745,-0.002646259364663387,-0.0023497736579640937,0.0004985947372956154,-0.0014051120384181359,-0.00888848745949398,-0.0032822169333736858,-0.0008961188955756286,-0.0018037625848965617,-0.001096835691529356,-0.0043888735519633055,-0.008004535899367818,-0.0018171461869835469,-0.0006767758565955121,-0.0019302234267371138,-0.0004982899602586963,-0.0013540728709558493,-0.00048288016878621475,1,1
0.02328369260352192,0.010668968073839475,-0.0035574109954181433,0.0016674644318030439,-6.998145416745667e-05,-0.0009154518091906698,-0.00042102584272004,-0.002390896895310009,-0.002318051495263998,0.008282783723897236,0.0039199029953211366,-0.00796770995806904,-0.003206026331135267,-0.0008647832981488773,-0.001797463754118479,0.0013179898969288097,-0.0021967196068129326,-0.007605065505203567,-0.001770034163843488,-0.0006386736977671433,-0.0019260407943280857,-0.0002740536720799629,-0.0010780258600645307,-0.0004488952982356783,1,1
0.016523188251585483,0.008006875118006233,0.0003618863430100497,0.000912646959911848,-0.00031495762788938744,-0.0006395442001807427,-0.0005370096120274647,-0.002450853883053986,-0.0022556438097801434,0.005193216713464618,0.002669633674527103,-0.0061562447924440305,-0.0032362666004280578,-0.0008721406362715288,-0.0017850719303380209,0.00035953867138786844,-0.002711419153520102,-0.006819178901103689,-0.001788733061408646,-0.0006476197683298036,-0.001917812212615506,-0.0003630537001743039,-0.0011428394064351612,-0.0003820361394644453,1,1
0.00619280676117925,-0.0011542925008246046,-0.0035928699027414565,-0.00024075107584716501,-0.0011580039930302038,-0.000917948017437385,-0.0007142384874585928,-0.002657186277811038,-0.00231861611390469,0.00047220712653756524,-0.0016329684533826156,-0.007984098756844657,-0.0032824752117837776,-0.0008974597400324421,-0.0017975758661867905,-0.0011050217052278066,-0.004482675416526554,-0.007612175626700527,-0.001817305891961269,-0.0006784062409715309,-0.0019261152404573454,-0.00049905009852108,-0.001365884871835674,-0.0004495001905185527,1,1
0.006467896737352104,0.001817744994767224,-0.002419886350026829,-0.0002100369886211147,-0.0008845055142369608,-0.0008353732445911112,-0.0007095190211770724,-0.0025902485642697653,-0.0022999384831167225,0.0005979239179235724,-0.0002371316578131141,-0.007441955953654284,-0.0032812447126189127,-0.0008892457951661314,-0.0017938671898023609,-0.001066021608331366,-0.003908049970624779,-0.007376972226369427,-0.001816545019840231,-0.0006684185893036408,-0.0019236525564154075,-0.0004954286208423491,-0.0012935251559159978,-0.00042949030435406244,1,1
0.010148984501577044,0.01320106524597806,0.0242843524877047,0.00020096035941072452,0.00016303200066396803,0.0010445307412349381,-0.0006463659764010363,-0.0023338677375625066,-0.001874722023490218,0.0022801900221695822,0.005109118948375926,0.004900511139802782,-0.003264778916653729,-0.0008577852348340664,-0.0017094351619938337,-0.000544145887929303,-0.0017071539574004357,-0.0020223125098265595,-0.0018063634890773622,-0.0006301644832696047,-0.0018675868914826298,-0.00044696819579431116,-0.0010163773000011088,2.6056389388146722e-05,1,1
0.0036726809496536368,0.002338986595002943,0.006646989094032605,-0.0005221257921224442,-0.0008365388297787847,-0.00019709048394600786,-0.0007574739733829552,-0.002578508900495559,-0.002155564973741514,-0.0006794965281165157,7.672859652442347e-06,-0.0032513249272937894,-0.00329374793334788,-0.0008878052178609068,-0.0017652000300948443,-0.0014623053555048162,-0.003807271064772053,-0.005558907574154819,-0.0018242763148687835,-0.0006666669359191099,-0.0019046166122073712,-0.0005322268049250624,-0.0012808345710311091,-0.00027481878736337044,1,1
0.029699871190287813,0.0022842701226750426,7.607472019259369e-05,0.002383837567289395,-0.0008415740529108806,-0.0006596645418311695,-0.0003109493545909236,-0.0025797412522260456,-0.0022601948403155104,0.011214993018167203,-1.8025088476944593e-05,-0.00628834444040562,-0.003177326258153457,-0.0008879564400738415,-0.0017859755941732754,0.0022276253190268947,-0.0038178501632371775,-0.006876489052968704,-0.0017522876378584043,-0.0006668508128274572,-0.001918412275353716,-0.0001895865902244129,-0.0012821667441276924,-0.0003869117901279237,1,1
