FP1_Theta,FP1_Alpha,FP1_Beta,FP2_Theta,FP2_Alpha,FP2_Beta,C3_Theta,C3_Alpha,C3_Beta,C4_Theta,C4_Alpha,C4_Beta,P7_Theta,P7_Alpha,P7_Beta,P8_Theta,P8_Alpha,P8_Beta,O1_Theta,O1_Alpha,O1_Beta,O2_Theta,O2_Alpha,O2_Beta,Subject,Scene
-0.7964048639176375,-0.6298599590811621,-0.7354905855820482,-0.6441766270447267,-0.42953642352698834,-0.503648146708881,-0.7176447002901025,-0.5833167996591138,-0.6477047302647508,-0.7659861046030676,-0.5998825872921618,-0.7072992034921188,-0.6755202425158516,-0.4746601323692919,-0.7267707221484918,-0.7506636186096629,-0.6497997743024274,-0.7658977343574478,-0.567854989596086,-0.4623492413160739,-0.46162019104816987,-0.6375488456062771,-0.5749565786748831,-0.589822926667831,1,1
-0.768395045619157,-0.6056944521594966,-0.7084769006964708,-0.640506553433638,-0.4271913069586673,-0.5006732556908933,-0.7171207926276126,-0.5828190411363203,-0.6471422275470337,-0.7484407167754735,-0.586246759702456,-0.6930913715716113,-0.675375942157637,-0.47457502095103793,-0.7266598049198962,-0.7458076214736232,-0.644998536275124,-0.7607750719658934,-0.5677631792561689,-0.4622838677531361,-0.4615546116690721,-0.6371007574977076,-0.5743846720846686,-0.5891927965902496,1,1
-0.7687535785101748,-0.5603917393860159,-0.7364102967675602,-0.6405535313214629,-0.42279495216009383,-0.5037494302085768,-0.7171274987806786,-0.5818859007117567,-0.647723881300367,-0.7486653022602723,-0.5606838785790306,-0.707782925057472,-0.6753777892394013,-0.4744154638539158,-0.7267744984498826,-0.7458697794881248,-0.6359977274771417,-0.7660721411413097,-0.5677643544521751,-0.46216131291684204,-0.46162242377164886,-0.6371064931409482,-0.5733125273920797,-0.5898443801527264,1,1
-0.7366708510766437,-0.5733970390606206,-0.39613173857136363,-0.6363497921157738,-0.42405703798522404,-0.4662761409968431,-0.7165274096777471,-0.5821537824812354,-0.6406383017292294,-0.7285686386764592,-0.5680223558843345,-0.5288136144476434,-0.6752125061585963,-0.4744612687900056,-0.7253773268020488,-0.7403076715560608,-0.6385816393129995,-0.7015443960332546,-0.5676591939659573,-0.46219649540978786,-0.4607963514804597,-0.6365932485172145,-0.5736203138836171,-0.5819069308493979,1,1
-0.7621737171506673,-0.6375936873247922,-0.7636328928549505,-0.639691384509842,-0.4302869351673107,-0.5067473276420353,-0.7170044262299169,-0.5834760981649849,-0.648290734150963,-0.7445436682612939,-0.6042464843665096,-0.722100633703586,-0.6753438912561636,-0.4746873707211021,-0.7268862734604368,-0.7447290442082001,-0.6513363226668588,-0.7712344198074056,-0.5677427870395777,-0.4623701629285075,-0.46168851031098657,-0.6370012315644605,-0.5751396069127682,-0.5904793833615511,1,1
-0.6738078456050527,-0.6161181056860351,-0.7283345064561174,-0.628112971189756,-0.42820285960958937,-0.5028600811189454,-0.7153515930443534,-0.5830337464350049,-0.6475557200881099,-0.6891911675606791,-0.5921284961296331,-0.7035354678203091,-0.6748886499267802,-0.47461173327567097,-0.7267413395423195,-0.7294092583182495,-0.6470695229031839,-0.7645407118866313,-0.5674531421508742,-0.46231206626649923,-0.4616028186967917,-0.6355875952523282,-0.5746313607291594,-0.5896560016180316,1,1
-0.5696676400589018,-0.27215964228501305,-0.40344981280969405,-0.614467676666405,-0.39482376708938255,-0.46708204635231826,-0.7134037099457381,-0.5759489268531159,-0.6407906851106506,-0.6239576028412647,-0.39804366603851443,-0.5326625513549649,-0.6743521427347402,-0.47340030440991565,-0.7254073745543864,-0.7113547127839028,-0.5787313556283439,-0.7029321379810142,-0.5671117922867539,-0.4613815751194273,-0.4608141170969159,-0.6339216084461321,-0.5664911585551711,-0.5820776346503442,1,1
-0.7929638327360088,-0.6036633410116374,-0.722366946715882,-0.6437257552254213,-0.4269941998828515,-0.5022029016210062,-0.7175803377660862,-0.5827772045264836,-0.6474314583079696,-0.7638306380461188,-0.5851006682292875,-0.7003968332310492,-0.6755025150880316,-0.4745678673353085,-0.7267168369544396,-0.7500670550266746,-0.6445949921610938,-0.7634090708691144,-0.5678437106138704,-0.46227837310438363,-0.46158833163720864,-0.6374937975821423,-0.5743366033288722,-0.5895168003614083,1,1
-0.7286175275868583,-0.5778621447430723,-0.6136682387143609,-0.6352945803430149,-0.42449034953747566,-0.4902324203086531,-0.7163767768589319,-0.5822457542497486,-0.6451680381591739,-0.7235240260187341,-0.570541873122386,-0.6432268107108758,-0.6751710172259653,-0.4744769949851364,-0.7262705239284855,-0.7389114855692334,-0.6394687729977111,-0.7427963041973794,-0.5676327968519461,-0.4622085746046626,-0.46132445080015544,-0.636464415175571,-0.5737259861285267,-0.5869812586315006,1,1
-0.7208266024191162,-0.5610657481014565,-0.6730343783843262,-0.6342737501270022,-0.4228603606371801,-0.49677013615248694,-0.7162310520509461,-0.5818997838710728,-0.6464042121593594,-0.7186437800225906,-0.5610642002775387,-0.6744503974881803,-0.6751308801111668,-0.4744178377266374,-0.7265142791848492,-0.737560790969984,-0.6361316405080546,-0.754054031245995,-0.567607259824883,-0.462163136274048,-0.46146857014542414,-0.6363397795608298,-0.5733284786414151,-0.5883660526851205,1,1
-0.7730808318866711,-0.630699636223596,-0.6321686857070291,-0.6411205231618365,-0.42961790912483455,-0.49226978817683165,-0.7172084375849693,-0.583334095238942,-0.6455532707461537,-0.751375899591176,-0.6003563904191618,-0.6529571100920262,-0.6754000822869913,-0.4746630897296609,-0.7263464861053187,-0.7466199853544824,-0.6499666025771227,-0.7463045832210402,-0.5677785382858284,-0.4623515128465945,-0.46136936314113924,-0.6371757185375613,-0.5749764506723121,-0.5874128061285608,1,1
-0.7772192302045773,-0.5923771047771189,-0.6331116790312838,-0.6416627696804273,-0.4258989387872167,-0.49237363562980146,-0.7172858439631928,-0.5825447318415857,-0.6455729065829519,-0.7539681978595546,-0.5787322037923668,-0.6534530768848342,-0.6754214023952958,-0.4745281169764277,-0.726350358002343,-0.7473374498580161,-0.6423526263472973,-0.7464834050462941,-0.5677921030920056,-0.46224784109538425,-0.4613716523851638,-0.6372419227183603,-0.574069500598432,-0.5874348027002658,1,1
-0.6408671981153247,-0.45549505539280155,-0.5027843499153388,-0.623796820338795,-0.4126153622019005,-0.47802129523537035,-0.7147354570364954,-0.5797252500521329,-0.6428591162529336,-0.6685571017006117,-0.5014940133591754,-0.5849074936157695,-0.6747189470325329,-0.4740460155500278,-0.7258152386279573,-0.7236984147788585,-0.6151567018881151,-0.7217691570537306,-0.5673451695817238,-0.46187754192063535,-0.46105526514073036,-0.6350606260206311,-0.5708300177115727,-0.584394744657291,1,1
-0.7819384789708527,-0.6341097431514234,-0.7488080873808268,-0.642281123936665,-0.42994883941659656,-0.5051147410165818,-0.7173741148174878,-0.5834043362561265,-0.6479820390061076,-0.7569243416294661,-0.602280605387261,-0.7143035358502999,-0.6754457149160062,-0.4746751001972238,-0.7268254033368448,-0.7481556150545593,-0.6506441275763779,-0.7684231604850981,-0.5678075718047537,-0.4623607380137135,-0.46165252108765925,-0.637317419075781,-0.5750571550677004,-0.5901335750846313,1,1
-0.7368614507170006,-0.6272764040134627,-0.7139934786516003,-0.6363747660268112,-0.42928570510365593,-0.5012807706699949,-0.7165309747352206,-0.5832635838685983,-0.6472570985875971,-0.7286880305473526,-0.5984247692713742,-0.6959928125521652,-0.6752134880855793,-0.47465103303458056,-0.7266824557926188,-0.7403407153729804,-0.6492864698277097,-0.7618211923504511,-0.5676598187118084,-0.46234225217240027,-0.4615680039092856,-0.636596297642041,-0.5748954356508951,-0.5893214780977737,1,1
-0.6514938213758652,-0.5130334216827959,-0.4084651581516158,-0.6251892067223098,-0.41819911331203485,-0.467634362923466,-0.714934221958612,-0.580910419157061,-0.6408951190446773,-0.6752136327932899,-0.5339610849197624,-0.5353003693329462,-0.6747736930336233,-0.4742486668734548,-0.725427967383841,-0.7255407277695799,-0.62658850810497,-0.7038832085614594,-0.5673800014354446,-0.462033197170169,-0.46082629252706847,-0.6352306258209354,-0.5721917342680725,-0.5821946242414654,1,1
-0.7425108563726884,-0.560127706516061,-0.7200943945187682,-0.6371149969841992,-0.42276932936393535,-0.5019526360556933,-0.7166366436431727,-0.5818804621909861,-0.6473841372263607,-0.732226825842931,-0.5605348932213438,-0.6992015857191332,-0.675242592567841,-0.4744145339246533,-0.7267075059360091,-0.7413201397088329,-0.635945269042901,-0.7629781219733067,-0.5676783362847555,-0.46216059864382875,-0.4615828147089301,-0.6366866742188478,-0.5733062787278643,-0.5894637900631708,1,1
-0.78675974880045,-0.6260806651356358,-0.744590992650148,-0.6429128458202181,-0.4291696658638024,-0.5046503320590681,-0.7174642939175353,-0.583238954167288,-0.64789422694874,-0.759944391530545,-0.5977500518225105,-0.7120855573190488,-0.675470553026559,-0.4746468216173698,-0.7268080880959868,-0.7489914674058697,-0.6490488986900703,-0.7676234638620739,-0.5678233749212598,-0.46233901740844335,-0.4616422835189896,-0.6373945475189513,-0.5748671370124006,-0.5900352057491977,1,1
-0.7475878566852733,-0.57966638079405,-0.7159596050109948,-0.6377802267501381,-0.4246654397547042,-0.5014972909881807,-0.7167316060359266,-0.5822829177106447,-0.6472980390007699,-0.7354070656622675,-0.5715599461883533,-0.6970268955721993,-0.6752687481450017,-0.47448334954205357,-0.7266905286374669,-0.7422003274599605,-0.639827241237852,-0.762194033064366,-0.5676949776324247,-0.4622134555011991,-0.46157277694733734,-0.6367678937199183,-0.5737686856047347,-0.5893673406063735,1,1
-0.6996857882670989,-0.6028430006643289,-0.7421663752201071,-0.6315037091610326,-0.42691459080424154,-0.5043833202594851,-0.7158356251899977,-0.5827603072438903,-0.6478437394310395,-0.7054011456243519,-0.5846377762412427,-0.7108103311859407,-0.6750219673355616,-0.4745649780795341,-0.7267981327031229,-0.7338956571272148,-0.6444320057489522,-0.7671636785134466,-0.5675379646472873,-0.46227615388458837,-0.46163639743176066,-0.6360015786012219,-0.5743171889606002,-0.5899786483274401,1,1
-0.7778801271274975,-0.5233734109409838,-0.6544307804347661,-0.6417493657565109,-0.41920254685076663,-0.49472140875092013,-0.7172982056628778,-0.5811234011481093,-0.6460168316723847,-0.7543821845803218,-0.5397956122591153,-0.6646658459209548,-0.675424807189347,-0.47428508453079377,-0.7264378934738582,-0.7474520280223836,-0.628642872194627,-0.7505261914874479,-0.5677942693742177,-0.4620611693513752,-0.4614234073915202,-0.6372524954414317,-0.5724364428942423,-0.5879320990549926,1,1
-0.3292008182938395,-0.06667593594583313,0.1622856100226433,-0.5829597629949312,-0.37488281381999594,-0.4047802450589969,-0.7089059153097723,-0.5717163954827975,-0.6290104443104717,-0.47332886249825623,-0.2820957407077045,-0.23511433336385434,-0.6731133111168526,-0.4726765865201441,-0.7230844850454309,-0.6696655384608015,-0.5379055542882317,-0.5956505291819258,-0.5663235922202718,-0.4608256918080363,-0.45944071772840134,-0.6300747315335367,-0.56162813266384,-0.568881104543857,1,1
-0.6894997750573778,-0.5737584158260111,-0.5233643043311125,-0.6301690550806354,-0.4240921074188034,-0.4802876695490369,-0.7156451016273693,-0.5821612260811355,-0.6432876501733682,-0.6990206132596867,-0.5682262693086789,-0.5957315087217888,-0.67496949125952,-0.4744625415664934,-0.7258997391882508,-0.7321297316775344,-0.6386534381738158,-0.7256717774830456,-0.5675045770213765,-0.4621974730216704,-0.461105225767656,-0.6358386274765707,-0.5736288663114365,-0.584874799426848,1,1
-0.7788633587487427,-0.5766832648777444,-0.6883553435029465,-0.6418781967395709,-0.424375946363019,-0.49845736252354084,-0.7173165964490973,-0.5822214718085729,-0.6467232387769338,-0.7549980821893434,-0.5698766686785419,-0.6825084502191335,-0.6754298725801198,-0.47447284294571884,-0.7265771865222806,-0.7476224886046677,-0.639234551433182,-0.7569593783746047,-0.5677974922023132,-0.46220538544842754,-0.461505763863494,-0.6372682247258118,-0.5736980864794021,-0.5887234345447112,1,1
-0.7705658646033606,-0.6187501729993397,-0.6983320177004961,-0.640790991746786,-0.42845828585350715,-0.49955604708232476,-0.7171613965575484,-0.5830879614755589,-0.6469309818661746,-0.7498005207047805,-0.5936136880689162,-0.687755676235309,-0.6753871257345422,-0.4746210034715208,-0.7266181503914189,-0.7461839713184466,-0.6475924658613427,-0.758851276274542,-0.5677702947478411,-0.46231918664757465,-0.46152998359146186,-0.6371354852550358,-0.574693651855402,-0.5889561537206679,1,1
-0.766949946809942,-0.6264615093442554,-0.7277135006391592,-0.6403172048649116,-0.42920662449523184,-0.5027916926471446,-0.7170937628792888,-0.583246798755499,-0.647542788958527,-0.7475355049391575,-0.5979649501064301,-0.7032088501705185,-0.6753684973297698,-0.47464816295859785,-0.7267387897145394,-0.7455570880498064,-0.6491245653708066,-0.7644229492356927,-0.5677584425238035,-0.4623400476844863,-0.4616013111210549,-0.6370776394758333,-0.574876150161327,-0.589641515832575,1,1
-0.7734386950707223,-0.6383502924024894,-0.7635327163420044,-0.6411674132992223,-0.43036035912275056,-0.506736295670284,-0.7172151312115487,-0.5834916826353226,-0.6482886481874589,-0.7516000655706372,-0.6046734125673756,-0.722047945924623,-0.6754019259185745,-0.4746900354999305,-0.7268858621392403,-0.7466820272634432,-0.6514866460630334,-0.771215423122668,-0.5677797112866747,-0.46237220972892545,-0.46168826711893246,-0.6371814434671399,-0.5751575129071067,-0.5904770466113395,1,1
-0.7023407900657183,-0.5726848740909928,-0.755225250528322,-0.6318515890342464,-0.42398792667400237,-0.505821433239036,-0.7158852854830917,-0.5821391133834831,-0.648115662824028,-0.707064242319325,-0.5676205038241711,-0.717678639091212,-0.6750356453147086,-0.47445876053016267,-0.7268517519803113,-0.7343559486218855,-0.6384401453420676,-0.7696400607508477,-0.5675466671891967,-0.46219456883065113,-0.46166809962041283,-0.6360440520911068,-0.5736034596193653,-0.5902832639378597,1,1
-0.7305597531706051,-0.5881025691456966,-0.7388817963140261,-0.6355490664944669,-0.42548412090801413,-0.5040216049168001,-0.7164131050797997,-0.5824566854145681,-0.6477753450387507,-0.7247406387347444,-0.5763202191778908,-0.7090828088125588,-0.6751810231404799,-0.47451306197298226,-0.7267846463390482,-0.739248204707203,-0.641503355397206,-0.7665408168451592,-0.5676391630621493,-0.4622362774387626,-0.46162842367156576,-0.636495486001485,-0.5739683384293268,-0.5899020311621151,1,1
-0.7736797097539745,-0.6411601035877843,-0.7553731140299363,-0.6411989929981502,-0.43063303433646893,-0.5058377167562493,-0.7172196392536211,-0.5835495588251106,-0.6481187417679728,-0.7517510374921524,-0.6062588997250153,-0.7177564078142432,-0.675403167572653,-0.47469993171339625,-0.7268523591025858,-0.7467238114192392,-0.6520449034319376,-0.7696681004204428,-0.5677805012825169,-0.4623798109503259,-0.46166845857909117,-0.637185299108487,-0.5752240105617736,-0.590286713050416,1,1
-0.7725314590489923,-0.6239473433429648,-0.7504817773099717,-0.6410485398760928,-0.4289626398619191,-0.5052990566757818,-0.717198161879638,-0.5831950122335396,-0.6480168900505968,-0.7510317717072998,-0.5965462861306974,-0.7151838120992107,-0.6753972520402391,-0.4746393080136225,-0.7268322754481195,-0.7465247418617226,-0.6486250472166257,-0.7687405458581553,-0.5677767375562974,-0.46233324625508304,-0.46165658419666566,-0.6371669299251861,-0.5748166493153616,-0.5901726161251029,1,1
-0.7571662622534663,-0.5580200585880752,-0.6391252082400876,-0.6390352671483821,-0.4225647948556334,-0.4930358775307227,-0.7169107646444592,-0.5818370490847516,-0.6456981255798171,-0.7414069917836198,-0.5593456144754438,-0.6566158890894332,-0.6753180939615252,-0.4744071107447916,-0.7263750493392244,-0.7438609133841957,-0.6355265184901988,-0.7476237633516781,-0.5677263736472689,-0.4621548969445052,-0.4613862510418584,-0.6369211246187559,-0.5732563986345651,-0.5875750762557964,1,1
-0.7841989452418925,-0.6209285366462824,-0.7126729429983246,-0.6425773085645574,-0.4286696828954492,-0.5011353462426905,-0.7174163955487505,-0.5831328311765969,-0.6472296012322029,-0.7583403007397239,-0.5948428694477204,-0.6952982775901192,-0.6754573603358075,-0.4746286757136163,-0.7266770337202307,-0.748547506841263,-0.648025266315848,-0.7615707763721652,-0.5678149811415264,-0.46232507965008585,-0.46156479813011914,-0.6373535809689101,-0.5747452055235956,-0.589290674849821,1,1
-0.6755590741775465,-0.6212454308715468,-0.7400736296372166,-0.6283424313634103,-0.4287004355670366,-0.5041528559572678,-0.7153843487751517,-0.5831393585299011,-0.6478001624409748,-0.690288139492141,-0.5950216827883198,-0.7097096528586356,-0.6748976718671452,-0.4746297918216722,-0.7267895399642501,-0.7297128647480366,-0.6480882273209625,-0.7667668267274693,-0.5674588823127273,-0.4623259369258984,-0.46163131700839316,-0.6356156105964608,-0.5747527052171222,-0.5899298322572853,1,1
-0.759368006246653,-0.6043870422685966,-0.7420500651096587,-0.6393237575070732,-0.4270644307211141,-0.504370511569952,-0.7169519470090351,-0.5827921112474463,-0.6478413175195711,-0.7427861671801195,-0.5855090298497505,-0.7107491579507211,-0.675329436857203,-0.4745704162261953,-0.7267976551379493,-0.7442426246259923,-0.64473877817835,-0.7671416223803771,-0.5677335905046675,-0.4622803308919783,-0.4616361150732131,-0.6369563471000639,-0.5743537306136229,-0.5899759352396392,1,1
-0.5705794147207695,-0.5918270210180081,-0.7539136734973677,-0.6145871447789817,-0.4258455564790516,-0.5056769953829905,-0.713420764170322,-0.5825334012752444,-0.6480883520129507,-0.6245287397148755,-0.5784218090084461,-0.7169888159113849,-0.6743568399951407,-0.4745261795699811,-0.7268463666917074,-0.7115127850391184,-0.6422433349067695,-0.7693913436151225,-0.5671147808938467,-0.46224635298527084,-0.46166491558951533,-0.6339361945951503,-0.5740564821863611,-0.5902526696616702,1,1
-0.7786868567953842,-0.6261679702158864,-0.7523642358622641,-0.6418550700218458,-0.42917813829481477,-0.5055063630489297,-0.7173132950808119,-0.5832407524679788,-0.6480560882590656,-0.7548875211285384,-0.5977993153048096,-0.7161738900845666,-0.6754289632812867,-0.47464712910767937,-0.7268400047559296,-0.7475918888710003,-0.6490662445902726,-0.769097520468264,-0.5677969136657387,-0.46233925358988076,-0.46166115411978287,-0.6372654011292572,-0.5748692031950355,-0.5902165269709804,1,1
-0.708497249137157,-0.61798479956777,-0.7508666246362139,-0.6326582582434149,-0.42838401098225626,-0.5053414381153757,-0.7160004385357449,-0.5830721963956076,-0.648024903680275,-0.7109206565560042,-0.5931818121646197,-0.7153862223275743,-0.6750673620234668,-0.4746183078103677,-0.7268338556175424,-0.7354232796306216,-0.6474404003558826,-0.7688135252733312,-0.5675668467774398,-0.46231711612663084,-0.46165751846567815,-0.6361425402737655,-0.5746755383471314,-0.5901815932001139,1,1
-0.7905663637075253,-0.6418704617390181,-0.7611690786327164,-0.6434116193848718,-0.4307019703068707,-0.5064759992826958,-0.7175354944764506,-0.5835641907062111,-0.6482394304431633,-0.7623288602244581,-0.606659732254974,-0.7208047920403221,-0.6754901638604752,-0.47470243360958725,-0.726876157126939,-0.7496514113901465,-0.6521860384215646,-0.7707672014878945,-0.5678358522106456,-0.4623817326415802,-0.4616825290682353,-0.6374554439823125,-0.5752408220654355,-0.590421911622557,1,1
-0.746060760913453,-0.6194451603666455,-0.754737511878667,-0.6375801342742046,-0.42852573018211626,-0.5057677208582881,-0.7167030425812234,-0.5831022767508989,-0.6481055067006729,-0.7344504908183518,-0.5940058473539734,-0.7174221132308966,-0.6752608808870082,-0.47462345123149086,-0.7268497493427768,-0.7419355784131977,-0.6477305469612837,-0.769547569835665,-0.5676899721311252,-0.4623210667571269,-0.4616669155687759,-0.636743463948589,-0.5747100995904637,-0.5902718867860766,1,1
-0.7758000994998087,-0.6368579153028447,-0.7609819837298973,-0.6414768236634014,-0.4302155329341715,-0.5064553953943981,-0.7172592999334397,-0.5834609428116982,-0.6482355345884604,-0.7530792524787638,-0.603831311596948,-0.7207063895845487,-0.6754140913493308,-0.4746847793167297,-0.7268753889219277,-0.7470914184641454,-0.6511901384124751,-0.7707317222844335,-0.5677874514776681,-0.46236817248656314,-0.4616820748700165,-0.6372192201222017,-0.5751221939584442,-0.5904175473854631,1,1
-0.7114398017004062,-0.6165638923507779,-0.7419875117110923,-0.6330438153504461,-0.42824612051435296,-0.5043636228561645,-0.7160554773017496,-0.5830429287009697,-0.6478400149776619,-0.712763875436449,-0.5923800393777172,-0.7107162580269707,-0.6750825214002403,-0.474613303345581,-0.7267973982959215,-0.7359334231334363,-0.6471580924454594,-0.76712976024666,-0.567576491850756,-0.462313272227652,-0.46163596321636524,-0.636189613867688,-0.5746419108215796,-0.589974476098539,1,1
-0.7636608052552594,-0.5291008708318713,-0.7337033036887683,-0.6398862348566698,-0.41975836225856883,-0.5034513216969131,-0.7170322413640421,-0.5812413747533755,-0.6476675139084282,-0.7454751822486718,-0.5430274358600857,-0.7063591836154596,-0.6753515524035477,-0.4743052567637158,-0.7267633836326558,-0.7449868572186256,-0.6297808122476604,-0.765558808299174,-0.5677476614040922,-0.4620766635208483,-0.46161585217928436,-0.6370250213116472,-0.5725719903117829,-0.5897812359439316,1,1
-0.6977973962862292,-0.5608126582825133,-0.7427842178249005,-0.6312562767249289,-0.42283579979806646,-0.5044513603814947,-0.7158003038959421,-0.5818945707540947,-0.6478566046934344,-0.7042182543495115,-0.5609213897358017,-0.7111352851461143,-0.6750122387598034,-0.4744169463390286,-0.7268006695428662,-0.7335682709959265,-0.636081356255105,-0.7672808413177385,-0.5675317748924018,-0.4621624516046446,-0.4616378973283713,-0.6359713689803691,-0.5733224889580273,-0.5899930603267705,1,1
-0.798515645168087,-0.6241345645336537,-0.7592927703513874,-0.6444531987269674,-0.42898080854828885,-0.5062693702101826,-0.7176841812484995,-0.5831988685955691,-0.6482003603010488,-0.7673083008152569,-0.5966519290988066,-0.7198179487864363,-0.675531116791697,-0.47463996741055203,-0.7268684530719226,-0.7510295598520439,-0.6486622445948201,-0.770411393166727,-0.5678619082965942,-0.4623337527338559,-0.461677974075734,-0.6375826129077297,-0.574821080136247,-0.5903781442399183,1,1
-0.6575430141499118,-0.5923944921444294,-0.7526546042385024,-0.6259818210310425,-0.42590062612625273,-0.5055383399627795,-0.7150473686564032,-0.5825450899847152,-0.648062134564909,-0.6790028552770949,-0.578742014931165,-0.7163266091638655,-0.6748048571302591,-0.4745281782150972,-0.7268411969981468,-0.7265894622694979,-0.6423560808946904,-0.7691525836396452,-0.5673998294271473,-0.46224788813243406,-0.46166185902834694,-0.6353273980070167,-0.5740699120919702,-0.5902233001990026,1,1
