Subject,Scene,Ch,Band,Power,SPower,APower,IPower
1,2,O2,Beta,-0.15301516048169128,48.34808146292013,237.17682306025824,5.461317780293223
1,3,FP1,Theta,-0.4756683544201258,3.831313809993445,18.53529778807691,0.0630056249030501
1,3,FP2,Theta,-0.380149819296995,9.057917783148412,43.796040366980506,0.1406598077416442
1,3,C3,Theta,-0.3803041539887381,3.453518913724368,20.06919233694215,0.2444898809859327
1,3,C4,Theta,-0.3889740848446289,5.054171313151303,34.06778065532755,0.3849315441142392
1,3,T5,Theta,-0.32925560882001426,0.892811459832819,5.254446919223366,0.0486373350777485
1,3,T6,Theta,-0.457395245287268,1.432807142856875,9.655184629203928,0.114252285743145
1,3,O1,Theta,-0.17273901624582458,0.738849861474942,3.360400372808229,0.0260248737009226
1,3,O2,Theta,-0.17976738145369123,0.9545124058509864,5.645052180338666,0.0337703141460448
1,3,FP1,Alpha,-0.40434512332136097,1.0827195017633426,6.572777577502382,0.0356973443567116
1,3,FP2,Alpha,-0.32750347931327073,3.092482288586492,14.588101516462666,0.2231459198337319
1,3,C3,Alpha,-0.3071627274573604,2.731542304354065,18.848506475176187,0.0811686300607869
1,3,C4,Alpha,-0.29853679155907353,2.400476862051021,16.39758876163382,0.1127599898329289
1,3,T5,Alpha,-0.2888956605613345,0.6928376573348228,4.753358070844372,0.020676041502282
1,3,T6,Alpha,-0.5331178203226027,0.7052702005628639,4.706117551893138,0.0375981929635202
1,3,O1,Alpha,-0.09883614504014852,0.3543477959238361,2.021701600897257,0.0105206338560762
1,3,O2,Alpha,-0.15792621400641194,0.3198483470343403,2.3326098230330192,0.0124346890232655
1,3,FP1,Beta,-0.4999133231094137,3.871741437113701,22.709057920571656,0.154490036974578
1,3,FP2,Beta,-0.3314421005059359,11.523908555441972,70.51544095264562,0.3087271144593522
1,3,C3,Beta,-0.3189572582752297,4.919971157172228,33.998467270595675,0.1409491346710289
1,3,C4,Beta,-0.29807844278091206,5.240155135449193,32.82078975735148,0.2909437584142414
1,3,T5,Beta,-0.4019733652493176,1.340965155946839,9.22045972610056,0.0214476222244989
1,3,T6,Beta,-0.413441857293324,1.5265992309623242,9.453634818883769,0.0836173923021249
1,3,O1,Beta,-0.1553733661352345,1.100727684973153,6.813608660170873,0.0081045220718636
1,3,O2,Beta,-0.2110198460138787,0.8408873294649702,4.550745926280747,0.0402162322952142
1,4,FP1,Theta,-0.3827146656654118,54.0977533052916,388.9207091407729,2.662791544960179
1,4,FP2,Theta,-0.30916326340463274,54.17257148753433,314.7378983458766,1.965806256744878
1,4,C3,Theta,-0.33336353158344945,45.70759994305008,309.78430049718406,0.8996769017680214
1,4,C4,Theta,-0.33090865894200555,30.79500915915037,141.97784249793477,2.230164883881699
1,4,T5,Theta,-0.1495906394005103,271.82647736280404,1384.3501956896628,5.542694646555778
1,4,T6,Theta,-0.36911812599521676,53.15749049892968,342.8272751628198,1.851485594412973
1,4,O1,Theta,-0.15602995012130752,84.55622178286622,629.8419620695419,1.7653115111730462
1,4,O2,Theta,-0.08398098906215737,727.2888481722345,4279.923775308662,2.5056856614541925
1,4,FP1,Alpha,-0.30822131475409487,21.02948380076468,154.3825121034724,1.1485538188506852
1,4,FP2,Alpha,-0.27174736448795456,19.547990510434992,119.26977435550116,1.303074211110732
1,4,C3,Alpha,-0.2587362818615072,16.10484105369365,100.39887955176717,1.058922888289055
1,4,C4,Alpha,-0.2415088952933227,12.18708842295906,77.87098122219965,1.253733047961461
1,4,T5,Alpha,-0.04364470313429104,75.2726351194955,359.11801316995303,2.2626071563969337
1,4,T6,Alpha,-0.42974866938732736,19.525481113790057,121.39786988739712,1.0736764083293788
1,4,O1,Alpha,-0.0791548742410519,38.19437506066566,325.91517228443627,1.2100789048482483
1,4,O2,Alpha,-0.05811814306422839,341.07425286150584,1817.4040514953324,1.8232646965128616
1,4,FP1,Beta,-0.3639274462052936,52.59404017378164,259.7771321341248,5.192246420728255
1,4,FP2,Beta,-0.2634161221735232,59.41584096470723,258.25981409108255,6.262627239999131
1,4,C3,Beta,-0.2724162092113958,22.041160051482883,135.46413206315407,2.8870551305748795
1,4,C4,Beta,-0.18211435274862722,28.39705121867352,203.06657922101093,2.2699953668927884
1,4,T5,Beta,-0.19552533322605578,131.6551583771005,697.316460497002,12.436549188438244
1,4,T6,Beta,-0.33682535749503073,47.86031742730904,229.44630198927152,4.820455164021023
1,4,O1,Beta,-0.12261194236684822,30.84974549851544,178.64571956631534,4.001817555139308
1,4,O2,Beta,-0.0855616314573595,468.8934567061513,3587.1368655485508,2.95273528700896
2,1,FP1,Theta,4.000448045511675,36.21396151308795,269.16541327281914,1.1242528150425302
2,1,FP2,Theta,5.457643863109123,52.261072735786165,308.9789735430465,1.125256899700643
2,1,C3,Theta,67.72890531209455,47.34369891480357,259.777629106873,0.4961399761871676
2,1,C4,Theta,18.85854060208991,21.45716782027668,140.01001163475215,0.6631305113664576
2,1,T5,Theta,3.415042370870309,20.90215118393942,111.7317164930116,1.433328113094162
2,1,T6,Theta,126.67268141738826,34.770598236866164,186.51001505745623,0.7630881397340997
2,1,O1,Theta,36.26164536248182,103.1831816898113,709.8627066305262,2.2191432396281163
2,1,O2,Theta,94.75467282536393,79.78848741963805,459.5323780939453,2.315898506156586
2,1,FP1,Alpha,1.5865063199708398,8.512277350142046,54.43167505394993,0.4821008336242709
2,1,FP2,Alpha,1.673070158331496,9.15897410115108,48.976674447973096,0.7964048822410709
2,1,C3,Alpha,70.50295284708679,17.684075334669373,114.62536896597416,0.5161489049837319
2,1,C4,Alpha,6.558998398964227,6.437422024225179,42.29357656279625,0.3172371068243188
2,1,T5,Alpha,0.8924926908333278,9.509934664973697,43.54668890605791,1.1422515061594447
2,1,T6,Alpha,251.9678876125021,19.32879853798954,100.15228129109416,1.159727526895873
2,1,O1,Alpha,11.640718898464183,36.604716233308665,257.4713835719615,0.4681630340778078
2,1,O2,Alpha,32.34534687310199,36.134758878590176,231.368188255998,1.0944882324564569
2,1,FP1,Beta,4.158765477093068,10.36200058055186,49.793883167463406,2.7923341850498677
2,1,FP2,Beta,3.5770066949900308,12.82834516749598,91.69290593666088,3.149646488632051
2,1,C3,Beta,92.11417354184768,24.13740892000497,144.93897535716636,2.4039080473404963
2,1,C4,Beta,17.820361351818864,7.486393770236374,59.692073113990574,2.008223051093769
2,1,T5,Beta,2.3135023112799966,10.356083608692623,75.03539785387986,2.940938816142793
2,1,T6,Beta,342.880187502548,9.465445158611775,44.89502958753434,3.7889183371915327
2,1,O1,Beta,38.15949975492508,61.78961920572022,422.66844413427935,1.075715598820938
2,1,O2,Beta,81.98853013967744,53.22400722162344,419.6464841279236,1.2214845291682104
2,2,FP1,Theta,2.745443294510647,37.06839937433568,225.12575607871796,0.5155708292962207
2,2,FP2,Theta,2.680341866941354,37.59704595716623,208.69201405151773,0.4312129841985785
2,2,C3,Theta,24.718148358646204,24.40723509038756,123.83052569129032,0.0075912595272605
2,2,C4,Theta,9.525185013105514,7.726520184625444,46.50021910277411,0.2957160711298943
2,2,T5,Theta,-0.39163916412198935,3.0392158338324298,16.641512153057143,0.0653706082035986
2,2,T6,Theta,5.590055009906047,1.18362212485998,8.965748694552016,0.0624459826251446
2,2,O1,Theta,0.004001611283699514,3.621470478394553,20.22211461005411,0.0093467012646123
2,2,O2,Theta,2.086524515864442,2.064342078772317,12.545934154130194,0.0148093024583504
2,2,FP1,Alpha,0.8139266577673417,29.285936942720856,157.51927770979364,0.1160984016943584
2,2,FP2,Alpha,0.719896041542678,30.311508638998067,164.87912222979125,0.311640583500072
2,2,C3,Alpha,37.39370840496588,18.875458738626627,94.52041368111966,0.0121122149417184
2,2,C4,Alpha,6.2461493846294305,4.482371866854048,21.808498716750474,0.3516058175039581
2,2,T5,Alpha,-0.25938535942461155,2.1986557803021904,10.669330161780865,0.0271737203590142
2,2,T6,Alpha,12.280351415016028,0.3841278883014026,2.2572245456821776,0.0880851700222034
2,2,O1,Alpha,-0.20649108241353728,2.906485410227314,15.219540699191178,0.0037128558849815
2,2,O2,Alpha,0.5320163096629305,1.646907215999892,8.833090991157999,0.0146860473851883
2,2,FP1,Beta,6.57759501055839,255.45495944596476,1151.478507859866,2.4665005240137505
2,2,FP2,Beta,4.877666170596085,264.2805455863716,1226.963036759273,2.508617729838162
2,2,C3,Beta,119.05556443744626,176.57590698931327,845.4965935291208,0.0267904421094148
2,2,C4,Beta,21.116769392577364,30.3296960733805,124.30086120310588,1.5647346883519226
2,2,T5,Beta,-0.4818267871275888,20.904914144082294,102.77644581260736,0.0948695809923676
2,2,T6,Beta,20.057203526988072,1.2107242713758093,6.72131057668761,0.2793770564128212
2,2,O1,Beta,0.46106896854980434,26.42950710204642,123.84105686928449,0.0715382541122194
2,2,O2,Beta,3.2990731840436425,13.737082207208203,60.6320606841548,0.1461030645452464
2,3,FP1,Theta,9.846831196987537,7103.038181737218,65151.89320612183,1.6628636750233226
2,3,FP2,Theta,11.759514476582789,2061.8629370543717,18947.098551999217,0.8533352893388866
2,3,C3,Theta,177.0258730173892,2030.889482556076,18597.91996820089,4.926282421942413
2,3,C4,Theta,62.637798976244525,1486.4940326452872,13657.433067353912,1.9133470660852292
2,3,T5,Theta,8.089115792334722,26359.61502003268,241635.0244444977,1.5958776254939964
2,3,T6,Theta,477.568631874676,11091.499622471158,101709.68266687792,2.90317283806955
2,3,O1,Theta,89.22591661524095,3134.6745387773376,28778.911637086967,7.453001219503886
2,3,O2,Theta,495.992675791691,1031.7429770967508,9317.850169608122,9.469024642971233
2,3,FP1,Alpha,5.735899387864081,7073.184881474856,64860.83335952492,0.9217696793054836
2,3,FP2,Alpha,5.850302894137929,2010.9482774177625,18463.52074007408,1.1094909042064196
2,3,C3,Alpha,387.49687456809284,2000.6646648589533,18383.90769389494,1.3012500452353564
2,3,C4,Alpha,39.48828288047359,1470.4786083461136,13497.320441414771,0.9114003377560628
2,3,T5,Alpha,3.878609777909092,25714.60622014905,235708.58134067015,1.0466813546129474
2,3,T6,Alpha,747.3530378653858,10980.98860300056,100678.75334209914,1.3146853026063663
2,3,O1,Alpha,37.78454692333273,2858.967773908867,26225.672922302,2.9915374259025693
2,3,O2,Alpha,139.86606571218363,941.4527436343188,8634.509568254907,1.7901689418922075
2,3,FP1,Beta,44.26496615184548,5770.680430892925,53052.2273343933,10.254776251564172
2,3,FP2,Beta,38.73046663348572,1650.2220522317143,15128.295247325244,7.012851787057963
2,3,C3,Beta,1601.8309602505744,1699.7774837940578,15242.140796963544,11.333989720810957
2,3,C4,Beta,209.71367016491988,1177.8300717155007,10852.87310477504,5.950371870729433
2,3,T5,Beta,25.723150374845492,21154.76093519219,194039.122934116,8.306152702817345
2,3,T6,Beta,1992.3718021353009,8985.07268123387,82537.7090599071,10.10092218356042
2,3,O1,Beta,279.91113044858804,2731.1710308768133,22195.839759937266,12.751669464721498
2,3,O2,Beta,1242.2981673113873,1019.630528698861,6975.192773748329,5.987444603948159
2,4,FP1,Theta,3.2567042726962248,19.313097109730236,97.26115471171352,0.845470443884232
2,4,FP2,Theta,2.832266306356345,19.82630107095565,79.6824415737746,0.4795556708720775
2,4,C3,Theta,34.18841709979254,10.502808384646784,65.6458550165536,0.8294891548732465
2,4,C4,Theta,13.059455581406892,6.775769214335944,32.41556253665031,0.5740394062118206
2,4,T5,Theta,1.214618666002013,9.188401182976436,39.94396053558738,0.5116400770365762
2,4,T6,Theta,109.7663370601243,27.475938198311923,210.0470825387716,0.5974283702445238
2,4,O1,Theta,9.557297881000402,20.554544880827024,128.30603133086024,0.5569248857523068
2,4,O2,Theta,95.5149275475875,52.07190332702664,261.5280779318577,0.6189561515210092
2,4,FP1,Alpha,1.1032834489073402,5.896287826264686,36.02560070838726,0.6018875246707083
2,4,FP2,Alpha,1.0678120499360877,5.838344789075461,30.63523151139377,0.4425210381375448
2,4,C3,Alpha,57.27085584691887,7.8284450656409295,43.45514128285984,0.2690827971669089
2,4,C4,Alpha,5.5330693084356435,6.720975253097289,43.49560628469477,0.4378000653554506
2,4,T5,Alpha,0.4321672907603879,6.575237343142995,45.31789597976268,0.539439795806657
2,4,T6,Alpha,173.63306665433794,23.99367594131772,184.22939674837403,0.4900171478994007
2,4,O1,Alpha,2.1893278907657856,18.318991738797425,108.88631994922416,0.2124141175120286
2,4,O2,Alpha,22.518498577804603,50.11419007722307,349.2762248761464,0.6986015260919607
2,4,FP1,Beta,2.302763448414835,9.806292971871343,46.66908822133233,1.954450741981285
2,4,FP2,Beta,1.4700461403350544,8.644172813793862,39.23451196864478,2.843958871074678
2,4,C3,Beta,90.34116518820147,19.42012443514152,82.46570165572997,1.3996067601049929
2,4,C4,Beta,14.542199929832279,6.62347956819562,42.29892165224267,0.6692818250990947
2,4,T5,Beta,0.7144271849034517,8.322758151894567,50.685452490810206,1.6156184021089957
2,4,T6,Beta,208.58859417377815,22.16493557860629,174.30523857658753,2.875254495133141
2,4,O1,Beta,5.428214998418656,13.761915767700811,92.096542975294,1.1037173572696004
2,4,O2,Beta,75.86852192037524,33.554490980132265,227.1247729682776,1.4076549756795738
3,1,FP1,Theta,0.5694379802552851,54.6329181229371,308.6427406319824,1.9838215757619304
3,1,FP2,Theta,1.55935714065585,95.77986883383645,541.0979722468109,3.4779429114266645
3,1,C3,Theta,-0.4392957276449794,0.0955883131154962,0.5400157990090119,0.0034709871715612
3,1,C4,Theta,1.372168510641517,54.98620612023326,310.6386028239438,1.996650111662675
3,1,T5,Theta,-0.33846718301263584,0.0951512847705866,0.5375468548130801,0.0034551178698607
3,1,T6,Theta,-0.01683625341259204,12.159045971147204,68.6912103717492,0.4415172860430008
3,1,O1,Theta,-0.10033172604699803,4.909441671078257,27.73535780982375,0.1782708419512885
3,1,O2,Theta,-0.3424711288623136,11.85088191219412,66.9502709713387,0.4303272832015895
3,1,FP1,Alpha,0.21713061767477557,23.121997981752827,137.06383183829035,1.3294183685223482
3,1,FP2,Alpha,0.8635605197065986,40.53640204400372,240.2938793383404,2.3306739112093893
3,1,C3,Alpha,-1.268185011712008,0.0404553309410019,0.2398133016634581,0.0023260126611918
3,1,C4,Alpha,0.12456831415881922,23.271518172895934,137.95016572480935,1.3380151553888495
3,1,T5,Alpha,-0.4890295736283011,0.0402703697700349,0.2387168788173634,0.002315378165918
3,1,T6,Alpha,-1.0568313149360855,5.146008049071623,30.504785202086133,0.2958739824473335
3,1,O1,Alpha,-0.2121617091285798,2.0777967626544847,12.316876175465708,0.1194646407507098
3,1,O2,Alpha,-1.127780342661154,5.0155854212132605,29.731658885459503,0.2883752257533176
3,1,FP1,Beta,-0.03359547078930356,29.71881750269602,179.80032409042644,1.679874829554352
3,1,FP2,Beta,0.29293872029500007,52.10163652433376,315.21749248155686,2.945077736282041
3,1,C3,Beta,-0.4486045482599817,0.0519974354376962,0.3145870707245131,0.0029391877043962
3,1,C4,Beta,-0.017878425925555858,29.91099653830836,180.96301681477584,1.6907378702744176
3,1,T5,Beta,-0.3678424094247054,0.0517597039367543,0.313148783319207,0.0029257497819566
3,1,T6,Beta,-0.7051055068587334,6.614189405191199,40.01617488787871,0.3738712113520949
3,1,O1,Beta,-0.23642391280876637,2.670602378122835,16.157277222069524,0.1509574771725044
3,1,O2,Beta,-0.5026822831258941,6.446556561411936,39.00198784504102,0.3643956595457845
3,2,FP1,Theta,0.20179023678854047,71.22338757507953,388.66503890703984,1.0717957595333123
3,2,FP2,Theta,0.8988314685502833,79.18406217834958,463.3464678436397,2.2367748531862035
3,2,C3,Theta,-0.021115557924245604,11.108673805363331,75.77858422173988,1.1544187399401098
3,2,C4,Theta,0.13599937474076723,10.140155306276757,52.38331180124824,1.0481854280587048
3,2,T5,Theta,-0.1874969974839092,22.68194567025065,101.14415983989764,3.434523230275907
3,2,T6,Theta,-0.1013648581853561,9.039784309119195,50.77587534771917,0.5830633233699838
3,2,O1,Theta,-0.09011189246389985,14.685182543416683,78.55820873128116,0.5837348623268056
3,2,O2,Theta,-0.08205764619880189,13.88506050445818,64.93764525159037,2.719642148228182
3,2,FP1,Alpha,0.08440231936418358,11.379552161579127,73.1720490721302,0.8635724858118943
3,2,FP2,Alpha,0.25207259220179123,17.664897158708612,112.01354079700256,0.408989616344994
3,2,C3,Alpha,-0.5567853394248964,5.816137568382849,41.40647510269781,0.850256934254414
3,2,C4,Alpha,-0.5596727625558768,2.6879747537716896,16.20710042829601,0.4610689955111388
3,2,T5,Alpha,-0.3004761568352315,18.28284469486289,82.30192040359766,1.0863671130652344
3,2,T6,Alpha,-1.00748802177748,2.3400925648887565,15.272438948024297,0.4166337786819975
3,2,O1,Alpha,-0.2010946357640991,8.40227321152326,54.26219022484468,0.5655753365730035
3,2,O2,Alpha,-0.8801413373556105,3.1045651261221936,17.56655232046698,0.7557211362131881
3,2,FP1,Beta,0.1545007686450274,8.522871151747163,56.15885575005582,4.616387889655708
3,2,FP2,Beta,0.3636889182651804,15.664388436648156,119.66713297792909,5.406504745073461
3,2,C3,Beta,-0.15140206435216788,6.117875014345063,38.32864201718557,1.543118960177258
3,2,C4,Beta,-0.2733485872710617,4.849847894303853,26.905185865190894,2.579420968861249
3,2,T5,Beta,-0.17729314932008244,103.73580218861174,483.3090850543374,4.787908198510161
3,2,T6,Beta,-0.6117262127387446,3.381942584688653,27.71572580902525,1.4762904813591546
3,2,O1,Beta,-0.22557483975393716,39.20162253251623,266.68390004983013,0.9506952426136628
3,2,O2,Beta,-0.37831230813772354,6.271648057084265,36.5070067498289,1.944952715329759
3,3,FP1,Theta,-0.13481043358280614,20.9860093692899,99.24480873636392,0.5202587558930966
3,3,FP2,Theta,-0.10683370083203692,18.26340782269842,92.02749108462214,0.4824681800180356
3,3,C3,Theta,-0.25792690878280555,2.9742553944227583,16.911317182488425,0.7374724456932403
3,3,C4,Theta,-0.17350874249213627,4.135906145118734,25.531956956861084,0.8178780713569216
3,3,T5,Theta,-0.2566801403860983,12.294503337683802,52.99883059000946,1.0244639836860865
3,3,T6,Theta,-0.29161770966167744,3.9316924766406105,27.66240208646289,0.344947327253835
3,3,O1,Theta,-0.10135783135052927,4.512585094882517,25.602001326151733,0.3520371055995585
3,3,O2,Theta,-0.2523082665487062,6.6474402658556135,44.93566711124936,2.2524365864918785
3,3,FP1,Alpha,-0.23051182806895812,3.021781401881632,14.562366074824428,0.2671385209712184
3,3,FP2,Alpha,-0.2900958785054197,2.931338145757869,13.234083548604438,0.3912405909859788
3,3,C3,Alpha,-0.7364273845007957,1.2508261304087396,6.559154668663752,0.3805593379331259
3,3,C4,Alpha,-0.6078927180209652,1.655169572948055,9.065731389569498,0.7299282968862354
3,3,T5,Alpha,-0.3792449417163401,12.109277720071994,54.900232559650064,0.5972606757085089
3,3,T6,Alpha,-1.0984865809947217,1.0941453223518194,7.637418842074037,0.1561369757359708
3,3,O1,Alpha,-0.20837696067021866,1.05542779052581,6.566893276002854,0.2990654251905216
3,3,O2,Alpha,-0.9320654473231795,2.4091030352759693,14.52352499522967,0.5944801702391451
3,3,FP1,Beta,-0.20527195846455157,5.156207581543886,36.57734702421909,1.912710605133144
3,3,FP2,Beta,-0.2506913555895326,6.153659836348436,34.82619792002756,2.668487888216432
3,3,C3,Beta,-0.24573302236306954,2.8078077295097645,14.598296577842117,1.388362099386935
3,3,C4,Beta,-0.32618130882368457,2.8004618319975587,14.135376410629776,1.5602477197181672
3,3,T5,Beta,-0.21365545968512498,64.71774811727757,291.93307914431693,1.3695103861070013
3,3,T6,Beta,-0.6362627917749583,1.8929627543121208,12.074453299361505,1.2688161596712568
3,3,O1,Beta,-0.22845323937395862,3.316715754803591,18.532656360584333,1.4066052654349317
3,3,O2,Beta,-0.3961475175000837,3.746641768711565,19.4301254565628,1.7507828159074137
3,4,FP1,Theta,0.12310382569239793,33.11708860284081,222.62986626559567,1.4481840178412435
3,4,FP2,Theta,0.1434096065250856,42.24057286021644,300.5641633008431,1.9948032394450856
3,4,C3,Theta,0.7278831034343443,76.78807088004149,316.63983831504123,2.1828712637883005
3,4,C4,Theta,0.5793741067200402,27.60669227880209,134.642855537726,2.349091742943147
3,4,T5,Theta,0.017754421116172456,67.6950819762012,286.1652182541999,7.725747708446553
3,4,T6,Theta,-0.03664466345043858,6.620684309229182,37.01843476440024,0.8040278980706057
3,4,O1,Theta,-0.09246085722391174,9.958793404095116,59.99131286530563,0.9975393473784402
3,4,O2,Theta,0.5376585188348576,114.96164064414428,698.0472407112806,4.147272770196689
3,4,FP1,Alpha,0.03106198338205317,16.850595035193543,131.48184144523267,0.628478524596161
3,4,FP2,Alpha,-0.12382167988058702,24.74021993970453,164.05872935013525,0.6484014506982777
3,4,C3,Alpha,0.5118507087600785,39.24180874224448,310.3639199834795,0.691983014071877
3,4,C4,Alpha,-0.056994049600566025,10.307830077846551,45.97906321802122,1.041970322108213
3,4,T5,Alpha,-0.11201829023646562,28.12084709462317,178.90224218090862,2.324639677984119
3,4,T6,Alpha,-0.8384256364880383,4.149887105413495,23.53876921466436,0.3108172367630857
3,4,O1,Alpha,-0.1991092699415205,4.846899308054755,35.128253042827936,0.3214352973287536
3,4,O2,Alpha,-0.38159965960676895,38.87309992907852,224.43781243411536,0.8910335813143813
3,4,FP1,Beta,-0.13963398301781096,40.35487685810633,349.81857291631894,2.575101730031697
3,4,FP2,Beta,-0.2109425470108287,43.9900791985501,358.68486621810933,2.937488911771001
3,4,C3,Beta,-0.006066386413270304,37.521315315197285,311.6961761771366,1.5460028878333612
3,4,C4,Beta,-0.16947910602742014,8.232701083667743,45.41759947052345,1.8999338599846567
3,4,T5,Beta,-0.14300473197391766,62.97237961045978,279.044016761116,7.18782657175512
3,4,T6,Beta,-0.5465607665630077,8.292432452302961,70.96049780173973,1.6289009862002817
3,4,O1,Beta,-0.22122878563375645,6.054811941975742,37.693576147854905,1.781627944360979
3,4,O2,Beta,-0.18454410359970083,29.62787099465939,147.91436093137122,2.8954871990425723
4,1,FP1,Theta,1.6544095479098593,6.750748805685655,45.86501416220543,0.3343116300790184
4,1,FP2,Theta,0.6618193577881084,12.139255967567372,94.01335512682186,0.206142567524054
4,1,C3,Theta,1.1391937961075105,1.7884224465729917,8.737278993254197,0.1960912485051891
4,1,C4,Theta,1.8696651698497446,5.741022261805537,30.35204668008956,0.7174001441166071
4,1,T5,Theta,0.2941109359341592,1.8616810977213376,11.142734505820428,0.2895702612890144
4,1,T6,Theta,0.9301681428418874,2.6717764928132293,16.1575817141009,0.2862544124729068
4,1,O1,Theta,1.2635574975986632,2.4575651324241874,13.554553631674732,0.2096565756080009
4,1,O2,Theta,1.2637273944645893,2.4575651324242984,13.554553631678903,0.2096565756092427
4,1,FP1,Alpha,1.4053564467529818,3.7824580957452953,23.665845861306963,0.235249211892764
4,1,FP2,Alpha,0.7968529768815226,3.219172408696612,16.021141030928582,0.2040302598950705
4,1,C3,Alpha,0.7145446982892775,0.6999343356247459,3.671712048013984,0.0776868373628874
4,1,C4,Alpha,2.783318555403541,6.337741785620387,50.14375197439254,0.7589945212678686
4,1,T5,Alpha,0.0206969963425787,2.4227328926685257,15.917791361297708,0.201038604882933
4,1,T6,Alpha,0.42902540573210746,2.208307222590896,17.85575408287368,0.2199615283947731
4,1,O1,Alpha,-0.2799765096921829,0.965835903173545,4.862014586407557,0.1334225782830458
