FP1_Theta,FP1_Alpha,FP1_Beta,FP2_Theta,FP2_Alpha,FP2_Beta,C3_Theta,C3_Alpha,C3_Beta,C4_Theta,C4_Alpha,C4_Beta,T5_Theta,T5_Alpha,T5_Beta,T6_Theta,T6_Alpha,T6_Beta,O1_Theta,O1_Alpha,O1_Beta,O2_Theta,O2_Alpha,O2_Beta,Subject,Scene
0.0028077668612109634,0.01023202312109956,-0.003132410206539987,-0.003075658964504978,-0.0022124300095837657,-0.00566097873620628,-0.0036204769992046236,-0.005705499869453519,-0.006474724850485417,0.0006187450159461389,0.004208254499819924,-0.008659162192434875,-0.004828730657211994,-0.004204588029064773,-0.0043844785872711334,-0.009095992980872165,-0.006601869316650837,-0.005106556528826825,-0.0026490491361339705,-0.0006128848613812367,-0.001834209360915686,-0.001681641476786176,-0.0007083700659440126,-0.0015952724170925504,1,1
0.01024915976266019,0.007373965147326227,0.03521527075652915,-0.0021963942719182153,-0.0024762209114795714,-0.001721854065269702,-0.0035152367407199083,-0.0057502794701584144,-0.006101001723869921,0.003942756458465873,0.003215752286048411,0.026863337733090416,-0.004789187990347689,-0.004211985333418451,-0.004242654196239189,-0.007837233254789565,-0.007174500706022627,-0.0017008997580656429,-0.0026285782745722594,-0.0006203056881423268,-0.0016674243969225298,-0.0015803299794593492,-0.0007626738844985286,-0.00026234030416874446,1,1
0.004333925561857634,-0.006733956011861874,-0.0062002597803701345,-0.002895330163360823,-0.0037783432898932374,-0.005976112315069605,-0.003598893226076171,-0.00597132014955723,-0.0065046230426556925,0.0013004680550638107,-0.0016834285950477362,-0.011500994697584782,-0.0048206208334356055,-0.00424849984347026,-0.0043958246683550315,-0.008837833368360276,-0.010001118839258227,-0.005379012187432367,-0.0026448507576991953,-0.0006569363092990729,-0.0018475523106810294,-0.0016608634550947592,-0.0010307279260325089,-0.0017019082060603043,1,1
0.024829850374118372,-0.0020144602001719025,-0.0022223092820812225,-0.0004735600367196664,-0.003342746787623998,-0.0055674919616600736,-0.003309028619585083,-0.0058973758349509225,-0.006465855324232947,0.010455835807207575,-4.45150096824911e-05,-0.00781611095154518,-0.004711707954131957,-0.0042362847144437376,-0.004381112685966371,-0.005370815157636333,-0.009055535695538734,-0.005025730484132356,-0.002588467598663336,-0.0006446823378472813,-0.0018302510733190563,-0.001381819886326591,-0.0009410563215450667,-0.0015636380987259213,1,1
0.04898453572348973,0.0735742039264774,0.03439056062009515,0.0023805241743305996,0.0036338793221417495,-0.0018065693847671505,-0.0029674198155010384,-0.0047130645898796186,-0.006109039061278563,0.021245542997128213,0.026204748360755564,0.026099386301765122,-0.0045833528613917094,-0.004040644052370841,-0.0042457042897504245,-0.001284893944143035,0.006089168210630904,-0.001774142248602742,-0.00252201939112991,-0.00044841956545680863,-0.0016710112957115946,-0.0010529638008314453,0.0004951472611571766,-0.000291006512844126,1,1
-0.0028076539072275203,0.0007226116382142277,-0.0015497953327460448,-0.003739169315469569,-0.003090122573760879,-0.005498410436445165,-0.0036998933586143493,-0.005854491825897191,-0.006459301237792088,-0.0018896190949210124,0.0009059730083232427,-0.007193142988024893,-0.004858570327780381,-0.004229200549737442,-0.004378625472165432,-0.010045877713734103,-0.008507144702772602,-0.004966004533893056,-0.002664496849039833,-0.0006375756464744251,-0.0018273261190061018,-0.00175809311611026,-0.000889051269917076,-0.0015402620974411469,1,1
0.012117079015289845,0.006392708950332091,0.010700002002814468,-0.001975683516661739,-0.0025667881636381425,-0.004240095000240794,-0.0034888196024800322,-0.005765653637195461,-0.006339918984532508,0.004777141237184257,0.0028749967951791607,0.004154177475998912,-0.0047792620921033434,-0.00421452504772958,-0.004333321036440794,-0.007521262635052383,-0.007371102071202815,-0.0038781002802706667,-0.00262343973170328,-0.0006228534783946232,-0.001774048268658347,-0.0015548990287119714,-0.0007813179984268187,-0.001114469772186863,1,1
0.01392413657793225,0.01008390227561693,0.004009736838471596,-0.0017621640945122766,-0.0022261011568375007,-0.004927327915038007,-0.003463263203629993,-0.005707820603454583,-0.006405119975891345,0.005584339579627444,0.004156817381190169,-0.002043197119634804,-0.004769659605559418,-0.004204971399516041,-0.004358064195843021,-0.007215587163713346,-0.006631546337314811,-0.004472262594207047,-0.002618468615987603,-0.0006132694508976666,-0.0018031461334187828,-0.0015302966847890553,-0.0007111843991699366,-0.001347017583620677,1,1
0.0018040868397618728,-0.005218912282431363,0.008615094735339914,-0.003194252407587906,-0.003638508914431216,-0.004454259441156817,-0.003634671592379866,-0.005947582683810659,-0.0063602377637424256,0.00017040907667885017,-0.001157307617371417,0.002222871165076176,-0.004834064092128303,-0.00424457856556809,-0.004341031820929968,-0.009265771946396696,-0.009697569504814431,-0.004063260852527489,-0.002651810204531167,-0.0006530025622741094,-0.0017831161229535757,-0.0016953061666038817,-0.0010019417150668708,-0.0011869393395631494,1,1
0.0008442105970066921,0.003202886470092375,0.00850882413357024,-0.0033076700567678725,-0.00286120001835615,-0.0044651756983792885,-0.0036482466884994536,-0.005815631271762499,-0.006361273439970213,-0.0002583600605750992,0.0017672845296385293,0.00212442981610661,-0.004839164759033123,-0.00422278103411511,-0.004341424850260669,-0.009428141219516326,-0.00801020474003277,-0.004072698742522186,-0.002654450771148468,-0.0006311357176779765,-0.0017835783240058075,-0.0017083744860287345,-0.0008419254258399424,-0.0011906332134613454,1,1
0.0324702325986986,0.03328422580848601,0.023196058216728634,0.00042921695905407797,-8.477500979466122e-05,-0.0029564835252972217,-0.003200974144987991,-0.005344321600439528,-0.006218136778116248,0.01386873420890118,0.012213467273467839,0.015729614237243433,-0.004671107881937983,-0.0041449236832517096,-0.0042871058411973655,-0.00407839510086182,-0.0019832034344167155,-0.002768325780640428,-0.0025674493284457405,-0.0005530307911788697,-0.0017196993684548754,-0.0012777992313803615,-0.00027037243136065537,-0.0006801177020193815,1,1
-0.00025039036365950406,-0.005968320872802283,-0.004529578813356403,-0.0034370065922705605,-0.003707677269221608,-0.005804497749360458,-0.0036637271354485463,-0.005959324299183548,-0.006488341168526964,-0.0007473096653659046,-0.0014175506536523326,-0.009953397475642643,-0.004844981336884919,-0.0042465182055190865,-0.004389645851153969,-0.009613300049814116,-0.009847718622239257,-0.005230639044540889,-0.0026574619580361745,-0.0006549483700125724,-0.0018402860443011804,-0.0017232770269601442,-0.0010161806663016495,-0.001643836785430491,1,1
0.010204951338868614,-0.004466619266580779,-0.0006061476236876844,-0.002201617878126029,-0.0035690743350902288,-0.005401477691672235,-0.0035158619604884317,-0.0059357958757150905,-0.0064501047762748264,0.003923008904682172,-0.000896062922377079,-0.00631901644809127,-0.004789422908594557,-0.004242631460067623,-0.004375135502020564,-0.007844711395530904,-0.009546842473091092,-0.004882199199936692,-0.002628699889508505,-0.0006510492652467432,-0.0018232219269082946,-0.0015809318589285312,-0.0009876479590243555,-0.0015074617219529639,1,1
0.030005452163145138,0.02063953551394977,0.03382535644116849,0.00013798191197830507,-0.001251845197871642,-0.001864627907980366,-0.00323583242133237,-0.005542436609869749,-0.006114547344116595,0.012767736253331446,0.00782241459892033,0.025575822297371827,-0.004684205428720905,-0.004177651018884812,-0.004247794630977676,-0.004495328649056794,-0.004516653293712515,-0.001824338020302821,-0.0025742298035186842,-0.0005858621952247272,-0.001673469529332625,-0.001311356201132517,-0.0005106247193590113,-0.0003106525196309496,1,1
0.008894606162301557,0.010290047254967575,-0.0012936901373766857,-0.002356446451770684,-0.002207074541379332,-0.0054721029709584885,-0.003534393580430118,-0.005704590756492949,-0.006456805325863338,0.003337688062434943,0.004228404224506939,-0.006955905779542901,-0.004796385925261016,-0.0042044378494036075,-0.004377678297200453,-0.008066364754972046,-0.0065902437860632145,-0.004943259836671702,-0.0026323045768382723,-0.0006127342041694313,-0.0018262122447191785,-0.0015987716684388088,-0.0007072675928430387,-0.0015313601030930721,1,1
-0.00136865448756436,-0.0042038424663662,-0.0040543334609005905,-0.003569139134410887,-0.0035448207580935118,-0.00575567991616705,-0.0036795422398264816,-0.00593167873033301,-0.006483709593042628,-0.0012468294182990474,-0.0008048098553159366,-0.009513164779083007,-0.004850923657940044,-0.004241951333916866,-0.004387888212073583,-0.009802461657181665,-0.009494193350650786,-0.005188432514401081,-0.002660538240981181,-0.0006503669763886381,-0.0018382190671852982,-0.001738501732106056,-0.0009826551338926513,-0.001627317669387587,1,1
0.0077170269130000056,0.0059962081882515925,-0.0008277201693185675,-0.002495587587085744,-0.00260338409506862,-0.005424237917557557,-0.0035510475518335674,-0.005771865948481046,-0.006452264145040959,0.0028116727114118755,0.0027373061367883048,-0.00652426512383901,-0.004802643439758382,-0.004215551281920952,-0.00437595496203912,-0.008265559899338724,-0.007450543700576148,-0.004901877053232716,-0.002635544032422669,-0.0006238829758691767,-0.0018241856088863596,-0.00161480392456986,-0.0007888516123836739,-0.0015151633913628494,1,1
0.018827619446949797,0.0009028904729581379,-0.0037810912790905296,-0.0011827753410187892,-0.003073483332413358,-0.005727612116694586,-0.0033939154603453425,-0.00585166724560193,-0.006481046670019794,0.007774686653173815,0.0009685774565974755,-0.009260053113937725,-0.004743603087360218,-0.004228733947092783,-0.0043868776579783645,-0.006386131330002455,-0.008471024609842878,-0.005164165881760693,-0.002604979404987598,-0.0006371075600977485,-0.0018370306592735424,-0.001463537786535038,-0.0008856259268270612,-0.001617820008261965,1,1
0.0006909195876622747,0.018367208886536392,0.0061062686996522335,-0.003325782710405813,-0.0014615747050921567,-0.004711969380431208,-0.0036504146140021745,-0.00557803906439674,-0.006384687907444651,-0.00032683394387130263,0.007033316117082293,-0.00010112263136788542,-0.0048399793290196955,-0.004183532317237813,-0.00435031041916022,-0.009454071384942071,-0.00497192941676384,-0.00428606964201668,-0.0026548724662628807,-0.0005917621952952255,-0.0017940277204614111,-0.0017104614799409012,-0.0005537994953794723,-0.0012741439554546433,1,1
0.10475934801848164,0.11873151364460527,0.09814609555383869,0.008970798849530814,0.007801774993619385,0.004742483758970921,-0.002178621839020788,-0.004005546996940626,-0.005487699849725613,0.04615971118153148,0.04188628116182732,0.08515787244899259,-0.004286972217175304,-0.003923766659804639,-0.004009911936997701,0.008149776201152566,0.015136742906941766,0.0038879855194286017,-0.002368585957868034,-0.000331170518904886,-0.0013937203531765375,-0.00029361271944666604,0.0013531474752331051,0.0019250805556712285,1,1
0.02119020306924077,0.007294548619318223,0.02087680092836442,-0.0009036157280432641,-0.0024835508389129107,-0.0031947207113125205,-0.0033605025073680517,-0.005751523755769875,-0.006240739450910714,0.008830034099333833,0.003188173741255013,0.013581223127687812,-0.00473104860215125,-0.004212190881463221,-0.00429568334169566,-0.005986485033585265,-0.007190412348538434,-0.002974298973513528,-0.0025984800677129358,-0.0006205118898015359,-0.0017297864775998651,-0.0014313721842742692,-0.000764182818455248,-0.0007607330727577356,1,1
0.00046286501150527137,0.006651780796696424,0.0022831411765832834,-0.0033527293236882577,-0.0025428765437080347,-0.005104686112396141,-0.0036536398868591874,-0.005761594540445035,-0.006421946775138532,-0.00042870412203645843,0.002964963263106887,-0.0036425896443074007,-0.00484119118360812,-0.004213854510842456,-0.004364449806971407,-0.009492648291123073,-0.007319195261513792,-0.0046256015200193765,-0.002655499831827213,-0.000622180809292688,-0.0018106555886991586,-0.0017135663490008674,-0.0007763955683480114,-0.0014070325505225766,1,1
0.002387418158091268,-0.0025928860081513476,0.0011588202048824197,-0.003125326785855723,-0.003396133901169925,-0.005220177854437505,-0.0036264218010389013,-0.005906438519107941,-0.006432904015271731,0.00043097856986081115,-0.00024538178711991767,-0.0046840787417044595,-0.004830964339662928,-0.004237781812048792,-0.004368607975943589,-0.009167097682022108,-0.009171427247462862,-0.004725452442777035,-0.0026502054922386982,-0.0006461841960161994,-0.001815545580168577,-0.001687364351129265,-0.00095204655701686,-0.0014461129718357241,1,1
0.0032261082306830127,-0.004287537179632671,-0.002152325051892983,-0.00302622832692203,-0.0035525455502775864,-0.00556030308867495,-0.0036145605861834127,-0.005932990045875185,-0.006465173282329403,0.0008056148019407842,-0.0008338740621878253,-0.007751282655560642,-0.004826507641490665,-0.004242167954878566,-0.004380853857516265,-0.009025227833188284,-0.009510962156736937,-0.005019515186064209,-0.002647898302093428,-0.0006505842861751317,-0.0018299466920104737,-0.001675945931463388,-0.0009842453544428257,-0.0015612055076153382,1,1
0.0017210826574333852,-0.0069002283184918176,-0.006188970391527011,-0.003204060066963647,-0.003793689767161729,-0.005974952654068149,-0.0036358454830370548,-0.005973925277783292,-0.006504513020208703,0.00013333176393761194,-0.0017411690726499033,-0.011490537029630887,-0.004834505166369858,-0.004248930194033135,-0.004395782915877244,-0.009279812640551359,-0.010034432628843449,-0.005378009577037557,-0.0026520385444599856,-0.0006573680283173729,-0.001847503209920196,-0.0016964362343354733,-0.0010338871415742296,-0.0017015157967008236,1,1
0.0182118079771016,0.007530471250300666,-0.005252760803936683,-0.0012555387725286574,-0.002461775827987323,-0.005878783963001826,-0.00340262460379774,-0.005747827357267996,-0.006495389048029569,0.007499608532815557,0.0032701013073409427,-0.010623300623927754,-0.004746875435444189,-0.004211580260012822,-0.004392320454750426,-0.0064902998220249955,-0.007143143641885198,-0.005294864822498129,-0.0026066734683859887,-0.0006198993266591539,-0.0018434313683267911,-0.0014719218058855737,-0.0007597002292765931,-0.0016689739638602531,1,1
0.011666591640054989,0.0041422627975307,-0.0034109357669239388,-0.002028912481822371,-0.0027744981631427413,-0.005689589251336393,-0.0034951906419402228,-0.005800913271903772,-0.0064774392634735145,0.004575912084281963,0.002093496626488658,-0.008917167994859459,-0.004781655927832932,-0.004220349714435656,-0.00438550868132106,-0.007597465487469937,-0.007821994292077451,-0.005131292378211203,-0.0026246789976331923,-0.0006286966667373261,-0.0018354207477425648,-0.001561032228653984,-0.0008240770399402647,-0.0016049537238726013,1,1
0.0016651807720087716,-0.007517715301787608,-0.005269424276404783,-0.0032106653564241004,-0.0038506821199155213,-0.0058804956570039915,-0.0036366360781514167,-0.005983599966262735,-0.006495551444421587,0.00010836083318968353,-0.0019556004115226845,-0.010638736451716728,-0.004834802222265407,-0.004250528390847813,-0.00439238208264488,-0.009289268805938045,-0.010158150353398267,-0.005296344705150878,-0.002652192327464426,-0.0006589713071774618,-0.0018435038425047593,-0.0016971973154651517,-0.0010456195491769737,-0.0016695531717029481,1,1
0.0019315105179083646,-0.0037350214847110316,-0.0047181952450651024,-0.0031791962020256644,-0.003501549869010335,-0.005823872679495142,-0.0036328694968578786,-0.005924333317275304,-0.0064901793584988,0.00022732822740873307,-0.0006420049484828572,-0.01012811800666454,-0.004833386978028539,-0.004240737918541666,-0.00439034342685852,-0.009244217407304385,-0.009400261872510664,-0.005247390066026039,-0.002651459669018601,-0.0006491497025199387,-0.0018411063907727515,-0.001693571345744603,-0.0009737474176197829,-0.001650392928919166,1,1
0.0054953741763359,0.010753226121829763,0.007831129656481452,-0.0027580950015448674,-0.0021643244039960792,-0.004534789374278064,-0.003582467382954703,-0.005697333743198163,-0.0063678780140280335,0.0018192779788995732,0.004389249824893812,0.0014966629888249327,-0.004814449035191562,-0.00420323903710526,-0.004343931223634606,-0.008641366825176534,-0.006497442744066947,-0.004132884775325928,-0.002641655676601758,-0.0006115315798133588,-0.001786525809906399,-0.0016450508109084787,-0.0006984670781665458,-0.001214189285395224,1,1
-0.0007746917248243447,-0.0030716054338236504,-0.0004573299015231975,-0.0034989573159120843,-0.0034403183894524477,-0.005386190937789635,-0.003671142092769508,-0.005913939019422459,-0.006448654450648196,-0.000981510942856954,-0.00041162407265617684,-0.006181162544237689,-0.004847767411257759,-0.004239020846849413,-0.004374585117165724,-0.009701989015240595,-0.00926734194631009,-0.004868982701041091,-0.0026589042821713437,-0.0006474271707765475,-0.0018225746763364768,-0.001730415173897606,-0.0009611423462096505,-0.0015022889470715994,1,1
0.0244236635904302,-0.003141246433263927,-0.0035452493842177846,-0.0005215545052576057,-0.0034467460624460055,-0.005703386124321601,-0.00331477313578981,-0.005915030143597096,-0.006478748237151748,0.010274395378695905,-0.00043580792293103875,-0.00904158635186272,-0.004713866381846304,-0.004239201093601968,-0.004386005424448717,-0.005439524278542218,-0.0092812949950692,-0.005143220767846693,-0.00258958499610856,-0.0006476079906889241,-0.001836004915839867,-0.0013873499519735351,-0.0009624655426710748,-0.0016096223486550317,1,1
0.004984693089272699,0.0005635703089228415,-0.003767983715005683,-0.0028184363724380723,-0.0031048016516787933,-0.005726265690319876,-0.003589689714891414,-0.0058569836603129,-0.0064809189282709,0.0015911607702849468,0.0008507435928100313,-0.009247911220804601,-0.004817162733066027,-0.004229612184885615,-0.004386829181193135,-0.008727751833169047,-0.008539009716776184,-0.005163001799259452,-0.0026430605321138786,-0.0006379885905655947,-0.001836973650751788,-0.0016520035234277482,-0.0008920730950751302,-0.0016173644007088633,1,1
0.04877305515312363,0.003323773440274215,-0.00510495267342107,0.0023555359226482553,-0.002850042483000192,-0.0058636009157131,-0.002970410689680736,-0.005813737233816172,-0.006493948561531074,0.02115107629646371,0.001809264288840309,-0.010486381932278669,-0.004584476643706786,-0.004222468151129871,-0.004391773803751628,-0.0013206672500743026,-0.007985984211852471,-0.005281737985416371,-0.002522601162518202,-0.000630821839768011,-0.0018427885087559537,-0.001055843021633637,-0.0008396285430773582,-0.0016638362815083816,1,1
0.0005038035628031701,-0.004223028720201537,-0.004930338849916903,-0.0033478920810915656,-0.003546591596631985,-0.0058456643520727845,-0.0036530609114203646,-0.005931979337526384,-0.00649224683609602,-0.00041041719447358583,-0.0008114725611070316,-0.010324632398105339,-0.004840973641070411,-0.004242000992307421,-0.004391128015047794,-0.009485723270458272,-0.009498037447339715,-0.005266230535282641,-0.0026553872121299078,-0.0006504167926860171,-0.0018420290636074073,-0.0017130089874980612,-0.000983019677529212,-0.0016577668565297891,1,1
0.016783854854126624,-0.0024246867590957096,-0.004761565601882362,-0.0014242637384491883,-0.003380609572407694,-0.005828327740094457,-0.0034228194998012426,-0.005903803199852459,-0.006490602030872848,0.0068617531496890545,-0.0001869721507258555,-0.01016829314785202,-0.004754463406592516,-0.004237346474120473,-0.004390503827025889,-0.006731847326065911,-0.009137727381833263,-0.0052512417865379435,-0.002610601688691524,-0.0006457474737733196,-0.001841295020781606,-0.0014913627991132638,-0.000948850729085613,-0.001651900444886186,1,1
-0.002251575592284886,-0.007673824336501589,-0.0059226003173485624,-0.003673463870922146,-0.0038650905550973932,-0.00594759076660984,-0.003692028994189949,-0.005986045857950394,-0.0065019170703504835,-0.0016412233031268232,-0.0020098115450841447,-0.011243791184703502,-0.004855615394497137,-0.004250932436550429,-0.0043947977774644095,-0.009951813471102647,-0.010189427862203951,-0.005354353256136961,-0.0026629671082569763,-0.0006593766376896765,-0.0018463446907577483,-0.0017505223390442163,-0.0010485856600024315,-0.0016922570040729494,1,1
0.008071227460936607,-0.002745617143649827,-0.005197795112799759,-0.0024537357402578857,-0.0034102305655308667,-0.005873137814275922,-0.00354603825347857,-0.005908831486404487,-0.006494853371570581,0.002969891298967063,-0.0002984198960323606,-0.010572384409170585,-0.004800761260648123,-0.0042381771149796335,-0.004392117170601879,-0.008205644586357735,-0.009202027971143884,-0.005289983320579874,-0.0026345696462455374,-0.0006465807559558397,-0.0018431923069132398,-0.0016099816300961052,-0.0009549484869097687,-0.0016670634041343545,1,1
0.0011733693063019808,-0.0065722619988963435,-0.005901515663407524,-0.0032687771189574854,-0.0037634193765569814,-0.005945424922980469,-0.003643591545556843,-0.005968786753312907,-0.006501711586665518,-0.0001113274645822269,-0.0016272779965319129,-0.011224259896260979,-0.004837415649241523,-0.004248081342573138,-0.004394719798349898,-0.00937246189546525,-0.00996872234200534,-0.005352480728446967,-0.0026535452736886483,-0.0006565164776268344,-0.00184625298760492,-0.0017038931258669576,-0.001027655699219101,-0.001691524119798852,1,1
0.016101347738680473,-0.0021124267340963433,-0.003760934261804489,-0.0015049078351927823,-0.0033517888296604324,-0.005725541561133404,-0.0034324718896425127,-0.005898910759123906,-0.006480850226758205,0.006556882611148422,-7.853531392219663e-05,-0.009241381120560086,-0.004758090167315417,-0.004236538274124689,-0.004386803109618997,-0.006847297817805565,-0.009075163958138649,-0.005162375737463225,-0.002612479228133448,-0.0006449367038130186,-0.0018369429906761755,-0.0015006548521895302,-0.0009429177102683215,-0.0016171193678330168,1,1
0.003989004548260285,0.017108536436059755,-0.002827345710248998,-0.0029360855532461457,-0.0015777467155785275,-0.0056296421063664025,-0.0036037712881686603,-0.005597759745456211,-0.006471751798282277,0.0011463945622176854,0.006596223796014017,-0.008376572651828602,-0.004822453702216474,-0.004186790047935762,-0.004383350342085901,-0.008896178988105066,-0.005224113018598695,-0.005079463757081177,-0.0026457996163890473,-0.0005950302851274113,-0.0018328825487134344,-0.0016655594125330787,-0.0005777145877244587,-0.0015846686399304585,1,1
0.019265620446419413,0.010139521553389052,-0.0038507190311875407,-0.0011310217487473448,-0.0022209676502469786,-0.005734764371777073,-0.003387721010057443,-0.005706949169399339,-0.0064817252378121274,0.007970338240633975,0.004176131984605429,-0.009324551194568024,-0.004741275602729627,-0.004204827444169684,-0.004387135168036136,-0.006312040628783186,-0.006620402636035814,-0.005170349521016183,-0.002603774488388976,-0.0006131250377931517,-0.0018373334901575526,-0.0014575745834526492,-0.0007101276189380762,-0.00162024020850323,1,1
