FP1_Theta,FP1_Alpha,FP1_Beta,FP2_Theta,FP2_Alpha,FP2_Beta,C3_Theta,C3_Alpha,C3_Beta,C4_Theta,C4_Alpha,C4_Beta,P7_Theta,P7_Alpha,P7_Beta,P8_Theta,P8_Alpha,P8_Beta,O1_Theta,O1_Alpha,O1_Beta,O2_Theta,O2_Alpha,O2_Beta,Subject,Scene
-0.8300400734521204,-0.7914057953772171,-0.5119989711679722,-0.9049575204754263,-0.7788751077917709,-0.4719710345414353,-0.7842125817665535,-0.8587078942796827,-0.5138736005331197,-0.7563033315218926,-0.831248552887633,-0.721024671112377,-0.7487192868481265,-0.7486065336934068,-0.49579570537705303,-0.8259420107249555,-0.753593676520812,-0.46629656093463456,-0.7039414537153285,-0.5978372220837639,-0.7033190818861008,-0.603720513829242,-0.6125988044738819,-0.8232464254300661,1,1
-0.812954381275708,-0.7637416528394134,-0.5249736320421945,-0.9017017653778203,-0.7749390715869059,-0.47328485482087185,-0.7838732905026764,-0.8581608238671209,-0.5140844990183254,-0.7444929878071214,-0.8058977418840668,-0.7435849639531861,-0.7486385640475414,-0.7484840196104783,-0.4958433796268515,-0.8231498165967095,-0.7500933849715015,-0.4674448464432027,-0.7038442211175095,-0.5976953779565065,-0.7034761903677244,-0.6034044381258894,-0.6117654073163676,-0.8245838397092226,1,1
-0.7213418365640941,-0.6431433914897304,-0.45127339850537845,-0.884244585044128,-0.7577804294107641,-0.4658219344132857,-0.7820540293477132,-0.8557759409631731,-0.5128865280067597,-0.6811665723211114,-0.6953841509908096,-0.6154352676226635,-0.7482057328165038,-0.7479499352674767,-0.4955725746032829,-0.8081782247655867,-0.734834315420098,-0.4609222166057999,-0.7033228652588684,-0.5970770267783887,-0.7025837638219723,-0.6017096575336442,-0.6081323198974211,-0.8169868978188181,1,1
-0.8231215914979203,-0.7951364136699226,-0.545381476618372,-0.903639172780906,-0.7794058977357051,-0.47535136278771933,-0.7840751930987656,-0.8587816688738423,-0.5144162212536231,-0.7515209879668412,-0.8346672093356289,-0.7790700494094105,-0.748686599893839,-0.7486230551987548,-0.4959183664561493,-0.8248113720309295,-0.754065704586236,-0.4692509847627392,-0.7039020814753032,-0.5978563503215226,-0.7037233063043686,-0.6035925258011758,-0.6127111913543598,-0.8266874586791163,1,1
-0.8088621900403352,-0.7846009876561261,-0.5434323422660475,-0.9009219800265806,-0.7779069241757137,-0.47515399252392193,-0.7837920269096103,-0.8585733262567522,-0.5143845387698686,-0.7416642943870735,-0.8250127769470833,-0.7756809017314369,-0.7486192301432641,-0.7485763977592705,-0.4959112045334675,-0.8224810586546218,-0.7527326770906552,-0.4690784821630405,-0.7038209329544971,-0.5978023313579431,-0.7036997044899133,-0.603328734887787,-0.6123938059851544,-0.8264865439777568,1,1
-0.7539807142300678,-0.7120480935286095,-0.4805766580847255,-0.8904640692326532,-0.7675841455946195,-0.46878919629874877,-0.7827021790357962,-0.8571385613198438,-0.5133628420404583,-0.703727927150622,-0.7585269025240543,-0.6663876681291263,-0.7483599379599624,-0.7482550882780284,-0.49568024685234113,-0.813512166266497,-0.7435526968383961,-0.4635156183644257,-0.7035086091451912,-0.5974303262638604,-0.7029385931823519,-0.6023134584278896,-0.6102081110678907,-0.8200074467308174,1,1
-0.8081032311235499,-0.7611072711667157,-0.5581038334092955,-0.9007773570088743,-0.7745642534761686,-0.47663963463668396,-0.783776955344031,-0.8581087278273988,-0.5146230186259368,-0.7411396702992711,-0.8034836525333882,-0.8011916368335714,-0.7486156443775452,-0.7484723529248303,-0.49596511363679285,-0.8223570273535108,-0.7497600616489309,-0.4703769408150368,-0.703816613811535,-0.5976818705228777,-0.7038773596686511,-0.6033146945743504,-0.6116860451530604,-0.8279988657210137,1,1
-0.6994116955621196,-0.7384257921811691,-0.5116489769145562,-0.8800656985453459,-0.771337147400313,-0.47193559395826495,-0.7816185360015422,-0.8576601917468324,-0.5138679115013529,-0.666007543335181,-0.7826988446811393,-0.7204161023855489,-0.7481021220069081,-0.7483719051848152,-0.49579441935396334,-0.8045943365446694,-0.7468902170799024,-0.4662655856873309,-0.7031980634915107,-0.597565574325112,-0.7033148438511905,-0.6013039622495283,-0.6110027534121726,-0.8232103483937053,1,1
-0.7919602069475161,-0.7485583047291987,-0.5451973548426216,-0.8977012315168974,-0.7727787946944897,-0.4753327185298681,-0.783456383779301,-0.8578605665754527,-0.5144132284198237,-0.7299809380602481,-0.7919840560426057,-0.7787498991396201,-0.7485393752918128,-0.7484167782720937,-0.49591768991688434,-0.8197188868057916,-0.7481722646979257,-0.46923468958793996,-0.7037247458227475,-0.5976175274047106,-0.7037210767977246,-0.6030160576992389,-0.6113080007967424,-0.8266684796017918,1,1
-0.7602081811691662,-0.7488470624853174,-0.5517367062486278,-0.89165074092396,-0.7728198789601964,-0.4759948963374301,-0.782825845382275,-0.8578662768852721,-0.5145195232447229,-0.7080326122791889,-0.7922486672913204,-0.7901204994303097,-0.7483893601552521,-0.748418057071595,-0.4959417181882567,-0.8145298772519031,-0.7482088006697957,-0.4698134363103197,-0.703544048902742,-0.5976190079708208,-0.7038002609536852,-0.6024286630665168,-0.6113166997792913,-0.8273425490076577,1,1
-0.8330147292296846,-0.7854436714705384,-0.5564713931225296,-0.905524354444542,-0.7780268206806655,-0.4764743329633289,-0.784271653105774,-0.8585899906945305,-0.5145964838912718,-0.7583595377793578,-0.8257849938370773,-0.798353155637679,-0.7487333408614296,-0.7485801296889547,-0.4959591153785904,-0.8264281377316892,-0.7528393002773425,-0.4702324663240988,-0.7039583821198605,-0.5978066521045575,-0.7038575926614605,-0.6037755432894137,-0.6124191922878259,-0.8278305955079767,1,1
-0.40228685327041985,-0.10902976450046145,-0.12264706145023817,-0.8234472303013488,-0.6817870900015303,-0.4325450765312362,-0.7757181684759217,-0.8452136124228078,-0.5075448240997792,-0.4606224481671194,-0.20593418543568823,-0.044020995525612526,-0.7466983305101671,-0.7455845468915063,-0.4943650660421741,-0.7560373198644561,-0.6672539300035413,-0.43183807604658214,-0.7015071621224443,-0.59433843182021,-0.6986044702329699,-0.5958073196469769,-0.5920418599124598,-0.7831124436080691,1,1
-0.7995652306145052,-0.774123943165235,-0.5326159720232058,-0.89915040280686,-0.7764162571008252,-0.4740587217717484,-0.7836074059366211,-0.8583661381595892,-0.5142087225291397,-0.7352378479084786,-0.8154118441004616,-0.7568734367411866,-0.7485753058706021,-0.7485299988695943,-0.49587146073269556,-0.8209617221682024,-0.7514070364985729,-0.4681212100365795,-0.7037680250882279,-0.5977486117376798,-0.7035687304689343,-0.6031567463631653,-0.6120781793906942,-0.825371604007331,1,1
-0.7819333809764712,-0.6838280040181136,-0.49505887540270666,-0.8957905749610475,-0.7635690096161228,-0.4702556724546964,-0.7832572689631574,-0.8565804968148648,-0.5135982453179997,-0.7230499773555893,-0.732666633957745,-0.6915692945966451,-0.7484920027028062,-0.7481301121150475,-0.49573346048564887,-0.8180802733792907,-0.7399820623717974,-0.4647973258741144,-0.7036676843746673,-0.5972856315941357,-0.7031139564689479,-0.602830567053705,-0.6093579657091214,-0.82150025832895,1,1
-0.7974860780726211,-0.7437474002266888,-0.5446619494214827,-0.8987542109864143,-0.7720943023313491,-0.47527850312440706,-0.7835661176887442,-0.8577654288531331,-0.5144045255956511,-0.7338006508724098,-0.7875754491019735,-0.7778189381529189,-0.7485654827382237,-0.748395472585414,-0.4959157226167723,-0.8206219409372614,-0.747563550064835,-0.46918730505186146,-0.7037561928837831,-0.5975928601463801,-0.703714593643091,-0.603118283209594,-0.6111630697137722,-0.8266132905789487,1,1
-0.7854669332232366,-0.7767840388461491,-0.5494846472832288,-0.8964639091532662,-0.7767947337839245,-0.4757668517844441,-0.7833274389858526,-0.858418742704972,-0.5144829168294186,-0.7254925161850263,-0.817849497201997,-0.7862046275438326,-0.748508697269841,-0.7485417794329138,-0.49593344319573723,-0.8186577368928213,-0.751743613365888,-0.4696141242281405,-0.7036877933910846,-0.5977622510163872,-0.7037729910644752,-0.6028959357844652,-0.6121583162023146,-0.8271104091585295,1,1
-0.8283217662608982,-0.7911050330716952,-0.5608096079355948,-0.9046300893512259,-0.778832315526585,-0.4769136226413563,-0.7841784592614411,-0.8587019465746943,-0.5146670000258698,-0.7551155658565439,-0.830972940934217,-0.8058964276767576,-0.7487111685601866,-0.748605201730271,-0.49597505576722034,-0.8256611999038134,-0.7535556216360495,-0.4706164077042393,-0.7039316750379224,-0.5978356799659597,-0.7039101235405983,-0.6036887261118682,-0.6125897438478322,-0.828277774088849,1,1
-0.7639742922132707,-0.758796618711044,-0.5623124076025372,-0.8923683902356394,-0.7742354953478455,-0.4770657968444039,-0.7829006336064138,-0.8580630336732976,-0.514691427498495,-0.7106359054580321,-0.8013662215080655,-0.8085094902373653,-0.7484071534660325,-0.7484621199141311,-0.4959805776723718,-0.8151453462089117,-0.7494676991709407,-0.4707494087203393,-0.7035654813830133,-0.5976700229667674,-0.7039283207463787,-0.6024983340043328,-0.6116164355063523,-0.8284326810843197,1,1
-0.7288979420956262,-0.7453548505290974,-0.5513673469010522,-0.8856844347644858,-0.772323009314736,-0.4759574948356925,-0.7822040800784249,-0.8577972168797783,-0.5145135194402571,-0.6863896679119044,-0.7890484811599336,-0.7894782587486135,-0.7482414322774168,-0.7484025913782476,-0.49594036100983235,-0.8094130657822519,-0.7477669377064994,-0.46978074721035906,-0.7033658661371851,-0.5976011021291178,-0.7037957884293677,-0.6018494412395557,-0.6112114950177935,-0.827304475837933,1,1
-0.8168107889586569,-0.8080469265707944,-0.5535127833883521,-0.9024366211180829,-0.7812427971130023,-0.4761747427462607,-0.783949871856435,-0.8590369798638506,-0.5145483927452061,-0.747158697792385,-0.8464981190434473,-0.7932087358604218,-0.7486567839724442,-0.7486802310048013,-0.49594824422743733,-0.823780042096343,-0.7556992473263527,-0.4699706229729547,-0.7038661674649793,-0.5979225472199937,-0.7038217672408532,-0.6034757795007788,-0.6131001274921396,-0.8275256251551252,1,1
-0.8006958043657446,-0.8033579356158401,-0.5547833530798396,-0.8993658386941407,-0.7805756505301022,-0.47630340123246556,-0.7836298571076362,-0.8589442530347897,-0.5145690454024032,-0.7360193476838034,-0.8422012309930116,-0.7954179977896697,-0.7485806473620984,-0.7486594652273723,-0.4959529128239768,-0.8211464838598669,-0.7551059581834847,-0.47008307113468295,-0.7037744590460518,-0.5978985050567923,-0.7038371524040543,-0.6031776613421973,-0.6129588691202914,-0.8276565941310806,1,1
-0.796141838042858,-0.7382211572583542,-0.5136641263040383,-0.8984980600336695,-0.7713080320766134,-0.4721396489358603,-0.7835394234878922,-0.8576561450025141,-0.5139006670359929,-0.7328714560453761,-0.7825113217443772,-0.723920036768517,-0.7485591317622877,-0.7483709989337046,-0.4958018238430908,-0.8204022612731718,-0.7468643250107738,-0.466443930760389,-0.703748542977134,-0.597564525087385,-0.7033392450331482,-0.6030934155244867,-0.6109965886751768,-0.8234180678550669,1,1
-0.7286649241970475,-0.7586254778654907,-0.5141255170560894,-0.8856400321612257,-0.7742111455396683,-0.47218636958102284,-0.7821994527600524,-0.8580596492888778,-0.5139081667781162,-0.6862285962125309,-0.8012093918060547,-0.7247223013195226,-0.7482403313646082,-0.7484613619956915,-0.49580351918281346,-0.8093749853110929,-0.7494460450439564,-0.46648476483840695,-0.7033645400606421,-0.5976691454653645,-0.703344831953777,-0.6018451305393848,-0.6116112797964274,-0.823465627524335,1,1
-0.650138673756242,-0.6481244061003782,-0.5226529386214918,-0.8706765037581088,-0.7584891249294369,-0.47304986031056884,-0.7806400619853331,-0.8558744426866338,-0.5140467769744279,-0.6319479736446527,-0.6999486430883918,-0.7395497507270078,-0.7478693274398286,-0.747971994307848,-0.4958348524430648,-0.7965419942253277,-0.735464553762923,-0.4672394600634996,-0.7029176567123702,-0.5971025662531565,-0.7034480893928182,-0.6003924390368425,-0.6082823756387973,-0.824344625093252,1,1
-0.7076524063084215,-0.6899729973566014,-0.5543469136488903,-0.8816360028527839,-0.7644433152710287,-0.4762592071698477,-0.7817821817664009,-0.8567020167223145,-0.5145619512351056,-0.6717038666308971,-0.7382977705284406,-0.794659118504513,-0.7481410559431738,-0.7481573259794365,-0.49595130916568814,-0.8059410577615082,-0.74075957673805,-0.4700444453024724,-0.7032449603749066,-0.5973171392114748,-0.7038318676157287,-0.6014564107671747,-0.6095430869350627,-0.8276116064175207,1,1
-0.7338544286589598,-0.762742725803225,-0.5568235686651543,-0.8866289154579335,-0.7747969448979953,-0.47650999442487324,-0.7823025070296482,-0.8581410696518925,-0.5146022083791165,-0.6898157983446829,-0.8049823471464012,-0.7989655171822252,-0.7482648496182142,-0.7484795957383276,-0.4959604094166354,-0.8102230694119544,-0.7499669926259432,-0.4702636346202102,-0.7033940728998747,-0.5976902560940291,-0.703861857109318,-0.6019411334555038,-0.6117353141026922,-0.8278668973893157,1,1
-0.799322912518401,-0.7678162099570849,-0.5438825998830844,-0.899104228009348,-0.7755187969231264,-0.4751995858225803,-0.7836025939329728,-0.8582414000006602,-0.5143918575468529,-0.7350703475243158,-0.8096315762970504,-0.7764638080279854,-0.7485741610182222,-0.7485020642915282,-0.49591285896546516,-0.820922121831375,-0.750608930964899,-0.4691183309345625,-0.7037666460853907,-0.597716269693799,-0.7037051566008576,-0.6031522636145663,-0.6118881555387407,-0.826532956055279,1,1
-0.7883722563077945,-0.7405445002441547,-0.5547470575842406,-0.8970175314674838,-0.7716385958053099,-0.47629972593346437,-0.7833851335018929,-0.857702090117351,-0.5145684554320668,-0.7275007967906121,-0.7846403820920557,-0.7953548873148002,-0.7485224237149606,-0.7483812881459889,-0.4959527794593717,-0.8191325333466932,-0.7471582931975063,-0.47007985890493664,-0.7037043272316864,-0.5975764377124625,-0.703836712906617,-0.6029496826287802,-0.6110665806309238,-0.827652852829897,1,1
-0.8305784240100826,-0.8117182554080971,-0.5589242668980953,-0.9050601055832048,-0.7817651513917881,-0.4767227121187042,-0.7842232724450074,-0.8591095819833245,-0.5146363544796965,-0.756675461902271,-0.8498624439401671,-0.8026182035810822,-0.7487218303309591,-0.7486964899394497,-0.49596812824746095,-0.8260299895584371,-0.7561637736092981,-0.4704495509506744,-0.7039445174029302,-0.597941371459136,-0.703887294191098,-0.6037304730120193,-0.6132107282459178,-0.8280834351347076,1,1
-0.7556508225389458,-0.7254027355012127,-0.5321191192723118,-0.890782315844147,-0.7694842353673378,-0.47400841022785856,-0.7827353443973796,-0.8574026551547995,-0.5142006463648723,-0.7048823757363027,-0.770764802332596,-0.7560095109963794,-0.748367828528198,-0.7483142309646984,-0.4958696350909782,-0.8137851002843511,-0.7452424343886128,-0.46807723749507896,-0.7035181135286155,-0.5974988003737248,-0.7035627141435724,-0.6023443544930269,-0.6106104268325808,-0.8253203889528374,1,1
-0.8137953839128689,-0.7845123322087566,-0.5523261335257162,-0.9018620221935698,-0.7778943103363322,-0.4760545820215037,-0.7838899913096877,-0.858571573056844,-0.5145291041748978,-0.7450743239395577,-0.8249315350474762,-0.7911453934224175,-0.74864253743577,-0.7485760051376371,-0.49594388398692524,-0.8232872557242021,-0.7527214596848465,-0.4698656018973205,-0.703849007161314,-0.597801876789198,-0.7038073982519492,-0.6034199962020457,-0.6123911351921697,-0.8274033065461048,1,1
-0.7507704692762502,-0.7576094085181785,-0.5492670271950301,-0.8898523426918064,-0.774066579853883,-0.4757448154716756,-0.7826384293172309,-0.8580395560770149,-0.5144793794924974,-0.7015088718192883,-0.8002782882319882,-0.7858262305309717,-0.7483447708856312,-0.7484568622066918,-0.49593264356987055,-0.8129875385828335,-0.7493174837142458,-0.4695948643803446,-0.7034903400312876,-0.597663935708019,-0.7037703559311209,-0.6022540707003546,-0.6115806701614196,-0.8270879771106946,1,1
-0.6533986527575749,-0.5334662411072107,-0.48546539073661205,-0.8712977073442552,-0.7421756357988866,-0.4692842316727806,-0.7807047993330597,-0.8536070277634845,-0.5134423066461891,-0.63420140722588,-0.594878425683744,-0.6748881785714734,-0.7478847294868818,-0.747464216417563,-0.4956982100703323,-0.7970747495934919,-0.7209570733508078,-0.46394828176224845,-0.7029362088566944,-0.5965146721109789,-0.7029977902104243,-0.6004527468163057,-0.6048282368141239,-0.8205113721065168,1,1
-0.7459668825342869,-0.6766409723591902,-0.548371276609677,-0.8889369977435085,-0.7625464434268308,-0.4756541113449348,-0.7825430386827754,-0.8564383701478493,-0.5144648193861945,-0.6981884321262231,-0.7260805964179037,-0.7842687026916121,-0.7483220759329973,-0.7480982834548437,-0.4959293522131579,-0.8122025222921903,-0.7390727008708622,-0.4695155885190002,-0.7034630034029001,-0.5972487810670742,-0.703759509403744,-0.6021652070451744,-0.6091414525189024,-0.8269956440905846,1,1
-0.8416578824657583,-0.8056362527479253,-0.5630981805908779,-0.9071713459692173,-0.7808998080096196,-0.47714536458780227,-0.7844432906581233,-0.8589893077438484,-0.5147041999581811,-0.7643340461249143,-0.8442890306398908,-0.8098757894335693,-0.7487741761713427,-0.7486695550370844,-0.49598346492608064,-0.8278406272852946,-0.7553942293342437,-0.4708189513268313,-0.7040075692545584,-0.5979101868179304,-0.7039378355693321,-0.6039354367669546,-0.6130275046480039,-0.8285136777303954,1,1
-0.7354251600713217,-0.7619759797377406,-0.5591880511210872,-0.8869282253571161,-0.7746878527665626,-0.47674942303353524,-0.7823336989439477,-0.8581259069160225,-0.5146406421981649,-0.6909015534707861,-0.8042797179372139,-0.8030768706225829,-0.7482722706718808,-0.7484762001083736,-0.4959690974993792,-0.8104797629647458,-0.7498699776987741,-0.4704728964241006,-0.7034030117414577,-0.5976863247078914,-0.7038904883199584,-0.6019701911039044,-0.6117122154655075,-0.8281106257325869,1,1
