,FP1_Theta,FP1_Alpha,FP1_Beta,FP2_Theta,FP2_Alpha,FP2_Beta,C3_Theta,C3_Alpha,C3_Beta,C4_Theta,C4_Alpha,C4_Beta,P7_Theta,P7_Alpha,P7_Beta,P8_Theta,P8_Alpha,P8_Beta,O1_Theta,O1_Alpha,O1_Beta,O2_Theta,O2_Alpha,O2_Beta,Subject,Scene,Second
38,133.1257980077027,148.22582784138095,1230.990292792702,166.90470043811092,301.62269740893726,2732.954389148466,59.17705733199864,175.08172187105797,1038.7958084991603,93.70737120749614,73.63493981633631,164.28620216753734,504.3635448772086,476.120068663294,3506.337754460262,184.8942780429644,298.24801279247316,2568.4390433130484,223.89884853131235,146.94740814656677,1243.57648160712,128.70184731684824,66.31179660214545,472.73799827927763,001,000,78
39,8.555657753183944,8.564411701004474,11.716947823851488,7.3877453455902895,6.148013120984391,10.072563931761012,9.135790045850582,5.13988100807176,10.535226148762263,15.378160119162423,11.413305528581791,12.31875903532861,31.270690517507653,24.507326155914207,27.072816601444078,10.228430607741679,21.08048878013768,11.356585374106622,28.04959078401783,11.542537247209102,24.87332901954821,32.128704430312496,9.276080799104745,19.35311575508553,001,000,80
40,46.920140827600065,49.15301192471635,194.2061902774644,73.22468112261791,90.79527596274612,363.44662592038804,35.88304057920374,34.59275312632837,156.36902686630293,43.156689095769046,22.50040962438081,96.63651196169137,172.66595626009473,123.70067325390406,642.555795894313,83.12484982156985,80.18862535094459,356.7417566127906,250.07914634841777,111.30543844253509,327.0424126023614,66.4403519936815,33.239213878936866,115.7723699680035,001,000,82
41,183.54734555915493,295.63554006865655,1010.5709592327967,322.005137573503,574.1291559417352,2195.536139184723,173.0359038005572,218.7607424527041,1330.153506162916,76.8464974638713,69.5402633730617,503.85763282975535,505.6937211872072,885.5879036391999,2925.411130791747,326.9476290792836,588.7523409836908,2061.43605568858,234.67672760636475,320.07191128573373,1136.2341183775463,107.57158788346915,136.53922134418565,530.8139479937206,001,000,84
42,395.4133560008207,62.43169524923687,121.6848964048402,387.39758768331853,70.97500340442187,245.88759549980406,344.5743638838963,167.3003873517418,186.16519213170415,405.1601999080904,110.99933081921648,80.17059404543251,3151.3453790888407,557.1531341843373,456.514472703162,386.24523802502256,84.94971592003482,253.81079101785994,649.2888648217671,105.18185929846253,150.76017046065846,278.7203392352423,58.77270029695336,76.21197826505289,001,000,86
43,174.00889206587874,137.271465164159,79.52590151222151,248.56105913838007,194.15736711673878,119.32887040521926,142.54423098433244,100.10881149457067,72.15151211410614,42.45749247929315,37.26847919669553,20.466529826580576,158.93070706800532,138.21945524783783,74.87170074046401,188.55638399801205,139.1329819864495,81.5388756830701,113.50982879822945,99.1086470301834,48.80552298361295,115.47524807013093,86.21765881262911,36.18773452339447,001,000,88
44,165.19306725781325,40.19419457308353,63.52494019115655,179.03657313296495,50.87753721512561,99.8564598265194,209.89594672207895,60.467363922261995,34.422448065650805,268.5056668290058,55.26492451956644,48.0915219404871,489.2629160671215,82.64080214018341,177.03820878867043,181.37214558227086,58.033382593563346,107.25948684424752,758.1258235027342,84.81105550968469,135.80365740541285,139.46457810699576,22.020616387254787,38.06021433089877,001,000,90
45,187.23220899895708,19.110177858865075,12.016380538045768,237.70074963411017,23.40430061299257,29.46807460294392,110.32760789916003,21.41473365081128,94.4904369635977,143.220586996202,23.59252489865947,47.709713717139174,1071.84972205169,75.29422856528961,37.0740572072943,226.95770897083057,26.637994498050755,36.77578093390058,656.679425208324,36.084094357694376,39.5642545018008,82.82470648189472,9.936055694188074,21.257810403581583,001,000,92
46,35.982656227825046,15.965970771751321,22.898280590091517,34.79972383476151,36.80432070177222,20.350811925836314,63.37335108185412,23.963971093205185,16.33915767621687,74.64919177022445,45.01686919586949,22.39217781827467,20.47885995322851,14.705471196952319,7.732360667893613,57.32043180638472,27.50591853114946,22.084995066702817,166.70182154464248,123.20177915498549,61.62512780076572,106.81526079457613,65.77607882229434,36.39481502537692,001,000,94
47,89.73270887766832,11.59629199537671,8.50168729324405,156.93801805096487,20.59949041715803,23.46016281833858,269.6265984554556,28.036198429194698,48.6143934925973,360.408732864093,30.353157376272755,38.02534552814552,42.808451641866384,9.331209023782435,15.031542467856658,65.44249256444539,10.96110031167217,17.170366395176515,85.56332707936309,12.200967615426258,10.519762665219778,132.57810361052236,20.89901446309105,5.344601369771539,001,000,96
48,643.9982579329893,160.6223182947779,258.10527413634657,685.4741253920687,198.30058932276472,382.8595540726571,508.3222535179491,139.23810794115434,224.13217413105906,492.88960759761153,120.68108405197133,161.59052372735948,457.96565013537634,163.75892334908485,345.0889144502776,660.1066079139442,172.0402687432638,343.271170437545,1517.721135292157,328.864409532467,440.2891768429933,3995.163632347101,865.34833016844,1070.4477163154056,001,000,98
