FP1_Theta,FP1_Alpha,FP1_Beta,FP2_Theta,FP2_Alpha,FP2_Beta,C3_Theta,C3_Alpha,C3_Beta,C4_Theta,C4_Alpha,C4_Beta,P7_Theta,P7_Alpha,P7_Beta,P8_Theta,P8_Alpha,P8_Beta,O1_Theta,O1_Alpha,O1_Beta,O2_Theta,O2_Alpha,O2_Beta,Subject,Scene
0.008478869040894657,-0.0017993871205843285,-0.0039187405097485676,-0.002027064945338949,-0.008984349896889093,-0.0033954744128320176,-0.004422704176211883,-0.008401338310958408,-0.007934696638535453,0.00520274368758847,-0.0011679600873021195,-0.013148191094161057,-0.004341992065440026,-0.010591955128057292,-0.0021988302282961434,-0.0037526972430940025,-0.007825267891684567,-0.0041755471930915704,-0.002823193768243823,-0.005130965677031637,-0.006222076810202424,-0.0017113643261892537,-0.0032205877441043723,-0.004620720155680693,1,1
-0.004083391508652945,-0.009487547667081356,-0.004689767334861722,-0.00456870905371776,-0.009924959579561481,-0.003472624795465377,-0.004679331358779987,-0.008557575760429608,-0.007947102475612172,-0.004274509078981268,-0.00712229347854885,-0.014353116101423105,-0.004398680970715906,-0.0106210885906804,-0.0022016993700654315,-0.0058465685758733385,-0.00857755237134193,-0.004243027121449612,-0.0028926533540331524,-0.005162985881388134,-0.006235396959196425,-0.0019965513907327145,-0.0034491188858774414,-0.004721604356993162,1,1
0.07023569033074194,0.1326124680685117,0.06595697362490134,0.010467808916293462,0.007460297908287637,0.003596419911290212,-0.0031611096574970738,-0.005669844177032828,-0.006810394996962087,0.051793482919229236,0.10293145259945322,0.09605033821596104,-0.004063306029719633,-0.010082615769758144,-0.0019388090156067434,0.006540898976504499,0.005326896651345331,0.0019399445514170143,-0.0024817263062739824,-0.004571157508996995,-0.005014913981340543,-0.0003093677261565169,0.0007748146084384125,0.0045220948307742575,1,1
0.0016880854813883048,-0.007109516178179105,-0.000804997321170872,-0.0034010019813698056,-0.009634018797220475,-0.0030839074600418114,-0.004561429180794661,-0.008509249821820344,-0.007884596448194522,7.962336838674908e-05,-0.005280553544246264,-0.008282177471938585,-0.004372636397679077,-0.01061207729453492,-0.002187243380277155,-0.004884581665190945,-0.008344862617997014,-0.0039030337597751666,-0.0028607415496616833,-0.0051530816846976244,-0.006168284228868216,-0.0018655279515691838,-0.0033784317237084715,-0.004213305673538542,1,1
0.004730337792805635,0.011859718844118763,0.005311041550879936,-0.002785481977384694,-0.007313223591794006,-0.0024719251997503177,-0.00449928076122788,-0.008123760356508187,-0.0077861892601044855,0.0023747671461558685,0.009410756401292325,0.0012756847739448865,-0.004358907821327139,-0.010540195405991017,-0.0021644844022250375,-0.004377500564871795,-0.006488727979295812,-0.0033677607297344417,-0.002843920247111533,-0.005074077249471945,-0.0060626244173350805,-0.0017964630724519183,-0.0028145698074557917,-0.0034130589419000146,1,1
0.0020468287077763086,-0.0007280577470601055,-0.002766641661364499,-0.0033284196937970727,-0.00885327787049562,-0.003280193252580553,-0.004554100622125604,-0.008379566943431614,-0.007916159344963102,0.0003502673517181377,-0.00033823596497035285,-0.01134774438071436,-0.004371017520192904,-0.010587895439907992,-0.0021945430429213012,-0.004824786522859641,-0.0077204385953360145,-0.0040747160089899025,-0.002858757977054553,-0.005126503727353842,-0.006202173315516707,-0.0018573838020942723,-0.003188742399113835,-0.004469974982664197,1,1
0.004120648071595307,-0.007668345076019593,-0.0035520007611010837,-0.0029088367097393213,-0.009702388840885345,-0.0033587777493525994,-0.004511735761247787,-0.008520606244616293,-0.007928795788625872,0.0019148034657069622,-0.005713355844132747,-0.012575067202867364,-0.004361659128921591,-0.010614194916911492,-0.002197465517890459,-0.004479123343996687,-0.008399543878109894,-0.004143450291714399,-0.0028472913597650013,-0.00515540913550991,-0.0062157410668341835,-0.001810304181795958,-0.0033950429540940646,-0.004572734475511313,1,1
-0.00327365357801697,-0.010676877993261152,-0.005396230102740632,-0.004404879810357051,-0.010070468458302392,-0.0035433147780739504,-0.0046627896891546835,-0.008581745122608881,-0.007958469475713319,-0.003663624516202647,-0.008043407083235813,-0.015457143390735922,-0.004395026918432316,-0.010625595430826971,-0.0022043282563372775,-0.005711601860819375,-0.008693928029753389,-0.004304856431937184,-0.002888176129489206,-0.005167939289925981,-0.00624760170878531,-0.0019781688088258433,-0.0034844718179270207,-0.0048140407415299645,1,1
0.007829052926068773,-0.003889574920789434,-0.005640955654153684,-0.002158538201546228,-0.009240074380214486,-0.003567802473335118,-0.004435978895206705,-0.00844381474063819,-0.007962407114742791,0.004712507750539193,-0.0027867705865735667,-0.015839589146456664,-0.004344924448830317,-0.010599875671311345,-0.002205238928026895,-0.0038610082695239105,-0.00802979221608616,-0.004326274704478171,-0.002826786748822201,-0.00513967104161153,-0.0062518295523586905,-0.0017261163805308065,-0.0032827187313039584,-0.004846061601234047,1,1
0.013881231762218735,-0.001065748487762981,-0.0038585916609077025,-0.0009340384691065807,-0.008894592717985223,-0.0033894558067968533,-0.004312342420943691,-0.008386429435404597,-0.007933728842351514,0.009278408003320875,-0.0005997709890023222,-0.013054193259371842,-0.004317613170625092,-0.010589175082874982,-0.0021986064026535608,-0.0028522341149131384,-0.007753481545156987,-0.004170282992316208,-0.002793322880323083,-0.005127910166054086,-0.00622103768730518,-0.0015887204787688528,-0.0031987802813969604,-0.004612850042245604,1,1
